,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,36.22,2,72.44,,,,,,,,,,,,,,1,36.22,,,,,,,,,,1,36.22,1,36.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,43.08,,,,,,,,,,,,,,1,43.08,,,,,,,,,,,,,,,,,,,,1,43.08,,,1,43.08,,,1,43.08,1,43.08,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,30.27,3,90.80,1,30.27,3,,90.80,,,,,1,30.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,2,75.79,,,5,,189.47,,,,,2,75.79,,,,,1,37.89,1,37.89,1,37.89,1,37.89,,,,,,,,,1,37.89,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,69.49,,,1,,,,69.49,1,69.49,,,3,,208.48,,,,,1,69.49,,,,,,,,,1,69.49,,,,,,,3,208.48,,,,,1,69.49,,,,,,,,,,,,,,,,,,
,,,,70~74,1,113.12,,,,,,,,,,,,,,,,1,113.12,3,,339.37,1,113.12,,,,,,,,,,,1,113.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,,270.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,1,15.51,,,,,,,,,1,15.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,16.02,,,1,16.02,,,,,,,,,,,,,,,,,,,,,,1,16.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,15.12,1,,,,15.12,,,,,,,,,,,,,,,,,,,,,,,,2,30.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,3,,,,44.81,,,,,,,,,,,,,,,,1,14.94,,,,,,,1,14.94,,,,,1,14.94,,,1,14.94,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,,19.38,1,19.38,,,,,1,19.38,,,,,,,,,1,19.38,,,,,,,,,1,19.38,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,33.99,,,,,,,,,2,,,,67.98,,,,,,,,1,33.99,,,,,,,,,,,,,,,1,33.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,37.94,1,37.94,1,37.94,,,,,2,,,,75.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,88.11,,,,,,,,,1,,,,44.05,,,,,,,,1,44.05,,,,,,,1,44.05,,,,,,,,,,,,,,,,,1,44.05,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,32.75,,,,,,,,,1,,,,32.75,,,,,,,,1,32.75,2,65.51,,,1,32.75,,,,,,,,,1,32.75,1,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,35.41,,,1,,,,35.41,1,35.41,,,,,,2,70.82,2,70.82,,,1,35.41,1,35.41,,,,,1,35.41,1,35.41,,,1,35.41,,,,,1,35.41,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,244.80,,,,,,,,1,61.20,1,61.20,1,61.20,1,61.20,1,61.20,1,61.20,,,,,,,,,,,,,1,61.20,,,1,61.20,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,1,107.87,,,2,215.75,,,,,,,,,,,,,,,,,1,107.87,,,3,323.62,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,,,,2,418.41,,,,,,,,,,,,,,,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,15.84,,,,,,,,,,,,,,,,,,,,,,,,,1,15.84,,,,,1,15.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.14,,,,,1,14.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,17.11,,,,,1,17.11,,,1,,,,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,34.38,,,,,,,,,,1,34.38,1,,34.38,,,1,34.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,2,86.17,,,,,,1,43.08,,,,,,,,,1,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,68.99,,,,,1,34.49,1,34.49,,,,,,,,,,,,,,,,,,,,,1,34.49,,,,,,,,,3,103.48,1,34.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,33.64,1,33.64,,,1,33.64,,,,,,,,,,2,67.27,2,,67.27,,,2,67.27,,,,,,,1,33.64,1,33.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,54.59,1,54.59,,,,,,,,1,54.59,,,3,,163.76,1,54.59,1,54.59,1,54.59,,,1,54.59,1,54.59,,,,,1,54.59,1,54.59,,,1,54.59,2,109.17,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,201.01,,,1,,,,100.50,,,,,,,,,,1,100.50,,,,,,,1,100.50,,,1,100.50,,,,,,,,,1,100.50,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,186.22,,,,,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.39,,,,,,,,,,,,,,1,15.39,,,,,,,,,,,,,,,,,,,,,,1,15.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,27.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,34.73,,,,,,,,,,,,,,,1,34.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,42.75,,,,,4,171.01,,,,,,,,,,,,1,,42.75,,,,,1,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,37.45,,,1,37.45,,,,,2,,,,74.91,1,37.45,,,2,,74.91,,,,,,,1,37.45,,,2,74.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,31.57,1,31.57,1,,,,31.57,1,31.57,3,94.70,2,,63.13,,,,,2,63.13,1,31.57,,,,,1,31.57,,,,,1,31.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,149.40,,,1,,,,49.80,7,348.61,2,99.60,,,,,,,,2,99.60,,,,,1,49.80,,,,,,,2,99.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,93.02,,,2,186.05,1,93.02,,,,,,,,4,372.09,1,93.02,,,,,,,,,,2,186.05,,,,,1,93.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,167.22,,,,,,,1,167.22,1,,,,167.22,1,167.22,,,,,,,,1,167.22,,,,,,,,,,,1,167.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,12.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.72,,,1,15.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,13.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,14.72,1,14.72,2,29.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,23.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,69.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.63,1,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,39.51,,,,,,,,,,,,1,39.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,121.75,,,,,,,4,162.34,,,,,,1,40.58,,,1,,40.58,2,81.17,,,,,,,2,81.17,,,,,,,,,,,1,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,32.00,,,5,160.00,,,,,,3,96.00,,,4,,128.00,,,,,1,32.00,,,2,64.00,1,32.00,,,,,,,1,32.00,,,1,32.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,87.87,,,,,,,1,43.94,1,,,,43.94,3,131.81,1,43.94,,,,1,43.94,1,43.94,,,,,1,43.94,,,,,1,43.94,,,,,1,43.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,90.09,,,,,,,1,90.09,,,,,,4,360.36,,,2,,180.18,2,180.18,,,,,1,90.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,2,,312.99,,,,,,,,,1,156.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,406.50,,,,,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,2,28.93,,,,,,,,,,1,14.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.35,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,14.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.56,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.93,,,1,14.93,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,13.74,,,1,,13.74,,,,,,,,,,,,,,,,,,,,,,,,,2,27.47,1,13.74,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,12.61,,,,,,,,,,,,,1,12.61,,,,,,,,,,,,,1,12.61,,,,,,,,,,,,,,,2,25.22,,,,,,,,,,,,,,,,
,,,,35~39,1,13.62,,,1,13.62,,,,,,,,,,,,,,,,,,,,,,,1,13.62,,,1,13.62,,,,,,,1,13.62,,,,,,,,,,,3,40.87,,,,,,,,,,,,,,,,
,,,,40~44,,,1,20.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,33.67,,,,,,,,,,,,,,,,,,,,,,,1,33.67,,,1,33.67,,,,,,,,,,,1,33.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,114.33,,,,,,,,,,,,,,3,114.33,,,,,,,,,,,,1,38.11,1,38.11,,,,,,,,,,,,,,,,,,,1,38.11,,,,,,,,,,,,,,,,,,
,,,,55~59,1,42.79,1,42.79,,,,,,,,,,,,1,42.79,,,,,,1,42.79,1,42.79,,,2,85.58,1,42.79,,,,,,,1,42.79,,,,,1,42.79,,,,,2,85.58,,,,,,,,,,,,,,,,,,
,,,,60~64,1,31.26,,,,,,,,,,,,,,3,93.78,,,,,,,,5,156.30,,,2,62.52,1,31.26,,,1,31.26,,,1,31.26,1,31.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,39.90,,,,,,,,,,,,,,2,79.81,,,,,,1,39.90,4,159.62,1,39.90,1,39.90,,,,,1,39.90,,,,,1,39.90,,,,,,,,,,,1,39.90,1,39.90,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,76.86,,,,,,1,76.86,,,,,,1,76.86,2,153.73,,,2,153.73,,,,,,,,,,,1,76.86,1,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,138.31,,,,,,1,138.31,,,,,,1,138.31,4,553.25,,,2,276.63,1,138.31,,,,,,,,,3,414.94,1,138.31,,,,,,,,,,,1,138.31,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,390.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.84,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.43,,,,,,,,,1,13.43,,,,,1,13.43,,,,,,,,,,,,,,,,,,
,,,,30~34,2,24.84,,,,,,,1,12.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.42,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.37,,,,,1,13.37,,,2,,,,26.75,,,1,13.37,1,,13.37,,,,,,,,,,,,,,,,,,,,,2,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,18.25,,,,,,,,,1,,,,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.25,,,,,,,,,,,,,,
,,,,45~49,,,1,31.45,,,,,,,1,,,,31.45,,,,,,,,,,1,31.45,,,,,,,,,,,,,,,,,,,,,,,,,1,31.45,,,1,31.45,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,106.35,1,35.45,,,,,,,,,,,,1,35.45,,,,,,,,,,,1,35.45,,,,,,,,,,,1,35.45,1,35.45,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,41.84,7,,,,292.89,,,,,,,,1,41.84,2,83.68,,,2,83.68,,,,,,,1,41.84,,,,,,,,,,,,,,,,,2,83.68,1,41.84,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,67.68,6,,,,203.05,,,,,,,,,,7,236.89,2,67.68,2,67.68,,,1,33.84,,,,,,,,,3,101.52,,,,,,,,,2,67.68,,,1,33.84,2,67.68,,,,,,,,,,
,,,,65~69,1,38.57,,,1,38.57,,,,,1,,,,38.57,,,,,,,,1,38.57,10,385.65,,,1,38.57,1,38.57,2,77.13,,,,,1,38.57,1,38.57,,,,,1,38.57,,,,,1,38.57,,,,,,,,,,,,,,,,
,,,,70~74,1,69.88,,,,,,,,,1,,,,69.88,,,,,,,,1,69.88,1,69.88,,,4,279.52,1,69.88,,,,,,,,,1,69.88,,,,,,,,,,,2,139.76,,,,,2,139.76,,,,,,,,,,
