,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,23.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48.65,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.16,,,,,,,1,26.16,,,,,,1,26.16,,,,1,26.16,1,,26.16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.16,,,,,,,,
,,,,40~44,2,49.59,,,,,1,24.80,,,,,,,,,,,,,,,1,,24.80,,,,,,,,,,,,,,,2,49.59,,,,,1,24.80,,,,,,,,,,,,,,
,,,,45~49,7,170.44,,,,,,,1,24.35,,,,,,1,24.35,,,,3,73.05,,,,,,,,1,24.35,,,,,,,,,1,24.35,,,,,,,,,1,24.35,,,,,,,,,,
,,,,50~54,3,79.43,1,26.48,,,,,,,,,,,,2,52.95,,,,2,52.95,1,,26.48,1,26.48,,,2,52.95,1,26.48,,,,,,,,,,,,,,,,,,,,,1,26.48,,,,,,
,,,,55~59,6,193.74,,,,,,,,,2,,,,64.58,6,193.74,,,,2,64.58,3,,96.87,,,,,,,,,1,32.29,,,,,3,96.87,,,1,32.29,,,1,32.29,1,32.29,,,,,,,,,,
,,,,60~64,7,376.14,,,,,,,,,2,,,,107.47,10,537.35,,,,1,53.73,2,,107.47,1,53.73,,,3,161.20,2,107.47,1,53.73,,,,,,,,,,,,,1,53.73,1,53.73,,,,,2,107.47,,,,
,,,,65~69,4,237.95,1,59.49,,,,,,,,,,,,4,237.95,1,,59.49,1,59.49,8,,475.91,,,,,1,59.49,3,178.47,,,,,1,59.49,1,59.49,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,70.97,,,1,70.97,,,1,70.97,1,,,,70.97,4,283.89,,,,2,141.94,4,,283.89,2,141.94,,,1,70.97,,,,,,,,,1,70.97,,,,,,,2,141.94,,,,,,,4,283.89,,,,
,,,,75~79,2,159.24,,,,,,,,,,,,,,5,398.09,,,,1,79.62,2,,159.24,,,,,,,,,1,79.62,,,1,79.62,3,238.85,,,1,79.62,,,,,,,,,,,2,159.24,,,,
,,,,80~84,1,112.11,,,,,,,,,2,,,,224.22,3,336.32,,,,1,112.11,3,,336.32,,,1,112.11,2,224.22,,,1,112.11,,,,,3,336.32,,,,,,,2,224.22,,,,,,,,,,,,
,,,,85+,1,215.52,,,,,,,,,,,,,,,,,,,,,1,,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,,23.44,,,,,,,,1,23.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,25.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.42,,,,,,,,,,
,,,,30~34,,,,,1,23.75,,,,,,,,,,1,23.75,,,,,,1,,23.75,,,,,,,,,,,,,,,,,1,23.75,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.96,,,,,,,,,,,,,,,,,,,,,2,,53.92,,,,,,,,,,,,,,,,,,,,,1,26.96,,,1,26.96,,,,,,,,,,
,,,,40~44,1,24.85,,,,,,,,,,,,,,2,49.70,,,,,,,,,,,,,,,1,24.85,,,,,,,,,,,,,,,,,,,,,2,49.70,,,,,,
,,,,45~49,7,172.12,,,,,2,49.18,1,24.59,,,,,,3,73.76,,,,1,24.59,2,,49.18,1,24.59,,,,,,,,,,,,,,,1,24.59,,,,,,,,,,,,,,,,,,
,,,,50~54,3,76.63,,,,,,,,,2,,,,51.09,2,51.09,,,,,,3,,76.63,,,,,1,25.54,1,25.54,,,1,25.54,,,1,25.54,,,1,25.54,,,,,,,,,2,51.09,,,,,,
,,,,55~59,5,156.79,,,,,,,,,1,,,,31.36,4,125.43,,,,,,1,,31.36,2,62.72,,,,,2,62.72,1,31.36,,,,,,,2,62.72,,,,,1,31.36,,,1,31.36,1,31.36,1,31.36,,,,
,,,,60~64,4,195.41,,,,,,,,,,,,,,3,146.56,,,,1,48.85,3,,146.56,1,48.85,,,1,48.85,2,97.70,1,48.85,1,48.85,1,48.85,1,48.85,2,97.70,,,,,,,,,,,,,,,2,97.70,,
,,,,65~69,6,362.32,,,,,1,60.39,,,2,,,,120.77,8,483.09,,,,4,241.55,7,,422.71,,,,,2,120.77,1,60.39,,,,,,,,,5,301.93,,,,,,,,,2,120.77,,,,,1,60.39,,
,,,,70~74,5,355.11,,,,,,,1,71.02,3,,,,213.07,6,426.14,,,,6,426.14,8,,568.18,,,,,1,71.02,1,71.02,1,71.02,1,71.02,,,,,1,71.02,,,,,1,71.02,,,,,1,71.02,1,71.02,4,284.09,,
,,,,75~79,1,77.94,,,,,,,1,77.94,1,,,,77.94,7,545.60,,,,2,155.88,5,,389.71,,,,,1,77.94,,,,,,,,,,,3,233.83,,,,,,,,,1,77.94,,,,,8,623.54,,
,,,,80~84,,,,,,,,,1,114.68,2,,,,229.36,1,114.68,,,,1,114.68,10,,1146.79,,,,,1,114.68,,,1,114.68,,,,,1,114.68,2,229.36,,,1,114.68,,,2,229.36,1,114.68,,,1,114.68,1,114.68,,
,,,,85+,,,1,199.60,,,,,,,1,,,,199.60,2,399.20,,,,,,3,,598.80,,,,,,,2,399.20,,,,,,,,,,,,,,,,,1,199.60,1,199.60,,,1,199.60,3,598.80,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,1,,,,44.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,23.68,,,,,,,,,,,,,,,,1,23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.76,1,24.76,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,,21.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,46.50,,,,,,,,,,,,,,,,,1,23.25,,,,,,,,,,,,,,,,,,,,,1,23.25,,,,,,
,,,,35~39,2,54.00,,,,,,,,,1,,,,27.00,,,,,,,,1,,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.00,,,1,27.00,,,,
,,,,40~44,4,99.55,,,,,,,,,3,,,,74.66,,,,,,,,,,,,,,,,,2,49.78,,,,,,,,,1,24.89,,,,,,,,,,,,,,,,,,
,,,,45~49,3,73.15,,,,,1,24.38,,,1,,,,24.38,,,,,,,,1,,24.38,2,48.77,,,,,1,24.38,,,,,,,1,24.38,,,,,,,,,,,,,1,24.38,1,24.38,,,,
,,,,50~54,7,179.21,,,2,51.20,,,,,2,,,,51.20,,,,,,2,51.20,3,,76.80,,,1,25.60,2,51.20,2,51.20,,,1,25.60,1,25.60,1,25.60,2,51.20,1,25.60,1,25.60,,,,,,,,,1,25.60,,,,
,,,,55~59,3,89.61,2,59.74,,,,,,,5,,,,149.34,,,,,,1,29.87,5,,149.34,1,29.87,,,,,,,1,29.87,,,,,,,2,59.74,,,,,1,29.87,,,,,,,,,,,,
,,,,60~64,4,178.57,,,,,,,1,44.64,5,,,,223.21,,,,,,3,133.93,2,,89.29,,,,,,,,,,,,,,,,,3,133.93,1,44.64,,,,,,,,,,,,,,,,
,,,,65~69,2,127.55,1,63.78,1,63.78,,,,,5,,,,318.88,,,,,,2,127.55,3,,191.33,,,,,1,63.78,1,63.78,2,127.55,,,,,1,63.78,4,255.10,,,,,,,,,1,63.78,2,127.55,,,,,2,127.55
,,,,70~74,6,411.52,,,,,,,1,68.59,4,,,,274.35,1,68.59,,,,1,68.59,5,,342.94,1,68.59,,,,,,,3,205.76,,,,,,,2,137.17,,,,,,,,,,,,,,,,,3,205.76
,,,,75~79,,,1,82.71,,,1,82.71,,,7,,,,578.99,,,,,,3,248.14,5,,413.56,,,,,2,165.43,,,,,,,,,,,2,165.43,,,,,1,82.71,,,,,1,82.71,,,1,82.71,3,248.14
,,,,80~84,1,108.81,1,108.81,,,,,5,544.07,1,,,,108.81,,,,,,,,5,,544.07,,,,,2,217.63,1,108.81,2,217.63,,,,,,,,,,,,,,,,,,,,,,,,,3,326.44
,,,,85+,,,,,,,,,2,356.51,,,,,,,,,,,,,3,,534.76,,,,,,,,,,,,,,,,,1,178.25,,,,,1,178.25,,,,,,,,,1,178.25,1,178.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,22.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮,,子宮頸,,直腸與肛門,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,96.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,60.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,79.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肺、支氣管及氣管,,造血系統及網狀內皮系統,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,49.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,47.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,52.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,56.56,1,56.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,胃,,,造血系統及網狀內皮系統,,結直腸癌,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,48.76,,,,,,,,,,1,48.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,45.85,,,,,,,1,,,,45.85,,,,,,,,,,,,,1,45.85,,,1,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,112.42,,,,,,,,,,,,,,,,,1,56.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,73.86,,,,,,,1,73.86,,,,,,,,,,,,,,,,2,147.71,,,1,73.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,88.97,3,266.90,,,1,88.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,112.99,,,,,,,,,,,,,,,,,,,1,,112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,424.93,,,,,,,,,,,,,,1,,141.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,261.10,1,261.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,628.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,其他女性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,胰,,,眼及淚腺,,結直腸癌,,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,26.57,,,,,,,,,,,,,,,,,1,26.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,33.29,,,,,,,,,,,,1,33.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,47.57,,,,,,,,,,,,,,,,,,,1,,47.57,1,47.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,45.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,49.58,,,1,49.58,,,,,,1,49.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,4,220.51,1,55.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,206.90,,,,,1,,,,68.97,,,1,,68.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,111.23,1,111.23,1,111.23,,,,,,,,,,,,1,,111.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,245.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,其他女性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,結直腸癌,,膀胱,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,25.61,,,,,,,1,25.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.49,1,46.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,45.79,1,45.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,148.51,2,99.01,,,1,49.50,,,,,,,,,,,,,,,,,,1,49.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,108.70,2,108.70,,,,,,,,,,,,,,,,,,,,,,1,54.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,65.70,,,,,,,,,,,,1,65.70,1,,65.70,,,1,,65.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,85.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,110.38,,,,,,,,,,,,,,,,,1,110.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,229.36,,,,,1,,,,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,主唾液腺,,白血病,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,食道,,,骨、關節及關節軟骨,,結直腸癌,,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
