,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,1,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,9.03,1,9.03,,,,,,,,,,,,,,1,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,10.15,1,10.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,10.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,10.87,1,10.87,,,,,,,,,,1,,10.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,14.33,,,,2,28.66,,,,,,,,,,,,,,1,14.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,17.30,1,17.30,,,,,,,,,,,,,,,,1,17.30,1,17.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,60.99,,,,,,,4,81.32,,,,,,2,,40.66,,,,,,,,,,1,20.33,,,,,,,,,1,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,25.49,,,,,,,4,101.96,1,,,,25.49,,,,1,25.49,,,,,,,,1,25.49,,,,,,,2,50.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,28.36,,,,,,,5,141.80,,,,,,6,,170.16,,,1,28.36,,,,1,28.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,80.74,1,,,,40.37,2,,80.74,3,121.11,,,1,,40.37,,,1,40.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,65.75,2,131.49,,,,,,1,,65.75,,,,,,,,,,1,65.75,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,108.70,1,108.70,,,,,,,,1,108.70,,,,,,,1,108.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,,485.44,,,,,,,,1,242.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,肝及肝內膽管,,其他分界不明的部位,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,2,20.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,10.97,,,,,,,,,,,,,,,,,,,,,,1,10.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,22.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,55.96,,,,,,,,,,,,,1,,18.65,1,18.65,,,,,,,,,1,18.65,1,18.65,1,18.65,,,,,2,37.31,,,,,1,18.65,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,58.62,,,1,19.54,,,4,78.16,,,,,,,,,,,,,,,,3,58.62,1,19.54,,,1,19.54,1,19.54,,,,,1,19.54,,,,,1,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,152.94,,,,,,,5,127.45,,,,,,,,,,,3,76.47,,,,,,,,,,,,,,,,,,,,,,,,3,76.47,,,,,1,25.49,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,28.08,1,28.08,1,,,,28.08,,,,,,3,84.25,,,,2,56.16,1,28.08,,,,,,,,,,,,,,,,,1,28.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,37.85,1,37.85,,,,,3,113.55,,,,,,1,,37.85,1,37.85,2,75.70,,,,2,75.70,,,1,37.85,,,,,,,1,37.85,1,37.85,,,3,113.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,61.31,2,122.62,,,,,,,,,1,61.31,2,122.62,,,,2,122.62,1,61.31,,,,,,,,,,,3,183.94,,,,,,,,,2,122.62,3,183.94,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,101.83,,,,,,,,,2,203.67,3,305.50,1,,101.83,2,203.67,,,,,,,,,,,,,,,,,2,203.67,,,1,101.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,233.64,,,,1,233.64,,,,,,,,,,,,,2,467.29,,,1,233.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,649.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,1,,10.01,,,,,,,,,,,,,,,,,1,10.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,10.68,,,,,,,,,,1,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,11.00,,,,,,,1,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,12.12,,,,,,,,1,12.12,,,1,12.12,,,,,,,,,2,24.25,,,,,,,,,1,12.12,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,18.30,,,1,18.30,,,1,18.30,,,,,,,,,1,18.30,,,,,,,,2,36.60,,,,,,,,,,,,,,,,,,,,,,,1,18.30,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,56.26,,,,,,,,,2,,,,37.51,,,,4,75.02,1,18.75,,,,,,,,1,18.75,,,,,,,1,18.75,2,37.51,1,18.75,,,1,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,74.96,,,,,,,2,49.98,2,,,,49.98,,,,5,124.94,,,,,,1,24.99,7,174.91,1,24.99,,,1,24.99,,,,,1,24.99,,,,,,,,,1,24.99,2,49.98,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,28.09,,,,,1,28.09,,,1,,,,28.09,,,,,,1,28.09,,,,2,56.18,3,84.27,2,56.18,1,28.09,,,,,,,1,28.09,1,28.09,1,28.09,,,,,1,28.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,35.11,1,35.11,,,,1,35.11,5,175.56,1,35.11,,,,,1,35.11,,,,,2,70.22,1,35.11,,,,,,,,,,,1,35.11,,,,,,,,,,,,,,,,,,
,,,,65~69,1,57.67,1,57.67,,,,,,,,,,,,,,,2,115.34,,,,,,1,57.67,2,115.34,1,57.67,1,57.67,,,,,,,,,,,,,,,,,1,57.67,,,1,57.67,,,1,57.67,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,2,192.31,4,384.62,1,96.15,1,96.15,1,96.15,1,96.15,1,96.15,,,,,,,,,1,96.15,1,96.15,,,,,,,2,192.31,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,1,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,13.15,,,1,,,,13.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,10.45,,,,,,,,,,,,,,,,,2,20.89,,,,,,,,,,,,,2,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,10.87,,,,,,,,,1,,,,10.87,,,,,,,,1,,10.87,,,,,,,,,,,,,,,,,,,,,1,10.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,22.99,,,,,,,,,3,,,,34.48,,,,,,,,,,,,,1,11.49,1,11.49,,,,,,,,,,,,,,,2,22.99,,,1,11.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,35.63,,,,,,,,,,,,,,,,,,,,,,,,1,17.81,,,1,17.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,18.16,1,18.16,,,,,,,3,,,,54.47,1,,18.16,3,54.47,,,1,,18.16,,,,,,,,,,,1,18.16,,,1,18.16,,,1,18.16,2,36.31,1,18.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,23.78,,,,,,,,,2,,,,47.56,1,,23.78,1,23.78,,,1,,23.78,,,,,,,,,,,1,23.78,,,1,23.78,,,,,,,,,1,23.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,27.94,,,,,,,1,27.94,5,,,,139.70,,,,4,111.76,,,,,,,,,,,,1,27.94,,,,,,,1,27.94,,,1,27.94,1,27.94,1,27.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,67.34,,,,,,,1,33.67,5,,,,168.35,,,,4,134.68,1,33.67,1,,33.67,1,33.67,,,,,1,33.67,1,33.67,2,67.34,,,,,,,,,1,33.67,,,1,33.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,54.59,1,54.59,,,,,1,,,,54.59,1,,54.59,2,109.17,,,2,,109.17,,,,,,,,,,,,,,,,,,,1,54.59,2,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,90.99,,,,3,272.98,,,2,,181.98,,,,,,,,,,,1,90.99,,,,,1,90.99,2,181.98,,,,,1,90.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,178.25,,,1,,178.25,,,,,,,,,,,1,178.25,,,,,2,356.51,2,356.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,,485.44,1,485.44,,,,,,,,,,,,,1,485.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.25,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,9.77,,,,,,,1,,,,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,20.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,10.82,,,,,2,,,,21.65,,,,1,10.82,,,,,,,,,,,,,,2,21.65,,,1,10.82,,,,,,,,,,,,,,,,,1,10.82,,,,,,,,,,,,,,,,,,
,,,,35~39,1,11.24,,,,,1,11.24,,,1,,,,11.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.24,,,,,1,11.24,,,,,,,,,,,,,,,,,,
,,,,40~44,2,33.72,,,,,,,,,,,,,,,,,1,16.86,,,,,,2,33.72,1,16.86,,,,,,,,,,,,,1,16.86,1,16.86,,,,,,,,,,,2,33.72,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,17.92,3,,,,53.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.92,,,,,,,,,,,,,2,35.84,,,,,,,,,,,,,,,,,,
,,,,50~54,5,115.02,1,23.00,,,,,,,6,,,,138.03,,,,1,23.00,,,,,,1,23.00,,,1,23.00,,,,,,,,,,,,,,,,,1,23.00,,,,,,,,,1,23.00,,,,,,,,,,,,,,,,
,,,,55~59,1,28.21,1,28.21,,,,,,,2,,,,56.42,,,,,,3,84.63,,,,1,28.21,,,,,,,,,1,28.21,,,1,28.21,,,,,,,2,56.42,,,1,28.21,1,28.21,1,28.21,1,28.21,,,,,,,,,,,,,,,,
,,,,60~64,1,33.57,,,,,1,33.57,1,33.57,4,,,,134.27,,,,2,67.14,3,100.70,,,,1,33.57,1,33.57,,,1,33.57,,,,,,,1,33.57,,,,,,,,,,,,,3,100.70,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,51.73,,,,,,5,258.67,1,,51.73,,,2,103.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,272.23,,,,,,,,,,,,,,1,,90.74,1,90.74,8,725.95,,,,,,,,,,,,,,,,,,1,90.74,1,90.74,,,1,90.74,,,,,,,1,90.74,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,167.79,,,,,,,,,,,,,,,,,,,3,503.36,,,,2,335.57,,,,,,,,,,,,,,,1,167.79,,,,,,,,,,,,,,,1,167.79,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,2,873.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,1562.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.17,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,10.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,22.27,,,,,,,,,,,,,,3,,33.41,,,,,,,,,,,,,,,,,,1,11.14,,,,,1,11.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,,30.56,,,,,1,,15.28,,,,,2,30.56,,,,,,,,,,,,,,,,,,,,,,,2,30.56,1,15.28,,,,,,,,,,,,,,,,,,
,,,,45~49,3,54.95,,,,,,,,,,,,,,4,,73.26,,,,,2,,36.63,3,54.95,,,1,18.32,,,,,,,,,,,,,,,,,,,,,,,1,18.32,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,109.96,,,,,,,1,21.99,,,,,,5,,109.96,,,,,,,,2,43.99,1,21.99,,,,,2,43.99,,,,,,,,,,,,,,,,,,,1,21.99,1,21.99,,,,,,,,,,,,,,,,,,
,,,,55~59,1,27.77,,,,,1,27.77,,,,,,,,2,,55.54,,,,,,,,2,55.54,1,27.77,1,27.77,2,55.54,,,,,,,,,,,1,27.77,1,27.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,32.98,,,,,,1,,32.98,,,1,32.98,,,,2,65.96,,,3,98.94,,,,,,,,,1,32.98,2,65.96,,,,,1,32.98,,,1,32.98,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,49.16,,,,,1,49.16,,,,,,,,,1,49.16,,,4,,196.66,2,98.33,,,,,,,,,,,,,,,2,98.33,1,49.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,89.85,,,,,,,,,,,,,,3,,269.54,,,,,2,,179.69,2,179.69,,,4,359.39,,,,,,,1,89.85,1,89.85,,,,,,,,,,,1,89.85,,,,,1,89.85,,,,,,,,,,,,,,,,
