,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,消化器官其他分界不明部位,,,結直腸癌,,,膀胱,,,鼻咽,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,205.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,188.68,,,,,,,1,188.68,,,,,,,,1,,188.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,162.34,2,,,,324.68,,,,,,,,,1,,162.34,1,162.34,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,160.77,1,160.77,,,1,160.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,186.57,,,1,186.57,1,186.57,1,,,,186.57,1,186.57,,,,1,,186.57,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,210.53,,,,,2,421.05,1,,,,210.53,1,210.53,,,,,,,1,,210.53,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,胃,,,,,胰,,骨、關節及關節軟骨,,,結直腸癌,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,,282.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,,224.22,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,175.13,1,175.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,1,,157.73,1,,157.73,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,185.19,1,185.19,,,,,1,,,,185.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,207.04,,,,,,,,,1,,207.04,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,294.99,,,,,,,,,,,,,,,,,,,1,,294.99,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,,105.37,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,189.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,174.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,710.48,1,177.62,,,,,1,,,,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,156.99,,,,,,,,,,,,,,1,156.99,,,,,,,1,,156.99,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,182.82,1,182.82,,,1,182.82,,,1,,,,182.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,396.83,,,1,198.41,1,198.41,,,,,,,,1,198.41,1,,198.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,293.26,,,,,,,,,,,,,,,,1,,293.26,1,293.26,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胰,,,結直腸癌,,,膀胱,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,110.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,196.85,1,196.85,,,,,,,,,,,,1,196.85,,,,,,,1,,196.85,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,190.48,,,,,1,,,,190.48,,,2,,380.95,,,,1,,190.48,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,158.73,,,,,,,,,,,,,,,,2,,317.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,183.15,,,,,,,1,,,,183.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,194.55,,,,,1,194.55,1,194.55,1,,,,194.55,,,,,,1,,194.55,,,,1,194.55,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,281.69,1,281.69,,,,,,,1,,281.69,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,671.14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,造血系統及網狀內皮系統,,,結直腸癌,,腎,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.92,,,,,,,,,,,,,,
,,,,35~39,1,210.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,235.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,215.52,2,431.03,,,1,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,178.25,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,188.32,,,1,,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,160.51,,,,,,,,,,,,,,,,,,,,,1,160.51,1,160.51,,,,,,,,,,,,,,,,
,,,,65~69,1,179.86,,,1,179.86,,,,,1,,,,179.86,,,1,,179.86,1,,179.86,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,198.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,270.27,,,,,,,,,,,,,,1,270.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,,434.78,,,1,434.78,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,,胰,,結直腸癌,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,1,210.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,1,,193.05,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,925.93,,,,,1,185.19,,,,,,,,,,,,,1,,185.19,,,,,,1,185.19,,,,,,,,,,,,,,,,
,,,,60~64,1,167.22,,,,,,,,,1,,,,167.22,,,,,,1,,167.22,,,,,,,,1,167.22,,,,,,,,,,,,,,
,,,,65~69,1,165.84,,,,,,,,,,,,,,1,165.84,,,,1,,165.84,2,,331.67,,,1,165.84,,,,,,,,,,,,,,,,
,,,,70~74,,,2,409.00,,,,,,,,,,,,,,1,,204.50,,,,,,,,,1,204.50,,,,,,,,,,,,,,,,
,,,,75~79,1,248.76,1,248.76,1,248.76,,,,,,,,,,,,,,,,,,3,,746.27,1,248.76,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,434.78,,,,1,,434.78,1,,434.78,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,602.41,,,,,,,,,,,,,,1,,602.41,,,1,602.41,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,,肝及肝內膽管,,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,胃,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,144.09,1,144.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,242.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,1,,239.23,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,190.11,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,1,,181.49,,,,1,181.49,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,177.62,2,355.24,,,,,,,,,,,,,,,1,,177.62,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,165.56,,,,,,,,,,,2,,331.13,,,,,,,,,,1,165.56,,,,,,,,,,,,
,,,,70~74,,,1,197.63,,,1,197.63,1,197.63,,,,,,,,,,,1,,197.63,,,,,,2,395.26,,,,,,,1,197.63,,,,,,,,
,,,,75~79,,,,,1,248.76,,,,,1,,,,248.76,,,,,,,,,1,,248.76,1,248.76,,,,,,,2,497.51,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,400.00,,,,,,,,,,1,400.00,,,1,400.00,,,1,400.00,1,400.00,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,,1149.43,,,,,,,,,,,1,574.71,,,,,1,574.71,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,胰,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,235.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,184.16,,,,,,,,,,2,368.32,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,182.82,,,,,1,,,,182.82,,,1,,182.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,164.20,3,,492.61,,,,,,,,,1,164.20,,,,,,,,,,,,,,,,
,,,,70~74,1,197.63,1,197.63,,,1,197.63,1,197.63,,,,,,,,2,,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,475.06,,,,,,1,,237.53,1,,237.53,,,,,1,237.53,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,383.14,,,,,,,,,,,,,,,,,,,1,383.14,,,,,1,383.14,,,,,,,,,,,,
,,,,85+,,,,,1,534.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胰,,,胸腺、心臟與中隔,,結直腸癌,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,133.51,,,,,,,,,,,,,,,,,,,,,,,1,133.51,,,,,,,,,,,,,,,,
,,,,40~44,1,240.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,255.10,,,,,,,,,,,,,,,,,,,,,,,1,255.10,,,,,,,,,,,,,,,,,,
,,,,50~54,1,200.40,,,,,,,,,,,,,,1,200.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,179.21,2,,358.42,,,,,,,,,1,179.21,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,194.17,,,1,,,,194.17,,,,,,,,,1,,194.17,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,166.67,,,,,,,,,,,,,,1,,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,197.63,,,,,,,,,,,,,,,,1,,197.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,224.72,1,,,,224.72,,,,,,,,,,,,,,1,224.72,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,480.77,1,,480.77,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,128.87,,,,,,,,,,1,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,477.33,1,238.66,,,,,1,238.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,242.13,,,,,,,,,,,,,,,,,,,,,1,242.13,,,,,,,,,,,,,,,,
,,,,50~54,2,441.50,,,,,,,,,,,,,,,,,,,1,,220.75,,,,1,220.75,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,177.62,,,,,,,1,,177.62,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,166.39,,,,,,,,,,,,,,,,
,,,,70~74,,,1,192.68,,,,,,,,,,,,,,1,,192.68,,,,,,,1,192.68,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,224.22,1,224.22,,,,,,,,,,,,1,,224.22,,,,2,,448.43,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,甲狀腺,,白血病,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,胃,,胰,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,240.38,2,480.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,183.49,,,1,183.49,1,183.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,186.57,,,,,1,186.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,349.04,,,,,,,,,,,,,,1,,174.52,1,,174.52,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,355.24,1,,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,228.83,,,,,1,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,312.50,,,,,2,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,444.44,,,1,,,,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,腦,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,1,162.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,122.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,212.77,1,212.77,,,,,1,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,712.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,237.53,,,,,,,,,,
,,,,50~54,1,243.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,185.19,,,,,,,,,,,,,,,,,,,1,,185.19,1,,185.19,,,,,1,185.19,,,,,1,185.19,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,180.83,1,180.83,1,,180.83,,,,,,,,,,,,,,,1,180.83,,,,,,,,,,
,,,,65~69,,,,,1,185.53,1,185.53,,,1,,,,185.53,,,,,,,,,,,,,,,,,,1,185.53,,,,,,,,,,,,
,,,,70~74,,,,,,,1,177.30,,,,,,,,,,2,,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,439.56,1,219.78,,,,,,,,,,1,219.78,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,305.81,,,,,,,1,,,,305.81,,,,,,,,,,,,1,305.81,1,305.81,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,2,826.45,,,,,,,,,,,,,,,,,,,,,1,413.22,,,1,413.22,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
