,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,1,14.62,,,,,,,,,,,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.11,,,,,,,,,,,,,,,,,,,1,15.11,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,3,61.96,,,,,,,,,,,,,,,,,,,,,,,,,1,20.65,1,20.65,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,1,38.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,41.03,,,1,,,,41.03,,,,,,,,,,,,1,41.03,,,,,,,,,,,,,,,,,1,41.03,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,1,47.21,,,1,47.21,,,1,47.21,,,1,47.21,,,,,,,,,,,1,47.21,,,1,47.21,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,47.62,,,,,,,,,,,,,,,,,1,47.62,,,,,1,47.62,2,95.24,,,1,47.62,,,,,,,,,,,,,1,47.62,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,72.25,,,,,,,2,,,,144.51,,,,,,,,,,,,,,1,72.25,1,72.25,1,72.25,,,,,,,1,72.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,,,,4,411.52,,,,,,,1,102.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,138.50,,,,,,,,,1,138.50,,,,,,,1,138.50,,,1,138.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,16.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,14.52,,,,,,,,,,,,,,,,,1,14.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,14.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,3,106.27,,,,,1,,,,35.42,,,,,,,,,,,,,,,,1,35.42,,,,,2,70.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,78.34,,,,,,,,,,,,,,,1,39.17,,,,,1,39.17,,,,,,,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,45.96,,,,,,,,,,1,,45.96,,,,,1,45.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,47.35,1,47.35,1,47.35,1,47.35,,,1,,,,47.35,,,,,,,,,,,,,,,,,,,,1,47.35,1,47.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,65.62,,,,,,,,,,1,,65.62,,,1,65.62,,,1,65.62,1,65.62,1,65.62,,,,,1,65.62,1,65.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,201.21,,,,,1,,,,100.60,,,,,,,,,,,,,,,,,,,,2,201.21,,,1,100.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,,272.11,,,,,,,,,1,136.05,,,1,136.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,1,195.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,13.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,14.41,,,,,,,,,,,,1,14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,17.65,,,,,1,17.65,,,,,,1,,17.65,1,17.65,,,,,,,,,1,17.65,,,,,1,17.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.47,,,,,,,1,32.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,38.77,,,,,,1,,38.77,,,1,38.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,43.65,,,,,,,2,87.30,1,,,,43.65,4,,174.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,97.75,,,,,,2,,97.75,,,2,97.75,,,,,,,1,48.88,,,3,146.63,,,1,48.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,62.38,,,,,1,62.38,3,187.15,,,,,,3,,187.15,,,2,124.77,,,,,,,,,1,62.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,94.97,1,,94.97,,,1,94.97,,,1,94.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,283.69,1,141.84,,,,,,,,,,,,,1,141.84,,,,,1,141.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,199.60,,,,,,2,,399.20,,,,,,,,,1,199.60,,,,,,,,,1,199.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,13.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.92,,,,,,,1,13.92,,,,,1,13.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,3,,,,49.09,,,,1,16.36,,,1,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,84.91,,,1,28.30,,,,,1,,,,28.30,1,,28.30,,,,,,,,,,,,,,,,,,,,,,,2,56.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,39.14,,,,,,,,,1,,,,39.14,,,,2,78.28,,,,,,,,,1,39.14,,,,,,,,,,,1,39.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,42.52,,,4,,,,170.07,,,,1,42.52,1,42.52,,,,,,,2,85.03,1,42.52,,,,,1,42.52,,,1,42.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,99.60,1,49.80,,,1,49.80,,,1,,,,49.80,,,,,,1,49.80,,,,,,,,,,,,,,,,,,,1,49.80,,,1,49.80,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,57.24,,,2,,,,114.48,,,,4,228.96,2,114.48,,,,,,,,,,,1,57.24,,,,,3,171.72,,,,,,,1,57.24,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,90.17,,,1,90.17,,,3,,,,270.51,,,,2,180.34,1,90.17,,,1,90.17,,,,,,,,,,,,,1,90.17,1,90.17,1,90.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,137.55,1,137.55,1,,,,137.55,1,,137.55,1,137.55,,,,,,,,,,,,,,,,,,,4,550.21,1,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,188.68,,,,1,188.68,1,188.68,,,,,,,1,188.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,1,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.04,,,1,14.04,,,1,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,15.55,1,15.55,,,1,15.55,,,,,,,,,,,,,,,,,1,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,4,91.24,1,,,,22.81,1,,22.81,1,22.81,,,,,,,,,1,22.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.17,,,,,,,6,229.01,,,,,,,,,,,,,,,,,1,38.17,,,,,,,,,,,2,76.34,1,38.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,40.29,2,80.58,,,,,,,,,1,40.29,,,,,,,,,,,1,40.29,,,,,,,,,2,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,101.27,,,1,50.63,3,151.90,,,,,,,,,5,253.16,1,50.63,,,,,,,,,,,,,,,,,3,151.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,54.91,1,54.91,,,2,109.83,,,,,,1,,54.91,4,219.66,,,2,109.83,1,54.91,,,,,,,2,109.83,,,,,2,109.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,83.33,3,250.00,,,,,,,,,6,500.00,,,1,83.33,,,,,,,1,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,128.53,,,,,1,128.53,,,,,,,,1,,128.53,5,642.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,210.53,1,210.53,1,210.53,,,,,,1,,210.53,2,421.05,,,1,210.53,,,,,,,2,421.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,427.35,,,,,,,,,,,,,,,,,,,,,,,,,1,427.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.65,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,15.28,,,,,,1,,15.28,,,,,,,,,1,15.28,,,,,,,,,,,,,,,,,,,1,15.28,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.66,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.07,,,,,1,15.07,,,,,,,,,,,2,30.13,1,15.07,,,,,,,1,15.07,,,,,,,,,,,,,,,,,1,15.07,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,20.44,1,20.44,,,,,,,,,,,,3,,61.32,,,,,1,20.44,,,,,,,,,,,1,20.44,,,,,,,,,,,3,61.32,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,37.17,,,,,,,,,,,,,,1,,37.17,,,,,,,2,74.35,,,,,,,,,,,,,,,,,,,2,74.35,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,39.26,,,,,,,,,,,,,,1,,39.26,,,,,,,5,196.31,,,,,3,117.79,,,,,,,,,,,,,1,39.26,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,,142.45,,,,,2,94.97,1,47.48,,,3,142.45,,,,,,,1,47.48,,,2,94.97,1,47.48,1,47.48,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,52.58,3,,157.73,,,,,1,52.58,1,52.58,,,2,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,3,,241.94,,,,,,,,,,,2,161.29,1,80.65,,,,,,,1,80.65,2,161.29,,,1,80.65,,,,,1,80.65,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,129.87,,,,,,,,,,2,,259.74,,,,,1,129.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,384.62,1,,192.31,,,,,1,192.31,2,384.62,,,2,384.62,1,192.31,2,384.62,,,,,,,,,,,2,384.62,,,,,,,3,576.92,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,358.42,1,358.42,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,14.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.41,,,,,,,,,,,1,13.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,15.54,,,,,,,,,,,,,,,,,,,,,1,15.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,13.67,,,,,,,,1,,13.67,,,,,1,13.67,,,,,,,,,,,,,,,,,,,,,,,,,1,13.67,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,14.39,,,,,,,1,,,,14.39,3,,43.17,,,1,14.39,,,2,28.78,1,14.39,,,,,,,,,,,,,,,,,1,14.39,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,18.48,,,,,,,,,1,,,,18.48,2,,36.97,,,,,,,,,1,18.48,,,,,,,,,,,,,,,,,,,1,18.48,1,18.48,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,2,,68.40,,,,,,,,,1,34.20,1,34.20,,,,,1,34.20,,,,,,,,,,,,,4,136.80,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,38.73,1,,,,38.73,2,,77.46,,,,,,,,,1,38.73,,,1,38.73,,,,,,,,,,,,,,,,,1,38.73,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,2,,92.85,1,46.43,,,1,46.43,2,92.85,3,139.28,,,1,46.43,1,46.43,,,,,1,46.43,,,1,46.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,50.53,,,,,,,,,,,,,,5,,252.65,,,,,,,,,3,151.59,,,5,252.65,1,50.53,,,1,50.53,,,1,50.53,1,50.53,,,4,202.12,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,6,,435.10,,,,,1,72.52,1,72.52,3,217.55,1,72.52,2,145.03,,,,,1,72.52,,,,,,,,,1,72.52,,,,,,,1,72.52,,,,,,,,,,,,
,,,,70~74,,,,,1,122.40,,,,,1,,,,122.40,2,,244.80,,,,,,,,,3,367.20,,,,,,,,,,,,,,,1,122.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,190.48,1,,190.48,,,,,,,1,190.48,2,380.95,,,,,,,,,,,1,190.48,,,,,,,,,,,1,190.48,1,190.48,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,292.40,,,,,,,1,292.40,,,,,1,292.40,,,,,,,1,292.40,,,,,,,,,,,,,,,1,292.40,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
