,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,57.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,89.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.13,,,,,,,,,,,,,,,,,,
,,,,40~44,1,168.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,127.55,1,127.55,,,,,,,,,,,,2,255.10,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,117.65,,,1,117.65,,,,,,,,,,,,,,,,,1,117.65,,,,,,,1,117.65,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,118.34,,,,,,,,,,1,118.34,1,118.34,1,118.34,1,,118.34,,,2,236.69,2,236.69,1,118.34,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,4,654.66,,,,,,,,,,1,163.67,1,163.67,1,,163.67,1,163.67,,,,,2,327.33,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,418.41,,,,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,816.33,,,,,,,,,,,,,,1,408.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,520.83,,,,,,,,1,520.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1041.67,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,皮膚,,肺、支氣管及氣管,,結直腸癌,,,,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,86.81,1,86.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,144.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,119.90,,,,,,,2,239.81,,,,,,,,2,239.81,2,239.81,1,,119.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,112.36,,,,,,,,2,224.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,155.76,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,198.41,,,1,198.41,,,,,,,,,,1,198.41,2,396.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,373.13,,,,,,,1,373.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,1041.67,,,,,,,,,,,,1,,520.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,淋巴結,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,1,64.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,82.17,,,,,,,,,,,,,,1,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,106.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,125.31,,,,,,,,1,125.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,156.49,,,,,,,,,,,,,,1,156.49,,,,,,1,156.49,,,,,1,156.49,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,123.92,,,,,,,1,,,,123.92,,,,,,,,,,1,123.92,,,,,,,,,1,123.92,,,1,123.92,,,,,,,,,,
,,,,55~59,,,1,110.13,,,,,,,,,,,,1,110.13,,,,,1,,110.13,,,1,110.13,,,,,,,1,110.13,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,143.68,,,,,,,,1,143.68,1,143.68,,,2,,287.36,1,143.68,,,,,1,143.68,,,,,,,1,143.68,1,143.68,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,4,,818.00,,,,,1,204.50,1,204.50,,,1,204.50,1,204.50,1,204.50,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,318.47,,,,,,,,1,318.47,,,,,,,,,,,,,2,636.94,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,1,512.82,,,,,,,1,512.82,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,1075.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其他女性生殖器官,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.64,,,,,,,,,,,,,,,,,,
,,,,30~34,1,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,102.77,1,102.77,,,1,102.77,,,,,,,,,,,,,,1,,102.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,158.48,,,,,,,1,,,,158.48,,,,,,,,,,,,,,1,158.48,,,,,1,158.48,,,,,,,,,,,,,,
,,,,50~54,1,125.94,,,,,,,,,,,,,,,,,,1,125.94,,,,,,,,,,,,1,125.94,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,2,223.21,,,,1,111.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,285.71,1,142.86,,,,,,,,1,142.86,1,142.86,,,,1,142.86,,,1,142.86,,,1,142.86,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,203.25,,,2,406.50,,,,,,,,,,3,609.76,,,,,,1,203.25,2,406.50,,,2,406.50,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,314.47,,,,,,,,,,,,2,628.93,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,564.97,,,,,,,,,,,,,,,,1,564.97,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,胸腺、心臟與中隔,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,1,79.94,,,,,2,159.87,,,,,,,,,,,,,,,,,,,,,1,79.94,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,160.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,129.03,,,,,,,,1,129.03,1,129.03,,,,,,1,129.03,,,,,,,1,129.03,,,,,,,,,,,,,,,,
,,,,55~59,,,1,118.20,,,,,1,118.20,2,,,,236.41,,,1,118.20,1,118.20,,,,1,118.20,,,,,3,354.61,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,134.77,,,1,134.77,,,1,,134.77,1,134.77,1,134.77,,,,,,,3,404.31,,,,,,,,,,,,,,
,,,,65~69,,,1,204.50,,,,,,,2,,,,409.00,,,,,,,1,,204.50,,,,,,,,,,,5,1022.49,,,,,,,,,,,,,,
,,,,70~74,,,,,1,302.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,543.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,71.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,78.31,1,78.31,,,,,,,,,,,,,,,,1,78.31,1,,78.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,93.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,108.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,128.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,120.92,1,120.92,,,,,,,,,,,,3,,362.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,124.84,1,124.84,2,,,,249.69,,,,,1,124.84,2,,249.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,367.65,,,1,183.82,2,,,,367.65,2,367.65,1,183.82,1,183.82,1,,183.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,259.07,,,,,,,1,,259.07,2,518.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,4,2139.04,,,,,,,,,,,,,,,,2,,1069.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1960.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他女性生殖器官,,肺、支氣管及氣管,,胃,,,胸腺、心臟與中隔,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,75.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,80.45,1,80.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,90.74,,,,,,,,1,90.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,103.84,1,103.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,141.64,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141.64,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,146.63,,,,,,,,,,1,146.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.63,,,,,,,,,1,,,,125.63,,,,,,,,,,,,,,1,125.63,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,119.76,1,119.76,,,1,,,,119.76,,,,,,,1,,119.76,,,,,1,119.76,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,171.82,,,2,343.64,,,,,,1,171.82,1,171.82,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,243.90,,,,,,,,,,2,487.80,1,243.90,2,487.80,,,,,,1,243.90,1,243.90,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,487.80,,,1,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,78.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.99,,,,,,,,,,,,,,
,,,,35~39,1,87.03,,,,,,,,,,,,,,,,1,87.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,207.68,1,103.84,,,,,,,1,,,,103.84,1,103.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,372.21,1,124.07,,,,,,,,,,,,,,,,,,1,,124.07,,,,,,,,,,,,,,,1,124.07,,,,,,,,,,
,,,,50~54,1,162.87,2,325.73,,,,,,,,,,,,,,1,162.87,,,,,,,,,,1,162.87,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.79,,,1,125.79,,,1,125.79,,,,,,1,125.79,,,,,,,,,,,,,,,,,,,,1,125.79,,,,,,,,,,,,
,,,,60~64,1,120.77,,,,,1,120.77,,,,,,,,,,1,120.77,2,241.55,,,,,,1,120.77,,,,,1,120.77,,,,,,,,,,,,,,,,
,,,,65~69,,,1,161.81,,,1,161.81,,,,,,,,,,,,,,1,,161.81,,,,,,,1,161.81,1,161.81,,,1,161.81,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,240.38,1,240.38,,,1,,240.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,757.58,,,,,,,,1,757.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,肺、支氣管及氣管,,胃,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.67,,,,,,,,,,,,,,
,,,,30~34,,,1,86.36,,,,,,,1,,,,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,84.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,98.72,1,98.72,,,,,,,,,,,,1,98.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,115.87,,,,,,,,,,,,,,,,,,1,,115.87,,,,,,,,,,,,,,,1,115.87,,,,,,,,,,
,,,,50~54,,,1,167.79,1,167.79,,,,,,,,,,,,,,,,1,,167.79,,,,,,,,,,,,,1,167.79,,,,,,,,,,,,
,,,,55~59,,,1,130.38,1,130.38,1,130.38,,,,,,,,,,,,,,1,,130.38,,,1,130.38,,,1,130.38,,,,,1,130.38,,,,,,,,,,,,
,,,,60~64,,,,,1,119.47,,,,,,,,,,,,,,1,119.47,1,,119.47,,,,,,,,,,,,,1,119.47,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,154.80,,,,,,,,,,4,619.20,3,,464.40,1,154.80,,,,,1,154.80,1,154.80,1,154.80,2,309.60,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,226.76,1,226.76,1,226.76,3,,680.27,,,,,1,226.76,,,2,453.51,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,400.00,,,,,1,400.00,,,,1,400.00,,,,,,,2,800.00,,,1,400.00,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,肝及肝內膽管,,其他女性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,1,90.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,83.75,2,167.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,187.62,,,1,93.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,112.99,,,,,1,112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,169.49,1,169.49,,,,,,,,,,,,,,,,,,,,,1,169.49,,,,,,,,,,,,,,,,,,
,,,,55~59,2,264.20,,,,,,,,,,,,,,,,,,,,,,,1,132.10,,,,,1,132.10,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,123.00,,,,,,,,2,246.00,,,,,,,,,,,,2,246.00,1,123.00,,,,,,,,,,,,,,,,
,,,,65~69,,,1,148.37,,,2,296.74,2,296.74,,,,,,,,,,1,148.37,1,,148.37,,,1,148.37,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,220.26,,,,,,,,,,2,440.53,,,1,,220.26,,,1,220.26,,,1,220.26,1,220.26,,,,,,,,,,,,,,,,
,,,,75~79,,,1,359.71,,,2,719.42,,,,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,751.88,,,1,,,,751.88,,,,,,,,,,,,1,751.88,1,751.88,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
