,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,65.55,1,32.78,,,,,,,,,,,,1,32.78,1,,32.78,,,1,32.78,,,,,,,,,,,1,32.78,,,,,2,65.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,83.61,,,,,,,2,83.61,,,,,,,,,,,,,1,41.81,,,,,,,,,,,,,,,,,,,,,1,41.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,41.58,,,1,41.58,,,,,,1,41.58,3,,124.74,1,41.58,1,41.58,1,41.58,1,41.58,,,,,,,,,,,,,,,1,41.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,44.13,,,2,88.26,,,,,,4,176.52,3,,132.39,1,44.13,4,176.52,1,44.13,1,44.13,,,,,3,132.39,,,,,1,44.13,,,,,,,1,44.13,1,44.13,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,64.72,,,,,,,,1,,64.72,,,1,64.72,1,64.72,,,,,,,,,,,,,,,,,,,,,1,64.72,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,105.93,,,,,,,1,105.93,1,,,,105.93,1,105.93,1,,105.93,,,1,105.93,,,,,,,1,105.93,,,,,1,105.93,,,,,,,2,211.86,,,1,105.93,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,202.84,,,,,,,,,,1,,202.84,,,2,405.68,,,,,,,,,,,,,,,,,,,,,1,202.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,15.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.79,,,1,14.79,,,,,,,,,,1,14.79,,,,1,14.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,30.12,,,,,,,,,,,,,,,1,30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,31.20,,,,,,,,,,,,,,2,62.40,,,,,,,,,,,,,,,,,,,,1,31.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,78.34,,,,,,,,,,,,,,2,78.34,,,,,,1,39.17,1,39.17,,,1,39.17,,,,,,,1,39.17,,,,,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,42.25,1,42.25,,,,,,,,,,,,2,84.50,,,,,,1,42.25,1,42.25,,,,,1,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,42.68,,,,,,,,,,,,,,2,85.36,,,,,,2,85.36,3,128.04,1,42.68,1,42.68,,,,,1,42.68,1,42.68,,,,,,,,,2,85.36,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,60.31,1,60.31,1,,60.31,,,1,60.31,2,120.63,,,1,60.31,,,,,3,180.94,2,120.63,,,,,4,241.25,,,,,3,180.94,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,101.73,,,,,,,,1,101.73,,,,,,,,4,406.92,,,1,101.73,,,,,,,,,,,,,,,,,,,1,101.73,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,2,362.98,,,3,544.46,,,,,,,,,,,,,1,181.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,512.82,,,,,,1,512.82,,,,,,,,,1,512.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,15.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,15.64,,,1,,,,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,14.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,16.67,,,,,,,,,,1,16.67,,,,,,,,,1,16.67,,,,,1,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,3,,,,82.64,,,1,,27.55,,,,,,,,,,,,,,,2,55.10,1,27.55,,,1,27.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,31.17,,,,,,,,,4,,,,124.69,,,,,,2,62.34,,,,,,,1,31.17,,,1,31.17,1,31.17,,,,,1,31.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,37.78,,,,,,,,,1,,,,37.78,1,37.78,,,,1,37.78,1,37.78,,,,,,,,,,,,,,,,,1,37.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,127.12,,,,,,1,42.37,,,1,42.37,,,,,,,,,,,,,1,42.37,,,1,42.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,129.87,,,1,,43.29,2,86.58,,,2,86.58,,,,,,,,,3,129.87,,,,,1,43.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,55.16,,,,,,,,,,,,,,,1,55.16,,,2,110.31,,,,,,,,,3,165.47,,,,,1,55.16,1,55.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,94.88,1,94.88,2,,,,189.75,,,,,,3,284.63,,,1,94.88,1,94.88,,,,,,,1,94.88,,,1,94.88,2,189.75,1,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,343.05,1,171.53,,,,,,,1,,,,171.53,,,1,,171.53,1,171.53,,,1,171.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,13.33,,,,,,,,,,,,,,,,,2,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.61,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.16,,,,,,,2,28.32,1,,,,14.16,,,,,,,,,,1,14.16,,,,,,,,,,,1,14.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.87,,,,,1,15.87,2,31.75,,,,,,,,,,,1,15.87,,,1,15.87,,,,,,,,,,,,,,,,,,,,,1,15.87,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,23.86,3,71.58,,,,,,,,,,,,,,,,,,,1,23.86,,,,,,,1,23.86,,,,,1,23.86,1,23.86,2,47.72,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,63.90,,,,,,,2,63.90,,,,,,,,,,,,,1,31.95,1,31.95,,,,,,,,,,,1,31.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,35.84,,,,,1,35.84,,,,,,,,,,,,,1,35.84,,,,,,,1,35.84,,,,,,,1,35.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,42.88,,,,,,,1,42.88,,,,,,,,1,,42.88,,,1,42.88,1,42.88,1,42.88,,,,,,,,,,,,,,,,,1,42.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,42.81,,,,,3,128.42,,,,,,1,42.81,,,,4,171.23,,,,,,,1,42.81,,,,,1,42.81,,,1,42.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,53.85,,,,,1,53.85,2,107.70,,,,,,1,53.85,,,,4,215.40,,,2,107.70,,,,,,,,,,,1,53.85,,,,,,,1,53.85,1,53.85,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,,85.54,,,,,,,1,85.54,,,1,85.54,,,,,2,171.09,,,,,,,,,,,1,85.54,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,2,320.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,3,53.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,13.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,14.04,,,,,,,,,,,,,,,,,1,14.04,,,,,,,,,,,,,,,,,,,2,28.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,15.68,1,15.68,2,,,,31.36,1,15.68,1,,15.68,,,,,,,,,,,,,,,,,1,15.68,,,,,,,,,1,15.68,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,20.62,,,,,1,20.62,,,,,,,,,,,,,,,1,20.62,,,,,,,,,,,,,1,20.62,,,,,1,20.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,32.52,,,,,,,,,4,,,,130.08,,,,,,,,1,32.52,1,32.52,1,32.52,,,,,,,,,,,,,1,32.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,34.26,,,,,,,2,,,,68.52,,,,,,,,1,34.26,,,,,,,,,1,34.26,,,,,,,,,1,34.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,83.54,,,,,,,,,1,,,,41.77,,,,,,,,1,41.77,,,,,,,,,1,41.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,43.20,,,,,1,43.20,,,1,,,,43.20,,,,,,,,6,259.18,1,43.20,2,86.39,1,43.20,,,,,,,,,,,,,,,1,43.20,,,1,43.20,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,51.65,1,,,,51.65,,,,,,1,51.65,1,51.65,1,51.65,,,,,,,,,1,51.65,,,,,1,51.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,2,162.34,4,324.68,1,81.17,1,81.17,,,,,,,,,,,1,81.17,2,162.34,,,,,,,1,81.17,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,142.86,1,142.86,,,,,,2,285.71,1,142.86,,,,,,,,,1,142.86,,,1,142.86,2,285.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,393.70,1,393.70,,,,,,,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,1,18.58,,,,,,,1,18.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,,14.79,,,,,,,,,,,,,,,,,,,,,1,14.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,15.34,3,46.02,1,15.34,,,,,,1,15.34,2,,30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.34,1,15.34,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,57.98,,,,,2,38.65,,,,,,,,2,38.65,2,,38.65,,,,,1,19.33,,,,,,,,,1,19.33,,,,,,,,,,,2,38.65,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,64.83,,,,,,,,,,,,,,1,32.41,,,,,,,,1,32.41,,,,,,,,,,,,,,,,,,,1,32.41,2,64.83,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,33.32,,,1,33.32,2,66.64,,,,,,,,,,2,,66.64,,,,,2,66.64,1,33.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,4,168.71,,,,,,,,1,42.18,,,,,,,,,,,,1,42.18,,,,,,,,,1,42.18,,,,,1,42.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,4,176.60,,,,,,,,1,44.15,4,,176.60,1,44.15,,,2,88.30,,,2,88.30,,,1,44.15,1,44.15,,,1,44.15,,,,,2,88.30,,,,,1,44.15,,,,,,,,,,,,,,,,,,
,,,,65~69,1,48.76,,,,,4,195.03,,,1,,,,48.76,,,4,,195.03,,,,,1,48.76,,,,,,,3,146.27,,,2,97.51,,,,,1,48.76,1,48.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,77.46,,,3,232.38,,,,,,,,,,2,,154.92,,,,,,,1,77.46,,,,,,,3,232.38,,,,,,,,,1,77.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,139.66,,,,,,,,,,,,,,,,,,,,,,,,,2,279.33,,,,,2,279.33,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,336.70,,,,,,,,,,,,,,,1,336.70,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,16.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,15.85,,,,,,,,,,,,,,,,,,,,1,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,15.16,,,,,,,,,,,,1,,15.16,,,,,,,,,,,,,,,,,,,,,,,,,1,15.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.41,,,,,,,,,1,,,,15.41,1,15.41,,,,,,,,,,,,1,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,18.37,,,,,,,,,2,,,,36.73,,,,,,,,1,18.37,,,,,,,,,,,,,,,,,,,,,3,55.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,31.26,,,,,,,,,4,,,,125.04,,,1,,31.26,,,,,,,,,,,,,1,31.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,98.49,,,,,,,,,3,,,,98.49,,,,,,,,2,65.66,1,32.83,,,,,,,2,65.66,,,,,1,32.83,,,,,2,65.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,40.36,1,40.36,,,1,40.36,,,8,,,,322.84,,,,,,,,3,121.07,2,80.71,,,,,,,2,80.71,,,,,,,,,1,40.36,1,40.36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,89.61,,,1,44.80,1,44.80,,,1,,,,44.80,,,,,,2,89.61,6,268.82,2,89.61,,,,,,,4,179.21,,,1,44.80,,,,,2,89.61,,,1,44.80,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,46.21,,,,,,2,92.42,2,92.42,1,46.21,1,46.21,1,46.21,,,,,,,,,1,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
