,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,724.64,,,,1,,724.64,,,,1,,724.64,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1075.27,,,,,,1,,1075.27,,,,,,,1,,1075.27,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,直腸與肛門,,,非何杰金氏淋巴瘤,,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,1,71.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.48,,,,,,,,,,,,,,,,
,,,,35~39,1,81.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,104.38,1,104.38,,,,,1,104.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,259.74,,,,,,,,,1,,,,259.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,2,,479.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,271.00,,,,,,,,,,,,,,,,1,,271.00,,,,,,1,271.00,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,,485.44,1,,485.44,1,485.44,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,729.93,,,,,,,,,,,1,,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1369.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.43,,,,,,,,,,,,,,,,
,,,,35~39,,,2,154.08,,,1,77.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,188.86,,,,,,,1,94.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,117.51,1,117.51,,,1,,,,117.51,,,,1,,117.51,,,,,,,,,1,117.51,1,117.51,,,1,117.51,,,,,,,,,,,,
,,,,50~54,1,217.86,1,217.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,267.38,1,267.38,,,,,,,,,,,,,,,1,,267.38,,,,,,,1,267.38,,,,,1,267.38,,,,,,,,,,,,,,
,,,,65~69,1,346.02,1,346.02,,,,,,,,,,,,1,,346.02,1,,346.02,1,,346.02,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,2,,938.97,,,,1,469.48,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,746.27,1,746.27,,,,,,,,,,,,,,,,,,,2,,1492.54,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,109.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,80.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.94,,,1,72.94,,,,,,,,,,,,,,,,,,,,,,,,1,72.94,,,,,,,,,,,,,,,,,,
,,,,40~44,1,87.49,,,,,,,,,,,,,,,,,1,,87.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,105.15,,,,,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,362.98,,,,,,,,,,,,,1,,181.49,,,,,,,,,,,,,1,181.49,,,,,,,,,,,,,,
,,,,55~59,,,,,1,236.97,1,236.97,,,,,,,,,,,,,,1,,236.97,,,,,,,,1,236.97,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,1,,261.10,1,261.10,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,632.91,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1250.00,,,,,,,1,,1250.00,1,1250.00,,,1,1250.00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,主唾液腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,102.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,81.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,137.65,2,137.65,,,1,68.82,,,,,,,,,,,,,,,,,1,,68.82,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.78,2,165.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.78,,,,,,,,,,,,,,,,
,,,,45~49,1,95.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,149.48,2,298.95,,,,,,,,,,,,,,,,,,,,,1,,149.48,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,254.45,1,254.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,299.40,,,,,,,,,,,,,,,,,1,,299.40,1,,299.40,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,406.50,,,,,,2,,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,602.41,1,,,,602.41,,,,1,,602.41,,,,,,,1,602.41,1,602.41,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,膀胱,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.84,,,,,,,,
,,,,40~44,2,153.26,3,229.89,,,,,1,76.63,,,,,,1,,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,93.46,,,,1,,93.46,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,392.67,,,,,,,,,,,,,,,,,,,,,,,,,,1,130.89,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,235.85,1,235.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,235.85,,,,,,,,,,
,,,,60~64,,,1,247.52,,,,,,,1,,,,247.52,,,,,,,,,,,,,,,,,,,,,1,247.52,,,,,1,247.52,,,,,,
,,,,65~69,,,1,272.48,,,1,272.48,,,,,,,,,,,,,,2,,544.96,,,,,,,,1,272.48,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,,396.83,,,,1,396.83,,,,,1,396.83,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,558.66,,,,,,,,,,,,,,,,2,1117.32,,,1,558.66,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,980.39,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,骨、關節及關節軟骨,,結直腸癌,,腎,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,1,81.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,162.47,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,73.91,1,73.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,66.23,,,,,,,,,,,,,,1,,66.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,71.94,,,,,,,,,1,,,,71.94,,,,,,,,,,,,,,,,,,,,,1,71.94,,,,,,,,,,,,
,,,,45~49,,,,,,,1,87.49,,,,,,,,1,,87.49,,,,,,,2,,174.98,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,115.47,1,115.47,1,115.47,1,115.47,,,,,,,,,,,,,,,,,,,,,,,,1,115.47,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,222.22,,,,,,,,,,,,,,1,222.22,1,222.22,,,,,,,,,,,,,,
,,,,60~64,1,221.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,272.48,,,,,,,1,272.48,,,,,,1,,272.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,373.13,1,,373.13,,,,1,,373.13,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,1,540.54,,,1,540.54,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,884.96,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,造血系統及網狀內皮系統,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,1,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,147.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,223.38,,,,,,,,,,,,,,,,,1,,74.46,,,,,,,,,,,1,74.46,,,,,,,,,,,,,,,,
,,,,35~39,2,133.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,140.94,1,70.47,,,,,,,,,,,,,,,1,,70.47,,,,,,,,,,,,,1,70.47,,,,,,,,,,,,,,
,,,,45~49,4,333.33,1,83.33,1,83.33,,,,,,,,,,1,,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,103.52,,,,,1,103.52,,,1,,,,103.52,,,,,,,1,,103.52,,,,1,103.52,,,1,103.52,,,,,,,,,,,,,,,,
,,,,55~59,1,194.93,,,,,1,194.93,,,,,,,,,,,1,,194.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,214.59,,,,,,,,,,,,,,1,214.59,,,,,,,,,,,,,,,,
,,,,65~69,,,1,270.27,,,,,1,270.27,1,,,,270.27,,,,2,,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,512.82,1,,512.82,,,,,,,,,1,512.82,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,877.19,,,,1,,877.19,,,,1,,877.19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,109.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.34,1,92.34,,,,,,,,,,
,,,,20~24,,,,,,,1,82.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,67.89,,,,,,,1,67.89,,,,,,,,,,,,,,,1,,67.89,,,1,67.89,,,,,,,,,,,,,,,,,,
,,,,45~49,4,310.08,,,1,77.52,,,,,,,,,,2,,155.04,,,,,,,,,,,,,,,,,,,,,,,,1,77.52,,,,,,
,,,,50~54,3,278.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.85,,,,,,,,
,,,,55~59,,,1,164.74,,,,,,,,,,,,,,,,,,,,,,,,1,164.74,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,222.72,1,222.72,,,,,,,,,,,,,,,1,,222.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,511.51,,,,,,,,,2,,,,511.51,,,,1,,255.75,,,,,,,,,,,1,255.75,1,255.75,,,,,,,,,2,511.51,,,,
,,,,70~74,1,331.13,1,331.13,,,,,,,,,,,,,,,,,,1,,331.13,,,,,,1,331.13,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,480.77,,,,1,,480.77,,,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,787.40,,,,,,,,,1,,787.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,,952.38,,,,,,,1,952.38,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.79,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,84.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,74.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,132.89,1,66.45,,,,,,,,,,,,,,,,,,,1,,66.45,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,149.25,,,,,,,,,,,,,,,1,,74.63,1,,74.63,,,,1,74.63,1,74.63,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,87.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,1,,139.28,,,,,,,,,,,1,139.28,,,,,,,,,,
,,,,60~64,,,,,,,,,1,230.41,,,,,,,,,,,,1,,230.41,,,,,,,,,,1,230.41,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,1,,253.81,,,,,,1,253.81,,,,,,,,,,,,,,,,,,
,,,,70~74,1,307.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,462.96,,,1,462.96,,,,,,,,,,,1,,462.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,699.30,,,,,,,1,699.30,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,847.46,,,,,,,,,,,,,,,1,847.46,,,,,1,847.46,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胰,,結直腸癌,,腦,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,1,87.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,68.03,1,68.03,,,,,,,,,1,,68.03,,,,,,,,,,,,,,,1,68.03,,,,,,,,,,,,
,,,,30~34,1,74.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,72.36,,,1,72.36,,,1,,,,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,67.25,1,67.25,2,134.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,142.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.89,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,600.96,,,,,,,,,,,,,,1,,120.19,,,,1,,120.19,1,,120.19,,,,,1,120.19,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,1,,219.30,,,,,,,1,219.30,,,,,,,,,,,,,,
,,,,65~69,2,483.09,1,241.55,,,,,,,1,,,,241.55,,,,,,,,,,1,,241.55,,,,,1,241.55,1,241.55,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,285.71,,,,,,,,,,,,,,,1,,285.71,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,442.48,1,442.48,1,442.48,1,442.48,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,671.14,,,,1,,671.14,,,,,,,,,,,,,,,,,,,,,,,,,
