,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,649.35,,,,1,649.35,1,649.35,,,,,,,,,,,,
,,,,85+,,,,,1,740.74,,,,,,,,,,,,1,,740.74,,,,,,,1,740.74,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,肝及肝內膽管,,其他女性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,,胰,,結直腸癌,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,35~39,,,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,247.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,213.68,,,,,,,,,,
,,,,50~54,,,,,1,210.53,1,210.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,255.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,239.23,,,,,,,,,,,,,,,1,,239.23,1,,239.23,,,1,239.23,,,,,,,,,,,,
,,,,65~69,1,200.40,,,1,200.40,,,,,,,,,,,,1,,200.40,,,,2,,400.80,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,284.90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,561.80,1,561.80,,,1,561.80,,,,,,1,561.80,,,,,,,,,,1,561.80,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,724.64,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,白血病,,肝及肝內膽管,,,,,肺、支氣管及氣管,,胰,,,造血系統及網狀內皮系統,,,結直腸癌,,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,,143.47,,,,,,,,,,,,,,,,
,,,,35~39,,,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,226.76,,,,,,,,,,,,,,,,,,,,,1,226.76,,,,,,,,,,,,,,
,,,,50~54,,,1,210.08,1,210.08,1,210.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,1,,229.89,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,267.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,200.40,1,,200.40,,,,2,,400.80,,,1,200.40,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,452.49,,,1,,226.24,1,,226.24,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,249.38,1,249.38,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1058.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,造血系統及網狀內皮系統,,,結直腸癌,,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,214.13,,,,,,,1,,214.13,,,,,,,,,,,,,,,,
,,,,40~44,1,249.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,236.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,201.21,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,218.34,,,,,,,1,,,,218.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,196.08,,,,,,,2,,,,392.16,,,1,,196.08,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,,228.83,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,242.13,2,,,,484.26,1,242.13,,,,,,,1,,242.13,1,242.13,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,458.72,,,1,,,,458.72,,,,,,1,,458.72,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,699.30,,,1,,699.30,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,,,非何杰金氏淋巴瘤,,胰,,,結直腸癌,,,腎盂及其他泌尿系統,,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,220.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,1,,245.70,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,204.50,,,,,,,,,,,,,,
,,,,60~64,,,,,1,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,202.84,,,,,,,,,,,,,,,,,,,,,,,,,1,202.84,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,,242.13,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,469.48,,,,,2,469.48,1,,,,234.74,1,234.74,1,,234.74,,,,1,,234.74,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,胰,,,結直腸癌,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,45~49,,,1,237.53,1,237.53,,,,,,,,,,,,1,,237.53,,,,,,,1,237.53,,,,,,,,,,,,,,
,,,,50~54,,,1,204.50,,,1,204.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,212.31,,,,,,,,,,,,1,212.31,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,274.73,,,,,,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,216.45,,,,,,1,216.45,,,,2,,432.90,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,230.95,,,1,230.95,,,,,1,,,,230.95,,,1,,230.95,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,240.96,,,,,,,,,,,,,,,,,,,,,,,1,240.96,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,,361.01,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,649.35,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胰,,,結直腸癌,,,腎盂及其他泌尿系統,,腦,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,1,162.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,247.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,208.77,,,,,,,,,,1,208.77,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,209.21,,,,,,,,,1,,,,209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,252.53,,,,,,,,1,,252.53,,,,,,,1,252.53,,,,,,,,,,,,,,
,,,,65~69,,,,,1,246.91,,,,,,,,,,1,246.91,,,,,,,1,,246.91,,,,,,,,,,,,,,,,
,,,,70~74,,,1,214.59,,,,,,,,,,,,,,1,,214.59,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,,719.42,1,,359.71,1,,359.71,,,1,359.71,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1176.47,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
