,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.90,,,,,1,21.90,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,57.00,,,,,,,,,,,,,,,,,,,1,19.00,,,,,,,,,,,,,,,,1,19.00,1,19.00,,,,,1,19.00,,,1,19.00,,,,,,,,,,,,,,
,,,,40~44,2,39.49,1,19.75,1,19.75,2,39.49,,,1,,,,19.75,1,,19.75,,,,,1,,19.75,,,,,,,,,,,,,,,,,,,,,,,,,1,19.75,,,,,,,,,,,,,,
,,,,45~49,2,46.50,,,1,23.25,1,23.25,,,1,,,,23.25,,,,1,23.25,,,1,,23.25,,,,,,,,,,,,,1,23.25,,,,,,,,,1,23.25,,,1,23.25,,,,,,,,,,,,
,,,,50~54,3,84.77,,,,,,,1,28.26,3,,,,84.77,,,,2,56.51,,,,,,1,28.26,2,56.51,,,,,,,,,1,28.26,,,,,,,,,1,28.26,,,,,,,,,,,,,,,,
,,,,55~59,3,104.13,,,,,,,,,4,,,,138.84,,,,1,34.71,3,104.13,,,,1,34.71,1,34.71,1,34.71,,,,,,,4,138.84,,,,,,,,,,,2,69.42,,,,,,,,,,,,,,
,,,,60~64,4,250.63,,,,,,,,,3,,,,187.97,,,,1,62.66,3,187.97,,,,1,62.66,,,,,1,62.66,,,,,3,187.97,,,1,62.66,,,1,62.66,,,,,,,,,1,62.66,,,,,,,,
,,,,65~69,3,217.39,,,,,,,,,3,,,,217.39,,,,2,144.93,6,434.78,1,,72.46,1,72.46,2,144.93,,,,,,,1,72.46,4,289.86,2,144.93,1,72.46,,,,,2,144.93,,,,,1,72.46,4,289.86,,,,,,,,
,,,,70~74,,,1,98.81,,,,,,,7,,,,691.70,,,,1,98.81,3,296.44,1,,98.81,1,98.81,,,,,,,1,98.81,,,3,296.44,,,,,,,,,4,395.26,,,,,,,3,296.44,,,,,,,,
,,,,75~79,1,125.63,,,,,,,,,2,,,,251.26,,,,,,3,376.88,,,,,,,,,,,,,,,,2,251.26,,,,,,,,,1,125.63,,,,,,,2,251.26,,,,,,,,
,,,,80~84,,,,,,,,,2,377.36,3,,,,566.04,,,,,,2,377.36,,,,,,,,,,,,,,,,1,188.68,,,,,,,,,1,188.68,,,,,,,1,188.68,,,,,,,,
,,,,85+,1,367.65,,,,,,,,,1,,,,367.65,,,,,,3,1102.94,,,,1,367.65,,,,,,,,,,,1,367.65,,,,,,,,,,,,,,,1,367.65,1,367.65,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,33.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,28.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,22.50,,,1,22.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,19.69,,,,,,1,19.69,,,,,,,,,,,,,,,,,,,,,1,19.69,,,,,,,,,,,,,,
,,,,35~39,,,,,1,19.73,,,,,,,,,,,,,2,39.46,,,,,,,,,,,,,,,,,,1,19.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,77.06,1,19.26,1,19.26,,,1,19.26,,,,,,2,,38.53,,,,,,,,1,19.26,1,19.26,,,,,,,,,,,1,19.26,,,,,1,19.26,1,19.26,,,,,,,,,,,,,,,,
,,,,45~49,3,66.82,,,,,,,,,,,,,,1,,22.27,,,3,66.82,,,,1,22.27,,,1,22.27,,,,,1,22.27,,,,,1,22.27,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,138.66,1,27.73,,,,,3,83.19,,,,,,1,,27.73,1,27.73,1,27.73,,,,,,1,27.73,,,,,,,,,1,27.73,,,,,,,,,,,2,55.46,1,27.73,,,1,27.73,,,,,,,,
,,,,55~59,7,234.58,1,33.51,,,,,,,,,,,,2,,67.02,1,33.51,,,1,,33.51,3,100.54,2,67.02,,,,,,,,,4,134.05,,,,,1,33.51,,,,,,,,,,,1,33.51,,,,,,,,
,,,,60~64,4,220.02,,,,,,,,,,,,,,2,,110.01,,,2,110.01,,,,,,2,110.01,,,,,,,1,55.01,2,110.01,,,1,55.01,,,,,2,110.01,,,,,,,2,110.01,,,,,,,,
,,,,65~69,2,146.52,,,,,,,,,,,,,,6,,439.56,3,219.78,,,,,,2,146.52,,,1,73.26,,,,,,,6,439.56,,,,,1,73.26,,,,,1,73.26,,,,,1,73.26,,,,,,,,
,,,,70~74,3,275.74,,,,,1,91.91,,,,,,,,5,,459.56,2,183.82,7,643.38,1,,91.91,2,183.82,1,91.91,2,183.82,1,91.91,,,3,275.74,2,183.82,,,,,,,,,3,275.74,,,,,,,6,551.47,,,,,,,,
,,,,75~79,,,,,,,,,3,380.71,,,,,,1,,126.90,2,253.81,4,507.61,,,,,,2,253.81,,,,,,,2,253.81,4,507.61,,,,,,,,,,,1,126.90,,,,,1,126.90,,,,,,,,
,,,,80~84,,,1,179.21,,,,,3,537.63,,,,,,1,,179.21,2,358.42,4,716.85,1,,179.21,,,,,,,,,,,,,,,,,,,1,179.21,,,1,179.21,,,,,1,179.21,3,537.63,,,,,,,,
,,,,85+,,,,,,,,,1,325.73,,,,,,,,,1,325.73,2,651.47,,,,1,325.73,,,,,,,,,,,1,325.73,,,,,,,,,,,,,,,,,2,651.47,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,其它淋巴瘤,,呼吸系統與胸內器官之其他分界不明部位,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,,,,,,,,,1,27.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.96,,,,,,,,,,,,,,,1,23.96,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.48,,,,,,,,,,,1,26.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.11,,,,,,,,,,,,,,,1,23.11,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,19.44,,,,,,,,,,,1,19.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,80.37,,,,,,,,,,,,,,,,,,,,,,,,1,20.09,,,,,1,20.09,1,20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,37.96,,,,,1,18.98,1,18.98,1,,,,18.98,,,,,,,,,,,1,18.98,,,,,,,2,37.96,,,,,,,,,,,4,75.92,,,,,,,,,,,,,3,56.94,,,,
,,,,45~49,3,66.12,,,,,,,1,22.04,1,,,,22.04,,,,,,,,,,,1,22.04,,,,,2,44.08,,,,,,,,,,,,,1,22.04,,,,,,,,,,,,,,,,,,
,,,,50~54,4,107.41,,,,,1,26.85,,,6,,,,161.12,,,,,,,,,,,2,53.71,,,1,26.85,4,107.41,,,,,,,,,,,,,3,80.56,,,,,,,,,,,1,26.85,2,53.71,,,1,26.85
,,,,55~59,6,191.33,,,1,31.89,,,1,31.89,3,,,,95.66,,,,,,,,2,,63.78,4,127.55,,,,,,,,,,,,,,,,,1,31.89,5,159.44,1,31.89,,,1,31.89,,,,,2,63.78,1,31.89,2,63.78,1,31.89
,,,,60~64,3,145.99,,,,,,,,,4,,,,194.65,,,,,,,,,,,1,48.66,,,,,2,97.32,1,48.66,,,,,,,,,,,,,,,1,48.66,,,,,,,,,,,,,1,48.66
,,,,65~69,2,149.03,,,,,,,,,3,,,,223.55,1,,74.52,,,,,3,,223.55,,,,,,,1,74.52,2,149.03,,,,,,,1,74.52,,,4,298.06,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,7,,,,613.50,,,,,,,,5,,438.21,5,438.21,,,,,2,175.28,,,1,87.64,,,,,,,,,4,350.57,,,1,87.64,,,,,,,,,1,87.64,,,2,175.28
,,,,75~79,1,129.53,4,518.13,,,,,,,4,,,,518.13,,,,,,,,1,,129.53,4,518.13,1,129.53,,,,,1,129.53,1,129.53,,,,,,,1,129.53,3,388.60,,,,,,,,,1,129.53,1,129.53,,,,,2,259.07
,,,,80~84,1,177.30,,,,,1,177.30,1,177.30,1,,,,177.30,,,,,,1,177.30,2,,354.61,2,354.61,1,177.30,,,3,531.91,,,,,,,,,,,,,3,531.91,,,,,,,,,,,1,177.30,,,,,4,709.22
,,,,85+,,,,,,,1,281.69,,,1,,,,281.69,,,,,,,,1,,281.69,4,1126.76,,,,,1,281.69,,,,,,,,,,,,,,,,,,,,,,,,,1,281.69,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,胃,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,120.34,,,1,120.34,,,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,169.20,,,1,169.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,皮膚,,其它淋巴瘤,,,,,肺、支氣管及氣管,,,腎,,膀胱,,鼻咽,,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,29.28,1,29.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,42.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,58.55,2,117.10,1,58.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,73.75,1,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,186.22,,,,,,,,,,,,,,,1,93.11,1,93.11,,,,2,186.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,162.34,1,162.34,,,,,,,,,,,,,,,,,,,1,,162.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,261.78,,,,,,,,,1,,,,261.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,其他分界不明的部位,,,,,肺、支氣管及氣管,,,胰,,腦,,鼻咽,,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,59.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,58.21,,,,,,,,,,,,,,,,,1,58.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,1,,72.99,2,145.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,175.75,1,87.87,,,,,,,,,,,,2,,175.75,1,87.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,116.69,,,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,155.76,,,,,,,,,,,,1,,155.76,,,,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,192.68,2,385.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,245.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,2439.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,肝及肝內膽管,,胃,,結直腸癌,,,,,腎,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,28.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,29.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,57.77,,,1,57.77,,,1,,,,57.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,68.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,1,84.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,294.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,405.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,408.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,白血病,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,32.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,32.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,53.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,57.44,1,57.44,,,,,,,,,,,,,,,1,57.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,67.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,161.16,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,107.30,2,214.59,,,,,,,1,,,,107.30,1,,107.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,396.83,1,198.41,,,,,1,,,,198.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,778.21,,,,,,,,,,,,1,,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,結直腸癌,,膀胱,,鼻咽,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,29.02,,,,,,,,,,,,,,,,,,,,,1,,29.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.66,,,1,50.66,,,,,,,,,,,,,1,50.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,57.57,,,,,,,,,,,,,,,,,,,1,,57.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,65.70,,,,,1,65.70,1,,,,65.70,,,,,,,,1,,65.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,244.70,,,,,,,,,,,,1,,81.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,102.46,,,,,,,,,,,,,,,,,1,102.46,,,,1,102.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
