,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,24.50,,,,,,,,,,,,,,,,,,,1,24.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.43,,,,,,,,,1,28.43,,,,,,,,,,,,,,
,,,,35~39,1,28.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,54.98,,,,,,,,,4,,,,109.95,,,,,,,1,27.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,58.48,,,1,29.24,,,,,3,,,,87.72,1,29.24,,,,,,,1,29.24,,,,,,,,,1,29.24,,,,,,,,,,,,,,,1,29.24,,,,,,,,,,
,,,,50~54,3,96.62,,,,,1,32.21,,,1,,,,32.21,1,32.21,,,,,,,1,32.21,,,2,64.41,,,,,1,32.21,2,64.41,,,1,32.21,,,,,,,,,3,96.62,,,,,,,,,,
,,,,55~59,,,,,,,,,,,6,,,,244.00,1,40.67,4,162.67,,,,,,,1,40.67,1,40.67,,,,,,,1,40.67,1,40.67,2,81.33,,,,,1,40.67,,,1,40.67,,,,,2,81.33,,,,
,,,,60~64,,,,,,,,,,,1,,,,65.19,1,65.19,1,65.19,1,65.19,,,3,195.57,,,,,,,,,,,1,65.19,,,,,1,65.19,,,,,,,1,65.19,,,,,2,130.38,,,,
,,,,65~69,,,,,,,,,1,62.70,3,,,,188.09,,,6,376.18,1,62.70,,,4,250.78,1,62.70,,,1,62.70,,,,,2,125.39,,,,,,,,,,,,,,,,,2,125.39,3,188.09,,,,
,,,,70~74,3,241.55,1,80.52,,,1,80.52,,,2,,,,161.03,1,80.52,8,644.12,,,,,3,241.55,1,80.52,1,80.52,,,1,80.52,,,1,80.52,,,,,1,80.52,,,,,1,80.52,,,,,,,3,241.55,,,,
,,,,75~79,1,89.37,,,1,89.37,,,1,89.37,1,,,,89.37,2,178.73,8,714.92,1,89.37,,,4,357.46,2,178.73,1,89.37,,,,,,,,,1,89.37,,,,,,,,,,,,,,,,,4,357.46,,,,
,,,,80~84,1,136.61,,,,,,,,,2,,,,273.22,3,409.84,3,409.84,,,,,1,136.61,,,1,136.61,,,,,,,3,409.84,,,,,,,,,,,,,,,,,,,8,1092.90,,,,
,,,,85+,,,,,1,232.56,,,,,,,,,,,,,,1,232.56,,,1,232.56,1,232.56,,,,,,,,,2,465.12,,,,,,,,,,,,,,,1,232.56,1,232.56,2,465.12,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,28.91,,,,,,,,,,,,,,1,28.91,,,,,,,,,,,,,,,,,,,1,28.91,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,83.73,,,,,,,,,,,,,,2,55.82,,,,,,,1,27.91,,,,,,,,,,,,,1,27.91,1,27.91,,,,,,,,,,,2,55.82,,,,,,,,
,,,,45~49,1,28.53,,,,,,,,,,,,,,,,,,,,2,57.06,,,,,1,28.53,1,28.53,,,,,,,1,28.53,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,63.43,,,1,31.72,1,31.72,,,,,,,,1,31.72,,,1,31.72,1,31.72,,,,,,,,,,,,,,,,,2,63.43,1,31.72,,,1,31.72,,,,,5,158.58,,,,,,,,
,,,,55~59,1,38.52,,,,,,,,,,,,,,3,115.56,,,,,1,38.52,,,,,,,1,38.52,2,77.04,1,38.52,,,1,38.52,4,154.08,,,,,,,,,,,,,1,38.52,,,,,,
,,,,60~64,1,65.40,1,65.40,,,,,1,65.40,,,,,,2,130.80,,,1,65.40,4,261.61,,,,,2,130.80,1,65.40,1,65.40,,,1,65.40,,,1,65.40,,,,,,,,,1,65.40,,,1,65.40,,,,,,
,,,,65~69,1,62.38,,,,,1,62.38,1,62.38,,,,,,3,187.15,,,,,3,187.15,,,,,,,,,,,,,,,,,2,124.77,,,,,,,,,1,62.38,,,3,187.15,,,,,,
,,,,70~74,,,,,,,,,3,245.10,,,,,,2,163.40,,,3,245.10,4,326.80,,,,,1,81.70,,,,,,,1,81.70,,,3,245.10,,,1,81.70,1,81.70,,,,,,,2,163.40,,,,,,
,,,,75~79,,,,,1,92.76,2,185.53,2,185.53,,,,,,3,278.29,1,92.76,2,185.53,15,1391.47,,,,,1,92.76,,,1,92.76,,,,,,,3,278.29,,,,,,,1,92.76,,,,,,,,,,,,
,,,,80~84,,,1,127.88,,,1,127.88,1,127.88,1,,,,127.88,2,255.75,,,2,255.75,7,895.14,2,255.75,,,4,511.51,,,,,,,,,1,127.88,,,,,1,127.88,2,255.75,,,1,127.88,,,4,511.51,,,,,,
,,,,85+,,,,,,,1,218.34,1,218.34,,,,,,2,436.68,,,2,436.68,5,1091.70,,,,,1,218.34,,,,,,,,,,,,,,,,,,,,,2,436.68,,,3,655.02,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,1,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,28.70,,,2,57.41,,,,,,,,,,,,,1,28.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,2,50.76,1,25.38,,,,,,,,,,,,,,,,,1,25.38,,,,,,,,,,,,,,,,,,
,,,,30~34,1,27.31,,,,,,,1,27.31,,,,,,,,,,1,27.31,,,,,,,,,,,,,,,,,,,,,1,27.31,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,29.86,,,1,,,,29.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.86,1,29.86,,,,,,,,,,
,,,,40~44,3,83.85,,,,,1,27.95,,,2,,,,55.90,,,,,,,,,1,27.95,1,27.95,,,1,27.95,1,27.95,,,,,,,,,,,,,,,2,55.90,1,27.95,,,,,,,,,,
,,,,45~49,2,55.56,,,,,,,,,2,,,,55.56,,,,,,,1,27.78,,,1,27.78,,,,,,,1,27.78,,,1,27.78,,,,,,,,,2,55.56,,,,,,,,,,,,
,,,,50~54,1,31.21,1,31.21,,,,,,,2,,,,62.42,,,,,,,,,1,31.21,3,93.63,,,,,,,,,,,,,,,,,1,31.21,2,62.42,1,31.21,,,,,,,,,,,,
,,,,55~59,3,110.13,,,,,,,,,5,,,,183.55,1,36.71,5,183.55,6,220.26,1,36.71,3,110.13,1,36.71,1,36.71,,,,,2,73.42,1,36.71,,,,,1,36.71,,,,,4,146.84,,,,,1,36.71,,,,,,
,,,,60~64,1,60.61,,,1,60.61,1,60.61,1,60.61,4,,,,242.42,,,1,60.61,1,60.61,,,,,1,60.61,,,,,,,1,60.61,2,121.21,2,121.21,,,,,,,2,121.21,,,,,,,1,60.61,,,,,,
,,,,65~69,,,,,,,1,63.90,,,5,,,,319.49,,,1,63.90,3,191.69,,,1,63.90,,,1,63.90,,,1,63.90,1,63.90,,,,,1,63.90,,,,,5,319.49,,,,,,,3,191.69,,,,,,
,,,,70~74,1,78.25,,,,,1,78.25,1,78.25,2,,,,156.49,,,2,156.49,10,782.47,,,2,156.49,,,,,1,78.25,,,4,312.99,,,,,,,,,,,1,78.25,,,,,1,78.25,2,156.49,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,294.12,,,3,294.12,6,588.24,,,3,294.12,1,98.04,,,,,,,7,686.27,,,,,1,98.04,,,,,1,98.04,,,,,1,98.04,5,490.20,,,,,,
,,,,80~84,,,,,,,3,358.85,,,1,,,,119.62,,,,,2,239.23,,,6,717.70,1,119.62,,,,,,,4,478.47,1,119.62,,,,,,,,,,,,,,,,,5,598.09,,,,,,
,,,,85+,,,,,1,201.61,,,,,,,,,,,,1,201.61,1,201.61,,,1,201.61,,,,,1,201.61,,,3,604.84,,,,,,,,,,,,,,,,,,,1,201.61,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,54.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,36.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,27.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.09,1,27.09,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,84.20,,,,,1,28.07,1,28.07,,,,,,,,,,,,,,,,,,1,28.07,,,,,,,,,,,,,,,,,1,28.07,,,,,,,,,,,,,,
,,,,45~49,3,85.23,,,1,28.41,,,1,28.41,2,,,,56.82,,,1,28.41,3,85.23,,,,,1,28.41,1,28.41,,,,,1,28.41,,,,,,,1,28.41,2,56.82,1,28.41,,,,,1,28.41,,,,,,,,
,,,,50~54,3,92.36,,,,,1,30.79,,,2,,,,61.58,,,3,92.36,2,61.58,,,,,1,30.79,,,,,,,3,92.36,,,,,,,,,,,,,,,,,1,30.79,,,,,,,,
,,,,55~59,2,69.35,1,34.67,,,,,2,69.35,6,,,,208.04,,,2,69.35,3,104.02,,,,,2,69.35,1,34.67,,,,,7,242.72,,,2,69.35,,,,,1,34.67,3,104.02,,,,,1,34.67,,,,,,,,
,,,,60~64,1,53.62,1,53.62,,,,,2,107.24,6,,,,321.72,,,,,3,160.86,1,53.62,,,,,1,53.62,,,,,4,214.48,,,,,1,53.62,,,2,107.24,,,,,,,,,,,,,,,,
,,,,65~69,1,70.42,,,,,,,1,70.42,3,,,,211.27,,,2,140.85,4,281.69,1,70.42,,,1,70.42,,,1,70.42,,,3,211.27,1,70.42,,,1,70.42,,,,,2,140.85,,,1,70.42,3,211.27,,,,,,,,
,,,,70~74,1,72.67,,,,,1,72.67,1,72.67,,,,,,,,1,72.67,6,436.05,,,,,1,72.67,,,1,72.67,,,2,145.35,,,,,,,,,,,,,,,2,145.35,3,218.02,,,,,,,,
,,,,75~79,,,1,101.11,,,2,202.22,2,202.22,,,,,,,,4,404.45,8,808.90,,,1,101.11,3,303.34,,,1,101.11,,,5,505.56,,,,,,,,,1,101.11,,,1,101.11,,,7,707.79,,,,,,,,
,,,,80~84,,,,,,,4,469.48,,,1,,,,117.37,1,117.37,,,3,352.11,1,117.37,,,6,704.23,1,117.37,2,234.74,1,117.37,2,234.74,,,,,1,117.37,,,3,352.11,,,,,2,234.74,3,352.11,,,,,,,,
,,,,85+,,,2,371.75,,,1,185.87,,,1,,,,185.87,,,3,557.62,5,929.37,,,,,1,185.87,1,185.87,2,371.75,,,3,557.62,,,,,,,,,,,,,,,,,4,743.49,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,腎,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,91.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,43.55,,,,,,,,,,1,43.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,3,150.00,,,1,50.00,,,,,,,,1,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,5,292.91,,,,,,,,,,1,58.58,,,,,1,58.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,3,200.53,,,,,,,,,,,,,,,,1,66.84,1,66.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,81.83,,,2,163.67,1,81.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,219.06,,,,,,,,,,2,219.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,130.21,1,130.21,,,,,1,,,,130.21,,,,,1,130.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,182.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,胃,,造血系統及網狀內皮系統,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,21.96,,,,,,,,,,,,,,,,,,1,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,22.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,26.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,41.89,,,,,,,,,,,,,,,,1,41.89,,,,,1,41.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,45.66,,,1,45.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,115.87,,,,,,,,,,,,,,2,115.87,,,1,57.94,1,57.94,1,57.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,65.15,,,,,,,,,,,,,,,,3,195.44,3,195.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,78.25,1,78.25,,,,,,,1,,,,78.25,1,78.25,,,1,78.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,126.42,,,,,,,,,,,,,,1,126.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,卵巢、輸卵管及寬韌帶,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,110.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.68,3,137.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,55.52,4,222.10,,,,,,,,,,,,,,,,,,2,111.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,65.79,,,,,1,65.79,1,,,,65.79,2,131.58,1,65.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,150.83,,,1,75.41,,,,,,,,,,2,150.83,1,75.41,,,,,,,2,150.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,97.94,,,,,1,97.94,,,,,1,97.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,1,127.55,,,,,1,127.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,244.50,1,244.50,,,,,,,,,,,,1,244.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,23.13,,,,,,,1,23.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,22.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,26.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,67.16,,,,,,,,,2,,,,67.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.15,2,100.30,1,50.15,,,,,,,,,,,,,,,,,,1,50.15,,,,,1,50.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,45.66,,,,,,,,,,,,1,45.66,,,,,,,,,1,45.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,107.82,,,,,,,,,,,,,,,,1,53.91,,,,,,,,,2,107.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,128.12,4,256.25,,,,,,,1,,,,64.06,,,,,,,,,,,,,1,64.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,74.40,2,148.81,,,1,74.40,,,,,,,,,,,,1,74.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
