,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,23.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,16.33,,,,,,,,,,,,,,,,,,,,,,1,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,17.96,,,,,,,,,,,,,,,,,,,,,,,,,1,17.96,,,1,17.96,,,,,,,,,,,,,,
,,,,35~39,4,67.40,,,,,,,,,,,,,,,,1,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.85,1,16.85,,,,,,,,,,,,
,,,,40~44,5,76.73,,,,,,,,,2,,,,30.69,,,,,1,15.35,1,15.35,2,30.69,2,30.69,,,,,,,,,,,1,15.35,,,,,,,1,15.35,,,,,3,46.04,,,,,,,,,,,,,,
,,,,45~49,2,36.13,,,1,18.06,,,,,2,,,,36.13,,,,,2,36.13,,,2,36.13,1,18.06,1,18.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.06,,,,,,,,,,
,,,,50~54,5,111.58,1,22.32,,,,,1,22.32,5,,,,111.58,,,,,2,44.63,,,1,22.32,2,44.63,,,,,,,,,,,,,,,,,,,1,22.32,,,,,2,44.63,,,,,,,,,,,,,,
,,,,55~59,6,202.70,,,,,1,33.78,1,33.78,5,,,,168.92,,,,,2,67.57,,,1,33.78,1,33.78,,,,,,,,,2,67.57,,,,,,,1,33.78,,,,,,,1,33.78,,,,,,,,,,,,,,
,,,,60~64,2,105.71,1,52.85,,,,,1,52.85,3,,,,158.56,,,4,211.42,5,264.27,,,1,52.85,1,52.85,1,52.85,,,,,,,,,2,105.71,,,,,,,,,1,52.85,,,,,,,,,4,211.42,,,,,,,,
,,,,65~69,2,119.26,,,,,,,,,4,,,,238.52,1,59.63,4,238.52,2,119.26,1,59.63,1,59.63,1,59.63,,,,,,,,,,,2,119.26,,,,,1,59.63,,,,,1,59.63,,,,,1,59.63,2,119.26,,,,,,,,
,,,,70~74,,,,,,,,,1,70.97,1,,,,70.97,,,,,4,283.89,,,2,141.94,,,,,,,,,,,,,6,425.83,,,2,141.94,2,141.94,,,,,,,,,,,1,70.97,3,212.92,,,,,,,,
,,,,75~79,,,,,,,,,1,64.60,,,,,,,,4,258.40,8,516.80,1,64.60,,,,,1,64.60,1,64.60,,,1,64.60,1,64.60,1,64.60,,,,,1,64.60,,,,,,,,,,,1,64.60,8,516.80,,,,,,,,
,,,,80~84,1,109.53,,,,,1,109.53,1,109.53,1,,,,109.53,,,2,219.06,5,547.65,1,109.53,4,438.12,,,,,,,,,,,,,1,109.53,1,109.53,,,1,109.53,,,,,1,109.53,1,109.53,,,,,4,438.12,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,460.83,,,,,1,230.41,,,1,230.41,,,1,230.41,,,,,,,,,,,,,,,,,,,,,1,230.41,,,,,,,1,230.41,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,24.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.35,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,18.56,,,,,,,1,18.56,1,,,,18.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,16.27,,,,,,,,,,,,,,,,,,,1,16.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,17.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,33.74,,,,,,,,,,,,,,,,2,33.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.87,,,,,,,,,,,,,,,,
,,,,40~44,4,61.85,,,,,,,1,15.46,1,,,,15.46,,,1,15.46,,,1,15.46,,,,,1,15.46,1,15.46,,,,,,,,,2,30.93,,,,,1,15.46,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,52.32,,,,,,,1,17.44,,,,,,,,1,17.44,,,1,17.44,,,,,1,17.44,2,34.88,,,,,,,,,2,34.88,1,17.44,,,2,34.88,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,105.82,,,,,,,,,,,,,,1,21.16,2,42.33,,,,,2,42.33,1,21.16,,,1,21.16,1,21.16,,,,,1,21.16,,,,,,,,,,,1,21.16,,,,,,,,,,,,,,,,
,,,,55~59,4,120.08,,,,,,,,,,,,,,1,30.02,3,90.06,,,,,,,,,1,30.02,,,,,,,,,2,60.04,2,60.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,51.89,,,3,155.68,,,2,103.79,1,51.89,,,2,103.79,1,51.89,1,51.89,,,,,,,2,103.79,,,,,,,,,2,103.79,,,1,51.89,,,,,,,,,,,,
,,,,65~69,3,172.81,,,1,57.60,,,,,,,,,,1,57.60,,,,,3,172.81,4,230.41,1,57.60,2,115.21,1,57.60,,,,,,,,,3,172.81,,,,,,,1,57.60,,,,,2,115.21,,,,,,,,,,,,
,,,,70~74,1,72.10,1,72.10,,,1,72.10,,,,,,,,1,72.10,4,288.39,,,4,288.39,2,144.20,1,72.10,2,144.20,1,72.10,,,,,,,,,4,288.39,,,1,72.10,,,,,,,,,1,72.10,,,,,,,,,,,,
,,,,75~79,,,,,1,67.11,,,1,67.11,1,,,,67.11,,,5,335.57,,,3,201.34,8,536.91,,,1,67.11,1,67.11,1,67.11,,,1,67.11,,,2,134.23,,,,,,,,,,,1,67.11,4,268.46,,,,,,,,,,,,
,,,,80~84,,,,,1,100.60,,,,,1,,,,100.60,,,1,100.60,,,1,100.60,5,503.02,1,100.60,4,402.41,,,,,1,100.60,,,3,301.81,4,402.41,,,,,,,1,100.60,,,,,4,402.41,,,,,,,,,,,,
,,,,85+,1,215.98,,,,,,,,,,,,,,,,,,,,2,431.97,2,431.97,,,,,,,,,,,,,1,215.98,1,215.98,,,,,,,1,215.98,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.34,,,,,,,,,,,,,1,25.34,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,33.68,,,,,2,33.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,50.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.87,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,47.08,,,,,,,,,,,,,,6,94.16,,,,,,,,,,,,,,,1,15.69,,,,,,,,,,,,,,,1,15.69,,,4,62.77,,,,,,,,,,,,,,
,,,,45~49,10,165.54,1,16.55,,,,,,,,,,,,2,33.11,1,16.55,,,1,16.55,2,33.11,,,,,,,,,,,,,,,1,16.55,,,1,16.55,,,,,,,1,16.55,,,,,,,,,,,,,,
,,,,50~54,2,40.49,,,,,,,,,1,,,,20.25,6,121.48,1,20.25,3,60.74,,,,,1,20.25,,,,,,,,,,,1,20.25,2,40.49,,,1,20.25,,,,,,,2,40.49,1,20.25,1,20.25,,,,,,,,,,
,,,,55~59,7,190.32,,,1,27.19,,,,,,,,,,3,81.57,1,27.19,3,81.57,,,,,,,,,1,27.19,,,,,1,27.19,,,1,27.19,,,,,,,,,1,27.19,1,27.19,,,2,54.38,,,,,,,,,,
,,,,60~64,1,49.98,,,1,49.98,,,,,,,,,,1,49.98,1,49.98,3,149.93,1,49.98,2,99.95,1,49.98,,,,,,,,,,,1,49.98,2,99.95,,,1,49.98,1,49.98,,,,,,,,,3,149.93,,,,,,,,,,
,,,,65~69,1,55.59,,,,,,,1,55.59,,,,,,4,222.35,2,111.17,2,111.17,,,,,2,111.17,,,2,111.17,,,,,,,,,2,111.17,,,1,55.59,1,55.59,,,,,1,55.59,,,2,111.17,,,,,,,,,,
,,,,70~74,1,72.57,,,,,,,,,,,,,,1,72.57,3,217.71,6,435.41,1,72.57,1,72.57,1,72.57,,,1,72.57,,,,,,,1,72.57,,,,,1,72.57,2,145.14,,,2,145.14,,,,,3,217.71,,,,,,,,,,
,,,,75~79,,,,,1,69.35,,,2,138.70,,,,,,2,138.70,,,9,624.13,3,208.04,1,69.35,,,1,69.35,,,,,,,,,,,2,138.70,,,,,1,69.35,,,1,69.35,,,1,69.35,4,277.39,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,185.53,1,92.76,4,371.06,1,92.76,,,1,92.76,,,,,,,,,,,,,2,185.53,,,,,1,92.76,,,2,185.53,,,,,4,371.06,,,,,,,,,,
,,,,85+,,,2,410.68,1,205.34,,,,,1,,,,205.34,1,205.34,1,205.34,3,616.02,1,205.34,1,205.34,,,,,,,,,,,1,205.34,,,2,410.68,,,,,,,,,2,410.68,,,,,3,616.02,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,18.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.32,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.93,,,,,,,,,1,15.93,,,,,,,1,15.93,,,,,,,,,,,,,,,,,,
,,,,35~39,1,17.03,,,1,17.03,,,,,,,,,,,,,,,,,,1,17.03,,,,,,,1,17.03,,,,,,,1,17.03,1,17.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,96.98,1,16.16,,,1,16.16,,,,,,,,1,16.16,,,,,,,,,1,16.16,,,1,16.16,,,,,,,,,1,16.16,,,,,,,,,,,,,2,32.33,,,,,,,,,,,,
,,,,45~49,6,95.88,1,15.98,,,1,15.98,1,15.98,,,,,,,,2,31.96,1,15.98,,,,,,,1,15.98,,,,,,,1,15.98,,,,,,,,,1,15.98,,,1,15.98,,,4,63.92,,,,,,,,,,,,
,,,,50~54,5,96.41,,,,,,,1,19.28,1,,,,19.28,,,2,38.57,,,1,19.28,2,38.57,1,19.28,1,19.28,,,3,57.85,1,19.28,,,2,38.57,2,38.57,1,19.28,,,,,,,,,1,19.28,,,,,1,19.28,,,,,,,,
,,,,55~59,4,100.38,,,,,,,,,,,,,,,,2,50.19,,,,,2,50.19,,,2,50.19,2,50.19,1,25.09,,,,,,,2,50.19,,,1,25.09,,,,,,,,,2,50.19,,,1,25.09,,,,,,,,
,,,,60~64,1,44.29,,,,,2,88.57,,,2,,,,88.57,,,3,132.86,,,,,1,44.29,2,88.57,1,44.29,,,,,,,1,44.29,,,,,,,1,44.29,,,,,,,,,,,1,44.29,1,44.29,,,,,,,,
,,,,65~69,4,222.59,,,,,,,,,2,,,,111.30,,,8,445.19,,,,,4,222.59,2,111.30,,,,,2,111.30,,,,,1,55.65,3,166.94,,,,,1,55.65,,,,,,,,,,,1,55.65,,,,,,,,
,,,,70~74,2,142.76,2,142.76,,,,,,,1,,,,71.38,,,4,285.51,,,,,,,7,499.64,1,71.38,,,,,,,,,,,5,356.89,,,1,71.38,,,,,,,,,,,,,4,285.51,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,72.15,,,2,144.30,,,,,2,144.30,7,505.05,1,72.15,1,72.15,,,1,72.15,,,,,2,144.30,,,2,144.30,2,144.30,,,,,1,72.15,,,,,5,360.75,,,,,,,,
,,,,80~84,,,,,,,,,1,87.87,1,,,,87.87,,,2,175.75,,,,,1,87.87,6,527.24,,,2,175.75,,,,,,,,,3,263.62,,,1,87.87,,,,,,,1,87.87,,,,,5,439.37,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,359.07,,,,,,,,,1,179.53,2,359.07,1,179.53,1,179.53,,,,,,,,,3,538.60,,,,,1,179.53,,,,,,,,,,,3,538.60,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.16,,,,,,,,,,,,,1,16.16,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,17.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.59,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,16.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.18,,,,,,,1,16.18,,,,,,,,,,
,,,,30~34,,,,,1,15.28,,,1,15.28,,,,,,,,1,15.28,,,,,,,1,15.28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.28,,,,,,,,,,,,
,,,,35~39,4,68.43,,,,,,,,,,,,,,,,,,,,,,,,,,2,34.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,48.76,,,,,,,,,,,,,,,,1,16.25,,,,,,,1,16.25,,,,,1,16.25,,,,,1,16.25,,,,,,,,,1,16.25,1,16.25,,,,,,,,,1,16.25,,,,,,
,,,,45~49,6,92.12,,,,,1,15.35,1,15.35,,,,,,1,15.35,2,30.71,,,,,,,6,92.12,,,1,15.35,,,1,15.35,,,,,,,,,,,,,2,30.71,,,,,,,,,2,30.71,2,30.71,,,,,,
,,,,50~54,3,55.43,,,,,,,,,,,,,,1,18.48,2,36.95,,,,,3,55.43,1,18.48,,,,,,,,,,,,,,,,,,,1,18.48,2,36.95,,,1,18.48,,,,,,,1,18.48,,,,,,
,,,,55~59,2,46.79,,,,,,,,,1,,,,23.40,1,23.40,5,116.99,,,,,1,23.40,3,70.19,1,23.40,,,2,46.79,1,23.40,,,,,,,,,,,1,23.40,6,140.38,,,,,,,,,,,,,,,,,,
,,,,60~64,2,78.93,,,,,,,,,,,,,,1,39.46,3,118.39,,,,,,,2,78.93,,,,,,,,,1,39.46,,,,,,,,,,,2,78.93,1,39.46,,,,,1,39.46,,,1,39.46,,,1,39.46,1,39.46
,,,,65~69,1,55.46,1,55.46,,,,,,,,,,,,3,166.39,1,55.46,1,55.46,,,2,110.93,6,332.78,1,55.46,,,1,55.46,,,,,,,1,55.46,,,,,,,3,166.39,1,55.46,,,,,,,1,55.46,,,1,55.46,,,2,110.93
,,,,70~74,2,135.41,,,2,135.41,,,1,67.70,,,,,,,,3,203.11,,,,,1,67.70,5,338.52,2,135.41,,,1,67.70,1,67.70,,,,,,,,,1,67.70,,,4,270.82,,,4,270.82,,,,,,,,,,,2,135.41,4,270.82
,,,,75~79,1,78.31,,,,,,,,,,,,,,1,78.31,4,313.23,,,,,1,78.31,4,313.23,,,,,2,156.62,1,78.31,,,1,78.31,,,,,,,,,5,391.54,,,,,,,,,1,78.31,,,,,,,5,391.54
,,,,80~84,2,170.94,,,,,,,,,,,,,,2,170.94,1,85.47,,,1,85.47,,,8,683.76,,,,,3,256.41,,,,,,,,,,,,,,,2,170.94,,,,,,,,,2,170.94,,,,,,,3,256.41
,,,,85+,,,,,1,155.04,,,,,,,,,,1,155.04,3,465.12,,,,,1,155.04,2,310.08,2,310.08,,,1,155.04,2,310.08,1,155.04,,,,,,,,,,,4,620.16,,,,,,,1,155.04,1,155.04,,,,,2,310.08,1,155.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,白血病,,肝及肝內膽管,,,,,其他女性生殖器官,,直腸與肛門,,後腹膜腔及腹膜,,胃,,胰,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,23.88,1,,,,23.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,29.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,49.90,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,110.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
