,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,36.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.95,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.05,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,,22.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,26.06,,,,,,,,,,,,,,,,,,,,,,1,26.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,22.30,,,,,1,22.30,,,,,,,,1,,22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.30,,,,,1,22.30,,,,,,,,,,,,,,
,,,,40~44,1,21.37,,,,,1,21.37,,,,,,,,,,1,,21.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,22.87,,,,,1,22.87,1,,,,22.87,1,22.87,2,,45.74,,,,3,68.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.87,,,,,,,,,,,,,,
,,,,50~54,3,74.24,,,1,24.75,,,1,24.75,,,,,,,,7,,173.22,1,,24.75,1,24.75,,,,,1,24.75,,,,,,,,,3,74.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,105.01,,,1,35.00,,,,,1,,,,35.00,,,4,,140.01,2,,70.00,4,140.01,,,,,1,35.00,,,,,,,,,4,140.01,,,,,,,,,,,1,35.00,,,,,,,2,70.00,,,,,,,,
,,,,60~64,2,109.53,,,,,,,,,,,,,,,,2,,109.53,3,,164.29,,,,,2,109.53,1,54.76,,,,,,,,,1,54.76,,,,,1,54.76,,,,,,,,,1,54.76,,,3,164.29,,,,,,,,
,,,,65~69,2,127.71,,,1,63.86,,,,,,,,,,1,63.86,6,,383.14,1,,63.86,1,63.86,1,63.86,2,127.71,1,63.86,,,,,,,1,63.86,1,63.86,,,1,63.86,,,,,,,,,,,,,,,1,63.86,,,,,,,,
,,,,70~74,4,345.42,,,,,,,,,,,,,,,,3,,259.07,1,,86.36,4,345.42,,,1,86.36,,,1,86.36,,,1,86.36,,,2,172.71,,,,,,,,,,,3,259.07,,,,,,,2,172.71,,,,,,,,
,,,,75~79,1,105.49,,,,,,,,,,,,,,,,5,,527.43,,,,2,210.97,1,105.49,1,105.49,,,1,105.49,,,2,210.97,,,5,527.43,1,105.49,,,,,,,,,4,421.94,1,105.49,,,1,105.49,4,421.94,,,,,,,,
,,,,80~84,1,162.34,,,,,,,,,,,,,,2,324.68,2,,324.68,,,,3,487.01,,,,,1,162.34,,,1,162.34,,,,,2,324.68,,,,,,,,,,,1,162.34,,,,,,,4,649.35,,,,,,,,
,,,,85+,,,,,1,308.64,,,,,1,,,,308.64,1,308.64,1,,308.64,,,,,,,,,,,,,,,,,,,,1,308.64,,,,,,,,,,,1,308.64,,,,,,,2,617.28,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,1,18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,22.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.89,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.18,,,,,1,25.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,22.86,,,,,,,,,,,,,,1,22.86,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.86,,,1,22.86,,,1,22.86,1,22.86,,,,,,,,,,,,,,
,,,,40~44,4,86.08,,,,,,,,,,,,,,4,86.08,,,,,,,,,1,21.52,,,,,1,21.52,1,21.52,,,,,,,1,21.52,,,,,,,,,,,4,86.08,,,,,,,,,,,,,,
,,,,45~49,5,112.84,1,22.57,,,,,,,,,,,,1,22.57,,,,,,,1,22.57,,,1,22.57,,,,,1,22.57,,,,,1,22.57,,,,,,,,,,,1,22.57,,,,,,,,,,,,,,,,
,,,,50~54,3,74.40,,,2,49.60,,,,,,,,,,4,99.21,,,,,,,1,24.80,3,74.40,2,49.60,,,3,74.40,1,24.80,1,24.80,,,2,49.60,,,,,,,,,,,,,1,24.80,,,1,24.80,,,,,,,,,,
,,,,55~59,2,62.81,,,,,,,1,31.41,,,,,,7,219.85,1,,31.41,,,,,,2,62.81,,,,,,,,,,,1,31.41,1,31.41,,,1,31.41,1,31.41,,,,,2,62.81,,,,,,,,,,,,,,,,
,,,,60~64,1,55.04,,,,,,,1,55.04,,,,,,8,440.29,,,,,,,,,2,110.07,,,,,1,55.04,1,55.04,1,55.04,,,2,110.07,,,,,2,110.07,,,,,1,55.04,,,,,3,165.11,,,,,,,,,,
,,,,65~69,1,60.24,,,1,60.24,,,,,2,,,,120.48,3,180.72,,,,1,,60.24,3,180.72,3,180.72,,,,,1,60.24,,,,,,,3,180.72,,,,,,,,,,,1,60.24,,,1,60.24,1,60.24,,,,,,,,,,
,,,,70~74,,,,,,,,,1,84.67,1,,,,84.67,3,254.02,,,,,,,5,423.37,3,254.02,,,,,,,,,,,,,3,254.02,,,2,169.35,,,,,,,,,,,1,84.67,1,84.67,,,,,,,,,,
,,,,75~79,2,209.42,,,,,,,2,209.42,1,,,,104.71,2,209.42,,,,1,,104.71,1,104.71,1,104.71,,,1,104.71,1,104.71,,,,,,,6,628.27,1,104.71,1,104.71,1,104.71,,,,,1,104.71,,,1,104.71,1,104.71,,,,,,,,,,
,,,,80~84,,,1,160.00,,,,,,,1,,,,160.00,2,320.00,,,,,,,,,4,640.00,1,160.00,,,1,160.00,,,,,,,1,160.00,,,,,1,160.00,,,,,2,320.00,,,,,3,480.00,,,,,,,,,,
,,,,85+,,,,,,,,,1,275.48,,,,,,,,,,,,,,,,4,1101.93,1,275.48,,,2,550.96,,,,,,,2,550.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,40.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.29,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,24.70,,,,,2,49.39,,,,,,,1,24.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,23.58,,,,,,,,,,,,,2,,47.17,,,1,23.58,,,,,1,23.58,,,,,,,,,,,,,,,,,,,,,1,23.58,,,,,,,,,,,,,,
,,,,40~44,4,86.71,,,,,,,,,1,,,,21.68,,,,,,2,,43.36,,,3,65.03,,,1,21.68,1,21.68,,,,,,,,,,,,,,,,,,,,,1,21.68,,,,,,,,,,,,,,
,,,,45~49,4,89.09,,,,,,,1,22.27,1,,,,22.27,,,,,,1,,22.27,,,1,22.27,,,,,2,44.54,,,,,,,,,1,22.27,,,,,,,,,,,2,44.54,,,,,,,,,,,,,,
,,,,50~54,,,,,1,24.57,,,,,,,,,,1,24.57,1,,24.57,7,,171.99,1,24.57,,,,,1,24.57,2,49.14,1,24.57,,,,,,,,,,,2,49.14,,,,,,,1,24.57,,,1,24.57,,,,,,,,,,
,,,,55~59,1,29.52,,,,,,,,,,,,,,1,29.52,,,,1,,29.52,2,59.03,,,,,,,,,,,,,,,,,,,1,29.52,1,29.52,1,29.52,,,1,29.52,,,1,29.52,,,,,,,,,,,,
,,,,60~64,6,319.66,1,53.28,,,1,53.28,,,,,,,,,,,,,3,,159.83,1,53.28,1,53.28,2,106.55,,,1,53.28,,,,,,,,,1,53.28,,,,,,,,,1,53.28,1,53.28,,,3,159.83,,,,,,,,,,
,,,,65~69,2,116.96,,,,,,,1,58.48,,,,,,,,,,,5,,292.40,2,116.96,7,409.36,,,,,2,116.96,1,58.48,,,,,,,1,58.48,,,,,1,58.48,,,1,58.48,,,,,2,116.96,,,,,,,,,,
,,,,70~74,2,161.03,,,,,,,,,,,,,,1,80.52,,,,4,,322.06,1,80.52,3,241.55,,,,,2,161.03,1,80.52,,,1,80.52,,,,,,,,,1,80.52,,,2,161.03,,,,,6,483.09,,,,,,,,,,
,,,,75~79,,,,,1,102.99,1,102.99,,,1,,,,102.99,1,102.99,,,,,,,1,102.99,4,411.95,,,2,205.97,,,,,,,,,1,102.99,3,308.96,,,,,,,,,3,308.96,,,,,2,205.97,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,2,,306.75,1,153.37,1,153.37,,,4,613.50,1,153.37,,,,,,,,,,,,,,,,,,,2,306.75,,,,,2,306.75,,,,,,,,,,
,,,,85+,,,,,1,248.14,,,,,,,,,,1,248.14,,,,,,,,,1,248.14,2,496.28,1,248.14,1,248.14,,,,,,,,,1,248.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,25.31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,24.10,,,,,,,,,,,,,,,,,,,,,1,24.10,,,,,,,,,1,24.10,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,87.09,1,21.77,,,,,1,21.77,2,,,,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,43.54,,,1,21.77,1,21.77,,,,,,,,,,,,,,,,,,
,,,,45~49,3,66.39,,,1,22.13,,,1,22.13,3,,,,66.39,,,1,,22.13,3,,66.39,,,,,,,,,1,22.13,1,22.13,,,,,,,,,,,1,22.13,1,22.13,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,166.15,,,,,,,,,1,,,,23.74,1,23.74,4,,94.94,1,,23.74,2,47.47,2,47.47,,,,,,,3,71.21,,,,,,,,,,,,,1,23.74,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,85.28,1,28.43,,,,,,,6,,,,170.55,1,28.43,5,,142.13,,,,,,,,1,28.43,1,28.43,,,3,85.28,,,,,,,,,,,,,,,,,2,56.85,1,28.43,,,,,,,,,,,,,,
,,,,60~64,4,194.17,,,,,,,1,48.54,6,,,,291.26,2,97.09,4,,194.17,,,,,,,,,,,,,,1,48.54,,,,,,,,,,,1,48.54,1,48.54,,,1,48.54,3,145.63,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,169.11,,,5,,281.85,,,,,,,,,,,,,,1,56.37,,,1,56.37,2,112.74,,,,,2,112.74,,,,,1,56.37,3,169.11,,,,,,,,,,,,,,
,,,,70~74,1,80.39,1,80.39,,,2,160.77,,,4,,,,321.54,3,241.16,3,,241.16,1,,80.39,1,80.39,,,1,80.39,,,,,2,160.77,,,,,,,,,2,160.77,1,80.39,1,80.39,,,,,4,321.54,,,,,,,,,,,,,,
,,,,75~79,3,299.70,,,,,,,2,199.80,5,,,,499.50,,,7,,699.30,,,,1,99.90,,,1,99.90,,,1,99.90,4,399.60,,,,,,,,,,,3,299.70,,,,,,,3,299.70,,,,,,,,,,,,,,
,,,,80~84,1,147.93,,,,,,,,,1,,,,147.93,1,147.93,7,,1035.50,,,,,,,,,,,,,,2,295.86,,,,,1,147.93,,,,,,,,,,,,,2,295.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,231.48,,,,,,,,,,,,,,,,,,,,,,1,231.48,1,231.48,,,,,,,,,,,,,,,,,,,1,231.48,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,1,,,,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,26.03,,,,,,,,,,,,,,,,,,1,26.03,,,,,,,,,,,,,1,26.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,22.94,,,,,,,,,,,,,,,,,,,,1,22.94,1,22.94,,,,,,,,,,,,,,,,,,,,,,,,,1,22.94,,,,,,,,,,
,,,,30~34,2,45.76,,,,,,,,,1,,,,22.88,,,,,,,,,,,,,,,,,1,22.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,24.49,,,,,,,,,,,,,,,,,,,,,,,,1,24.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.49,,,,,1,24.49,,,,
,,,,40~44,2,44.21,,,,,,,1,22.10,,,,,,,,1,,22.10,,,,1,22.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44.21,,,,,,
,,,,45~49,3,66.20,,,,,1,22.07,,,1,,,,22.07,2,44.13,2,,44.13,,,,2,44.13,1,22.07,1,22.07,,,,,,,,,,,,,,,,,,,1,22.07,,,,,,,,,,,,,1,22.07,,,,,,
,,,,50~54,2,48.00,,,,,,,1,24.00,,,,,,,,1,,24.00,,,,,,2,48.00,,,,,,,2,48.00,,,,,,,,,,,,,,,,,,,,,1,24.00,,,2,48.00,1,24.00,,,,,,
,,,,55~59,3,81.68,1,27.23,,,1,27.23,1,27.23,,,,,,2,54.45,9,,245.03,1,,27.23,5,136.13,1,27.23,2,54.45,,,,,1,27.23,,,,,1,27.23,,,1,27.23,,,3,81.68,,,,,,,,,,,1,27.23,,,1,27.23,2,54.45,,
,,,,60~64,2,87.49,1,43.74,,,,,,,1,,,,43.74,,,4,,174.98,,,,1,43.74,1,43.74,1,43.74,,,,,,,,,,,,,,,,,,,3,131.23,,,,,2,87.49,,,,,,,,,,,1,43.74,,
,,,,65~69,1,58.21,,,,,,,,,2,,,,116.41,1,58.21,1,,58.21,,,,2,116.41,3,174.62,,,,,,,,,,,1,58.21,,,1,58.21,1,58.21,,,3,174.62,,,1,58.21,,,,,,,1,58.21,,,1,58.21,2,116.41,,
,,,,70~74,,,,,1,76.98,,,,,1,,,,76.98,2,153.96,2,,153.96,,,,2,153.96,2,153.96,,,1,76.98,2,153.96,,,1,76.98,,,,,,,,,1,76.98,8,615.86,1,76.98,1,76.98,,,,,,,,,,,,,3,230.95,,
,,,,75~79,1,97.47,,,,,,,,,,,,,,1,97.47,1,,97.47,,,,3,292.40,4,389.86,,,,,1,97.47,1,97.47,,,,,,,,,1,97.47,,,5,487.33,,,,,2,194.93,,,,,1,97.47,1,97.47,1,97.47,6,584.80,,
,,,,80~84,,,1,149.48,,,,,,,2,,,,298.95,,,,,,,,,2,298.95,4,597.91,1,149.48,,,5,747.38,,,,,1,149.48,,,,,1,149.48,,,2,298.95,,,,,,,,,,,,,,,1,149.48,3,448.43,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,215.05,,,,1,215.05,3,645.16,3,645.16,,,2,430.11,,,,,1,215.05,,,,,1,215.05,,,3,645.16,,,,,,,,,,,,,,,1,215.05,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,,42.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,23.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,22.59,,,1,,22.59,1,,22.59,1,22.59,2,45.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,24.95,,,,,,,,,,,,,,,,3,,74.85,,,,,,,,,,1,24.95,,,1,24.95,,,,,1,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,89.03,,,,,,,,,,,,,,,,1,,22.26,,,,,,,,1,22.26,,,,,,,,,,,1,22.26,,,1,22.26,,,,,,,,,1,22.26,,,,,,,,,,,,,,
,,,,45~49,5,110.55,,,,,1,22.11,1,22.11,1,,,,22.11,,,4,,88.44,,,,,,,,,,,,,,2,44.22,,,,,4,88.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,72.38,1,24.13,1,24.13,,,1,24.13,2,,,,48.25,1,24.13,5,,120.63,,,,,,2,48.25,2,48.25,,,1,24.13,1,24.13,1,24.13,1,24.13,1,24.13,,,,,,,1,24.13,1,24.13,,,,,,,,,,,,,,,,,,
,,,,55~59,5,132.03,,,,,1,26.41,,,1,,,,26.41,,,7,,184.84,,,,,,,,2,52.81,,,1,26.41,1,26.41,,,,,2,52.81,2,52.81,1,26.41,,,,,1,26.41,,,2,52.81,,,,,,,,,,,,,,
,,,,60~64,3,113.94,,,,,2,75.96,,,2,,,,75.96,,,3,,113.94,,,,,,,,5,189.90,2,75.96,,,1,37.98,1,37.98,,,5,189.90,,,,,,,2,75.96,,,1,37.98,3,113.94,,,,,,,,,,,,,,
,,,,65~69,1,59.21,,,,,,,1,59.21,1,,,,59.21,,,6,,355.24,,,,,,3,177.62,1,59.21,,,1,59.21,,,1,59.21,,,1,59.21,,,,,,,,,,,,,6,355.24,,,,,,,,,,,,,,
