,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,240.67,,,,,,,1,,,,120.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,129.53,,,,,,,,1,129.53,,,,,,1,129.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,155.52,2,311.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,1,234.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,374.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,119.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,148.59,,,,,,,,,,,,,,,,,,,,,,,1,148.59,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,194.55,1,194.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,1,150.38,1,150.38,,,,,,,2,300.75,,,,,,,,,,,,,,
,,,,55~59,1,122.55,,,,,,,,,1,,,,122.55,,,,,,,,,,,,,,,,,,1,122.55,1,122.55,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,,126.42,,,,,,,,,1,126.42,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,150.60,1,150.60,,,,,1,,,,150.60,,,,,,,,,,1,150.60,,,,,,,,,1,150.60,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,204.92,,,,,,,,,,1,204.92,,,,,1,204.92,,,1,204.92,,,,,,,,,,,,
,,,,75~79,,,1,381.68,,,,,,,,,,,,,,,,,1,381.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,469.48,,,1,,,,469.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,主唾液腺,,甲狀腺,,白血病,,皮膚,,直腸與肛門,,肺、支氣管及氣管,,,,,後腹膜腔及腹膜,,胃,,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,120.92,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,175.13,,,,,,1,175.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,124.84,,,,,,,1,124.84,2,,,,249.69,,,,,,1,124.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,141.44,,,,,,,,,,,,,,,,,,,1,141.44,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,202.84,,,,,1,,,,202.84,,,1,,202.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,349.65,1,,,,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,970.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,,,,,3,355.03,,,,,,,,,,,,,,,,,,,,,,,1,118.34,,,,,,,,,,,,,,,,,,
,,,,35~39,1,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,145.56,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,2,389.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,129.70,,,,,,,,,,,,,,,,,,,1,129.70,,,,,1,129.70,1,129.70,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,1,124.84,,,,,,,,,,,1,124.84,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,3,,413.79,,,,,,,,,,,,,1,137.93,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,198.41,,,,,1,198.41,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,320.51,1,320.51,1,,,,320.51,1,320.51,1,,320.51,,,,,,,,,,,,,1,320.51,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,492.61,1,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,854.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,1,111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,101.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,141.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,155.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,195.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,138.70,1,138.70,2,277.39,,,,,,,,,,,,,,,1,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,121.95,,,1,121.95,,,,,,,,,,,,,,,,,1,121.95,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,137.74,,,1,,137.74,,,1,137.74,,,,,1,137.74,1,137.74,1,137.74,,,,,,,,,,,,,,
,,,,70~74,1,185.53,1,185.53,,,,,,,,,,,,1,185.53,,,,,,1,185.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,300.30,,,1,300.30,1,,,,300.30,,,,,,,,1,300.30,1,300.30,,,,,,,1,300.30,1,300.30,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,483.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,其他女性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,1,136.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,151.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,1,194.55,1,194.55,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,145.14,,,1,145.14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,145.14,,,,,1,145.14,,,,,,,,
,,,,60~64,,,1,123.61,,,,,,,,,,,,1,123.61,,,,,,,,1,123.61,,,,,,,,,,,,,2,247.22,,,,,,,,
,,,,65~69,,,1,139.66,,,,,,,,,,,,1,139.66,,,,,,1,139.66,1,139.66,,,,,,,1,139.66,,,2,279.33,2,279.33,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,170.94,,,,,,,,1,170.94,,,1,170.94,,,,,1,170.94,,,,,1,170.94,1,170.94,,,,,,
,,,,75~79,,,1,281.69,,,1,281.69,,,,,,,,1,281.69,,,,,,1,281.69,1,281.69,,,2,563.38,,,1,281.69,1,281.69,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,529.10,1,529.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,699.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,129.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,135.69,,,,,,,,,,,,,,,,,,,,,,,1,135.69,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,163.40,,,,,,,,,,,,,,,,,,,,,,,1,163.40,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,198.02,,,,,,,,,,,,,,1,,198.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,151.98,1,151.98,,,,,,,,,,,,,,,,,1,151.98,3,455.93,,,,,1,151.98,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,253.16,1,126.58,,,,,,,,,,2,253.16,,,,,,,,1,126.58,,,,,2,253.16,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,135.87,,,,,,,,,,1,135.87,,,,,,1,135.87,2,271.74,1,135.87,2,271.74,,,1,135.87,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,168.92,,,,,,1,168.92,,,,1,168.92,,,1,168.92,,,1,168.92,1,168.92,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,496.28,,,,,,1,248.14,1,248.14,,,1,248.14,,,1,248.14,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,529.10,,,,,,,,,,,,,1,529.10,,,,,,,,,,,,
,,,,85+,,,,,,,1,680.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,,,1,140.25,,,1,140.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,149.48,1,149.48,,,,,,,,,,,,,,,,,,,,,1,149.48,,,,,,,,,,,,,,,,
,,,,45~49,1,162.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,186.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,176.99,2,,353.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,129.53,1,129.53,,,,,,,,,,,,,,,,,,,,,,,1,129.53,,,1,129.53,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,3,,401.61,,,,,,,,,,,1,133.87,1,133.87,,,,,,,,,,,,,,
,,,,70~74,,,,,1,157.73,,,,,3,,,,473.19,,,2,,315.46,1,157.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,244.50,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,490.20,,,,,,1,490.20,,,,,,,1,490.20,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,709.22,,,1,709.22,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,143.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,127.23,,,,,,,,,,,,,,1,127.23,,,1,127.23,,,,,,,,,,,,
,,,,40~44,1,143.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,148.15,,,,,,,,,,,,,,1,148.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,165.29,,,,,,,,,,,1,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,196.46,1,196.46,,,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,131.06,,,,,,1,131.06,,,,,,2,262.12,,,1,131.06,,,1,131.06,,,,,1,131.06,,,,,,,,,,
,,,,65~69,,,1,131.23,,,,,2,262.47,,,,,,,,,,,,,,,,,,,1,131.23,1,131.23,1,131.23,,,,,,,,,,,,,,
,,,,70~74,,,1,151.75,,,,,1,151.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,238.10,2,476.19,1,238.10,,,,,,,,2,,476.19,1,238.10,,,1,238.10,,,,,,,,,1,238.10,,,,,,,,,,,,
,,,,80~84,,,1,423.73,,,1,423.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,675.68,,,,,,,,,,,,,,1,675.68,,,,,1,675.68,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,119.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1,151.06,,,,,,,,,,,,,,,,,,
,,,,50~54,1,168.07,1,168.07,,,,,,,,,,,,1,168.07,,,,,,,,,,,,1,168.07,,,,,1,168.07,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,145.35,1,,145.35,,,2,290.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,129.70,,,,,,,,,,,,,,,1,129.70,1,129.70,2,259.40,,,,,1,129.70,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,152.44,,,,,,,,2,304.88,1,,152.44,,,,,2,304.88,1,152.44,1,152.44,,,1,152.44,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,225.23,,,,,,,,,,1,225.23,,,1,225.23,,,,,,,,,,,,,,,,,,
,,,,85+,1,653.59,,,,,,,,,,,,,,1,653.59,,,,,,,,1,653.59,,,1,653.59,,,1,653.59,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其他女性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,30~34,,,1,138.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,144.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,157.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,325.20,1,162.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,162.60,,,,,,,,,,
,,,,55~59,,,,,1,199.20,,,,,1,,,,199.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,151.06,,,,,,,,,,,,1,151.06,,,,1,151.06,,,,,,,,,,,,,1,151.06,,,,,,,1,151.06,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,132.80,1,,132.80,2,265.60,2,265.60,1,132.80,,,1,132.80,1,132.80,,,,,,,2,265.60,,,,,,,,
,,,,70~74,,,,,,,1,157.23,1,157.23,,,,,,1,157.23,,,,,,1,157.23,,,,,,,,,1,157.23,,,,,2,314.47,1,157.23,2,314.47,1,157.23,,
,,,,75~79,1,204.50,,,,,,,,,,,,,,2,409.00,,,,,,2,409.00,,,2,409.00,,,,,,,,,,,,,1,204.50,1,204.50,,,,
,,,,80~84,,,,,1,367.65,,,,,,,,,,1,367.65,,,,,,,,,,,,,,,,,,,,1,367.65,1,367.65,,,,,,,,
,,,,85+,,,,,,,1,632.91,,,,,,,,,,,,,,,1,632.91,,,,,,,,,,,,,,,1,632.91,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
