,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,89.98,,,,,1,18.00,,,,,,,,,,,2,,35.99,,,2,,35.99,4,71.98,,,,,,,3,53.99,,,,,,,,,,,,,1,18.00,,,,,,,1,18.00,,,,,,,,,,,,
,,,,50~54,3,72.73,,,1,24.24,,,,,,,,,,,,,2,,48.48,,,,,,4,96.97,,,,,1,24.24,2,48.48,1,24.24,1,24.24,1,24.24,2,48.48,1,24.24,,,,,1,24.24,,,1,24.24,,,1,24.24,,,1,24.24,,,,,,
,,,,55~59,2,74.05,1,37.02,,,,,,,,,,,,,,,3,,111.07,,,,,,3,111.07,1,37.02,,,1,37.02,1,37.02,,,,,,,1,37.02,,,,,,,,,,,1,37.02,,,,,,,1,37.02,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,69.40,,,,,,,,,2,,138.79,1,69.40,,,,,1,69.40,1,69.40,,,,,,,3,208.19,,,,,,,,,,,1,69.40,,,,,,,1,69.40,,,,,,
,,,,65~69,2,156.25,,,,,,,1,78.13,,,,,,,,,5,,390.63,,,1,,78.13,2,156.25,1,78.13,,,,,,,3,234.38,,,,,1,78.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,104.82,1,,,,104.82,,,,3,,314.47,,,1,,104.82,6,628.93,,,,,2,209.64,,,,,,,,,,,,,,,1,104.82,,,,,1,104.82,,,,,,,4,419.29,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,5,,553.71,1,110.74,3,,332.23,4,442.97,1,110.74,,,4,442.97,1,110.74,1,110.74,1,110.74,,,1,110.74,,,1,110.74,1,110.74,,,,,1,110.74,1,110.74,,,,,2,221.48,,,,,,
,,,,80~84,,,,,1,183.15,,,,,,,,,,1,,183.15,2,,366.30,,,,,,1,183.15,,,,,1,183.15,,,,,1,183.15,,,2,366.30,,,,,,,,,,,2,366.30,,,,,,,5,915.75,,,,,,
,,,,85+,,,,,,,,,,,2,,,,809.72,,,,1,,404.86,,,,,,2,809.72,,,,,,,,,,,,,,,,,,,,,,,,,,,1,404.86,,,,,1,404.86,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,2,47.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,18.05,,,,,,,,1,,18.05,,,,,,,,,,,,,1,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.18,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,18.76,1,,,,18.76,,,,1,,18.76,,,,,,,,1,18.76,,,,,,,,,,,1,18.76,,,,,,,1,18.76,1,18.76,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.31,,,1,15.31,,,1,15.31,1,,,,15.31,,,,3,,45.93,,,,,,,,,,,,,,,,,,,,,,1,15.31,,,,,,,1,15.31,2,30.62,3,45.93,,,,,,,,,,,,,,
,,,,40~44,7,101.01,,,,,,,,,1,,,,14.43,,,,3,,43.29,,,,,,,,1,14.43,,,,,,,,,,,1,14.43,,,2,28.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,84.59,,,,,,,,,1,,,,16.92,,,,2,,33.84,,,,,,1,16.92,,,1,16.92,,,1,16.92,,,,,,,,,,,,,,,1,16.92,,,,,,,,,1,16.92,,,,,,,,
,,,,50~54,4,93.85,,,,,,,,,,,,,,,,,6,,140.78,,,,,,1,23.46,2,46.93,2,46.93,1,23.46,2,46.93,1,23.46,,,2,46.93,,,1,23.46,,,,,1,23.46,,,3,70.39,1,23.46,,,1,23.46,,,,,,,,
,,,,55~59,1,33.20,,,,,,,,,,,,,,,,,5,,166.00,,,,,,2,66.40,3,99.60,,,1,33.20,3,99.60,,,,,4,132.80,,,,,,,,,,,,,1,33.20,,,,,,,,,,,,,,
,,,,60~64,1,63.78,,,,,,,,,,,,,,,,,4,,255.10,1,63.78,,,,,,1,63.78,,,,,3,191.33,1,63.78,,,1,63.78,,,,,,,,,,,1,63.78,,,,,1,63.78,1,63.78,,,,,,,,
,,,,65~69,1,78.06,,,,,,,,,,,,,,,,,5,,390.32,,,,,,1,78.06,6,468.38,,,3,234.19,1,78.06,,,,,6,468.38,,,,,1,78.06,,,,,1,78.06,,,,,,,4,312.26,,,,,,,,
,,,,70~74,2,205.97,1,102.99,,,1,102.99,,,1,,,,102.99,,,,3,,308.96,,,,,,,,1,102.99,,,1,102.99,,,,,,,2,205.97,,,,,1,102.99,,,,,,,,,,,,,2,205.97,,,,,,,,
,,,,75~79,1,110.99,,,,,1,110.99,1,110.99,1,,,,110.99,,,,2,,221.98,,,1,,110.99,3,332.96,8,887.90,,,3,332.96,1,110.99,,,,,3,332.96,,,,,,,,,,,,,1,110.99,,,3,332.96,4,443.95,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,164.47,,,,,,2,328.95,3,493.42,1,164.47,3,493.42,1,164.47,1,164.47,1,164.47,2,328.95,,,,,1,164.47,,,1,164.47,1,164.47,,,,,,,2,328.95,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,363.64,,,,,,,,2,727.27,,,1,363.64,,,1,363.64,,,2,727.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,1,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,14.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,20.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,37.24,,,,,,,,,,,,,,,,,,,,,,1,,18.62,,,,,,,,,,,,,,,,,,,,,,,,,1,18.62,,,,,,,,,,,,,,,,,,
,,,,35~39,5,78.75,,,,,1,15.75,1,15.75,2,,,,31.50,,,,,,,,,1,,15.75,,,,,,,,,,,,,1,15.75,,,1,15.75,,,,,,,,,,,2,31.50,,,,,,,,,,,,,,
,,,,40~44,3,42.81,,,1,14.27,,,,,3,,,,42.81,,,,,,,1,14.27,,,,1,14.27,1,14.27,2,28.54,,,,,,,,,1,14.27,,,1,14.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,80.91,,,,,,,1,16.18,,,,,,,,,1,,16.18,1,16.18,1,,16.18,,,1,16.18,1,16.18,,,,,,,,,1,16.18,,,1,16.18,,,,,,,,,3,48.54,,,,,,,,,,,,,,
,,,,50~54,3,67.16,,,1,22.39,,,1,22.39,6,,,,134.32,,,,,,,2,44.77,3,,67.16,1,22.39,1,22.39,2,44.77,,,,,,,,,4,89.55,,,,,,,,,1,22.39,1,22.39,2,44.77,,,,,,,,,,,,,,
,,,,55~59,1,29.74,,,1,29.74,1,29.74,,,2,,,,59.49,,,,,,,1,29.74,3,,89.23,1,29.74,,,1,29.74,1,29.74,,,,,,,3,89.23,,,1,29.74,,,1,29.74,,,1,29.74,1,29.74,,,,,,,,,,,,,,
,,,,60~64,,,1,59.42,,,,,,,2,,,,118.84,1,,59.42,,,,3,178.25,7,,415.92,,,,,,,,,1,59.42,,,,,3,178.25,,,,,1,59.42,,,,,1,59.42,,,1,59.42,,,,,,,,,,,,
,,,,65~69,3,223.38,,,,,1,74.46,1,74.46,7,,,,521.22,,,,,,,1,74.46,7,,521.22,,,1,74.46,1,74.46,,,,,,,,,4,297.84,,,1,74.46,,,,,,,3,223.38,,,4,297.84,,,,,,,,,,,,
,,,,70~74,2,193.80,,,,,,,,,3,,,,290.70,,,,,,,3,290.70,6,,581.40,1,96.90,,,1,96.90,,,,,,,,,3,290.70,,,1,96.90,,,,,,,1,96.90,,,2,193.80,,,,,,,,,,,,
,,,,75~79,1,118.76,,,,,,,1,118.76,6,,,,712.59,,,,,,,2,237.53,6,,712.59,,,5,593.82,1,118.76,,,,,,,,,3,356.29,,,,,1,118.76,,,,,2,237.53,,,4,475.06,,,,,,,,,,,,
,,,,80~84,,,,,,,1,151.06,1,151.06,4,,,,604.23,,,,,,,1,151.06,2,,302.11,,,3,453.17,2,302.11,1,151.06,,,1,151.06,,,3,453.17,,,,,1,151.06,,,,,1,151.06,,,5,755.29,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,349.65,1,,,,349.65,,,,,,,,,1,,349.65,,,,,,,1,349.65,,,,,,,1,349.65,,,,,,,,,,,,,,,3,1048.95,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其他分界不明的部位,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,25~29,,,,,,,,,1,19.33,1,,,,19.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.33,,,,,,,1,19.33,,,,,3,57.98,,,,,,,,,,,,
,,,,30~34,,,,,,,1,17.90,,,,,,,,,,,,,,,,,,,,,,,,,1,17.90,1,17.90,,,,,,,,,,,,,,,,,1,17.90,,,1,17.90,,,,,,,,,,,,
,,,,35~39,2,31.97,,,,,1,15.98,2,31.97,,,,,,,,,,,,,,,,,,,1,15.98,,,2,31.97,,,1,15.98,,,,,,,,,,,1,15.98,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,71.33,,,1,14.27,,,,,1,,,,14.27,,,,1,,14.27,,,,,,,,1,14.27,1,14.27,2,28.53,2,28.53,,,,,1,14.27,,,1,14.27,,,,,,,1,14.27,,,,,1,14.27,1,14.27,,,,,,,,
,,,,45~49,5,77.72,,,,,,,2,31.09,,,,,,,,,2,,31.09,,,,,,1,15.54,,,,,1,15.54,,,,,1,15.54,,,1,15.54,,,,,,,,,1,15.54,,,,,1,15.54,,,,,1,15.54,,,,
,,,,50~54,9,189.63,,,,,,,,,,,,,,,,,5,,105.35,,,,,,,,5,105.35,3,63.21,,,1,21.07,1,21.07,,,,,,,,,,,1,21.07,,,,,,,,,1,21.07,1,21.07,,,,,,,,
,,,,55~59,3,82.83,,,,,1,27.61,2,55.22,,,,,,,,,5,,138.05,1,27.61,,,,,,1,27.61,4,110.44,,,2,55.22,1,27.61,,,,,,,2,55.22,,,,,,,,,,,,,1,27.61,,,,,,,,,,
,,,,60~64,4,210.53,,,1,52.63,,,1,52.63,,,,,,1,,52.63,3,,157.89,,,,,,,,,,4,210.53,1,52.63,1,52.63,,,1,52.63,,,1,52.63,,,,,6,315.79,,,,,,,,,2,105.26,,,,,,,,,,
,,,,65~69,1,73.69,,,,,,,,,1,,,,73.69,,,,7,,515.84,,,,,,,,6,442.15,3,221.08,1,73.69,3,221.08,1,73.69,,,1,73.69,,,,,1,73.69,5,368.46,1,73.69,,,1,73.69,,,,,1,73.69,1,73.69,,,2,147.38,,
,,,,70~74,2,185.01,1,92.51,,,,,,,1,,,,92.51,,,,5,,462.53,,,1,,92.51,,,3,277.52,3,277.52,2,185.01,1,92.51,,,1,92.51,,,,,,,1,92.51,5,462.53,1,92.51,,,,,,,,,,,,,1,92.51,5,462.53,,
,,,,75~79,1,121.80,,,1,121.80,,,,,1,,,,121.80,,,,4,,487.21,,,,,,,,2,243.61,5,609.01,,,2,243.61,1,121.80,2,243.61,,,,,,,,,2,243.61,,,,,,,,,2,243.61,,,1,121.80,1,121.80,6,730.82,,
,,,,80~84,2,285.71,,,,,,,,,2,,,,285.71,,,,6,,857.14,,,,,,,,1,142.86,4,571.43,2,285.71,,,2,285.71,,,,,,,,,,,2,285.71,1,142.86,,,1,142.86,,,1,142.86,,,,,,,4,571.43,,
,,,,85+,,,,,,,,,1,295.86,,,,,,,,,4,,1183.43,,,,,,,,,,,,1,295.86,,,,,,,,,,,,,,,,,,,,,,,,,2,591.72,,,,,,,1,295.86,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,2,49.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.82,,,,,,,,,,,,,1,15.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.33,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,17.29,1,,,,17.29,,,,1,,17.29,,,1,,17.29,,,,,,,,,,,,,,,,,,,1,17.29,,,1,17.29,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,16.41,,,,,,,,,,,,,,,,,1,,16.41,,,,,,,,,,,,,,,,,,,,,,,,1,16.41,1,16.41,,,,,1,16.41,1,16.41,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,14.17,,,1,,,,14.17,,,,3,,42.52,,,,,,,,,,1,14.17,1,14.17,,,,,,,3,42.52,1,14.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,60.35,1,15.09,,,,,,,,,,,,,,,4,,60.35,1,15.09,1,,15.09,1,15.09,1,15.09,2,30.18,1,15.09,,,,,1,15.09,2,30.18,,,,,,,,,,,,,1,15.09,,,2,30.18,,,,,,,,,,
,,,,50~54,4,78.97,,,,,,,,,,,,,,,,,4,,78.97,,,1,,19.74,2,39.49,,,1,19.74,3,59.23,1,19.74,1,19.74,1,19.74,,,,,,,,,,,1,19.74,,,1,19.74,,,,,,,,,,,,,,
,,,,55~59,5,129.94,,,,,1,25.99,,,,,,,,,,,9,,233.89,,,2,,51.98,4,103.95,3,77.96,,,,,1,25.99,,,,,1,25.99,,,1,25.99,,,,,,,,,1,25.99,,,,,2,51.98,,,,,,,,
,,,,60~64,2,89.77,,,,,,,1,44.88,,,,,,,,,4,,179.53,,,5,,224.42,2,89.77,,,2,89.77,2,89.77,1,44.88,,,,,5,224.42,,,1,44.88,,,,,,,1,44.88,2,89.77,2,89.77,,,3,134.65,,,,,,,,
,,,,65~69,,,,,,,,,1,72.57,,,,,,,,,4,,290.28,,,3,,217.71,3,217.71,,,,,1,72.57,,,,,1,72.57,2,145.14,,,,,,,,,,,,,,,,,,,2,145.14,,,,,,,,
,,,,70~74,1,88.73,,,2,177.46,1,88.73,,,,,,,,,,,5,,443.66,,,3,,266.19,2,177.46,,,2,177.46,,,,,,,,,5,443.66,,,1,88.73,1,88.73,,,,,,,1,88.73,,,,,2,177.46,,,,,,,,
,,,,75~79,2,251.89,1,125.94,,,,,,,1,,,,125.94,,,,2,,251.89,,,,,,9,1133.50,,,1,125.94,2,251.89,,,,,,,3,377.83,,,,,1,125.94,,,,,,,,,,,,,3,377.83,,,,,,,,
,,,,80~84,,,,,,,,,,,4,,,,539.81,,,,4,,539.81,,,,,,3,404.86,,,,,,,2,269.91,,,1,134.95,5,674.76,,,,,,,,,,,2,269.91,,,,,,,4,539.81,,,,,,,,
,,,,85+,3,744.42,,,,,,,,,,,,,,,,,2,,496.28,,,1,,248.14,3,744.42,,,1,248.14,1,248.14,,,,,,,2,496.28,,,,,1,248.14,,,,,,,,,,,,,2,496.28,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,100.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,44.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,43.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,2,85.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,104.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,113.90,2,227.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,173.91,,,1,173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,239.23,,,1,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,552.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
