,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,40~44,1,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200.00,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,213.22,1,213.22,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,,1,245.10,,,,,,,,,,
,,,,60~64,,,1,199.60,1,199.60,,,,,,,,,,1,199.60,,,,,,,1,,199.60,,,,,,,,,1,199.60,,,,,1,199.60
,,,,65~69,,,,,,,1,189.39,,,,,,,,,,1,,189.39,,,,,,,,,1,189.39,,,,,,,1,189.39,,,,
,,,,70~74,,,,,,,,,1,181.49,,,,,,1,181.49,1,,181.49,1,,181.49,1,,181.49,,,,,,,,,,,,,,,,
,,,,75~79,,,1,243.90,,,,,,,,,,,,4,975.61,,,,1,,243.90,,,,,,,,,,,,,,,,,,1,243.90
,,,,80~84,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,1,423.73,,,,,1,423.73,,,,,,,,
,,,,85+,,,,,,,1,609.76,2,1219.51,,,,,,1,609.76,,,,,,,,,,1,609.76,,,1,609.76,,,,,,,1,609.76,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,結直腸癌,,,膀胱,,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,211.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,207.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,234.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,179.53,,,,,1,179.53,,,,,,,,1,179.53,,,,1,,179.53,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,191.20,1,191.20,,,,,,,,2,382.41,,,,1,,191.20,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,223.71,,,,,,,2,,,,447.43,2,447.43,,,,,,,2,,447.43,1,223.71,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,438.60,1,438.60,1,,438.60,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,578.03,,,,,1,,,,578.03,,,,,,,,,,,,1,578.03,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,結直腸癌,,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,251.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,204.08,,,,,,,1,204.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,424.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,245.10,,,1,245.10,,,,,,,,,,,,,,,1,,245.10,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,179.53,,,1,179.53,,,1,,,,179.53,,,,,,,,,1,,179.53,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,193.42,1,193.42,3,,,,580.27,1,193.42,3,,580.27,,,,1,,193.42,1,193.42,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,443.46,,,1,,221.73,,,,1,,221.73,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,401.61,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,不明原發部位,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,結直腸癌,,,腎盂及其他泌尿系統,,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,157.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,189.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,408.16,,,,,,,,,1,,,,204.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,197.63,,,,,,,,,,,,,,,,,,,,,,,,,1,197.63,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,2,,403.23,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,1,,211.42,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,255.75,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,195.69,,,,,,,3,587.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,442.48,1,221.24,1,221.24,1,221.24,,,,,,,,,,,2,,442.48,1,,221.24,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,371.75,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,465.12,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,結直腸癌,,,腎盂及其他泌尿系統,,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,331.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,,164.47,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,203.67,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,398.41,,,,,,,,,,,,1,199.20,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,201.61,,,,,,,1,201.61,1,,,,201.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,246.31,,,,,,,,,,,,,,,,1,,246.31,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,379.51,,,,,,,,1,189.75,2,,379.51,1,,189.75,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,222.22,1,222.22,,,,,,,,,,1,,222.22,1,,222.22,,,,1,222.22,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,,324.68,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,35~39,,,,,2,437.64,,,,,,,,,,,,,,,,,,,,,,,,,,,1,218.82,,,,,,,,
,,,,40~44,,,,,,,,,1,202.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,191.20,1,191.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,198.81,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,205.34,,,,,,,,,,,,,,,,1,,205.34,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,478.47,,,,,,,,,,,,,,2,478.47,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,204.92,,,,,,,,1,204.92,,,,1,,204.92,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,409.84,,,,,,,,,,,,,,2,409.84,,,,1,,204.92,1,,204.92,,,,,1,204.92,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,,202.84,,,,,,,,1,202.84,,,,,,,,,,
,,,,80~84,,,,,,,1,308.64,,,1,,,,308.64,,,,,,2,,617.28,,,,,,1,308.64,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,427.35,,,,,,,,,,,,1,427.35,1,427.35,1,427.35,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,後腹膜腔及腹膜,,,胃,,,胰,,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,,215.05,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,196.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,217.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,205.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,187.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,194.17,1,194.17,1,194.17,,,1,194.17,,,,,,,,,,,,,,,,,,,1,194.17,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,1,,208.77,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,229.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,229.89,1,229.89,,,,,,,2,,,,459.77,2,459.77,,,,,,,,,,,,1,229.89,,,,,,,,,,,,
,,,,70~74,,,1,193.42,1,193.42,,,,,,,,,,,,,,,,,,,,,1,193.42,2,386.85,,,,,,,,,,,,
,,,,75~79,,,,,,,1,215.05,,,,,,,,2,430.11,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,272.48,,,,,,,,,1,,,,272.48,,,,,,1,,272.48,1,,272.48,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,425.53,,,,,,,,,,,,,,1,425.53,3,1276.60,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
