,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,189.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,192.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,709.22,,,,,,1,,236.41,,,,1,,236.41,,,,1,236.41,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,1,,364.96,,,,,,,,,,,,,,,,,,
,,,,80~84,1,568.18,,,,,,,,,1,,,,568.18,,,,,,,,,,1,,568.18,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮體,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,骨、關節及關節軟骨,,結直腸癌,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,1,176.37,,,,,,,,,,,,,,,,,,1,176.37,,,,,,,,,,,,,,,,
,,,,40~44,,,1,216.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,216.45,,,,,,,,,,
,,,,45~49,,,,,1,227.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,915.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,197.63,,,,,,,,,,,,,,,,,,1,,197.63,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,191.57,,,,,,,,,,,,2,383.14,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,217.39,2,,,,434.78,,,,2,,434.78,,,,1,,217.39,,,,,1,217.39,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,687.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,584.80,1,584.80,,,,,,,,,,,,,,,,,,,,,1,,584.80,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,2,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,腎,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,40~44,,,4,888.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,230.95,1,230.95,,,,,1,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,251.89,2,,503.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,194.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,193.80,1,193.80,,,,,,,,,,2,,387.60,,,,2,,387.60,,,,1,193.80,,,1,193.80,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,206.19,1,,206.19,1,,206.19,1,,206.19,1,,206.19,,,1,206.19,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,346.02,,,,,,,,1,,346.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,2,,1075.27,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮體,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,236.97,,,,,,,,,,
,,,,35~39,1,192.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,211.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,,209.64,1,,209.64,1,,209.64,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,193.42,,,,,,1,,193.42,1,,193.42,,,,1,,193.42,,,,,1,193.42,,,,,,,,,,,,
,,,,70~74,,,1,201.21,2,402.41,2,402.41,,,,,,,,,,,3,,603.62,,,,,,,2,402.41,,,1,201.21,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,308.64,1,,308.64,,,,1,,308.64,,,,,,,,,1,308.64,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,549.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,813.01,,,,,,,,,,,,,,,1,813.01,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胰,,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,202.02,,,,,,,,,,,,,,,,,,1,,202.02,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,,228.83,,,,,,,,,,,1,228.83,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,225.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,1,,230.41,,,,,,,,,,,,,,,,,,
,,,,60~64,1,220.26,1,220.26,,,,,,,1,,,,220.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,196.46,,,,,1,,,,196.46,1,,196.46,,,,1,,196.46,,,,,,1,196.46,,,1,196.46,,,,,,,,,,
,,,,70~74,2,420.17,,,,,,,,,,,,,,,,,,,,,,,,,,1,210.08,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,,859.60,,,,1,,286.53,,,,,,1,286.53,,,,,,,,,,,,,,
,,,,80~84,1,485.44,,,,,,,,,,,,,,1,,485.44,,,,,,,,,,,,1,485.44,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,694.44,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,胰,,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,1,,263.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,190.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,225.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,455.58,,,,,1,227.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,235.29,,,,,2,470.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,198.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,205.34,,,2,410.68,,,,,,,,1,,205.34,,,,1,,205.34,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,271.74,1,271.74,,,,,,,,1,,271.74,,,,,,,1,,271.74,1,271.74,1,271.74,,,,,,,,,,,,,,
,,,,80~84,,,1,462.96,,,3,1388.89,,,2,,,,925.93,2,,925.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,653.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,,,,,,,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,200.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,218.34,,,,,,,2,,436.68,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,674.16,,,1,224.72,,,,,,,,,,1,,224.72,,,,,,,,,,1,224.72,,,,,,,,,,,,,,,,
,,,,60~64,1,252.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,407.33,,,,,,,,,,,,,,,,,,2,,407.33,1,,203.67,2,407.33,,,,,,,,,,,,,,,,
,,,,70~74,,,1,207.90,,,,,,,,,,,,2,,415.80,,,,2,,415.80,1,,207.90,,,1,207.90,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,253.16,,,,,,,,,,1,253.16,,,,,2,506.33,,,,,,,,,,
,,,,80~84,,,,,,,,,1,440.53,,,,,,,,,,,,1,,440.53,,,,,,,,,,1,440.53,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,645.16,,,,,,,,,,,1,645.16,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,肺、支氣管及氣管,,,胃,,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,223.21,,,,,,,,,,1,,223.21,1,,223.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,,686.50,,,,,,,,,,,,,,1,228.83,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,,251.26,,,,1,,251.26,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,403.23,,,,,,,,,,,,1,,201.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,210.08,,,,,,,,1,,210.08,2,,420.17,1,,210.08,,,,,,1,210.08,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,235.85,,,,,,1,,235.85,,,,1,,235.85,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,2,858.37,,,,,,,,,,,,,,1,,429.18,,,,,,,,,,1,429.18,,,,,,,,,,,,,,,,
,,,,85+,1,598.80,,,,,,,2,1197.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胰,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,217.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,174.22,,,,,,,,,,,,1,,174.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,210.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,229.89,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,435.73,2,435.73,,,,,,,,,,,,,,1,,217.86,,,,,,,,,,,,,,1,217.86,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,248.76,,,,,,,,,,,,,,,,,,,,,1,248.76,,,,,,,,
,,,,65~69,,,1,217.86,,,,,,,1,,,,217.86,1,,217.86,,,,4,,871.46,,,,1,217.86,1,217.86,,,,,,,,,,,,,,
,,,,70~74,,,1,212.77,,,,,,,,,,,,,,,,,,1,,212.77,,,,1,212.77,,,,,1,212.77,1,212.77,,,,,,,,
,,,,75~79,,,,,1,228.31,,,,,,,,,,1,,228.31,1,,228.31,2,,456.62,1,,228.31,3,684.93,1,228.31,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,408.16,,,,,,,,,1,,408.16,1,,408.16,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
