,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,2,144.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,,142.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,215.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,169.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,212.77,,,,,,,,,,,,,,1,,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,243.90,2,487.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,264.55,1,264.55,,,,,1,264.55,,,,,,,,,1,,264.55,1,,264.55,1,,264.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,442.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,833.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1960.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,,,胃,,,造血系統及網狀內皮系統,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,,腎,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,72.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.89,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,495.05,,,,,,,,,,,,,,,,,,,,1,,123.76,,,,,,1,123.76,1,123.76,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,168.07,1,168.07,1,168.07,,,1,168.07,,,,,,,,,,,,,,,,,,1,168.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,196.46,,,,,1,196.46,,,,,,,,,,,,,,,,,,,,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,235.29,1,235.29,,,1,235.29,,,,,,,,1,,235.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,279.33,1,279.33,,,,,,,,,,,,,,1,,279.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,401.61,,,1,,,,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,1,,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,,胃,,,食道,,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,88.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,87.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,70.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,70.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,83.75,,,,,,,,,,,,,,,1,,83.75,,,,,,,2,167.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,1,,109.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,201.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,168.92,,,1,168.92,,,2,,,,337.84,,,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,233.10,,,1,233.10,,,,,,,,,,1,,233.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,632.91,,,,,,1,,632.91,,,,1,,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,食道,,,結直腸癌,,,腎盂及其他泌尿系統,,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.62,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,69.25,,,,,,,,,,,,,,,,,,,,,,,,1,69.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.24,,,2,148.48,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,212.31,,,1,106.16,,,,,,,,,,,,,,,,1,,106.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,161.29,,,,,2,322.58,,,,,,,,,,,,,,1,,161.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,545.45,,,2,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,468.38,,,,,,,,,,,,,,,1,,234.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,256.41,,,1,256.41,,,1,256.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,349.65,,,,,1,349.65,,,,,,,,,,,1,,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,613.50,,,,,,,,,,,,,,1,,613.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,1136.36,1,,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,腎,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,68.54,1,,,,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,63.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,69.40,1,69.40,,,,,,,,,,,,,,,,,,,,,,,,1,69.40,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,191.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,368.32,3,552.49,,,,,,,,,,,,,,,,,,,,,,,,1,184.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,168.35,2,336.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,168.35,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,218.34,2,436.68,,,,,,,,,,1,,218.34,1,,218.34,,,,,,,,,,,1,218.34,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,1,,271.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,609.76,,,,,,,,,,,,,,,,,1,,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,,結直腸癌,,,腎,,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,80.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,85.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,63.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,56.09,,,,,,,,,,,,,,,,,,,,1,,56.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,64.14,3,192.43,,,,,,,,,,,,,,,,,,,,,,,,1,64.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,163.27,,,,,,,,,,,,,,,,,2,,163.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,122.10,2,244.20,,,,,1,122.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,188.68,,,,,,1,,188.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,159.74,1,159.74,,,,,,,,,,,,,,,1,,159.74,1,,159.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,414.08,,,,,,,1,,,,207.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,527.70,,,,,,,1,,,,263.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,292.40,1,,,,292.40,,,,,,,1,,292.40,1,,292.40,,,1,292.40,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1052.63,,,,,,,,,,,,,,,1,,1052.63,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,肝及肝內膽管,,,,,肺、支氣管及氣管,,,胃,,,胰,,,結直腸癌,,,腦,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,56.92,,,,,,,,,,,,,,,,,,,,,,,1,,56.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,217.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,98.04,,,,,1,98.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,152.91,1,,152.91,,,,,,,1,,152.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,189.39,,,,,1,,,,189.39,,,,,,,1,,189.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,510.20,,,,,1,255.10,1,,,,255.10,,,,,,,,,,,,,1,255.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,肺、支氣管及氣管,,,胃,,,胰,,結直腸癌,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,52.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,56.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,134.41,,,1,67.20,1,67.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,92.51,,,,,,,,,,,,,,,1,,92.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,171.82,1,171.82,,,,,,,,,,,,,,,,,,1,,171.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,1,,156.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,184.84,,,,,,,,,,,,,,1,,184.84,,,,1,184.84,,,1,184.84,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,247.52,1,247.52,,,,,,,,,,,1,,247.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,295.86,,,,,,,2,,591.72,,,1,295.86,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,432.90,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,813.01,,,1,,,,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,肺、支氣管及氣管,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.98,,,,,,,,,,,,,,
,,,,30~34,1,53.25,1,53.25,,,,,1,53.25,1,,,,53.25,1,,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,53.62,1,,53.62,,,,,,,,,,,,,,,,,,,,,,1,53.62,,,,,,,,,,,,
,,,,40~44,1,61.77,,,,,,,,,,,,,,,,,1,,61.77,1,,61.77,,,,,,,,,,,,1,61.77,,,,,,,,,,,,,,,,
,,,,45~49,4,348.43,1,87.11,,,,,,,,,,,,1,,87.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,163.13,,,,,,,,,,,,,,,,,,,,,1,,163.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,154.56,,,1,154.56,,,,,,,,,,,,,1,,154.56,1,,154.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,177.62,,,,,,,,,,,,,,,,,1,,177.62,,,,,,,,,1,177.62,,,1,177.62,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,246.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,276.24,,,,,,,,,,,,,,,,,,,,1,,276.24,,,,1,276.24,,,,,,,1,276.24,,,,,,,,,,,,,,,,
,,,,75~79,,,1,386.10,,,1,386.10,,,,,,,,,,,,,,,,,,,,,,,,1,386.10,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,793.65,,,1,793.65,,,,,,,,,,,1,,793.65,,,,1,,793.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,,淋巴結,,結直腸癌,,腦,,膀胱,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.19,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.61,,,1,54.61,,,,,,,,,,,,,,,,,,,,,,1,54.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,102.56,,,,,,,,,2,,,,102.56,,,,,,,,,,,,,,,1,51.28,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,59.38,2,118.76,,,,,,,,,,,,,1,,59.38,,,,1,,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,80.71,,,2,161.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,136.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,169.49,,,,,,,,,,,,,,,,,2,,338.98,,,,,,,,,,,1,169.49,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,163.67,1,163.67,,,,,,1,,163.67,,,,1,,163.67,,,,,,,,,,1,163.67,,,,,,,,,,,,,,,,,,
,,,,65~69,3,686.50,,,1,228.83,,,,,,,,,,1,,228.83,,,,,,,1,,228.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,267.38,,,1,267.38,,,,,,,,,,2,,534.76,,,,1,,267.38,,,,,,,,,,1,267.38,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,347.22,,,,1,,347.22,,,,,,1,347.22,,,1,347.22,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,1086.96,,,,,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,,,,,
