,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,588.24,1,294.12,,,1,,,,294.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,17.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,16.98,1,,16.98,,,,,,,,,,,,,,,,1,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,20.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,42.75,,,,,,,,1,,42.75,,,,,,,,,,,,,,,,2,85.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,96.57,,,,,,1,48.29,1,,48.29,2,96.57,1,,48.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,3,68.29,1,,,,22.76,2,45.53,4,,91.05,4,91.05,,,,,,,,1,22.76,1,22.76,,,1,22.76,1,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,27.00,,,,,,,3,80.99,,,,,,2,54.00,1,,27.00,3,80.99,,,,1,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,2,,112.61,1,56.31,,,,,,,,,,,,1,56.31,4,225.23,3,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,2,220.26,,,,,,,,,,3,330.40,,,,1,110.13,,,,1,110.13,,,,,1,110.13,,,,,2,220.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,273.97,,,,,3,821.92,,,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.17,,,1,17.17,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,38.44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,33.94,,,,,,1,,33.94,,,,,,,,,1,33.94,,,,,,,,,,,,,1,33.94,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,42.19,,,,,,,,,,,,,,,1,42.19,,,,,,,,,,1,42.19,,,,,1,42.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,49.58,,,1,,49.58,,,1,,49.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,25.89,,,,,2,51.79,5,,,,129.47,,,8,,207.15,1,25.89,2,,51.79,2,51.79,1,25.89,,,,,,,,,,,,,,,1,25.89,,,1,25.89,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,24.38,,,4,,,,97.51,2,48.76,2,,48.76,,,2,,48.76,,,,,,,,,,,2,48.76,2,48.76,,,1,24.38,,,1,24.38,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,50.40,,,,,,,,,1,,,,50.40,1,50.40,3,,151.21,,,3,,151.21,,,,,,,,,,,1,50.40,2,100.81,,,,,,,,,,,1,50.40,1,50.40,1,50.40,,,,,,,,,,,,,,
,,,,70~74,,,,,1,99.11,,,,,3,,,,297.32,1,99.11,2,,198.22,,,1,,99.11,,,,,,,,,,,,,1,99.11,,,,,,,,,,,,,1,99.11,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,235.29,,,1,,235.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,32.19,,,,,1,,,,16.10,,,,,,2,32.19,,,,,,,,,,1,16.10,,,,,,,1,16.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,35.87,,,,,,1,17.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,1,,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,39.73,,,,,,,1,39.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,79.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,49.46,1,49.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,30.26,,,,,,,2,60.51,1,,,,30.26,,,1,,30.26,1,30.26,,,,,,1,30.26,,,2,60.51,1,30.26,2,60.51,2,60.51,,,,,1,30.26,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,22.65,,,,,5,113.25,1,,,,22.65,4,90.60,,,,4,90.60,2,,45.30,1,22.65,,,,,,,,,,,,,2,45.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,43.57,,,,,4,174.29,,,,,,4,174.29,,,,5,217.86,,,,,,,,1,43.57,3,130.72,,,,,1,43.57,1,43.57,,,1,43.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,90.09,,,,,,,2,180.18,,,,,,3,270.27,,,,4,360.36,,,,,,1,90.09,,,,,1,90.09,,,,,,,,,,,1,90.09,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,614.75,,,,,,,,,,,,,,,,,1,204.92,,,,,,,1,204.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,1,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,16.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.78,,,,,,,,,,,,,,,,,,,,,1,15.78,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,16.72,,,,,,1,16.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.72,,,,,1,16.72,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,2,78.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,46.88,,,,,,,,,,,,,1,,46.88,,,1,46.88,1,46.88,,,,,,,,,,,,,,,,,,,,,1,46.88,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,37.37,1,37.37,,,,,,,,,,,1,37.37,2,,74.74,,,3,112.11,,,,,,,,,,,,,,,,,,,,,1,37.37,2,74.74,,,,,,,,,,,,,,,,
,,,,60~64,1,22.19,1,22.19,,,,,1,22.19,,,,,,1,22.19,1,,22.19,3,66.58,3,,66.58,1,22.19,1,22.19,2,44.39,1,22.19,,,1,22.19,1,22.19,,,1,22.19,2,44.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,3,120.00,2,,80.00,,,3,120.00,1,40.00,1,40.00,,,,,1,40.00,1,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,81.10,1,,,,81.10,1,81.10,,,,,,3,,243.31,,,1,81.10,,,,,1,81.10,,,,,,,,,,,,,,,1,81.10,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,2,,363.64,,,1,181.82,,,,,,,,,,,,,,,1,181.82,,,,,,,,,1,181.82,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,1,15.14,,,,,2,30.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,,12.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.86,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,15.67,,,,,,,,,,,,,,,1,,15.67,,,,,,,,,,,,,,,,,1,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.97,,,,,,,,,,,,,,,,,,,,,,,,1,15.97,,,,,,,,,,,,,1,15.97,,,1,15.97,,,,,,,,,1,15.97,,,,,,,,,,,,,,
,,,,40~44,2,46.15,,,,,,,,,,,,,,1,23.07,2,,46.15,,,1,,23.07,,,,,,,,,,,1,23.07,,,,,,,,,1,23.07,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.43,,,,,,,,,,,,,,,,3,,115.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.43,,,,,,,,,,,,,,
,,,,50~54,1,44.17,,,,,,,,,,,,,,,,1,,44.17,,,,,,,,,,,,1,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,,43.98,,,3,,131.93,1,43.98,,,1,43.98,,,,,,,,,,,,,,,1,43.98,,,,,,,1,43.98,,,1,43.98,,,,,,,,,,
,,,,60~64,,,,,,,1,22.11,1,22.11,,,,,,,,6,,132.66,,,1,,22.11,4,88.44,,,1,22.11,2,44.22,,,,,,,,,,,,,1,22.11,1,22.11,,,1,22.11,,,,,,,,,,,,,,,,
,,,,65~69,1,33.77,,,1,33.77,,,,,1,,,,33.77,,,,,,,,3,,101.32,6,202.63,,,5,168.86,,,1,33.77,1,33.77,,,,,,,,,3,101.32,2,67.54,,,,,1,33.77,1,33.77,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,72.15,,,,,,,,1,,72.15,2,144.30,1,72.15,4,288.60,,,,,,,,,,,,,,,1,72.15,,,,,1,72.15,,,,,1,72.15,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,,316.96,1,158.48,,,,2,316.96,,,1,158.48,,,2,316.96,,,,,,,,,,,,,,,,,1,158.48,,,,,1,158.48,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,483.09,,,,,,,,,,,,,,,,,,,,,1,483.09,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,15.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,15.83,,,,,,,,,,,,,2,,31.66,,,,,,,,,,,,,,,1,15.83,1,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,20.40,,,,,,,,,,,,,,,,,1,20.40,1,20.40,,,,,1,20.40,1,20.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,73.18,1,36.59,,,,,,,,,,,,,,1,,36.59,,,,,,,,,,,,,,,,,,,,,,2,73.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,2,,85.22,,,,,,,,,,,,,,,,,,,,,,,,1,42.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,2,,96.34,,,2,,96.34,,,,,,,,,1,48.17,,,,,1,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,24.14,,,,,,,4,96.55,1,,,,24.14,2,48.27,5,,120.69,1,24.14,3,,72.41,,,1,24.14,,,2,48.27,3,72.41,,,,,1,24.14,1,24.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,30.30,,,,,,,2,60.61,,,,,,2,60.61,4,,121.21,,,2,,60.61,,,,,,,,,2,60.61,,,,,3,90.91,2,60.61,1,30.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,195.19,1,65.06,1,65.06,,,,,,,,,,2,,130.12,,,2,,130.12,,,,,,,,,,,,,,,1,65.06,1,65.06,,,2,130.12,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,,282.09,,,,,,1,141.04,,,,,1,141.04,,,,,,,,,,,,,1,141.04,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,401.61,,,,,,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,800.00,,,,,,,,,,,,,,1,,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,消化器官其他分界不明部位,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,26.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,10.85,,,,,,,,,,,,,,,,1,10.85,,,,,,,,,,,1,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,12.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,15.50,,,,,,,,,,,,,,,,,,,,,,1,15.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,29.35,,,,,,,,,,,,,,,,,,,,,1,,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,18.49,,,,,,,,,,1,18.49,,,,,,1,,18.49,2,36.98,,,,,,,,,,,,,,,,,,,2,36.98,,,,,,,,,,,,,,,,,,,,,,
