,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,49.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,82.88,,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,80.00,,,,,1,,,,61.77,,,,,1,72.62,,,,,1,61.77,,,,,,,1,61.77,1,117.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,79.74,,,1,64.52,,,,,,1,64.52,,,,,,,,,,,1,68.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,70.82,,,1,70.82,1,70.47,,,4,,,,263.16,6,161.99,,,,,,,2,131.58,,,1,70.47,,,,,,,1,114.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,146.52,,,,,1,,,,122.85,3,219.78,1,122.85,1,73.26,,,,,1,73.26,,,,,,,1,78.62,3,86.93,1,122.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,108.93,1,107.53,,,,,5,,,,157.78,2,136.05,1,185.19,,,,,,,,,,,,,,,,,1,230.41,1,128.04,1,107.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,206.83,3,286.26,,,,,,,,,,,,,,,,,,,1,258.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,438.60,,,1,215.05,4,,,,339.56,2,280.50,2,311.04,,,,,,,1,248.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,477.33,,,,,,,,,,,1,613.50,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1639.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,57.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,34.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,77.64,,,,,,,,,,,3,74.44,,,1,176.37,,,,,1,132.63,,,,,1,63.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,69.83,,,3,,,,95.60,,,,,1,65.66,1,79.05,,,,,,,,,,,,,1,79.05,,,1,69.83,,,,,,,3,101.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,3,,,,114.03,,,1,69.93,,,1,71.84,,,4,178.25,,,,,,,,,,,,,,,,,,,1,83.26,1,69.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,74.13,4,,,,119.80,,,,,1,72.62,5,183.42,,,5,151.01,,,,,,,,,,,,,,,,,,,1,74.13,3,363.64,,,1,74.13,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,104.77,,,,,,,,,,,,1,178.57,6,261.67,1,101.21,7,222.65,1,123.15,,,,,1,123.15,2,472.81,,,,,,,,,2,246.31,2,202.43,,,1,101.21,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,142.05,,,,,,,2,,,,194.36,,,,,1,162.87,2,212.99,,,2,212.54,,,,,1,162.87,,,,,,,,,,,2,615.38,1,142.05,,,,,1,162.87,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,219.78,,,,,,,,,,,,,,,,3,462.96,,,3,416.67,,,,,,,,,,,,,,,2,439.56,,,1,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,714.29,,,,,,,,,,,,,,1,714.29,,,,,1,454.55,1,617.28,,,,,,,,,1,423.73,,,,,,,1,505.05,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,2,1117.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1111.11,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.48,,,,,,,,,1,33.42,1,32.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,45.96,2,30.75,,,,,,,,,,,,,,,,,,,,,,1,35.29,,,,,,,,,,,1,66.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,2,73.50,,,,,,,,,,,,,,1,39.11,,,,,,,,,,,,,,,,,1,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,50.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.79,,,,,,,1,63.90,,,,,,,,,,,,,,,,,,,,1,50.79,,,,,,,,,,,,,2,58.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,85.18,,,,,,,,1,188.68,,,,,,,,,,,,,,,,,,,,,1,67.16,,,2,113.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,71.84,,,,,3,70.85,,,,,,1,63.09,1,71.84,4,140.60,,,,,,,,,,,,,,,,,,,,,,,2,126.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,75.87,,,,,,,2,145.77,,,,,,,,2,95.51,3,86.56,2,71.33,,,2,100.30,,,,,,,1,72.89,,,,,1,160.77,,,,,1,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,73.10,,,1,73.10,,,6,153.77,,,,,,,,6,178.57,7,130.50,2,146.20,1,161.03,1,161.03,,,3,118.53,,,,,,,,,,,1,118.91,4,102.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,103.63,,,,,,,3,164.38,,,,,,1,160.00,5,213.22,4,174.90,3,146.20,1,216.45,1,160.00,3,150.91,1,97.75,1,97.75,,,,,,,,,3,119.62,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,162.87,,,,,,,5,310.75,1,,,,310.56,2,151.29,6,364.96,4,227.66,2,201.01,,,,,1,170.36,1,162.87,,,,,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,229.36,2,224.22,4,367.65,3,350.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,398.41,,,,,,,,,,,,,,,,1,438.60,1,438.60,,,,,,,,,,,,,,,1,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,917.43,,,,,,,,,,,,,,,,1,934.58,,,,,,,,,,,1,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,41.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,64.00,,,,,,,,,,1,31.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,35.82,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,47.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,45.96,2,,,,84.78,,,,,1,65.19,,,,,,,,,1,111.11,,,,,,,,,,,,,,,4,103.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,165.02,2,176.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,81.50,,,,,,,4,,,,212.43,,,,,1,62.42,,,,,,,,,,,,,1,62.42,,,,,1,108.81,,,,,3,71.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,159.74,1,73.26,,,,,4,,,,116.11,,,,,1,82.17,,,3,80.95,,,,,,,,,,,,,2,137.55,,,,,2,96.15,2,146.52,,,2,319.49,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,120.34,9,,,,199.78,,,1,73.37,4,120.81,,,3,137.74,2,78.22,,,1,74.24,,,2,98.77,,,1,120.34,,,,,1,74.24,2,98.77,1,166.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,207.90,,,,,,,4,,,,266.84,1,98.23,1,98.23,5,193.35,1,98.23,6,164.61,4,133.42,,,1,154.56,,,2,183.99,,,,,1,207.90,,,,,1,111.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,318.98,,,,,,,5,,,,208.68,1,127.55,2,314.47,3,170.45,,,7,318.18,1,159.49,,,1,127.55,1,159.49,2,176.52,,,,,,,,,1,157.23,3,177.10,,,1,127.55,1,159.49,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,216.92,,,,,,,,,3,,,,396.30,,,,,2,264.20,,,2,270.27,1,235.29,1,317.46,,,,,2,270.27,,,,,,,,,1,317.46,2,359.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,2,409.84,2,409.84,,,1,540.54,1,396.83,,,,,,,,,,,2,457.67,,,,,,,2,514.14,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,1000.00,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,32.62,,,,,,,,,,,,,,1,80.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,37.65,,,,,,,,,,,,,,1,37.65,,,,,,,,,,,,,1,50.97,,,,,,,,,1,34.06,,,,,1,37.65,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,37.48,,,,,1,,,,37.48,1,47.26,,,,,,,,,,,1,47.82,,,,,,,,,,,,,,,,,,,,,,,,,3,60.24,,,,,,,,,,,,,,,,,,
,,,,35~39,1,41.37,,,,,,,,,,,,,,2,59.15,1,41.37,1,103.73,,,,,,,,,,,,,,,,,,,,,,,1,103.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,91.66,,,,,,,,,,,,,,,,,,,,,,1,70.32,,,,,,,,,,,,,,,,,,,,,,,,,,,3,95.69,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,61.54,,,,,,,,1,117.37,,,,,,,,,,,1,81.90,1,61.54,,,1,81.90,,,,,,,1,61.54,,,,,,,,,1,74.46,1,74.46,1,74.46,,,,,,,,,,,,,,,,
,,,,50~54,2,149.70,,,,,,,,,,,,,,5,122.16,,,,,,,,,,,2,72.28,2,86.10,,,,,,,,,,,1,74.85,,,,,,,1,160.51,1,74.85,4,149.64,,,,,,,,,,,,,,,,,,
,,,,55~59,1,119.62,,,,,,,,,,,,,,1,86.28,,,,,,,2,80.52,6,127.52,7,156.18,,,,,,,,,,,1,86.28,,,,,,,,,,,,,1,75.47,,,,,,,,,,,,,,,,,,
,,,,60~64,4,196.27,,,,,,,,,,,,,,3,109.81,,,,,1,88.65,4,144.82,8,247.14,5,196.62,2,124.77,,,,,,,,,,,3,145.07,1,198.02,1,144.09,,,1,198.02,2,212.77,2,98.14,,,,,1,88.65,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,269.54,1,,,,147.06,1,147.06,,,,,,,2,193.05,6,307.22,6,278.42,1,215.98,2,246.91,,,1,269.54,,,,,1,123.46,1,147.06,1,150.38,,,,,3,359.71,1,269.54,,,2,300.75,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,230.95,,,1,208.77,,,2,461.89,11,777.93,7,425.02,1,230.95,,,,,,,,,,,1,208.77,,,,,,,,,3,436.68,1,208.77,1,340.14,,,3,413.79,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,397.88,,,,,,,,,5,574.71,3,594.06,,,,,,,,,,,,,2,547.95,,,,,,,,,1,666.67,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,925.93,2,888.89,,,,,,,,,,,1,917.43,1,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2857.14,,,,,,,,,1,1851.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,1,46.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,101.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,40.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,44.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,47.26,,,,,,,,,1,47.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,37.38,,,,,,,,,,,,,,1,37.38,,,,,,,,,,,,,,,,,,,,,,,1,35.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.78,,,,,,,,,,,,,,
,,,,35~39,1,96.62,1,58.04,,,,,1,39.46,,,,,,,,1,58.04,,,,,,,,,,,,,1,58.04,,,,,,,,,,,,,,,,,,,,,,,,,2,116.08,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,66.36,1,88.97,,,,,,,,,,,,,1,160.00,,,,,,,,,,,,,1,66.36,,,,,,,,,,,1,160.00,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,3,107.03,,,,,,,3,137.99,,,,,1,163.40,,,,,1,125.47,,,,,,,,,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,156.25,,,,,,,,,,,,,,5,144.26,,,,,2,134.32,1,67.16,,,,,2,89.05,2,73.83,2,70.55,,,,,1,67.16,2,73.83,,,,,,,,,,,1,67.16,1,111.11,,,,,,,,,,,,,,
,,,,55~59,1,75.87,,,,,,,1,84.25,,,,,,,,5,107.87,,,,,1,75.87,8,172.60,,,,,7,280.34,1,75.87,1,75.87,,,,,,,,,,,,,1,84.25,,,,,1,75.87,3,149.48,,,,,,,,,,,,,,
,,,,60~64,1,88.34,1,81.04,1,81.04,1,101.52,,,,,,,,,,5,181.69,,,1,187.62,,,6,129.87,,,,,5,169.20,,,,,,,,,,,2,203.05,2,94.47,1,135.87,,,2,203.05,1,88.34,2,131.75,,,,,,,1,81.04,,,,,,,,
,,,,65~69,,,1,136.05,,,,,,,2,,,,138.60,,,4,262.81,,,,,1,210.08,3,134.53,1,141.24,1,136.05,8,405.89,3,237.53,1,127.06,,,,,,,2,168.92,1,210.08,,,,,,,,,,,1,127.06,,,1,136.05,1,127.06,,,,,,,,
,,,,70~74,,,,,,,,,2,209.42,2,,,,443.46,,,3,234.74,1,406.50,,,2,383.14,4,411.10,1,406.50,,,4,529.10,2,264.55,,,,,,,,,1,230.95,3,265.49,,,,,1,221.73,,,,,1,191.57,1,309.60,1,230.95,1,221.73,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,4,1277.96,,,,,1,374.53,3,524.48,,,,,2,416.67,,,,,,,1,598.80,,,,,2,378.07,,,,,,,,,,,,,,,,,1,462.96,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,2,826.45,,,,,,,2,938.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1098.90,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4761.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
