,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,18.38,,,,,,,,,,1,18.38,,,,,1,42.94,,,,,,,,,,,,,,,,,,,,,,,1,17.72,,,1,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,18.85,,,,,1,18.85,,,,,,,,,,4,22.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.65,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,20.45,,,,,,,,,,,,,,,,3,13.35,,,,,,,,,1,20.45,,,,,1,23.98,,,,,,,,,,,,,1,7.39,,,,,,,,,,,,,1,27.62,1,20.45,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,33.22,,,,,,,,,,,,,,5,39.55,,,1,11.46,,,,,,,,,,,,,,,,,,,,,1,33.22,,,,,,,,,,,1,33.22,1,35.87,,,1,42.05,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,93.81,,,,,,,1,38.21,,,,,,,,5,37.43,,,,,1,13.04,,,,,2,59.40,1,43.46,,,,,1,42.63,1,43.46,,,,,,,,,,,1,38.21,1,13.04,1,42.63,,,,,4,38.88,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,39.41,,,,,,,,,1,,,,17.47,,,3,129.37,,,,,,,1,96.15,1,17.47,2,34.93,,,,,1,55.13,,,,,,,,,,,1,17.47,,,,,1,17.47,,,,,1,96.15,4,53.06,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,24.80,1,,,,60.31,,,7,55.81,,,,,,,1,39.49,3,27.40,5,63.33,,,3,29.77,,,,,1,39.49,,,,,,,2,30.47,,,,,,,,,3,52.72,,,3,72.73,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,33.05,,,,,,,1,27.02,1,,,,18.95,,,9,58.04,,,,,,,,,1,27.02,7,111.06,,,4,31.84,3,49.58,3,32.51,,,,,,,2,25.46,3,42.53,1,27.02,,,,,1,27.02,,,3,29.39,5,47.27,2,85.11,1,18.95,,,,,,,,,,,,,,,,
,,,,60~64,3,81.12,,,1,32.05,,,2,79.40,2,,,,64.10,1,66.53,8,117.34,,,,,,,1,32.05,1,66.53,11,136.66,1,62.31,5,80.28,5,88.86,1,39.70,,,,,,,,,6,82.83,1,32.05,,,,,,,,,1,39.70,3,63.49,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,65.53,,,,,,,2,,,,131.06,,,5,169.89,,,,,,,,,2,92.98,12,218.42,,,4,103.17,2,84.18,1,143.68,,,,,1,65.53,1,65.53,3,76.88,,,,,,,,,,,1,138.70,,,,,2,143.68,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,102.99,,,2,251.26,,,1,127.39,,,,,1,258.40,4,426.89,,,5,290.36,3,130.10,2,170.65,,,,,,,,,3,204.64,,,,,,,,,,,1,102.99,,,1,127.39,2,149.81,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,273.97,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,2,11.17,,,,,,,,1,28.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.68,,,,,,,,,1,22.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,10.55,,,,,,,,1,49.38,1,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,48.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,18.04,,,,,,,,,,,,,,1,8.21,1,17.42,,,1,8.21,,,,,,,,,,,,,,,1,8.21,,,,,,,,,1,8.21,,,,,1,22.42,,,2,12.52,,,,,,,,,,,,,,,,
,,,,25~29,2,10.55,,,,,,,1,7.42,,,,,,,,2,11.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.84,,,1,20.84,,,,,,,1,26.12,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,7,21.89,,,,,,,,,2,14.24,,,,,,,,,,,1,7.12,,,,,,,,,1,7.12,,,,,,,,,,,,,1,7.12,1,7.12,,,,,,,,,,,,,,,,
,,,,35~39,1,37.91,,,,,,,,,,,,,,,,4,25.86,,,,,,,,,2,18.56,,,,,,,,,1,30.18,,,,,1,31.55,,,,,,,,,1,30.18,,,,,,,,,,,5,52.19,,,,,,,,,,,,,,,,
,,,,40~44,2,72.60,,,,,1,48.50,,,2,,,,24.89,,,7,40.03,,,,,,,1,36.30,3,131.58,,,,,2,96.99,,,,,,,,,,,,,,,1,12.44,,,,,1,12.44,,,,,1,43.86,,,1,12.44,,,,,,,,,,,,,,,,
,,,,45~49,2,25.39,,,,,1,16.32,,,,,,,,,,10,66.35,,,,,,,,,3,35.43,,,1,42.72,,,,,,,,,,,,,,,,,,,1,16.32,1,16.32,,,1,16.32,1,95.06,,,,,5,51.53,1,16.32,1,16.32,,,,,,,,,,,,
,,,,50~54,2,28.45,1,60.20,,,,,1,42.59,1,,,,42.59,,,8,56.07,,,,,,,,,5,53.47,1,30.71,,,4,60.87,1,43.07,,,,,,,,,,,,,,,,,1,43.07,,,3,53.78,,,1,21.36,,,3,53.53,,,,,,,,,,,,,,,,
,,,,55~59,3,56.73,,,1,35.26,,,2,78.43,2,,,,28.98,,,11,68.15,,,,,1,64.89,1,35.26,8,54.80,1,35.26,,,3,36.60,1,18.66,,,1,18.66,1,35.26,1,35.26,,,,,1,18.66,4,50.57,3,38.48,1,64.89,1,25.31,,,2,50.09,3,55.97,1,35.26,,,1,35.26,1,40.78,,,,,,,,,,
,,,,60~64,3,52.44,,,,,,,,,,,,,,1,29.07,5,54.58,,,,,1,60.61,3,52.44,8,83.96,,,,,5,78.46,2,58.14,,,2,39.29,,,,,,,,,,,1,117.92,2,78.46,,,,,1,36.54,1,77.94,3,57.31,2,39.29,,,,,1,58.79,,,,,,,,,,
,,,,65~69,3,91.41,,,,,,,,,1,,,,101.42,,,4,86.04,,,1,63.41,,,3,90.80,17,266.62,,,,,5,179.60,3,88.89,,,,,,,,,,,,,,,1,55.62,2,111.23,,,1,55.62,,,,,,,,,,,,,1,63.41,,,,,,,,,,
,,,,70~74,2,147.71,,,,,,,,,,,,,,,,3,160.17,,,,,,,4,203.36,6,225.31,,,,,3,119.24,,,,,1,316.46,,,,,,,,,,,,,2,450.45,,,,,,,,,1,225.23,,,,,1,92.17,3,171.72,,,,,,,,,,
,,,,75~79,1,523.56,,,,,,,,,,,,,,,,2,264.55,,,,,,,,,3,294.12,,,,,1,378.79,1,310.56,,,,,,,,,,,,,,,,,1,523.56,,,,,,,,,1,523.56,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,3,35.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.04,,,,,,,,,,,,,1,20.23,,,1,23.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,16.79,,,,,,,,1,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,10.36,1,,,,20.56,,,1,19.09,,,,,,,,,,,,,,,,,,,,,,,1,19.74,,,,,,,,,,,1,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,2,10.51,,,,,,,,1,18.81,,,,,,,1,17.22,1,7.29,,,,,,,,,,,,,1,17.22,,,,,,,,,,,,,,,,,1,17.22,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,7.95,,,,,,,,,,,,,,,,2,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.73,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.82,,,,,,,1,21.35,,,1,7.36,3,12.47,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,6.82,,,,,,,1,22.83,,,,,,,,3,15.15,,,1,6.82,1,18.84,,,,,,,,,,,,,,,,,,,,,1,19.49,,,,,,,,,3,15.75,,,1,6.82,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,14.68,1,9.28,,,1,9.28,,,,,,,,,,4,23.06,,,,,2,14.68,2,18.56,1,35.14,,,,,1,27.20,,,,,,,1,26.93,1,9.28,,,1,27.20,,,,,,,,,3,20.76,,,1,27.20,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,38.36,,,,,1,45.98,,,,,,,,,,4,34.89,,,,,1,12.73,1,38.36,,,2,22.58,,,,,,,,,,,,,1,50.13,,,,,,,,,,,,,,,3,30.46,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,24.74,,,,,,,,,,,,,,6,52.66,,,,,,,,,,,,,,,,,1,15.77,,,,,,,,,1,55.56,,,,,,,,,,,1,55.56,3,28.87,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,50.28,1,38.60,,,,,2,28.76,2,,,,46.92,,,8,67.43,,,,,4,47.69,8,73.42,,,1,47.01,1,44.07,,,1,38.60,,,,,1,20.71,,,,,1,38.60,,,,,,,,,1,20.71,7,61.62,1,47.01,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,39.94,1,19.29,,,,,3,,,,31.44,,,14,95.08,1,24.03,1,19.29,4,32.73,8,61.19,,,7,43.07,4,37.86,1,19.29,,,,,,,,,,,4,60.02,,,,,,,,,1,19.29,3,29.06,2,21.40,,,2,21.40,,,,,,,,,,,,,,,,,,
,,,,60~64,2,53.19,,,,,1,34.70,1,26.65,2,,,,52.76,,,15,192.55,,,1,34.70,,,11,105.51,,,4,46.67,4,50.39,3,37.79,,,1,113.90,,,,,4,66.21,2,41.52,,,1,34.70,,,,,,,1,76.75,3,63.32,,,,,1,76.75,,,,,,,,,,,,,,,,
,,,,65~69,3,62.50,,,,,,,1,57.11,,,,,,1,50.08,5,110.18,,,,,3,96.25,7,108.56,,,4,170.21,1,126.58,2,393.70,,,,,,,1,57.11,,,5,140.57,,,1,57.11,1,116.55,,,1,57.11,4,131.19,1,95.06,,,1,50.08,3,70.49,,,,,,,,,,,,,,,,
,,,,70~74,1,89.21,,,,,,,,,,,,,,,,7,232.48,,,,,3,267.62,8,299.51,,,3,139.02,1,185.19,,,,,,,,,,,,,5,191.42,1,220.26,1,96.43,1,89.21,,,,,4,253.97,1,185.19,,,,,2,227.27,,,,,,,,,,,,,,,,
,,,,75~79,1,191.57,,,,,,,,,,,,,,,,4,456.10,1,191.57,,,,,,,,,1,280.90,1,191.57,,,,,,,,,,,,,,,,,1,191.57,,,,,,,,,,,,,,,1,724.64,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1136.36,,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,2,1290.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.34,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,19.52,,,,,,,,,,,,,,,1,7.00,1,17.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.50,,,,,,,,,,,,,,,,,,,1,7.61,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.30,,,,,,,2,14.59,,,,,,,,2,19.04,3,31.23,,,,,,,,,,,1,7.30,,,,,,,,,,,,,,,,,,,,,1,21.55,,,,,,,,,,,,,1,18.05,,,,,,,,,,,,,,
,,,,30~34,,,1,19.62,1,6.58,,,1,22.56,,,,,,,,,,3,14.60,,,,,,,2,9.74,,,,,,,,,,,1,22.56,,,,,1,6.58,,,,,,,,,,,,,,,,,,,,,1,6.58,1,6.58,,,,,,,,,,,,
,,,,35~39,1,7.90,,,,,1,24.34,,,,,,,,,,,,9,37.11,,,,,,,1,7.90,,,,,2,11.82,,,1,66.98,1,30.92,,,,,,,,,,,,,2,26.70,,,,,1,30.95,,,,,,,2,11.82,1,30.92,,,,,,,,,,,,
,,,,40~44,4,38.75,,,,,,,,,,,,,,1,12.62,,,6,46.52,,,,,,,2,25.24,2,43.08,2,20.20,,,,,,,,,,,,,,,,,1,12.62,,,,,,,,,,,,,2,19.38,1,12.62,5,40.36,,,,,,,,,,,,,,
,,,,45~49,4,32.92,,,,,1,14.44,1,53.11,,,,,,,,,,8,65.84,,,,,,,1,102.46,3,29.22,,,3,28.32,1,14.44,,,,,,,,,,,,,,,,,1,42.21,,,1,42.21,,,,,,,,,1,53.11,,,1,14.44,,,,,,,,,,
,,,,50~54,3,36.74,,,1,106.27,,,1,50.18,1,,,,19.47,1,60.53,,,6,73.48,1,47.89,,,,,3,41.52,3,31.94,1,19.47,4,55.36,2,49.01,1,46.10,,,,,,,,,,,1,50.18,1,46.10,,,,,1,19.47,1,19.47,,,,,1,60.53,1,47.89,,,1,50.18,,,,,,,,,,
,,,,55~59,4,35.80,,,,,,,,,2,,,,27.79,1,23.18,,,14,82.26,,,1,23.18,,,2,34.41,13,81.05,1,66.76,5,44.75,2,21.78,1,20.55,,,,,,,,,,,,,3,25.73,1,20.55,,,2,27.23,1,40.36,,,,,5,94.45,5,64.33,,,1,34.70,1,20.55,,,,,,,,
,,,,60~64,3,41.43,,,,,1,121.80,,,,,,,,1,75.47,,,13,107.01,,,,,2,37.75,2,39.40,11,86.94,,,5,70.70,1,46.43,1,51.76,,,1,51.76,,,,,,,1,51.76,1,24.41,1,31.81,,,2,67.23,,,,,1,51.76,5,53.33,2,61.41,,,,,2,27.62,,,,,,,,
,,,,65~69,3,81.72,,,,,,,,,,,,,,2,65.53,,,6,97.58,,,,,,,4,94.30,10,148.74,,,4,75.39,1,84.03,1,84.03,,,,,,,,,1,45.27,,,1,98.14,3,96.87,1,45.27,,,,,,,1,45.27,4,80.66,2,61.96,,,1,52.44,1,45.27,,,,,,,,
,,,,70~74,1,85.47,,,1,85.47,,,1,175.75,,,,,,2,109.41,,,5,191.42,,,,,,,1,85.47,6,293.69,,,3,126.96,,,2,170.94,,,,,,,,,,,,,4,112.96,3,99.30,,,,,1,192.31,,,,,4,112.96,,,,,1,85.47,3,137.55,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,350.88,,,,,1,350.88,,,,,,,,,5,346.50,,,,,,,,,,,,,,,,,,,1,476.19,,,2,257.73,,,,,,,,,,,2,257.73,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,446.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,1,446.43,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.46,,,,,,,,,,,,,,,,,,,,,1,7.71,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.82,,,,,,,,,,,,,,,,,,,,,,,1,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,25.63,,,,,,,,,,1,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.67,,,,,,,,,,,,,,,,,,,1,57.41,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.82,,,,,,,,,,,,,,,,,1,19.23,,,,,,,,,,,1,28.88,,,,,1,18.10,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,7.48,,,,,,,,,,,,,,,,,,,,,,,,,1,20.96,,,1,29.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,7.09,,,,,,,,,,1,7.09,,,1,19.08,,,,,,,,,,,,,,,,,1,17.47,,,,,,,,,,,,,1,7.09,,,,,,,,,,,,,1,21.33,,,,,,,,,,,,,,
,,,,30~34,,,2,18.79,,,,,1,6.47,,,,,,,,8,34.14,1,6.47,,,,,,,2,36.70,,,,,,,3,19.41,,,,,,,1,18.33,,,,,1,19.29,,,1,52.66,,,,,,,,,,,1,6.47,2,10.52,,,,,,,,,,,,,,
,,,,35~39,1,7.15,,,,,,,,,,,,,,,,9,29.98,,,,,,,,,,,3,15.90,,,,,3,17.28,,,,,,,,,,,,,1,66.36,,,1,29.68,,,,,,,1,28.40,1,66.36,,,3,21.44,1,7.15,,,,,,,,,,,,
,,,,40~44,7,84.96,,,,,2,23.61,,,,,,,,1,99.70,10,53.25,,,,,,,,,,,1,11.80,1,48.36,1,11.80,3,23.02,1,11.80,1,11.80,,,,,1,11.80,,,,,1,47.51,2,23.61,,,,,1,99.70,1,11.80,,,,,3,23.02,,,,,,,,,,,,,,
,,,,45~49,5,66.68,,,,,,,,,,,,,,,,10,79.97,1,13.34,,,,,,,1,13.34,2,21.37,,,,,2,92.59,,,1,13.34,1,52.49,,,,,,,,,,,2,45.45,,,1,13.34,1,40.08,,,2,45.45,4,40.03,4,36.58,,,,,,,,,,,,,,
,,,,50~54,8,80.59,,,1,61.16,,,1,61.16,,,,,,,,15,107.77,,,1,18.03,,,,,,,4,43.18,,,,,1,52.38,,,1,18.03,,,,,1,52.38,,,,,,,3,31.46,,,,,,,,,,,1,18.03,4,55.71,1,52.38,,,,,,,,,,,,
