,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,9,153.32,,,,,,,,,11,,,,187.39,,,,,1,17.04,4,,68.14,1,17.04,1,17.04,1,17.04,,,,,1,17.04,,,,,,,,,,,,,,,1,17.04,2,34.07,,,,,,,,,,
,,,,55~59,6,146.52,,,,,,,1,24.42,11,,,,268.62,,,,,2,48.84,6,,146.52,,,,,1,24.42,,,,,,,,,3,73.26,,,,,1,24.42,,,,,,,1,24.42,,,1,24.42,,,,,,
,,,,60~64,4,174.83,1,43.71,,,1,43.71,,,5,,,,218.53,,,,,,,3,,131.12,1,43.71,2,87.41,1,43.71,,,,,,,1,43.71,1,43.71,,,1,43.71,1,43.71,,,,,,,,,,,2,87.41,,,,,,
,,,,65~69,2,112.55,,,,,1,56.27,,,8,,,,450.20,,,,,1,56.27,3,,168.82,1,56.27,1,56.27,,,1,56.27,2,112.55,,,1,56.27,1,56.27,,,,,2,112.55,1,56.27,,,,,,,,,2,112.55,,,,,,
,,,,70~74,2,160.13,,,,,1,80.06,1,80.06,8,,,,640.51,,,,,2,160.13,4,,320.26,,,,,,,,,,,,,1,80.06,5,400.32,,,,,,,,,,,1,80.06,,,1,80.06,3,240.19,,,,,,
,,,,75~79,,,,,,,,,1,88.89,7,,,,622.22,1,88.89,,,,,3,,266.67,,,,,1,88.89,,,2,177.78,,,1,88.89,3,266.67,,,,,,,,,,,3,266.67,,,,,1,88.89,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,540.54,,,,,2,360.36,5,,900.90,,,,,,,,,,,,,,,2,360.36,,,,,,,,,,,1,180.18,,,,,1,180.18,,,,,,
,,,,85+,,,,,,,,,1,390.63,1,,,,390.63,,,,,1,390.63,,,,,,,,1,390.63,,,,,,,,,,,,,,,,,,,,,,,,,,,1,390.63,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,17.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.01,,,,,,,,,,,,,,
,,,,25~29,,,,,1,12.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.71,,,1,14.71,,,,,,,,,,1,14.71,,,,,,,,,,1,14.71,,,,,,,,,,,,,,,,,,,1,14.71,,,,,,,,,,,,,,,,
,,,,35~39,3,51.00,,,3,51.00,,,,,,,,,,1,17.00,,,,,,,,,,,,,,,,,,,,,,1,17.00,1,17.00,,,,,,,,,2,34.00,,,,,,,,,,,,
,,,,40~44,11,184.35,,,1,16.76,,,2,33.52,,,,,,1,16.76,,,,,,,,,,1,16.76,2,33.52,,,,,,,,,1,16.76,1,16.76,,,,,,,,,2,33.52,,,,,,,,,,,,
,,,,45~49,10,164.20,1,16.42,,,1,16.42,,,,,,,,6,98.52,,,1,16.42,4,,65.68,2,32.84,1,16.42,2,32.84,,,,,,,,,,,3,49.26,1,16.42,1,16.42,,,,,1,16.42,,,,,,,,,,,,
,,,,50~54,8,133.85,,,,,1,16.73,,,,,,,,16,267.69,,,1,16.73,1,,16.73,1,16.73,2,33.46,3,50.19,,,,,1,16.73,,,,,1,16.73,,,,,,,1,16.73,,,,,,,,,,,,,,
,,,,55~59,7,151.98,,,,,,,1,21.71,,,,,,9,195.40,,,1,21.71,4,,86.84,1,21.71,2,43.42,2,43.42,,,1,21.71,,,,,,,7,151.98,,,,,2,43.42,,,1,21.71,1,21.71,,,,,,,,,,
,,,,60~64,4,169.92,,,,,,,2,84.96,,,,,,7,297.37,,,4,169.92,3,,127.44,,,,,1,42.48,,,,,,,,,1,42.48,1,42.48,,,,,2,84.96,2,84.96,2,84.96,,,2,84.96,,,,,,,,
,,,,65~69,5,265.11,,,,,,,1,53.02,,,,,,10,530.22,1,53.02,1,53.02,4,,212.09,1,53.02,3,159.07,1,53.02,,,,,,,,,,,3,159.07,,,1,53.02,,,,,,,,,4,212.09,,,,,,,,
,,,,70~74,1,78.74,,,,,,,,,,,,,,,,,,3,236.22,2,,157.48,1,78.74,,,1,78.74,1,78.74,,,,,,,,,4,314.96,,,,,,,,,1,78.74,1,78.74,1,78.74,,,,,,,,
,,,,75~79,1,92.42,1,92.42,,,,,2,184.84,,,,,,5,462.11,,,3,277.26,5,,462.11,,,2,184.84,,,,,,,,,,,1,92.42,5,462.11,,,,,1,92.42,1,92.42,,,1,92.42,5,462.11,,,,,,,,
,,,,80~84,,,,,,,,,2,316.46,,,,,,,,,,1,158.23,5,,791.14,1,158.23,1,158.23,,,,,,,,,,,1,158.23,,,1,158.23,,,,,1,158.23,,,,,2,316.46,,,,,,,,
,,,,85+,,,,,,,1,346.02,,,,,,,,2,692.04,,,,,1,,346.02,,,,,,,,,,,,,,,,,,,,,1,346.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.09,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,14.16,,,,,,1,14.16,,,,,,,,,,1,14.16,,,,,,,,,,,,,,,,,,,1,14.16,,,,,,,,,,,,,,,,
,,,,35~39,5,83.32,,,,,2,33.33,,,,,,,,2,33.33,,,,,,,,,,,,,,,,,,,,,,1,16.66,,,,,,,,,2,33.33,,,,,,,,,,,,,,
,,,,40~44,2,33.95,,,,,1,16.98,,,,,,,,5,84.88,,,2,33.95,1,,16.98,,,,,,,2,33.95,,,,,,,1,16.98,,,,,,,,,2,33.95,,,,,,,,,,,,,,
,,,,45~49,9,146.27,,,,,1,16.25,,,,,,,,8,130.02,1,16.25,,,2,,32.50,,,,,1,16.25,2,32.50,1,16.25,,,,,,,1,16.25,,,,,1,16.25,,,1,16.25,,,,,,,,,,,,
,,,,50~54,10,166.50,,,1,16.65,,,,,1,,,,16.65,11,183.15,1,16.65,1,16.65,3,,49.95,,,,,,,2,33.30,,,,,,,2,33.30,,,1,16.65,,,1,16.65,,,1,16.65,,,,,,,,,,,,
,,,,55~59,5,100.38,,,,,,,1,20.08,,,,,,12,240.92,,,3,60.23,2,,40.15,3,60.23,,,5,100.38,2,40.15,2,40.15,1,20.08,1,20.08,4,80.31,1,20.08,1,20.08,1,20.08,1,20.08,3,60.23,1,20.08,1,20.08,,,,,,,,,,
,,,,60~64,1,38.93,,,1,38.93,,,,,2,,,,77.85,10,389.26,,,2,77.85,3,,116.78,1,38.93,,,,,1,38.93,,,,,1,38.93,1,38.93,,,,,,,,,,,,,5,194.63,,,,,,,,,,
,,,,65~69,,,,,,,1,49.73,,,,,,,,5,248.63,,,,,3,,149.18,,,,,2,99.45,1,49.73,,,,,1,49.73,1,49.73,,,,,,,3,149.18,,,1,49.73,4,198.91,,,,,,,,,,
,,,,70~74,2,152.32,1,76.16,,,,,1,76.16,,,,,,7,533.13,,,3,228.48,2,,152.32,,,,,2,152.32,1,76.16,,,1,76.16,,,5,380.81,,,,,,,2,152.32,1,76.16,,,,,,,,,,,,,,
,,,,75~79,1,94.16,,,1,94.16,,,,,2,,,,188.32,4,376.65,,,1,94.16,3,,282.49,,,,,1,94.16,,,,,,,,,3,282.49,2,188.32,,,,,1,94.16,,,,,7,659.13,,,,,,,,,,
,,,,80~84,,,,,1,150.38,,,,,1,,,,150.38,3,451.13,,,2,300.75,3,,451.13,1,150.38,,,1,150.38,,,1,150.38,1,150.38,,,1,150.38,,,,,,,1,150.38,,,,,,,,,,,,,,,,
,,,,85+,,,2,611.62,1,305.81,2,611.62,,,,,,,,,,,,,,1,,305.81,,,,,,,,,1,305.81,,,1,305.81,2,611.62,2,611.62,,,,,,,,,,,1,305.81,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.57,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.95,,,,,,,,,,,,,,
,,,,25~29,1,13.51,,,,,,,1,13.51,,,,,,,,,,,,,,,,,,,,,,,1,13.51,,,,,,,,,,,,,,,,,,,,,1,13.51,,,,,,,,
,,,,30~34,3,40.61,,,,,,,,,,,,,,,,,,,,1,,13.54,,,,,,,,,,,,,,,,,,,,,,,,,1,13.54,,,,,,,,,,,,,,
,,,,35~39,3,49.73,,,,,,,,,1,,,,16.58,,,,,,,1,,16.58,,,,,,,1,16.58,,,,,,,,,,,,,,,,,,,,,2,33.16,,,,,,,,,,
,,,,40~44,3,51.17,,,,,,,,,1,,,,17.06,,,3,51.17,,,,,,,,1,17.06,,,1,17.06,,,,,,,,,,,,,,,,,,,,,1,17.06,,,,,,,,,,
,,,,45~49,9,146.75,,,,,1,16.31,1,16.31,1,,,,16.31,1,16.31,6,97.83,,,2,,32.61,2,32.61,,,,,2,32.61,,,,,,,,,2,32.61,1,16.31,,,,,,,,,2,32.61,1,16.31,,,,,,,,
,,,,50~54,5,83.75,1,16.75,1,16.75,,,,,1,,,,16.75,,,6,100.50,,,2,,33.50,5,83.75,2,33.50,,,4,67.00,1,16.75,1,16.75,,,,,2,33.50,5,83.75,,,,,,,1,16.75,1,16.75,,,,,,,,,,
,,,,55~59,10,187.37,,,1,18.74,,,1,18.74,1,,,,18.74,2,37.47,10,187.37,,,5,,93.69,3,56.21,1,18.74,,,3,56.21,,,,,,,,,,,1,18.74,,,1,18.74,1,18.74,1,18.74,,,,,1,18.74,,,,,,
,,,,60~64,4,143.06,,,1,35.77,,,1,35.77,,,,,,1,35.77,4,143.06,,,4,,143.06,5,178.83,1,35.77,2,71.53,2,71.53,1,35.77,,,1,35.77,,,,,5,178.83,,,,,,,1,35.77,,,,,3,107.30,,,,,,
,,,,65~69,3,142.79,,,,,,,,,,,,,,1,47.60,6,285.58,,,2,,95.19,1,47.60,,,1,47.60,,,,,,,,,,,,,5,237.98,,,,,,,,,,,1,47.60,3,142.79,,,,,,
,,,,70~74,2,139.57,,,,,,,,,,,,,,3,209.35,9,628.05,,,4,,279.13,5,348.92,1,69.78,5,348.92,,,,,,,,,,,,,6,418.70,,,,,,,1,69.78,,,2,139.57,2,139.57,,,,,,
,,,,75~79,2,195.69,,,,,,,,,1,,,,97.85,2,195.69,3,293.54,,,2,,195.69,2,195.69,,,3,293.54,,,,,,,,,,,,,2,195.69,,,1,97.85,,,1,97.85,,,,,6,587.08,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,142.86,1,142.86,3,,428.57,4,571.43,1,142.86,1,142.86,1,142.86,1,142.86,,,,,1,142.86,,,2,285.71,1,142.86,,,,,,,,,,,5,714.29,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,540.54,,,,,,1,270.27,1,270.27,,,1,270.27,,,,,,,,,,,4,1081.08,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.33,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,56.41,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,34.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34.18,,,,,1,17.09,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,14.20,1,14.20,,,1,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,26.31,,,1,13.15,,,,,,,,,,,,,,,,,,,1,13.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,64.97,,,1,16.24,1,16.24,,,,,,,,4,64.97,,,,,,,,1,16.24,,,1,16.24,,,,,,,,,,,2,32.48,,,,,,,,,,,,,1,16.24,,,,,,,,
,,,,40~44,5,84.62,,,1,16.92,,,,,,,,,,5,84.62,,,,,,,,,,,,1,16.92,1,16.92,,,,,,,,,,,,,,,,,,,1,16.92,,,2,33.85,,,,,,,,
,,,,45~49,6,99.40,1,16.57,,,,,,,,,,,,6,99.40,,,2,33.13,2,,33.13,2,33.13,1,16.57,4,66.27,,,,,,,,,1,16.57,,,,,,,,,,,,,,,3,49.70,,,,,,,,
,,,,50~54,13,220.75,,,,,1,16.98,1,16.98,,,,,,4,67.92,,,1,16.98,2,,33.96,,,,,3,50.94,2,33.96,1,16.98,,,1,16.98,,,3,50.94,,,,,,,,,,,,,5,84.90,,,,,,,,
,,,,55~59,10,179.08,,,,,,,,,1,,,,17.91,10,179.08,,,3,53.72,5,,89.54,,,1,17.91,5,89.54,2,35.82,,,,,,,1,17.91,6,107.45,,,1,17.91,,,,,,,1,17.91,1,17.91,,,,,,,,
,,,,60~64,6,185.30,,,,,,,1,30.88,,,,,,10,308.83,,,5,154.42,4,,123.53,,,,,,,,,,,,,1,30.88,,,4,123.53,,,,,,,,,,,1,30.88,3,92.65,2,61.77,2,61.77,,,,
,,,,65~69,5,230.31,1,46.06,1,46.06,2,92.12,1,46.06,,,,,,3,138.19,,,3,138.19,4,,184.25,,,1,46.06,1,46.06,1,46.06,,,,,,,,,5,230.31,,,,,,,,,1,46.06,3,138.19,,,,,3,138.19,,,,
,,,,70~74,2,133.60,1,66.80,,,1,66.80,1,66.80,,,,,,7,467.60,,,3,200.40,4,,267.20,1,66.80,2,133.60,,,1,66.80,,,1,66.80,,,,,3,200.40,,,,,1,66.80,,,,,,,,,,,1,66.80,,,,
,,,,75~79,1,97.56,,,,,,,,,,,,,,3,292.68,,,,,7,,682.93,,,,,,,,,,,,,,,1,97.56,1,97.56,,,,,1,97.56,,,,,,,,,,,3,292.68,,,,
,,,,80~84,1,138.50,,,,,1,138.50,2,277.01,,,,,,,,1,138.50,1,138.50,4,,554.02,1,138.50,2,277.01,2,277.01,,,,,,,,,,,5,692.52,,,,,,,,,,,1,138.50,,,2,277.01,3,415.51,,,,
,,,,85+,,,,,,,,,2,491.40,,,,,,,,,,,,2,,491.40,,,1,245.70,,,,,,,,,,,,,2,491.40,,,,,1,245.70,,,,,,,,,,,3,737.10,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,肝及肝內膽管,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,2,77.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,55.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,77.82,1,77.82,1,77.82,1,77.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,皮膚,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,骨、關節及關節軟骨,,,,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,27.17,,,1,27.17,1,,,,27.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,21.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,64.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,75.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,159.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,267.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,肺、支氣管及氣管,,胃,,胰,,喉,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,19.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,26.68,,,2,53.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,50.43,,,,,,,,,,,,,,,,,,,4,201.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,71.53,,,,,,,,,,,,,,,,,,,,,,,1,71.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,84.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,97.66,1,97.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,278.94,,,,,,,,,,,,1,139.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,349.65,,,1,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,,253.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
