,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,81.10,,,,,,,,,,,,,,2,102.30,,,,,,,,,,3,200.13,2,162.21,,,1,81.10,1,111.61,,,,,,,,,,,4,195.79,1,111.61,,,1,138.50,1,183.82,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,242.13,,,,,,,,,,,,2,165.56,,,,,,,,,,,,,,,,,1,136.99,,,1,287.36,,,2,139.66,1,142.45,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,621.12,,,,,,,,,,,,1,317.46,,,,,,,,,,,,,1,310.56,,,,,,,,,,,1,375.94,,,1,375.94,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,39.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,16.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.57,,,,,,,,,,,,,,,1,108.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,34.57,,,,1,14.72,,,,,,,,,,,,,,,,,,,,,,,1,14.72,1,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,17.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.52,,,,,,,,,,,,,,,,,,,,,,,4,67.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,48.63,,,,,1,56.18,,,1,,,,40.75,,,2,112.36,,,1,,56.18,1,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,64.35,,,,,,,,,1,,,,37.02,,,,,1,42.12,1,,67.39,,,1,37.02,,,,,,,,,,,,,,,,,,,,,2,74.05,1,42.12,1,67.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,47.51,,,,,1,47.51,,,1,,,,71.43,1,43.03,1,81.37,,,2,,53.71,1,47.51,1,81.37,1,43.03,1,43.03,,,1,81.37,,,,,,,,,,,,,,,1,47.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,92.49,1,41.82,,,,,1,41.82,2,,,,103.41,,,,,,,,,,3,81.32,,,3,107.91,2,54.70,,,1,41.82,,,,,2,54.70,,,,,,,,,1,97.56,2,69.42,1,41.82,1,97.56,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,103.57,2,293.69,,,,,,,3,,,,91.10,1,234.74,,,,,2,,97.90,,,,,2,60.73,,,,,,,,,1,48.95,2,97.90,,,2,186.05,1,48.95,2,81.00,,,2,60.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,74.46,,,,,,,,,,,,,,1,,136.24,2,122.70,,,2,246.00,,,,,,,,,1,74.46,,,,,,,,,,,1,366.30,,,1,136.24,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,123.30,1,200.00,,,1,,,,200.00,,,,,,,1,,137.93,1,296.74,,,3,228.83,,,1,200.00,,,,,,,2,152.56,,,,,,,,,,,,,,,1,123.30,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,284.90,,,,,,,,,,,,,,,,,,,,1,,284.90,1,269.54,,,,,1,1333.33,,,,,,,,,,,,,,,1,485.44,,,,,1,269.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,15.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.88,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,16.62,,,,,,1,15.69,1,16.62,,,,,,,,,,,,,,1,16.62,,,,,,,,,,,,,,,,,3,34.84,,,1,16.62,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,63.19,,,,,,,,2,22.49,,,,,,,,,,,,,,,,,,,1,52.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,40.16,,,,,,,,6,68.19,,,,,,,,,,,,,,,,,,1,229.36,1,40.16,,,,,,,1,40.16,,,,,1,79.30,,,2,43.37,2,36.52,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,68.78,1,35.10,,,,,1,41.07,,,,,,7,85.76,,,,,,,,1,41.07,,,1,41.07,,,,,,,,,,,,,,,,,1,41.07,,,,,,,2,37.85,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,42.92,,,1,78.62,,,,,2,,,,55.52,5,88.23,,,,,,,,,,,,1,42.92,1,73.31,,,,,,,,,,,1,48.43,3,81.21,2,55.52,1,78.62,,,1,48.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,49.43,,,,,,,,,1,,,,217.86,4,71.23,,,1,42.39,,,,1,49.43,,,2,61.41,,,,,,,,,,,,,,,,,,,1,49.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,5,163.03,,,,,3,,94.49,6,144.58,,,1,46.97,2,114.29,,,,,,,,,,,1,76.10,,,,,,,1,95.60,1,95.60,2,58.09,,,1,95.60,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,129.20,,,,,,,,,,,,3,132.57,,,,,,,,4,145.35,,,1,70.03,,,1,70.03,,,,,,,,,,,,,,,1,129.20,,,2,116.62,,,,,,,1,350.88,,,,,,,,,,,,,,,,
,,,,70~74,3,253.38,,,,,,,,,1,,,,286.53,2,145.56,,,2,226.50,,,,4,207.79,1,203.67,2,162.34,,,,,,,,,,,1,113.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,344.83,1,344.83,,,1,344.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.33,,,,,1,145.99,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,16.47,,,,,,,,,,,,,,,,,,,,,,,,1,15.09,,,1,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,17.79,,,,,,,,,,,,,,,,,,,1,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32.95,,,,,,,,,,,,,,
,,,,25~29,1,98.23,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.62,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,22.37,,,,,2,22.41,,,,,,1,119.05,,,1,15.11,,,,,,,,,,,,,,,,,,,1,15.77,,,,,,,,,,,1,15.11,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,5,50.61,,,,,,,,,,1,38.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.65,1,20.65,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,2,66.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,65.55,,,1,32.78,,,1,41.03,,,,,,1,41.03,,,,,,,,,,,,1,32.78,2,36.44,,,1,32.78,,,,,,,,,,,,,,,1,32.78,,,,,3,67.23,,,2,51.98,,,1,239.81,,,,,,,,,,,,
,,,,50~54,4,109.14,,,,,,,,,,,,,,,,,,4,68.55,,,,1,47.21,,,,,1,47.21,,,3,51.88,2,157.11,,,,,,,,,,,,,,,,,,,1,47.21,,,1,41.81,1,47.21,,,,,,,,,,,,,,
,,,,55~59,1,47.62,1,92.94,,,,,,,1,,,,41.58,1,229.36,,,6,82.49,,,,,,,,2,44.40,8,143.34,1,41.58,3,52.07,1,41.58,,,1,41.58,,,,,,,,,,,,,,,,,1,41.58,1,47.62,1,92.94,,,,,,,,,,,,,,
,,,,60~64,,,,,1,72.25,,,,,1,,,,44.13,2,144.51,,,2,88.26,,,,,,,,5,184.16,5,123.70,2,54.79,9,153.19,1,44.13,1,72.25,1,44.13,,,,,,,3,132.39,,,1,72.25,1,44.13,1,222.72,,,,,1,44.13,1,138.89,2,73.66,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,5,172.95,,,,,,,,,,5,198.65,,,1,64.72,2,85.98,,,1,102.88,,,,,,,1,176.99,,,,,,,,,,,2,353.98,1,64.72,,,,,,,,,,,,,,
,,,,70~74,1,105.93,,,,,,,,,1,,,,138.50,,,,,2,120.05,,,,,,2,137.27,1,105.93,5,196.46,,,4,183.57,,,,,,,,,1,105.93,,,,,1,273.22,1,105.93,1,194.93,,,,,4,274.54,1,574.71,,,1,105.93,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,202.84,,,,,,,,,,1,1176.47,,,1,202.84,,,2,405.68,,,,,,,,,,,,,,,1,414.94,,,,,,,,,2,249.69,,,,,1,324.68,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,2,1694.92,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,47.69,,,,,,1,16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28.56,,,2,26.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,15.94,,,,,,,,,,,,,,1,41.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,39.45,,,,,,,,1,16.78,,,,,1,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,15.01,,,,,,,,,,,,,,,,,1,39.54,,,1,14.52,,,,,,,,,,,,,,,,,,,,,,,,,2,21.65,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.79,,,1,14.79,,,,,,,,,,2,14.76,,,,,,,,1,14.79,1,37.69,,,1,39.82,,,,,,,,,,,,,,,,,,,,,,,,,1,14.72,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,46.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.12,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,30.12,,,,,,4,97.06,,,,,,,,,,1,35.42,2,43.31,,,,,,,,,,,,,,,,,,,,,1,35.42,,,,,2,70.85,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,43.37,,,,,,,,,2,,,,142.15,5,80.55,,,,,,,,,,,,,,,,1,39.17,,,1,70.13,,,,,,,,,2,34.73,,,,,,,1,70.13,1,39.17,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,116.82,,,,,,,,,,,,,,4,67.26,,,,,,,,,,1,39.17,3,49.84,1,82.10,3,59.28,,,1,45.96,,,,,,,,,1,39.17,,,,,1,82.10,,,1,39.17,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,44.65,1,42.25,,,1,80.91,,,1,,,,47.35,7,97.14,1,47.35,,,,,,,,2,44.65,2,55.51,1,80.91,1,94.52,2,71.43,1,94.52,,,,,,,1,94.52,,,,,,,,,1,47.35,1,47.35,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,42.68,,,,,,,,,,,,,,5,88.18,,,,,1,,130.04,,,3,96.40,6,105.82,1,42.68,2,51.72,,,,,,,1,130.04,,,2,51.72,3,61.21,1,65.62,,,,,4,120.23,1,65.62,2,85.36,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,60.31,6,172.76,,,1,60.31,,,,,,3,100.47,4,181.74,,,1,60.31,,,,,,,,,,,3,180.94,2,120.63,1,121.80,1,121.80,,,6,226.24,,,,,6,170.02,,,,,,,,,,,,,,,,
,,,,70~74,,,1,199.20,,,1,101.73,,,,,,,,3,159.74,,,,,,,,,,1,529.10,8,419.51,,,1,101.73,,,,,1,199.20,,,,,,,1,136.05,,,2,177.30,,,2,398.41,,,,,3,159.74,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,423.73,,,,,,,,,,1,423.73,2,362.98,,,4,452.49,,,,,,,,,,,,,1,195.69,,,,,,,2,226.24,,,,,2,600.60,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,512.82,,,,,,,,,,1,512.82,,,,,,,,,,,,,,,1,512.82,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,33.73,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,18.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,15.86,1,,42.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,15.64,,,,,,,,,,1,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,2,25.37,,,,,,1,14.41,,,,,,,,,,,,,,,,,1,14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,17.65,,,,,,1,38.82,1,38.82,3,24.13,,,,,,1,41.96,1,17.65,2,24.84,1,16.67,,,,,,,,,,,4,36.50,1,17.65,1,41.96,,,2,17.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,3,82.64,,,,,,1,27.55,,,,,1,70.22,,,,,,,,,,,3,44.71,1,27.55,,,,,2,29.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,31.17,,,,,,,,,,,,,,,,,,7,81.79,,,,,,,,3,51.84,,,1,38.77,,,1,31.17,,,,,1,31.17,1,31.17,,,,,2,72.18,1,31.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,40.50,,,,,,,,,,,,,,,,,,5,75.94,,,,1,37.78,3,61.91,5,101.26,2,51.85,1,74.35,,,,,,,,,,,1,74.35,,,,,,,1,37.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,132.45,,,,,,,,,1,,,,229.36,,,,,6,109.45,,,,,,,,6,101.39,,,5,82.90,,,,,,,,,,,1,92.94,2,64.06,1,229.36,4,90.79,,,,,2,45.39,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,81.17,,,1,92.94,1,92.94,,,,,,,,2,74.65,,,11,173.91,,,,,,2,59.07,6,125.68,2,128.95,4,102.22,1,116.14,,,2,128.95,,,,,3,129.87,1,92.94,1,62.38,,,2,59.07,,,1,116.14,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,55.16,1,299.40,1,122.40,,,,,,,,,,1,174.83,,,,,,3,184.62,5,117.51,,,4,108.61,,,,,,,,,1,94.97,6,187.38,,,,,3,174.11,1,55.16,,,1,55.16,,,,,,,,,,,,,,,,,,,,
