,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,273.22,,,,,1,386.10,1,429.18,3,,,,340.52,,,1,526.32,,,2,399.20,,,1,263.16,1,273.22,,,,,1,781.25,,,,,,,,,,,,,,,1,373.13,1,263.16,,,1,273.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,1234.57,,,,,,,1,724.64,2,,,,677.97,,,,,1,1041.67,2,584.80,,,,,1,694.44,,,,,,,,,1,724.64,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1492.54,,,,,,,,,,,,,,1,1234.57,,,,,1,1666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1851.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,37.24,,,,,,,,,,,,,,,,,,,,,,1,16.87,,,,,,,,,,,,,,,,,,,,,,,1,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,39.53,,,,,,,,,,,1,87.95,,,,,,,,,,,2,24.45,,,,,,,1,17.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,2,35.72,,,1,45.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,42.86,,,,,,,,,,,,,,,,,1,22.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,41.70,,,,,,,,,,1,20.72,,,1,47.85,,,1,41.70,,,,,,,,,,,,,,,,,,,1,47.85,,,,,1,74.02,,,,,1,74.02,1,47.85,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,32.38,,,,,,,1,42.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.43,2,43.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,66.82,,,,,,,,,2,,,,150.49,,,,,,,1,33.41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.85,,,,,2,73.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,88.26,,,,,1,,,,88.26,,,,,1,45.93,,,1,103.41,,,,,,,,,,,,,,,,,1,142.86,,,,,,,,,1,45.93,,,2,95.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,107.76,,,,,,,5,,,,199.92,,,,,,,,,3,182.48,,,,,1,110.99,,,,,,,,,1,95.42,3,89.53,,,,,,,,,,,,,3,123.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,57.21,,,,,,,,,3,,,,117.28,,,,,,,4,122.74,8,139.42,1,195.31,,,2,121.21,,,,,,,1,49.09,,,,,1,49.09,,,,,1,49.09,,,,,3,131.52,,,1,49.09,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,89.13,,,,,,,,,7,,,,129.20,,,1,120.05,,,2,116.48,6,104.11,,,,,8,94.02,7,104.34,,,,,,,,,1,38.57,,,1,38.57,2,59.42,,,,,4,195.98,4,141.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,216.45,,,,,1,114.68,1,174.52,5,,,,140.96,,,,,,,4,151.57,5,155.76,,,,,2,103.04,2,129.45,,,1,96.81,,,,,1,96.81,,,,,1,148.59,,,,,,,2,80.78,,,1,190.48,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,393.70,1,157.48,1,126.10,,,,,10,,,,304.04,,,,,,,1,429.18,8,312.74,,,,,2,314.96,1,395.26,,,1,157.48,,,,,3,210.08,,,,,,,,,,,2,191.02,,,,,2,266.67,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,361.01,,,2,292.83,,,2,,,,282.09,,,,,,,,,4,333.89,,,,,2,282.09,1,245.10,1,354.61,,,,,,,1,471.70,,,,,,,,,,,,,1,361.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,675.68,,,1,,,,440.53,,,,,,,,,1,440.53,,,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,1666.67,,,,,2,3030.30,,,1,,,,1298.70,,,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,10000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,17.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.65,,,,,1,34.55,1,16.79,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,31.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,44.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,47.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,96.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.73,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,22.54,1,22.54,,,,,,,,,,,1,45.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.92,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,41.34,,,1,,,,20.93,,,,,1,55.43,,,,,,,,,,,3,82.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.41,,,,,,,2,172.12,,,,,,,,,,4,105.40,1,140.85,,,1,32.41,,,,,,,,,,,,,,,,,,,,,1,32.41,,,,,,,,,1,78.49,,,2,41.90,,,,,,,,,,,,,,,,,,
,,,,40~44,2,104.77,,,1,52.38,1,92.42,,,,,,,,,,,,3,57.19,,,,,,,1,105.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,78.25,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,62.46,,,,,1,,,,108.11,,,,,3,151.67,,,,,,,1,62.46,,,,,1,102.88,,,,,,,,,,,,,2,124.92,1,140.65,,,,,,,,,1,55.07,2,118.20,,,,,,,,,,,,,,,,,,
,,,,50~54,1,55.71,,,1,60.98,,,2,291.12,,,,,,,,,,2,90.09,,,,,3,119.43,4,200.50,,,1,55.71,1,60.98,,,,,1,89.05,,,,,1,172.41,1,114.68,,,,,2,218.58,,,1,55.71,2,89.81,2,221.73,,,,,,,,,,,,,,,,,,
,,,,55~59,3,84.70,1,111.36,,,,,,,,,,,,2,63.01,1,36.48,9,184.69,,,,,,,9,128.70,,,6,83.30,,,,,,,,,,,,,,,2,111.54,,,2,58.57,,,,,,,,,3,111.94,,,,,,,,,,,,,,,,,,
,,,,60~64,1,205.34,,,,,,,1,101.32,,,,,,4,118.84,,,12,192.28,,,,,6,151.52,8,173.57,,,7,320.37,,,,,1,308.64,,,1,308.64,1,52.77,1,178.89,2,196.66,,,,,1,218.34,,,,,1,52.77,4,122.96,1,133.51,1,52.77,,,,,,,,,,,,,,
,,,,65~69,1,153.61,,,,,,,,,1,,,,279.33,,,,,7,214.99,,,2,190.84,2,353.98,10,383.14,,,8,295.86,2,205.13,,,1,251.89,,,,,,,1,114.29,3,196.59,,,,,,,,,1,336.70,,,1,194.93,,,2,174.98,,,,,,,,,,,,,,
,,,,70~74,2,299.85,,,,,,,,,,,,,,,,,,2,433.84,,,,,,,3,248.76,1,221.73,4,315.71,1,462.96,1,371.75,,,,,,,,,,,,,,,,,,,,,,,,,1,216.92,,,1,462.96,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,446.43,,,,,1,645.16,3,512.82,,,1,657.89,,,,,1,384.62,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,2380.95,,,1,1666.67,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,2857.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4347.83,,,,,1,4347.83,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,18.53,,,2,,,,24.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,15.46,,,,,,,,,,,,,,,,,,,,1,31.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,43.37,,,,,,,,,,,,,,,,,,1,23.12,,,,,,,,,,,,,,,,,,,,,2,36.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,93.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.72,1,74.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38.95,,,,,,,,,,,,,,,,,1,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,36.61,1,24.21,1,,,,75.08,,,,,,,2,72.65,,,,,,,,,,,,,,,,,,,1,70.37,,,,,1,24.21,,,1,70.37,1,24.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,99.27,,,,,1,43.05,2,389.86,1,,,,43.05,,,1,43.05,,,,,,,1,111.11,,,,,,,,,,,,,1,47.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,77.18,,,,,,,,,5,,,,132.49,1,90.09,,,,,1,58.34,2,116.69,,,,,,,,,,,,,1,102.25,,,1,58.34,,,,,,,,,4,106.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,61.92,,,,,1,114.03,,,4,,,,157.42,,,,,,,1,61.43,2,127.96,,,,,4,217.16,4,129.91,,,,,,,1,190.48,1,61.43,,,1,94.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,113.79,,,1,113.38,1,74.74,,,10,,,,132.54,,,,,,,6,182.54,12,155.22,,,,,7,92.86,2,51.76,,,,,,,2,132.71,,,,,,,1,230.95,,,4,126.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,96.02,,,,,,,,,2,,,,226.76,,,1,80.65,,,3,76.12,4,108.31,1,125.16,,,7,126.45,2,253.81,,,,,,,2,250.31,1,163.40,,,,,,,,,4,224.59,1,48.01,1,48.01,1,48.01,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,363.64,1,140.65,,,2,187.62,1,261.10,9,,,,259.37,,,,,1,233.10,,,5,166.56,,,,,5,219.49,3,173.31,,,,,,,,,1,210.53,1,233.10,,,,,,,1,261.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,404.04,,,,,,,1,202.02,5,,,,544.07,,,,,,,1,632.91,4,383.14,,,,,5,465.98,3,366.30,,,1,364.96,,,,,3,224.38,,,,,,,1,202.02,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,1063.83,,,,,1,1000.00,,,1,549.45,,,,,1,813.01,1,387.60,,,,,,,,,,,,,,,,,,,,,,,1,1000.00,2,524.93,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,2272.73,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,1,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,3030.30,,,,,,,1,3030.30,,,,,,,,,,,,,,,,,1,3448.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,15.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,42.75,,,1,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,40.72,,,,,,,,,,,,,,,,,1,47.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,41.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,87.41,1,17.11,,,,,1,,,,19.31,,,,,,,,,,,1,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,21.30,,,,,1,187.27,3,,,,27.75,,,,,2,36.23,,,,,,,,,,,,,,,,,,,,,1,24.45,,,,,,,,,1,49.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.55,,,,,,,,,2,,,,88.69,,,,,,,,,,,,,,,,,,,,,,,,,5,87.69,1,101.94,,,,,2,58.02,,,2,65.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,102.96,,,,,,,1,106.50,3,,,,106.65,,,,,1,47.37,,,1,139.86,1,160.77,2,83.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,82.34,,,,,,,1,108.81,7,,,,188.83,,,1,63.45,4,143.73,,,,,3,69.52,2,126.90,1,63.45,,,1,282.49,,,,,2,191.94,,,,,1,182.48,,,2,143.27,1,155.04,,,,,1,63.45,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,6,85.80,1,117.65,1,77.82,,,1,39.32,6,,,,133.90,,,3,86.46,6,143.44,,,,,6,140.85,3,63.01,,,,,,,,,4,192.40,4,98.06,,,,,,,,,,,4,61.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,127.82,,,,,,,1,41.84,10,,,,174.31,,,3,89.87,7,120.65,,,,,5,149.52,1,151.52,1,87.41,,,1,155.04,1,41.84,1,210.08,1,87.41,,,,,1,155.04,,,4,81.75,1,273.97,3,151.59,1,41.84,2,69.78,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,120.05,,,,,1,203.67,,,4,,,,167.43,,,3,197.24,7,258.59,,,,,5,186.22,2,240.10,1,80.58,,,,,,,1,120.05,4,221.12,,,,,,,,,,,2,115.47,,,,,2,121.07,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,272.85,,,4,366.97,6,437.96,1,390.63,,,3,282.49,2,248.14,,,2,270.64,,,,,,,3,647.95,,,,,,,,,3,272.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,1449.28,,,,,1,574.71,,,,,1,598.80,,,1,395.26,,,,,1,358.42,,,1,395.26,,,,,1,591.72,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,1,1123.60,,,,,,,,,,,,,,,,,1,1176.47,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,3448.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,17.61,,,,,,,,,,,,,,,,1,17.61,,,,,,,,,,,,,,,,,,,1,45.05,,,,,1,17.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,36.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
