,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,80.71,,,1,20.18,,,,,1,,,,20.18,,,,5,,100.89,,,,,,,2,40.36,2,40.36,,,,,,,,,,,,,,,,,,,,,1,20.18,,,,,,,,,,,,
,,,,50~54,2,43.33,,,1,21.66,1,21.66,,,,,,,,1,,21.66,9,,194.97,,,,,3,64.99,1,21.66,2,43.33,,,,,,,,,,,1,21.66,,,,,,,,,1,21.66,,,,,,,,,,,,
,,,,55~59,1,28.27,,,,,,,,,,,,,,,,,10,,282.73,,,,,,,1,28.27,1,28.27,2,56.55,,,,,,,1,28.27,2,56.55,,,,,1,28.27,1,28.27,1,28.27,,,2,56.55,,,,,,,,
,,,,60~64,,,,,1,45.19,,,,,,,,,,,,,7,,316.31,,,,,,,2,90.38,,,,,1,45.19,1,45.19,,,,,1,45.19,,,,,,,2,90.38,,,,,3,135.56,,,,,,,,
,,,,65~69,1,53.94,,,,,,,,,,,,,,1,,53.94,7,,377.56,,,,,2,107.87,5,269.69,1,53.94,4,215.75,,,,,,,,,2,107.87,1,53.94,,,,,,,,,1,53.94,2,107.87,,,,,,,,
,,,,70~74,2,133.24,,,,,,,,,,,,,,1,,66.62,7,,466.36,,,,,2,133.24,5,333.11,,,2,133.24,,,2,133.24,,,,,4,266.49,,,,,,,,,,,1,66.62,4,266.49,,,,,,,,
,,,,75~79,,,,,2,127.88,,,,,,,,,,1,,63.94,5,,319.69,1,63.94,,,,,4,255.75,,,3,191.82,,,,,1,63.94,,,4,255.75,,,1,63.94,,,2,127.88,,,,,4,255.75,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.11,3,303.34,,,5,505.56,,,,,1,101.11,,,3,303.34,,,,,,,2,202.22,,,,,4,404.45,,,,,,,,
,,,,85+,,,1,212.31,,,,,,,,,,,,,,,1,,212.31,,,1,212.31,,,4,849.26,,,,,,,,,,,,,2,424.63,,,,,,,2,424.63,,,,,1,212.31,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,22.41,2,44.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,17.38,,,1,17.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,17.43,,,1,,,,17.43,1,,17.43,1,,17.43,,,,,,,1,17.43,,,,,,,,,,,,,,,,,,,,,,,1,17.43,,,,,,,,,,,,
,,,,35~39,3,55.71,,,,,,,,,,,,,,,,,,,,1,18.57,,,,,,,,,,,,,,,1,18.57,,,,,,,,,,,1,18.57,,,,,,,,,,,,,,
,,,,40~44,2,38.90,,,,,,,2,38.90,,,,,,,,,3,,58.35,1,19.45,2,38.90,1,19.45,,,1,19.45,,,,,,,,,,,,,,,,,1,19.45,1,19.45,,,,,,,,,,,,,,
,,,,45~49,4,79.82,,,,,,,,,,,,,,,,,9,,179.60,2,39.91,2,39.91,1,19.96,1,19.96,,,,,,,,,,,1,19.96,1,19.96,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,64.23,,,1,21.41,,,1,21.41,1,,,,21.41,,,,6,,128.45,2,42.82,,,,,,,1,21.41,,,,,,,1,21.41,,,3,64.23,,,,,,,1,21.41,3,64.23,,,,,,,,,,,,
,,,,55~59,7,183.58,1,26.23,1,26.23,,,,,1,,,,26.23,,,,6,,157.36,,,2,52.45,1,26.23,1,26.23,2,52.45,,,,,,,1,26.23,,,1,26.23,,,1,26.23,1,26.23,,,1,26.23,1,26.23,1,26.23,,,,,,,,
,,,,60~64,5,221.53,,,,,,,1,44.31,,,,,,,,,3,,132.92,2,88.61,1,44.31,,,1,44.31,,,,,2,88.61,,,,,,,2,88.61,1,44.31,,,1,44.31,2,88.61,1,44.31,1,44.31,3,132.92,,,,,,,,
,,,,65~69,1,51.33,,,2,102.67,,,,,,,,,,,,,3,,154.00,3,154.00,3,154.00,,,2,102.67,,,,,1,51.33,,,,,,,4,205.34,,,,,,,2,102.67,,,1,51.33,3,154.00,,,,,,,,
,,,,70~74,1,70.47,,,1,70.47,,,1,70.47,,,,,,,,,5,,352.36,,,1,70.47,1,70.47,1,70.47,,,1,70.47,1,70.47,,,,,,,2,140.94,,,,,,,1,70.47,,,1,70.47,2,140.94,,,,,,,,
,,,,75~79,1,65.23,1,65.23,,,,,,,2,,,,130.46,,,,2,,130.46,1,65.23,8,521.85,,,2,130.46,2,130.46,,,1,65.23,,,,,,,3,195.69,,,1,65.23,1,65.23,3,195.69,,,,,6,391.39,,,,,,,,
,,,,80~84,1,99.21,1,99.21,,,,,,,3,,,,297.62,,,,5,,496.03,1,99.21,5,496.03,1,99.21,1,99.21,,,,,1,99.21,1,99.21,,,,,,,1,99.21,,,,,,,,,,,5,496.03,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,372.44,,,,,,,,,2,372.44,1,186.22,1,186.22,,,,,,,,,1,186.22,,,1,186.22,,,,,,,3,558.66,,,,,3,558.66,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,26.41,,,,,,,,,,,,,,,,,,,1,26.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,17.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.64,,,,,1,17.64,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.79,,,,,,,,,,,,,,,,
,,,,35~39,1,18.27,,,,,,,1,18.27,,,,,,,,,1,,18.27,,,1,18.27,,,,,,,,,,,,,1,18.27,,,,,,,,,1,18.27,,,,,,,,,,,,,,,,
,,,,40~44,4,76.58,1,19.15,,,,,1,19.15,,,,,,,,,1,,19.15,2,38.29,1,19.15,,,,,1,19.15,,,,,1,19.15,,,,,,,,,,,1,19.15,,,,,,,,,,,,,,,,
,,,,45~49,3,59.28,,,,,1,19.76,,,,,,,,,,,4,,79.04,2,39.52,1,19.76,1,19.76,,,2,39.52,,,,,,,2,39.52,,,,,,,,,1,19.76,1,19.76,,,,,,,,,,,,,,
,,,,50~54,3,62.36,,,,,,,1,20.79,1,,,,20.79,,,,10,,207.86,1,20.79,1,20.79,1,20.79,,,1,20.79,2,41.57,,,,,,,,,,,,,1,20.79,,,,,1,20.79,,,,,,,,,,,,
,,,,55~59,4,99.90,1,24.98,,,,,,,,,,,,1,,24.98,14,,349.65,3,74.93,4,99.90,2,49.95,,,1,24.98,,,,,1,24.98,3,74.93,,,1,24.98,,,1,24.98,1,24.98,,,,,1,24.98,,,,,,,,,,
,,,,60~64,4,170.65,,,2,85.32,,,,,1,,,,42.66,1,,42.66,8,,341.30,2,85.32,3,127.99,,,1,42.66,3,127.99,,,,,,,1,42.66,,,,,,,2,85.32,1,42.66,,,,,3,127.99,,,,,,,,,,
,,,,65~69,2,98.43,,,,,,,1,49.21,,,,,,,,,3,,147.64,4,196.85,3,147.64,,,1,49.21,1,49.21,2,98.43,,,1,49.21,2,98.43,2,98.43,,,,,2,98.43,1,49.21,,,2,98.43,7,344.49,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,,140.35,3,,210.53,,,3,210.53,,,,,,,,,,,,,4,280.70,,,,,,,1,70.18,,,,,,,4,280.70,,,,,,,,,,
,,,,75~79,1,68.78,,,,,,,1,68.78,1,,,,68.78,,,,6,,412.65,2,137.55,7,481.43,,,,,,,2,137.55,,,1,68.78,4,275.10,,,1,68.78,,,1,68.78,,,,,,,7,481.43,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,96.90,1,,96.90,4,,387.60,1,96.90,4,387.60,,,3,290.70,1,96.90,,,,,,,3,290.70,,,1,96.90,,,2,193.80,,,,,1,96.90,3,290.70,,,,,,,,,,
,,,,85+,1,175.44,,,,,1,175.44,,,,,,,,,,,2,,350.88,1,175.44,3,526.32,,,,,,,,,,,,,,,1,175.44,,,,,,,,,,,1,175.44,1,175.44,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,26.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.01,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,18.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.01,,,,,,,,,,,,
,,,,30~34,,,,,,,1,16.32,,,,,,,,,,,,,,,,,,1,16.32,,,,,,,,,,,,,,,,,,,,,,,,,1,16.32,,,,,,,,,,,,
,,,,35~39,2,36.33,,,,,,,1,18.17,,,,,,4,,72.66,,,,,,1,18.17,1,18.17,,,,,,,,,,,,,,,,,,,,,1,18.17,,,,,,,,,,,,,,,,
,,,,40~44,3,56.96,,,,,2,37.97,,,,,,,,1,,18.99,,,,,,1,18.99,1,18.99,,,,,,,,,,,,,2,37.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,78.16,,,,,,,,,,,,,,3,,58.62,1,,19.54,2,39.08,2,39.08,2,39.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,82.53,,,,,1,20.63,1,20.63,1,,,,20.63,9,,185.68,1,,20.63,1,20.63,,,2,41.26,2,41.26,,,,,,,,,,,4,82.53,,,,,,,,,1,20.63,,,,,,,,,,,,,,
,,,,55~59,4,94.54,,,1,23.64,,,,,,,,,,5,,118.18,4,,94.54,6,141.81,1,23.64,1,23.64,2,47.27,,,1,23.64,,,,,,,2,47.27,,,1,23.64,,,,,1,23.64,1,23.64,1,23.64,1,23.64,,,,,,,,
,,,,60~64,1,39.15,,,,,,,1,39.15,,,,,,5,,195.77,3,,117.46,3,117.46,,,2,78.31,1,39.15,,,2,78.31,1,39.15,1,39.15,,,3,117.46,,,,,,,,,,,1,39.15,,,,,,,,,,,,
,,,,65~69,1,48.33,,,1,48.33,1,48.33,1,48.33,1,,,,48.33,7,,338.33,4,,193.33,5,241.66,,,1,48.33,,,,,2,96.67,,,,,1,48.33,6,290.00,,,1,48.33,1,48.33,,,,,,,1,48.33,2,96.67,,,,,,,,
,,,,70~74,1,68.49,,,,,,,,,1,,,,68.49,6,,410.96,,,,11,753.42,,,2,136.99,,,1,68.49,1,68.49,,,1,68.49,,,1,68.49,1,68.49,,,2,136.99,,,4,273.97,1,68.49,,,7,479.45,,,,,,,,
,,,,75~79,1,74.91,,,,,,,3,224.72,1,,,,74.91,6,,449.44,3,,224.72,10,749.06,2,149.81,,,,,,,,,,,,,,,7,524.34,,,,,,,1,74.91,1,74.91,,,,,8,599.25,,,,,,,,
,,,,80~84,,,2,182.82,,,,,1,91.41,,,,,,,,,1,,91.41,5,457.04,,,3,274.22,1,91.41,,,,,,,1,91.41,1,91.41,2,182.82,,,,,,,,,4,365.63,,,,,2,182.82,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,157.98,,,,1,,157.98,5,789.89,,,1,157.98,,,,,1,157.98,,,,,,,,,,,,,,,,,,,,,,,3,473.93,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,男性乳房,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.13,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,16.14,1,,,,16.14,,,,,,,1,16.14,,,,,,,1,16.14,,,,,,,,,,,,,,,,,,,,,,,,,1,16.14,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,3,54.75,,,2,36.50,,,,,,,,,,,,,,,1,18.25,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,19.04,,,,,,,,,,,,,,,,,,,,1,19.04,,,,,2,38.07,,,,,,,,,,,,,1,19.04,,,,,,,,,,,1,19.04,,,,,,,,,,
,,,,45~49,3,58.07,,,,,,,1,19.36,,,,,,,,,,,,3,58.07,,,1,19.36,2,38.71,,,,,1,19.36,,,,,,,,,,,1,19.36,1,19.36,1,19.36,,,,,1,19.36,2,38.71,,,,,,
,,,,50~54,4,81.57,,,,,2,40.78,,,,,,,,,,,,,,3,61.17,,,2,40.78,2,40.78,,,,,2,40.78,1,20.39,,,,,3,61.17,,,,,,,,,,,1,20.39,,,,,,,,,,
,,,,55~59,7,159.49,1,22.78,1,22.78,,,1,22.78,1,,,,22.78,2,,45.57,1,,22.78,9,205.06,,,3,68.35,2,45.57,,,1,22.78,1,22.78,2,45.57,,,,,9,205.06,1,22.78,1,22.78,1,22.78,,,1,22.78,3,68.35,,,1,22.78,2,45.57,,,,
,,,,60~64,7,245.87,,,,,,,1,35.12,1,,,,35.12,,,,,,,2,70.25,1,35.12,5,175.62,3,105.37,2,70.25,,,,,,,1,35.12,1,35.12,3,105.37,,,,,,,,,,,1,35.12,2,70.25,,,7,245.87,,,,
,,,,65~69,3,145.91,,,1,48.64,,,,,,,,,,,,,,,,5,243.19,,,1,48.64,,,1,48.64,2,97.28,2,97.28,1,48.64,,,,,4,194.55,,,,,,,,,1,48.64,,,,,1,48.64,2,97.28,,,,
,,,,70~74,2,130.21,,,,,,,,,1,,,,65.10,,,,,,,7,455.73,,,1,65.10,6,390.63,1,65.10,,,,,1,65.10,,,,,5,325.52,,,,,1,65.10,,,,,1,65.10,1,65.10,,,1,65.10,,,,
,,,,75~79,,,,,,,,,,,1,,,,78.93,,,,,,,7,552.49,,,2,157.85,5,394.63,,,1,78.93,1,78.93,,,,,,,3,236.78,,,1,78.93,2,157.85,,,,,2,157.85,,,,,6,473.56,,,,
,,,,80~84,,,,,1,93.02,,,,,,,,,,3,,279.07,,,,3,279.07,,,2,186.05,5,465.12,1,93.02,7,651.16,1,93.02,,,,,,,3,279.07,,,,,1,93.02,,,,,1,93.02,,,1,93.02,2,186.05,,,,
,,,,85+,,,1,141.44,1,141.44,,,,,,,,,,,,,,,,2,282.89,,,2,282.89,2,282.89,,,1,141.44,,,,,,,,,1,141.44,,,,,,,,,,,1,141.44,,,,,1,141.44,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,35.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,44.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,57.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肝及肝內膽管,,其它淋巴瘤,,肺、支氣管及氣管,,胃,,,,,結直腸癌,,,膀胱,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,14.54,,,,,,,,,,,,,,,,,,,,1,14.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,140.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,40.95,,,,,,,,,2,,,,81.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,76.45,,,,,1,76.45,,,,,,1,,76.45,1,,76.45,1,76.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,102.99,1,102.99,1,102.99,2,205.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,白血病,,卵巢、輸卵管及寬韌帶,,,,,其他女性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,胃,,結直腸癌,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,15.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,14.76,,,,,,,,,,,,,,,,,,,,,,1,14.76,,,1,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,19.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,2,60.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,29.52,,,,,,,,,,,,,,,1,,29.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,34.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,40.68,3,122.05,2,81.37,1,40.68,,,1,,,,40.68,1,,40.68,1,,40.68,1,40.68,1,40.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
