,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,15.40,,,,,1,15.40,,,,,,,,,,,,,,,,,,,1,15.40,,,,,,,,,1,15.40,,,,,,,1,15.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,28.75,,,,,1,14.38,,,1,,,,14.38,1,14.38,,,1,14.38,,,,1,14.38,,,,,,,,,,,,,,,,,1,14.38,,,,,1,14.38,1,14.38,,,,,,,,,,,,,,,,,,
,,,,40~44,7,98.67,,,,,,,2,28.19,1,,,,14.10,2,28.19,,,,,,,,,,,,1,14.10,,,,,,,,,1,14.10,,,,,,,,,,,1,14.10,,,,,,,,,,,,,,,,,,
,,,,45~49,10,161.11,,,1,16.11,,,,,,,,,,5,80.55,,,1,16.11,,,,1,16.11,1,16.11,1,16.11,,,,,,,2,32.22,,,,,,,,,,,,,5,80.55,,,,,,,,,,,,,,,,,,
,,,,50~54,4,73.60,,,,,,,1,18.40,,,,,,9,165.59,,,6,110.40,3,,55.20,,,,,1,18.40,,,,,,,3,55.20,,,1,18.40,,,,,1,18.40,1,18.40,1,18.40,,,,,,,,,,,,,,,,,,
,,,,55~59,6,172.61,,,,,,,,,1,,,,28.77,5,143.84,,,3,86.31,1,,28.77,,,1,28.77,1,28.77,,,,,,,4,115.07,,,2,57.54,2,57.54,,,,,,,1,28.77,1,28.77,3,86.31,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,91.53,,,,,,4,183.07,,,2,91.53,4,,183.07,,,1,45.77,1,45.77,1,45.77,,,,,2,91.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,56.63,1,56.63,1,56.63,,,,,,,,,,8,453.00,,,2,113.25,6,,339.75,1,56.63,3,169.88,,,,,,,,,6,339.75,,,,,,,,,,,2,113.25,2,113.25,,,2,113.25,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,7,429.18,,,5,306.56,5,,306.56,,,3,183.94,2,122.62,,,,,,,4,245.25,,,2,122.62,2,122.62,,,,,1,61.31,,,1,61.31,1,61.31,,,,,,,,,,,,,,
,,,,75~79,1,52.27,,,,,,,1,52.27,2,,,,104.55,2,104.55,,,1,52.27,8,,418.19,,,5,261.37,,,,,,,1,52.27,2,104.55,,,,,2,104.55,,,,,2,104.55,,,,,2,104.55,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,7,709.22,,,1,101.32,7,,709.22,,,2,202.63,,,,,,,,,1,101.32,,,1,101.32,,,,,,,1,101.32,,,,,1,101.32,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,3,,,,911.85,1,303.95,,,2,607.90,1,,303.95,,,,,,,,,,,,,1,303.95,,,,,,,,,,,,,,,,,2,607.90,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,13.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,15.33,1,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,13.68,,,,,,,,,,,,,,,,,,,,,,,,,1,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.68,,,,,,,,,,,,
,,,,30~34,1,14.66,,,,,,,1,14.66,,,,,,,,,,2,29.32,,,,,,,,,,,,,,,,,,,,1,14.66,,,,,,,1,14.66,,,1,14.66,,,1,14.66,,,,,1,14.66,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,14.41,,,,,,,,,,,,1,14.41,1,14.41,,,,,,,,,,,,,,,,,1,14.41,,,,,1,14.41,,,,,,,3,43.22,,,,,,
,,,,40~44,10,140.43,,,,,,,,,,,,,,,,,,4,56.17,1,,14.04,,,1,14.04,2,28.09,1,14.04,,,2,28.09,,,,,,,,,,,1,14.04,,,,,,,,,,,1,14.04,,,1,14.04,,,,,,
,,,,45~49,6,93.97,1,15.66,,,,,,,,,,,,1,15.66,,,2,31.32,,,,,,,,1,15.66,1,15.66,2,31.32,2,31.32,1,15.66,,,,,,,1,15.66,1,15.66,,,,,,,,,,,,,,,1,15.66,,,,,,
,,,,50~54,2,36.02,,,,,1,18.01,,,,,,,,,,,,9,162.10,,,,1,18.01,,,1,18.01,,,2,36.02,1,18.01,,,1,18.01,,,,,,,,,1,18.01,1,18.01,,,,,,,,,,,,,,,1,18.01,,
,,,,55~59,10,242.84,,,1,24.28,,,,,1,,,,24.28,1,24.28,,,6,145.70,,,,,,3,72.85,6,145.70,,,2,48.57,1,24.28,,,2,48.57,,,1,24.28,,,1,24.28,1,24.28,,,,,,,,,1,24.28,,,,,,,1,24.28,,
,,,,60~64,3,136.18,,,1,45.39,,,,,,,,,,1,45.39,,,7,317.75,,,,,,2,90.79,4,181.57,,,,,2,90.79,,,1,45.39,,,,,,,,,3,136.18,,,1,45.39,1,45.39,,,,,1,45.39,1,45.39,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,11,600.44,,,,,,6,327.51,1,54.59,,,2,109.17,1,54.59,,,,,,,,,1,54.59,,,3,163.76,,,,,,,,,,,3,163.76,,,1,54.59,2,109.17,,
,,,,70~74,4,264.20,,,,,,,,,,,,,,2,132.10,,,5,330.25,,,,,,2,132.10,3,198.15,1,66.05,4,264.20,,,,,1,66.05,,,,,,,1,66.05,8,528.40,,,1,66.05,,,,,1,66.05,,,,,,,5,330.25,,
,,,,75~79,2,107.12,,,,,,,1,53.56,1,,,,53.56,1,53.56,,,9,482.06,,,,,,2,107.12,7,374.93,,,1,53.56,1,53.56,,,,,,,,,,,,,5,267.81,,,1,53.56,1,53.56,,,,,2,107.12,,,,,14,749.87,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,2,178.09,,,,,,5,445.24,5,445.24,,,,,,,,,1,89.05,,,,,1,89.05,1,89.05,5,445.24,,,1,89.05,,,,,,,1,89.05,,,,,2,178.09,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,250.63,,,,,,1,250.63,2,501.25,,,1,250.63,,,,,,,,,,,,,,,,,,,,,,,,,,,1,250.63,,,,,2,501.25,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,,26.21,,,,,,,,,,,1,26.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,30.84,,,,,,,,,,,,,,,,,,1,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,15.83,,,,,,1,15.83,,,1,15.83,,,,,,,,,,,,,,,,,1,15.83,,,,,,,,,1,15.83,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,13.49,,,,,1,13.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,14.01,1,,,,14.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.01,,,,,,,,,,,,,,,,
,,,,35~39,2,28.77,1,14.38,,,,,2,28.77,,,,,,1,14.38,,,1,14.38,,,,,,,,,,,,,,,,,,,,,,,,1,14.38,,,,,,,,,,,,,,,,,,,1,14.38,,,,
,,,,40~44,5,70.33,,,,,,,1,14.07,2,,,,28.13,,,1,14.07,2,28.13,,,,,,1,14.07,,,1,14.07,1,14.07,,,1,14.07,4,56.27,,,,,,,,,,,1,14.07,1,14.07,,,,,,,,,1,14.07,3,42.20,,,,
,,,,45~49,5,75.77,1,15.15,,,,,,,,,,,,,,,,7,106.08,,,,,,,,,,3,45.46,,,1,15.15,,,3,45.46,,,,,,,,,,,,,,,,,,,,,1,15.15,,,2,30.31,,,,
,,,,50~54,4,69.81,,,,,,,1,17.45,,,,,,1,17.45,,,7,122.16,,,,1,17.45,,,6,104.71,2,34.90,,,,,1,17.45,3,52.36,,,1,17.45,,,,,,,1,17.45,2,34.90,,,,,,,1,17.45,,,,,1,17.45,,
,,,,55~59,5,110.79,,,,,,,,,,,,,,,,,,11,243.74,,,,,,,,2,44.32,2,44.32,1,22.16,,,2,44.32,1,22.16,,,,,1,22.16,,,,,,,6,132.95,1,22.16,,,,,,,1,22.16,1,22.16,1,22.16,3,66.47
,,,,60~64,5,215.15,,,,,,,,,1,,,,43.03,,,,,11,473.32,,,,,,,,,,,,1,43.03,,,2,86.06,,,,,,,,,,,,,1,43.03,1,43.03,,,,,,,1,43.03,,,,,,,1,43.03
,,,,65~69,1,52.00,,,2,104.00,,,2,104.00,,,,,,1,52.00,,,11,572.02,,,,,,,,3,156.01,5,260.01,,,,,1,52.00,1,52.00,,,,,,,1,52.00,,,,,1,52.00,,,1,52.00,,,,,2,104.00,,,,,3,156.01
,,,,70~74,2,135.59,,,,,,,,,1,,,,67.80,1,67.80,,,8,542.37,,,,,,,,2,135.59,3,203.39,,,,,,,,,,,,,1,67.80,,,,,1,67.80,2,135.59,,,2,135.59,,,,,1,67.80,,,1,67.80,7,474.58
,,,,75~79,1,55.80,,,,,,,,,1,,,,55.80,1,55.80,,,8,446.43,,,,,,,,3,167.41,14,781.25,,,,,,,1,55.80,,,1,55.80,,,1,55.80,,,,,2,111.61,,,1,55.80,,,,,2,111.61,,,,,8,446.43
,,,,80~84,,,,,,,,,,,1,,,,81.50,,,,,6,489.00,,,,,,,,2,163.00,7,570.50,,,,,3,244.50,,,1,81.50,2,163.00,,,,,,,,,1,81.50,,,,,,,,,2,163.00,,,,,3,244.50
,,,,85+,1,206.19,,,1,206.19,,,,,,,,,,,,,,,,,,,,,,,2,412.37,2,412.37,,,,,3,618.56,,,,,,,,,,,1,206.19,,,1,206.19,,,,,,,,,,,,,,,3,618.56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,2,36.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.94,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,13.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27.26,,,,,,,,,,,,
,,,,35~39,5,72.76,,,,,,,1,14.55,,,,,,3,43.66,,,1,14.55,,,,,,1,14.55,,,,,,,1,14.55,,,,,,,,,,,,,,,,,,,1,14.55,1,14.55,,,,,,,,,,,,
,,,,40~44,8,112.47,,,,,,,2,28.12,,,,,,4,56.24,,,,,1,,14.06,1,14.06,,,1,14.06,,,,,,,,,1,14.06,,,,,,,1,14.06,,,1,14.06,,,2,28.12,,,,,,,,,,,,,,
,,,,45~49,10,148.41,1,14.84,,,2,29.68,,,,,,,,2,29.68,,,,,1,,14.84,,,1,14.84,1,14.84,1,14.84,,,,,,,,,,,,,2,29.68,,,,,,,,,1,14.84,,,,,,,,,,,,,,
,,,,50~54,17,288.43,1,16.97,,,,,,,1,,,,16.97,11,186.63,,,1,16.97,4,,67.87,,,1,16.97,2,33.93,,,,,,,,,,,,,1,16.97,1,16.97,,,,,,,,,,,2,33.93,,,,,,,,,,,,
,,,,55~59,4,83.06,,,,,,,2,41.53,,,,,,9,186.88,,,2,41.53,3,,62.29,,,1,20.76,2,41.53,,,,,,,,,,,1,20.76,1,20.76,5,103.82,,,1,20.76,,,,,,,1,20.76,,,1,20.76,3,62.29,,,,,,
,,,,60~64,3,117.88,,,,,,,,,,,,,,9,353.63,,,2,78.59,3,,117.88,,,1,39.29,4,157.17,,,,,,,,,,,1,39.29,,,2,78.59,,,1,39.29,,,1,39.29,,,,,1,39.29,1,39.29,,,,,,,,
,,,,65~69,2,96.57,,,,,,,,,3,,,,144.86,7,338.00,,,4,193.14,2,,96.57,,,,,3,144.86,,,,,,,,,,,,,,,2,96.57,,,,,,,,,3,144.86,,,1,48.29,1,48.29,1,48.29,,,,,,
,,,,70~74,1,68.40,1,68.40,,,1,68.40,3,205.20,,,,,,3,205.20,,,3,205.20,7,,478.80,1,68.40,4,273.60,,,,,1,68.40,,,1,68.40,,,,,1,68.40,1,68.40,,,,,,,,,1,68.40,,,,,2,136.80,,,,,,,,
,,,,75~79,3,184.50,,,,,,,,,3,,,,184.50,6,369.00,1,61.50,4,246.00,7,,430.50,1,61.50,4,246.00,,,,,,,,,,,,,,,2,123.00,3,184.50,,,,,,,,,2,123.00,,,,,1,61.50,5,307.50,,,,,,
,,,,80~84,,,1,74.13,,,,,4,296.52,4,,,,296.52,4,296.52,,,3,222.39,10,,741.29,2,148.26,1,74.13,2,148.26,,,3,222.39,,,,,,,1,74.13,,,6,444.77,3,222.39,,,,,,,3,222.39,,,,,,,7,518.90,,,,,,
,,,,85+,,,1,185.87,,,,,1,185.87,,,,,,,,,,1,185.87,4,,743.49,,,,,1,185.87,,,,,,,,,,,,,,,1,185.87,2,371.75,1,185.87,,,,,1,185.87,,,,,,,1,185.87,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,16.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.44,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.41,,,,,,,,,,,,,,,,
,,,,30~34,2,26.62,,,,,,,1,13.31,,,,,,,,,,,,,,,1,13.31,,,1,13.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,58.28,,,,,1,14.57,,,,,,,,,,2,29.14,,,,,,,,1,14.57,,,,,1,14.57,,,,,1,14.57,,,,,,,,,,,,,,,,,1,14.57,,,,,,,,,,,,
,,,,40~44,2,28.46,,,,,,,,,1,,,,14.23,1,14.23,,,,,,,,,,,,2,28.46,1,14.23,,,2,28.46,,,,,,,,,,,3,42.69,,,,,,,,,2,28.46,,,1,14.23,,,,,,,,
,,,,45~49,3,43.89,,,,,,,1,14.63,1,,,,14.63,2,29.26,7,102.40,,,,,,2,29.26,1,14.63,1,14.63,,,1,14.63,3,43.89,,,,,,,,,1,14.63,,,,,,,1,14.63,1,14.63,1,14.63,,,,,,,,,,,,
,,,,50~54,6,98.99,,,,,,,2,33.00,1,,,,16.50,3,49.50,10,164.99,,,,,,3,49.50,1,16.50,1,16.50,,,1,16.50,5,82.49,1,16.50,,,,,,,,,3,49.50,,,,,,,,,3,49.50,,,,,,,,,,,,
,,,,55~59,7,137.96,,,,,,,1,19.71,,,,,,,,11,216.79,,,,,,4,78.83,3,59.12,1,19.71,,,,,2,39.42,,,,,,,2,39.42,,,3,59.12,2,39.42,,,,,,,1,19.71,1,19.71,,,,,,,,,,
,,,,60~64,1,34.92,1,34.92,,,,,,,,,,,,3,104.75,4,139.66,1,34.92,,,,3,104.75,4,139.66,,,,,1,34.92,,,,,,,,,,,,,1,34.92,2,69.83,,,,,,,1,34.92,2,69.83,1,34.92,,,,,,,,
,,,,65~69,3,140.12,,,1,46.71,,,,,,,,,,1,46.71,6,280.24,,,,,,1,46.71,3,140.12,1,46.71,,,,,,,,,,,,,1,46.71,,,4,186.83,,,1,46.71,,,1,46.71,,,,,3,140.12,,,,,,,,
,,,,70~74,2,130.63,,,,,,,,,2,,,,130.63,,,9,587.85,,,,,,1,65.32,3,195.95,,,,,1,65.32,,,,,,,,,,,,,2,130.63,,,1,65.32,,,1,65.32,1,65.32,,,4,261.27,,,,,,,,
,,,,75~79,2,132.98,,,1,66.49,,,,,,,,,,1,66.49,3,199.47,,,1,,66.49,2,132.98,4,265.96,2,132.98,,,1,66.49,1,66.49,2,132.98,,,,,,,,,8,531.91,,,,,,,1,66.49,1,66.49,1,66.49,6,398.94,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,4,275.67,,,,,,3,206.75,9,620.26,1,68.92,,,2,137.84,,,2,137.84,,,,,,,,,5,344.59,,,1,68.92,,,1,68.92,,,,,7,482.43,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,170.36,,,,,,,,9,1533.22,1,170.36,,,1,170.36,,,,,,,,,,,,,3,511.07,,,,,,,1,170.36,,,,,3,511.07,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,14.95,,,,,,,1,,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,16.31,,,,,,,,1,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,13.66,,,1,13.66,,,,,,,,,,1,13.66,,,,,1,,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.66,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,13.00,,,,,,,,,,1,13.00,,,1,,13.00,,,,,,,,,,,1,13.00,,,,,,,,,1,13.00,,,,,,,,,3,39.01,,,,,,,,,,,,,,
,,,,35~39,3,43.76,,,,,,,,,,,,,,2,29.18,1,14.59,1,14.59,,,,,,,,,,,,,,,,,,,,,,1,14.59,,,1,14.59,,,,,,,1,14.59,,,,,,,,,,,,,,
