,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,70.84,,,,,,,1,39.25,,,,,,1,59.28,1,89.53,,,1,39.25,,,,,,,,,,,2,118.55,1,39.25,1,59.28,1,59.28,,,,,,,2,71.33,1,59.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,32.29,,,,,1,32.29,7,158.62,1,,,,32.29,,,1,52.58,,,5,79.18,,,,,,,,,,,4,63.34,,,,,,,,,,,2,40.01,1,52.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,65.99,,,,,1,48.90,1,48.90,,,,,,1,48.90,8,175.98,1,48.90,1,63.29,3,119.95,,,,,,,,,2,55.17,,,,,,,,,,,,,1,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,86.58,,,,,3,187.03,,,,,,2,97.09,5,199.28,,,5,199.28,,,1,86.58,,,,,1,86.58,,,,,,,,,,,,,1,222.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,142.25,,,1,142.25,,,,,,,,,,,,2,155.64,,,1,344.83,,,,,,,,,,,,,,,,,,,,,,,1,171.82,,,1,171.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,309.60,,,,,,2,351.49,1,309.60,,,,,2,351.49,,,,,,,,,,,,,,,1,684.93,,,,,1,309.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,653.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,20.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.27,,,1,17.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,29.58,1,42.50,,,,,,1,29.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,114.03,,,,,,,,,,,,,,2,52.18,,,,,,,,,1,37.57,,,1,37.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,73.21,,,,,1,94.34,,,,,,,,2,85.00,,,,,,,1,59.81,,,,,1,94.34,,,,,,,,,,,,,,,,,1,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,64.31,,,,,,,,,,,,,,2,83.75,,,,,2,50.72,,,,,,,1,64.31,1,41.88,,,,,,,,,1,41.88,,,,,,,4,114.51,,,1,64.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,46.61,,,,,,,1,72.05,1,,,,53.76,6,93.23,,,,,2,107.53,1,31.37,1,53.76,,,2,144.09,2,43.71,,,,,1,53.76,2,39.62,2,62.74,,,,,,,1,31.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,4,101.42,1,90.66,1,90.66,,,,,,,,,,4,101.42,,,2,50.71,3,76.06,7,202.25,,,,,4,101.42,2,84.82,,,,,,,2,57.79,1,90.66,,,,,,,2,74.38,,,,,1,63.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,105.15,,,,,,,1,105.15,,,,,,3,134.77,1,105.15,,,1,105.15,9,327.75,,,,,3,235.29,,,1,78.43,,,2,111.42,2,89.85,1,105.15,,,,,2,210.30,2,111.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,167.79,,,2,219.30,,,6,422.24,1,121.21,,,3,172.71,1,121.21,,,,,,,3,211.12,,,,,,,,,,,1,121.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,3,1123.60,,,,,,,1,294.12,,,,,,,,,,,,,,,1,294.12,,,,,2,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,2000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,632.91,,,,,,,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,16.50,,,,,,1,23.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,26.72,,,,,,,,,,,,,,,,,,,,,,,1,36.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.61,,,,,,,,,,,2,22.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,15.98,,,,,,,,,,,1,29.34,,,,,,,,,,,1,15.98,,,,,,,,,,,,,2,33.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,22.75,1,52.33,,,,,,,,2,75.10,,,1,37.55,1,37.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,36.22,2,72.44,1,87.11,,,,,,,,,,1,87.11,,,1,36.22,,,,,,,,,1,36.22,1,36.22,,,,,,,1,59.21,,,,,,,,,,,,,1,59.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,58.62,,,,,,,,,,,,,,2,183.65,,,,,,,,,,,1,40.10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,83.39,,,,,,,,,,,,,,5,149.03,,,,,2,80.78,,,,,,,1,96.71,,,,,,,,,1,43.08,,,,,,,1,43.08,,,1,43.08,1,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,76.16,,,,,,,,,1,,,,30.27,6,93.72,,,2,39.30,4,78.60,,,,,3,46.86,,,,,,,,,2,64.56,3,168.07,,,,,,,1,56.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,92.94,,,,,,,,,1,,,,61.88,5,93.79,,,,,6,141.01,,,,,7,131.31,,,,,1,37.89,1,61.88,1,37.89,1,37.89,,,1,37.89,,,,,,,,,1,61.88,,,1,37.89,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,93.11,,,,,1,69.49,,,1,,,,69.49,4,196.27,,,1,93.11,5,160.67,,,,,1,69.49,,,,,1,93.11,,,,,2,79.59,,,,,,,,,,,4,196.27,,,,,,,1,69.49,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,113.12,,,,,,,,,,,,,,1,303.95,,,1,113.12,6,321.03,1,113.12,,,2,607.90,2,304.88,,,,,,,1,113.12,1,152.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,364.96,,,,,,,,,,,,,,,,,,,,3,552.49,,,,,2,729.93,1,578.03,,,,,,,,,,,,,,,1,578.03,,,,,1,364.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3333.33,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,38.57,1,38.57,,,,,,,,,,,,,,,,,,1,15.51,,,,,,,,,1,15.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,16.02,,,1,16.02,,,,,,,,,,,,,,,,,,,,,,,1,16.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,36.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,28.34,,,2,19.72,,,,,,1,15.12,,,,,,,,,,,,,,,,,,,,,,,,,2,30.23,,,,,,,,,1,28.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,39.40,,,,,,,,,,3,44.81,,,,,,,,,,,,,,,1,14.94,,,,,,,,,1,14.94,,,,,1,14.94,,,2,21.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,19.38,1,19.38,,,,,1,19.38,,,,,,,,,,,1,19.38,,,,,,,,,1,19.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,42.75,,,,,,,,,,,,,,3,70.18,,,,,,,1,33.99,,,,,,,,,,,,,,,,,1,33.99,1,57.60,,,1,57.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,69.74,1,37.94,1,37.94,,,,,,,,,,3,69.74,,,,,,,,,1,90.66,,,,,,,,,,,,,,,,,,,,,,,2,120.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,89.26,,,,,,,,,,,,,,2,54.24,,,,,,,1,44.05,2,141.14,,,3,119.62,1,44.05,,,,,,,,,1,70.57,,,,,,,,,1,44.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,32.75,,,,,,,,,,,,,,4,65.69,,,,,,,1,32.75,4,65.69,,,4,84.32,1,59.14,,,,,,,,,1,32.75,1,32.75,,,,,,,,,1,59.14,2,65.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,35.41,,,1,,,,61.27,3,74.35,1,35.41,,,1,82.58,4,70.58,5,123.92,,,2,44.88,1,35.41,1,82.58,,,1,82.58,1,35.41,2,49.57,,,1,35.41,,,,,1,35.41,,,1,82.58,1,61.27,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,85.03,,,,,,,,,,,,,,10,282.41,,,,,,,3,84.72,5,141.20,1,61.20,4,142.35,2,71.17,1,61.20,,,1,85.03,,,,,,,,,,,3,84.72,,,,,,,2,84.57,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,157.23,,,,,,,,,,,,,,1,157.23,,,,,,,2,189.75,6,302.88,,,4,255.92,,,,,,,,,,,1,157.23,,,,,1,157.23,1,107.87,,,,,,,3,323.62,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,1,293.26,,,2,418.41,1,507.61,,,,,,,,,,,,,,,,,1,507.61,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,980.39,,,,,,,,,,,,,1,980.39,,,,,,,,,,,,,,,,,,,1,549.45,,,1,980.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,15.84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.84,,,,,,,1,15.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.93,,,,,,,,,,,,,,,,,,,,,,,,,1,37.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.54,,,,,,,,,,,,,,,,,,,,,1,27.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,3,48.61,,,,,,,,,,,,,,,,,,,,,1,29.19,,,,,,,,,,,1,14.14,,,,,,,1,14.14,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,35.56,,,,,,,,,,,,,,,,2,24.40,,,1,17.11,,,,,1,32.75,,,,,,,,,,,,,,,,,2,85.00,,,,,,,,,,,,,1,17.11,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,55.62,,,,,,,,,,,,,,,,1,75.99,,,,,,,1,75.99,,,,,,,,,1,75.99,,,,,,,,,,,,,,,,,,,,,,,2,64.23,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,34.38,,,,,,,1,34.38,1,34.38,,,,,2,43.68,1,87.72,,,,,,,,,1,87.72,,,,,,,,,1,59.88,,,2,119.76,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,70.47,,,,,,,,,,,,,,,,,,,,,,,,2,86.17,,,,,,,1,43.08,,,,,,,,,1,70.47,,,,,1,43.08,,,,,,,,,3,123.51,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,89.55,,,,,1,63.78,1,63.78,,,,,,,,4,70.56,1,34.49,,,,,,,2,127.55,,,,,1,63.78,,,2,127.55,,,,,3,67.16,,,,,,,,,,,,,3,103.48,2,48.77,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,85.21,,,,,,,,,1,,,,33.64,,,1,33.64,,,,,,,2,67.27,5,85.21,,,,,3,65.98,1,75.70,,,,,,,1,63.53,1,33.64,1,63.53,1,33.64,,,,,,,2,69.08,1,75.70,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,82.92,1,82.92,,,,,,,,,,1,54.59,5,132.10,,,,,1,54.59,1,82.92,3,163.76,1,54.59,,,1,54.59,1,54.59,1,82.92,,,,,1,54.59,1,54.59,,,1,82.92,,,1,54.59,,,2,65.83,,,1,54.59,3,98.75,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,3,180.83,,,1,100.50,,,,,1,150.60,,,,,4,196.08,,,,,,,,,1,150.60,1,100.50,,,1,150.60,1,100.50,,,,,1,150.60,1,262.47,,,1,100.50,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,186.22,,,,,,,,,1,274.73,1,274.73,,,,,,,1,510.20,,,,,,,,,2,272.85,,,,,,,,,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1282.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.46,,,,,1,27.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,36.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,27.83,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,29.46,,,,,2,,,,58.91,,,,,,,1,29.46,,,,,,,,,,,,,,,,,1,35.82,1,13.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,20.72,,,,,,,,,,,,,,,,,,,,1,39.28,1,15.39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,27.82,,,,,4,,,,117.37,,,1,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
