,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,5,39.55,1,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.87,,,1,42.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,93.81,,,,,,,,,,,,,,4,37.23,,,1,13.04,,,,,2,59.40,1,43.46,,,,,1,42.63,1,43.46,,,,,,,,,,,,,1,13.04,1,42.63,,,,,3,39.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,39.41,,,,,,,1,17.47,,,,,,,,,,,,1,96.15,1,17.47,2,34.93,,,,,1,55.13,,,,,,,,,,,1,17.47,,,,,1,17.47,,,,,1,96.15,4,53.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,24.80,1,60.31,,,,,,6,59.55,,,,,1,39.49,3,27.40,3,55.27,,,3,29.77,,,,,1,39.49,,,,,,,2,30.47,,,,,,,,,3,52.72,,,1,60.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,27.02,,,,,1,27.02,1,18.95,,,,,,7,53.20,,,,,,,1,27.02,7,111.06,,,4,31.84,2,54.04,2,29.08,,,,,,,2,25.46,2,42.52,1,27.02,,,,,1,27.02,,,2,25.46,5,47.27,,,1,18.95,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,81.12,,,1,32.05,2,79.40,2,64.10,1,,,,66.53,8,117.34,,,,,1,32.05,1,66.53,7,108.63,,,4,86.52,4,99.45,1,39.70,,,,,,,,,4,70.93,1,32.05,,,,,,,,,1,39.70,2,64.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,65.53,,,,,2,131.06,,,,,,5,169.89,,,,,,,2,92.98,10,217.49,,,4,103.17,2,84.18,1,143.68,,,,,1,65.53,1,65.53,3,76.88,,,,,,,,,,,1,138.70,,,,,1,201.61,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,102.99,,,,,,2,251.26,1,127.39,,,,,1,258.40,1,258.40,,,3,255.97,2,113.90,2,170.65,,,,,,,,,3,204.64,,,,,,,,,,,1,102.99,,,1,127.39,1,127.39,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,273.97,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,11.17,,,,,,,,1,28.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,10.55,,,,,,,,1,49.38,1,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,48.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,8.21,1,17.42,,,1,8.21,,,,,,,,,,,1,8.21,,,,,,,1,8.21,,,,,1,22.42,,,2,12.52,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.42,,,,,,,1,7.42,,,,,,,,2,11.56,,,,,,,,,,,,,,,,,,,,,,,,,1,20.84,,,1,20.84,,,,,,,1,26.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,5,18.60,,,,,,,,,2,14.24,,,,,,,1,7.12,,,,,,,1,7.12,,,,,,,,,,,,,1,7.12,1,7.12,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,37.91,,,,,,,,,,,,,,,,3,24.68,,,,,,,,,2,18.56,,,,,,,,,,,1,31.55,,,,,,,,,,,,,,,,,,,5,52.19,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,48.50,,,2,,,,24.89,,,6,40.73,,,,,,,,,3,131.58,,,2,96.99,,,,,,,,,,,1,12.44,,,,,1,12.44,,,,,1,43.86,,,1,12.44,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,25.39,,,,,1,16.32,,,,,,,,,,8,62.84,,,,,,,,,2,32.64,,,,,,,,,,,,,,,,,1,16.32,1,16.32,,,1,16.32,1,95.06,,,,,5,51.53,1,16.32,1,16.32,,,,,,,,,,,,,,,,,,
,,,,50~54,1,21.36,1,60.20,,,,,,,,,,,,,,6,50.34,,,,,,,,,4,57.12,1,30.71,4,60.87,1,43.07,,,,,,,,,,,,,1,43.07,,,3,53.78,,,1,21.36,,,1,30.71,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,35.26,,,1,35.26,,,2,78.43,2,,,,28.98,,,9,65.75,,,,,1,64.89,1,35.26,7,57.63,1,35.26,3,36.60,1,18.66,1,18.66,1,35.26,1,35.26,,,1,18.66,4,50.57,3,38.48,1,64.89,1,25.31,,,1,64.89,3,55.97,1,35.26,,,1,35.26,,,,,,,,,,,,,,,,,,
,,,,60~64,2,49.75,,,,,,,,,,,,,,1,29.07,4,53.62,,,,,1,60.61,2,49.75,7,89.43,,,5,78.46,2,58.14,2,39.29,,,,,,,,,1,117.92,1,117.92,,,,,1,36.54,1,77.94,3,57.31,2,39.29,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,87.11,,,,,,,,,,,,,,,,4,86.04,,,1,63.41,,,2,86.28,15,278.29,,,4,222.47,3,88.89,,,,,,,,,,,1,55.62,2,111.23,,,1,55.62,,,,,,,,,,,,,1,63.41,,,,,,,,,,,,,,,,
,,,,70~74,2,147.71,,,,,,,,,,,,,,,,3,160.17,,,,,,,4,203.36,5,236.52,,,2,101.68,,,1,316.46,,,,,,,,,,,2,450.45,,,,,,,,,1,225.23,,,,,1,92.17,2,166.94,,,,,,,,,,,,,,,,
,,,,75~79,1,523.56,,,,,,,,,,,,,,,,2,264.55,,,,,,,,,2,264.55,,,,,1,310.56,,,,,,,,,,,,,1,523.56,,,,,,,,,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,3,35.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.04,,,,,,,,,,,,,,,,,1,23.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,16.79,,,,,,,,1,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,10.36,,,,,,,,1,19.09,,,,,,,,,,,,,,,,,,,,,,,1,19.74,,,,,,,,,,,1,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,7.29,,,,,,,,,,,,,,,,1,17.22,1,7.29,,,,,,,,,,,,,1,17.22,,,,,,,,,,,,,,,,,1,17.22,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,7.95,,,,,,,,,,,,,,,,2,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.73,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.82,,,,,,,1,21.35,,,1,7.36,2,10.82,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,6.82,,,,,,,1,22.83,,,,,,,,3,15.15,,,1,6.82,,,,,,,,,,,,,,,,,,,,,,,1,19.49,,,,,,,,,3,15.75,,,1,6.82,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,14.68,1,9.28,,,1,9.28,,,,,,,,,,2,14.63,,,,,2,14.68,2,18.56,1,35.14,,,,,,,,,,,,,1,26.93,1,9.28,,,,,,,,,,,,,2,18.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,45.98,,,,,,,,,,3,33.88,,,,,1,12.73,,,,,2,22.58,,,,,,,,,,,,,1,50.13,,,,,,,,,,,,,,,3,30.46,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,24.74,,,,,,,,,,,,,,5,54.69,,,,,,,,,,,,,,,,,1,15.77,,,,,,,,,1,55.56,,,,,,,,,,,1,55.56,2,24.57,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,52.76,1,38.60,,,,,2,28.76,2,,,,46.92,,,5,52.11,,,,,4,47.69,7,81.14,,,1,47.01,,,,,1,38.60,,,,,1,20.71,,,,,1,38.60,,,,,,,,,1,20.71,5,55.00,1,47.01,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,19.29,,,,,2,,,,28.42,,,12,98.19,1,24.03,1,19.29,4,32.73,5,47.30,,,6,43.64,3,37.22,1,19.29,,,,,,,,,,,3,72.10,,,,,,,,,1,19.29,3,29.06,2,21.40,,,2,21.40,,,,,,,,,,,,,,,,,,
,,,,60~64,2,53.19,,,,,1,34.70,1,26.65,1,,,,51.68,,,12,202.22,,,1,34.70,,,8,93.35,,,4,46.67,4,50.39,3,37.79,,,1,113.90,,,,,2,47.79,2,41.52,,,1,34.70,,,,,,,1,76.75,1,34.70,,,,,1,76.75,,,,,,,,,,,,,,,,
,,,,65~69,2,53.36,,,,,,,1,57.11,,,,,,1,50.08,5,110.18,,,,,3,96.25,6,111.19,,,2,154.08,1,126.58,2,393.70,,,,,,,1,57.11,,,2,79.84,,,1,57.11,1,116.55,,,1,57.11,4,131.19,,,,,1,50.08,3,70.49,,,,,,,,,,,,,,,,
,,,,70~74,1,89.21,,,,,,,,,,,,,,,,6,253.06,,,,,3,267.62,7,344.66,,,3,139.02,1,185.19,,,,,,,,,,,,,5,191.42,1,220.26,1,96.43,1,89.21,,,,,4,253.97,1,185.19,,,,,2,227.27,,,,,,,,,,,,,,,,
,,,,75~79,1,191.57,,,,,,,,,,,,,,,,4,456.10,1,191.57,,,,,,,,,1,280.90,1,191.57,,,,,,,,,,,,,,,,,1,191.57,,,,,,,,,,,,,,,1,724.64,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1136.36,,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,2,1290.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,19.52,,,,,,,,,,,,,,,1,7.00,1,17.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.61,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.30,,,,,,,2,14.59,,,,,,,,1,20.15,3,31.23,,,,,,,,,,,1,7.30,,,,,,,,,,,,,,,,,1,21.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,19.62,1,6.58,,,1,22.56,,,,,,,,,,2,13.16,,,,,,,1,6.58,,,,,,,,,,,1,22.56,1,6.58,,,,,,,,,,,,,,,,,,,,,1,6.58,1,6.58,,,,,,,,,,,,,,,,
,,,,35~39,1,7.90,,,,,,,,,,,,,,,,,,8,39.71,,,,,,,1,7.90,,,,,2,11.82,,,1,66.98,1,30.92,,,,,,,,,2,26.70,,,,,1,30.95,,,,,,,2,11.82,1,30.92,,,,,,,,,,,,,,,,
,,,,40~44,4,38.75,,,,,,,,,,,,,,1,12.62,,,5,48.44,,,,,,,2,25.24,1,48.38,2,20.20,,,,,,,,,,,,,1,12.62,,,,,,,,,,,,,2,19.38,1,12.62,5,40.36,,,,,,,,,,,,,,,,,,
,,,,45~49,3,30.67,,,,,1,14.44,1,53.11,,,,,,,,,,5,51.11,,,,,,,1,102.46,2,25.32,,,3,28.32,1,14.44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.11,,,1,14.44,,,,,,,,,,,,,,
,,,,50~54,3,36.74,,,1,106.27,,,1,50.18,1,,,,19.47,1,60.53,,,6,73.48,1,47.89,,,,,3,41.52,2,27.68,1,19.47,4,55.36,2,49.01,,,,,,,,,1,50.18,,,,,,,1,19.47,1,19.47,,,,,1,60.53,1,47.89,,,1,50.18,,,,,,,,,,,,,,
,,,,55~59,3,34.51,,,,,,,,,2,,,,27.79,1,23.18,,,11,75.65,,,1,23.18,,,2,34.41,12,88.49,1,66.76,4,46.01,2,21.78,1,20.55,,,,,,,,,2,21.78,1,20.55,,,1,20.55,,,,,,,5,94.45,4,75.56,,,1,34.70,1,20.55,,,,,,,,,,,,
,,,,60~64,3,41.43,,,,,1,121.80,,,,,,,,1,75.47,,,10,97.89,,,,,2,37.75,1,31.81,8,74.63,,,5,70.70,1,46.43,,,,,,,,,,,1,24.41,1,31.81,,,2,67.23,,,,,,,4,53.73,1,75.47,,,,,2,27.62,,,,,,,,,,,,
,,,,65~69,2,80.61,,,,,,,,,,,,,,2,65.53,,,4,80.66,,,,,,,3,98.30,8,144.59,,,3,72.89,,,,,,,,,1,45.27,,,1,98.14,1,52.44,1,45.27,,,,,,,1,45.27,4,80.66,2,61.96,,,1,52.44,1,45.27,,,,,,,,,,,,
,,,,70~74,1,85.47,,,1,85.47,,,1,175.75,,,,,,1,85.47,,,5,191.42,,,,,,,1,85.47,6,293.69,,,3,126.96,,,2,170.94,,,,,,,,,3,104.06,2,84.64,,,,,1,192.31,,,,,3,104.06,,,,,1,85.47,2,131.32,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,345.42,,,,,,,,,,,,,,,1,476.19,,,2,257.73,,,,,,,,,,,2,257.73,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,446.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,1,1030.93,,,,,,,,,,,,,,,,,,,1,446.43,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.46,,,,,,,,,,,,,,,,,,,,,1,7.71,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.82,,,,,,,,,,,,,,,,,,,,,,,1,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,25.63,,,,,,,,,,1,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.67,,,,,,,,,,,,,,,,,,,1,57.41,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.82,,,,,,,,,,,,,,,,,1,19.23,,,,,,,,,,,1,28.88,,,,,1,18.10,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,7.48,,,,,,,,,,,,,,,,,,,,,,,,,1,20.96,,,1,29.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,7.09,,,,,,,,,,1,7.09,,,1,19.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.09,,,,,,,,,,,,,1,21.33,,,,,,,,,,,,,,
,,,,30~34,,,1,19.29,,,,,1,6.47,,,,,,,,8,34.14,1,6.47,,,,,,,2,36.70,,,,,,,3,19.41,,,,,,,,,,,,,1,19.29,,,1,52.66,,,,,,,,,,,1,6.47,2,10.52,,,,,,,,,,,,,,
,,,,35~39,1,7.15,,,,,,,,,,,,,,,,5,19.61,,,,,,,,,,,3,15.90,,,,,3,17.28,,,,,,,,,,,,,1,66.36,,,1,29.68,,,,,,,1,28.40,1,66.36,,,3,21.44,1,7.15,,,,,,,,,,,,
,,,,40~44,4,71.40,,,,,2,23.61,,,,,,,,1,99.70,8,49.56,,,,,,,,,,,1,11.80,1,48.36,1,11.80,3,23.02,1,11.80,1,11.80,,,,,1,11.80,,,,,1,47.51,2,23.61,,,,,1,99.70,1,11.80,,,,,3,23.02,,,,,,,,,,,,,,
,,,,45~49,5,66.68,,,,,,,,,,,,,,,,10,79.97,1,13.34,,,,,,,1,13.34,2,21.37,,,,,2,92.59,,,1,13.34,1,52.49,,,,,,,,,,,1,52.49,,,1,13.34,,,,,1,52.49,3,40.01,2,23.70,,,,,,,,,,,,,,
,,,,50~54,8,80.59,,,1,61.16,,,1,61.16,,,,,,,,13,109.83,,,1,18.03,,,,,,,3,41.78,,,,,1,52.38,,,1,18.03,,,,,1,52.38,,,,,,,2,26.83,,,,,,,,,,,1,18.03,4,55.71,1,52.38,,,,,,,,,,,,
,,,,55~59,2,23.01,,,,,1,22.60,1,23.44,,,,,,,,12,86.62,1,68.45,,,,,,,8,61.72,8,61.72,,,1,22.60,11,88.76,,,2,37.62,,,1,22.60,,,,,,,5,49.25,5,87.29,,,3,34.52,1,22.60,,,1,22.60,,,4,60.42,1,23.44,,,,,,,,,,,,
,,,,60~64,5,57.61,1,43.25,,,,,2,25.38,,,,,,,,7,75.85,,,,,1,43.25,2,148.37,5,45.49,12,97.25,1,22.56,,,11,95.31,2,34.72,1,22.56,,,,,1,74.18,,,1,22.56,2,25.38,9,77.98,1,43.25,1,28.99,2,57.99,,,1,43.25,2,38.24,3,62.54,,,,,1,28.99,,,,,,,,
,,,,65~69,2,42.77,,,2,58.69,,,,,1,,,,40.11,,,3,89.34,,,1,160.77,,,2,42.77,1,45.81,9,139.04,,,,,7,134.49,2,58.69,2,42.77,,,,,,,,,,,2,64.21,9,133.02,1,85.11,,,2,42.77,,,,,3,70.21,2,64.56,,,4,85.54,4,85.54,,,,,,,,
,,,,70~74,3,141.31,,,,,,,7,232.56,,,,,,,,5,177.62,,,,,,,,,2,80.58,12,306.36,,,,,4,217.86,3,106.57,2,111.73,,,,,1,81.97,,,,,,,5,149.57,,,,,1,79.24,,,,,3,167.60,2,158.48,,,2,111.73,1,189.39,,,,,,,,
,,,,75~79,1,546.45,,,1,411.52,,,,,,,,,,,,3,344.83,,,,,,,,,2,264.90,1,145.56,,,,,2,205.55,1,145.56,,,1,145.56,,,,,,,,,1,195.31,1,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
