,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,21.10,,,,,,,1,21.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,26.40,,,,,1,26.40,,,1,,,,106.27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,179.86,,,,,,,,,,,,,,,,,,,1,39.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,179.21,,,,,,,,,,,,,,,,,,,1,96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,158.23,,,,,1,158.23,,,1,45.15,1,158.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,48.24,,,,,,,,,,,,,,,,,,1,125.16,,,1,48.24,1,90.25,,,,,,,,,,,,,1,48.24,2,104.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,136.24,1,177.30,1,57.84,,,1,57.84,2,,,,183.99,,,,,,,1,57.84,1,136.24,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,150.38,,,,,3,,,,174.22,1,84.39,,,1,84.39,1,251.89,,,,,,,1,150.38,,,,,2,126.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,197.24,1,355.87,1,291.55,,,,,4,,,,235.57,,,,,,,3,190.23,2,353.36,,,,,,,,,1,126.74,,,,,,,1,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,4,351.19,,,1,242.72,,,,,,,,,,,,,,,,,1,242.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,273.22,,,,,,,,,,,,,1,423.73,,,,,,,1,273.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,46.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,46.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,25.94,,,,,1,59.49,,,,,,,,,,,,,1,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,49.25,,,,,,,1,34.42,,,,,,,,,,,,,,,,,,,,,,,,1,86.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.68,,,,,,,,,,,,,,,,2,101.37,,,,,,,,,,,,,1,194.17,,,1,213.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,89.61,,,,,,,,,,,,,,,,,,,,1,118.48,,,,,,,,,,,,,,,1,157.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,48.71,,,,,2,75.22,,,1,,,,48.71,,,2,75.22,1,165.02,,,,,,,,,,,1,157.98,,,,,1,131.06,1,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,54.88,,,,,,,,,1,,,,54.88,,,1,177.94,1,109.17,,,2,84.07,,,,,,,,,,,,,,,,,1,177.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,120.55,,,,,1,152.67,,,2,,,,110.44,,,1,152.67,2,119.12,1,79.74,,,1,246.91,,,1,79.74,,,,,1,179.53,,,,,2,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,265.96,,,,,,,,,1,,,,336.70,,,,,4,199.30,,,1,123.76,,,2,149.93,,,,,1,190.11,2,181.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,147.93,1,462.96,,,,,,,1,,,,147.93,,,,,3,336.32,,,1,432.90,,,,,1,147.93,,,,,1,462.96,1,255.10,,,1,432.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,259.74,,,,,,,,,,,,,,,,1,259.74,,,,,1,763.36,,,,,,,,,,,3,439.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,719.42,,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,24.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,35.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.07,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,80.06,,,,,,,,,,,,,1,32.13,,,,,,,,,,,,,,,,,1,32.13,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,1,151.75,,,,,,,,,,,,,,,,,,,,,2,79.68,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,74.00,,,,,,,,,,,,,,1,44.42,,,,,,,,,,,1,121.21,,,,,,,,,,,,,,,,,,,1,160.26,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,5,109.17,1,157.98,,,,,,,1,47.92,,,,,,,,,,,,,,,,,,,1,92.00,,,,,1,92.00,,,,,,,,,,,,,,,,,,
,,,,55~59,1,101.83,,,1,52.83,,,,,,,,,,2,81.27,,,1,101.83,,,1,52.83,2,127.63,,,,,1,170.94,,,,,1,52.83,,,,,,,,,1,170.94,1,145.99,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,75.87,,,,,,,,,,,,2,104.22,,,,,,,3,266.19,2,104.22,,,1,75.87,,,,,,,,,,,1,166.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,170.21,,,,,,,,,,,,,,2,142.45,,,,,,,,,2,660.07,,,,,,,,,,,,,2,523.56,1,261.78,,,,,1,187.97,,,,,1,330.03,,,,,,,,,,,,,,,,
,,,,70~74,1,434.78,,,,,,,,,1,,,,414.94,2,216.22,,,,,1,143.88,,,,,1,434.78,4,296.96,1,434.78,1,143.88,,,1,243.31,,,2,213.68,,,,,,,,,,,2,312.01,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,255.10,,,,,,,,,,,,,,,,1,255.10,,,2,371.75,,,,,,,1,675.68,,,2,370.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1960.78,,,,,,,,,,,,,,,,,,1,1724.14,,,1,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,61.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.85,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,22.34,,,1,22.34,,,,,1,43.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,21.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.90,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86.36,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.19,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,111.11,,,,,,,,,,,,,,,,,,,,,,1,223.71,1,164.74,,,1,223.71,,,,,,,1,164.74,,,,,,,,,,,,,,,1,164.74,1,164.74,,,,,,,,,,,,,,
,,,,45~49,,,,,1,130.38,,,1,44.94,,,,,,1,87.11,,,,,,,,,1,87.11,,,1,87.11,,,1,87.11,,,,,,,1,44.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,46.43,,,,,,,,2,61.12,,,,,,,,,,,1,46.43,1,166.11,,,,,,,,,,,,,1,89.45,,,1,161.03,,,,,1,161.03,,,,,,,,,,,,,,,,
,,,,55~59,2,127.80,,,,,,,,,2,,,,200.20,3,119.86,,,,,,,,,5,160.82,,,1,51.63,1,176.68,,,1,100.10,,,,,,,,,,,,,,,,,1,138.50,,,,,,,,,,,,,,,,
,,,,60~64,1,151.29,,,,,,,,,,,,,,2,164.47,,,,,,,2,92.04,6,196.79,,,,,1,151.29,,,,,,,,,,,1,129.03,,,1,71.53,3,163.67,,,,,1,151.29,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,212.54,,,,,,,,,1,181.82,,,2,156.86,1,257.73,,,,,,,,,,,,,,,1,106.27,,,1,106.27,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,243.31,,,,,,,,,,,,1,404.86,,,1,383.14,,,,,5,374.25,,,2,216.22,,,,,,,1,420.17,1,147.49,,,,,1,420.17,1,147.49,,,,,,,,,1,147.49,2,218.34,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,234.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,328.95,2,347.83,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,502.51,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,1,22.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.53,,,1,22.53,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,128.04,,,,,,,,,1,,,,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,95.51,,,,,,,,1,110.74,,,1,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,68.85,,,,,,,1,45.41,,,,,,,,,,1,45.41,,,1,45.41,1,45.41,,,,,,,,,,,,,,,,,,,,,,,,,2,72.89,,,1,184.50,,,,,,,,,,,,,,
,,,,50~54,1,134.41,1,154.08,,,,,3,103.48,,,,,,,,,,,,2,68.99,,,,,,,,,1,154.08,,,,,,,,,,,1,46.40,,,,,1,134.41,3,219.94,1,46.40,,,1,88.42,,,,,,,,,,,,
,,,,55~59,4,112.83,,,,,,,6,163.84,,,,,,,,,,,,4,112.83,,,,,1,99.80,,,1,144.51,,,,,,,,,,,2,78.31,1,144.51,1,50.81,,,1,170.65,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,91.16,6,152.56,,,,,,,,,,3,111.90,1,128.87,,,,,1,145.35,2,290.70,1,210.08,1,128.87,,,,,2,136.61,,,4,144.46,,,,,3,204.92,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,2,139.47,,,,,,,1,278.55,2,200.40,,,,,,,,,,,1,100.20,,,,,1,180.18,,,,,,,,,1,180.18,,,,,,,,,,,,
,,,,70~74,,,1,146.41,,,,,1,418.41,,,,,,1,383.14,,,,,4,254.13,,,,,2,183.82,,,1,146.41,,,,,,,,,,,1,146.41,,,,,,,1,246.91,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,215.98,,,1,581.40,2,314.96,,,,,,,,,,1,215.98,1,324.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,581.40,,,,,,,,,,,,
,,,,80~84,,,,,,,1,813.01,,,,,,,,,,,,,,1,427.35,,,,,1,1315.79,,,,,,,,,,,,,,,1,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,25.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,23.13,,,,,,,,,,,1,23.13,,,,,,,1,23.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,39.42,,,1,25.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.09,1,25.09,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,72.46,,,,,,,,,,,,,,,,,,1,124.53,,,,,,,,,,,,,,,,,,,,,,,2,55.22,,,,,,,,,,,,,,,,,,
,,,,40~44,2,139.96,,,,,,,1,38.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,142.86,,,,,,,,1,45.50,1,193.80,,,,,1,202.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,102.25,,,,,,,2,87.37,,,,,,,,,,,,,,,,2,58.38,,,1,155.04,1,162.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,64.14,,,,,1,176.99,3,107.22,1,,,,47.17,,,,,5,160.36,,,,,3,79.03,,,1,47.17,,,1,47.17,,,1,47.17,1,100.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,58.96,5,294.81,,,,,,,,1,58.96,6,188.44,1,144.72,,,,,,,,,,,,,,,,,2,117.92,,,,,,,,,2,83.79,,,1,196.46,1,196.46,,,,,,,,,,,,,,
,,,,65~69,,,1,273.97,,,,,3,222.39,,,,,,,,,,2,134.41,,,,,3,194.05,1,178.25,,,,,1,89.05,,,2,203.25,,,,,,,1,283.29,1,89.05,,,,,1,178.25,1,178.25,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,8,432.20,,,,,,,,2,301.66,4,336.70,,,,,3,219.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,617.28,,,,,2,411.52,,,,,,,,1,574.71,1,320.51,1,200.80,,,,,,,,,,,,,,,,,,,,,,,,,,,1,574.71,,,,,1,320.51,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,1587.30,,,,,1,1282.05,,,,,,,,,,,,,1,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4166.67,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,肝及肝內膽管,,其他內分泌腺,,,,,其他分界不明的部位,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.00,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,76.63,1,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.33,,,,,,,1,45.13,1,59.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,81.37,1,106.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.24,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,53.38,,,,,,,,,,,,,,,,,,,,1,64.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,74.52,,,,,,,1,35.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
