,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,15.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,38.96,,,,,,1,23.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,40.16,,,2,48.60,,,,,,,,,,,,,,,,1,40.16,,,,,1,40.16,,,,,,,,,1,61.54,1,40.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,68.78,,,,,1,41.07,4,102.85,,,,,,1,41.07,,,,1,41.07,,,,,,,,,,,,1,41.07,,,,,,,1,41.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,48.43,,,,,,,,,,,,,1,,73.31,,,,,1,48.43,2,146.63,,,,,,,1,48.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,49.43,,,,,,,3,92.11,,,,,,1,49.43,,,,2,61.41,,,,,,,,,,,,,,1,49.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,4,169.49,1,,,,95.60,1,76.10,,,,,,1,,76.10,,,,,1,76.10,,,,,,,1,95.60,1,95.60,1,76.10,,,1,95.60,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,129.20,,,,,,,,,,,,1,129.20,,,,,,,,,,,,,,,,,,,1,129.20,,,2,116.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,253.38,,,,,,,1,203.67,,,,,,2,288.60,1,,203.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,344.83,1,344.83,,,,1,344.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,,其他分界不明的部位,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.33,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,17.79,,,,,,,,,,,,,,,,,,,,1,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,1,14.62,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,38.46,,,,,,,,,,,,,,,,,,,,1,15.11,,,,,,,,,,,,,,,,,,,,,,,,,1,15.11,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,3,,61.96,,,,,,,,,,1,38.17,,,,,,,,,,,,,,,,,,,,,,,1,20.65,1,20.65,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,38.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,41.03,,,1,,,,41.03,,,,,,,,,,,,,,,1,41.03,,,,,,,,,,,,,,,,,,,,,1,70.87,2,51.98,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,2,,58.09,,,1,,47.21,,,,,1,47.21,,,1,47.21,,,,,,,,,,,,,,,,,1,47.21,,,1,47.21,,,,,,,,,,,,
,,,,55~59,1,47.62,,,,,,,,,,,,,,,,3,,89.37,,,,,,,,1,47.62,2,95.24,,,2,59.58,,,,,,,,,,,,,,,,,,,1,47.62,,,,,,,,,,,,,,
,,,,60~64,,,1,72.25,,,,,,,2,,,,144.51,,,,,,,,,,,,,,,1,94.70,1,72.25,2,81.97,,,1,72.25,,,,,,,,,1,72.25,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,3,,384.12,,,,,,,,,,4,411.52,,,,,1,128.04,,,1,102.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,138.50,,,,,,,,1,,138.50,,,,,,1,194.93,,,3,242.91,,,3,242.91,,,,,,,,,,,,,,,1,194.93,,,2,389.86,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,324.68,,,1,324.68,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1694.92,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2040.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,41.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,16.78,,,,,,1,,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,,14.52,,,,,,,,,,,,,,,,,,,2,21.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,14.72,,,,,,,,,,,,,1,,39.82,,,,,,,,,,,,,,,,,,,1,14.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,106.27,,,,,,,,1,,35.42,,,,,,,,,,,,,,,,,,1,35.42,,,,,2,70.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,71.07,,,,,2,142.15,2,78.34,,,,,,,,,,,,,,,,1,39.17,,,,,,,1,39.17,,,,,,,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,58.93,,,,,,,,,,,1,45.96,1,,82.10,1,82.10,1,45.96,,,,,,,,,,,1,82.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,47.35,,,1,80.91,1,47.35,3,89.61,1,,,,47.35,,,1,,47.35,1,80.91,1,,80.91,,,,,,,,,,,,,,,,,1,47.35,1,47.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,78.19,,,,,,,,,,,2,78.19,,,,1,65.62,,,,,1,65.62,2,78.19,1,65.62,,,,,3,117.28,1,65.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,275.48,,,,,,,,1,,100.60,,,,,,,,,,,,,,,,1,121.80,1,121.80,,,2,201.21,,,1,100.60,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,199.20,,,,,1,199.20,,,,,,,,,,,2,272.11,,,,,,,,1,199.20,,,1,136.05,,,1,136.05,,,2,398.41,,,1,199.20,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,1,300.30,,,,,,,1,195.69,,,,,,,1,300.30,,,2,600.60,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,18.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,14.41,,,,,,,,,,,,,,1,14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,17.65,,,1,,,,38.82,1,38.82,1,,17.65,,,1,,17.65,1,17.65,,,,,,,,,1,38.82,1,17.65,,,,,1,17.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.47,,,,,,,1,32.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,2,,50.38,,,1,,38.77,,,1,38.77,,,,,,,,,,,,,1,71.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,43.65,,,,,,,,,,,,,,,,3,,85.69,2,57.13,4,,174.60,1,82.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,84.10,,,,,,,,,,,,,,,,2,,97.75,,,2,,97.75,,,3,92.74,,,,,,,,,1,48.88,,,3,146.63,,,1,48.88,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,62.38,1,92.94,1,92.94,,,,,2,,,,74.65,,,5,,186.64,1,92.94,3,,187.15,1,92.94,2,124.77,,,1,92.94,,,,,1,92.94,1,62.38,,,1,92.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,122.40,,,,,,,,,,,,,1,94.97,2,,106.95,,,2,106.95,,,,,1,94.97,2,244.80,,,,,1,122.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,190.11,1,190.11,,,,,,,2,,,,283.69,,,2,,162.47,2,380.23,,,,,,1,190.11,,,1,141.84,,,1,190.11,1,141.84,,,1,190.11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,297.62,,,1,,199.60,,,2,,399.20,,,,,1,297.62,,,,,2,238.95,,,,,,,,,2,238.95,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,13.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.15,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.80,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.40,,,1,13.92,,,,,,,,,,,1,13.92,,,,,1,13.92,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,4,,,,46.64,,,1,,16.36,,,,,,1,16.36,,,,,,,,,,,,,,,,,,,,,,,2,81.14,,,,,,,,,,,,,,,,,,
,,,,40~44,4,73.43,,,1,28.30,,,,,3,,,,55.08,1,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56.61,,,,,,,,,,,,,,,,,,
,,,,45~49,1,39.14,,,,,,,,,2,,,,52.44,,,2,,78.28,,,,,,,,,,,,,,,,1,39.14,,,,,,,,,,,,,1,39.14,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,42.52,,,5,,,,142.01,,,2,,56.80,1,42.52,,,,1,85.54,,,,,,,,,2,85.03,,,1,42.52,,,,,1,42.52,,,2,56.80,,,,,,,,,,,,,,,,,,
,,,,55~59,2,99.60,1,49.80,,,1,49.80,,,1,,,,49.80,,,,,,2,62.79,,,,1,84.96,,,,,,,,,1,84.96,,,,,1,84.96,,,,,,,1,49.80,,,1,49.80,,,,,,,,,,,,,,
,,,,60~64,,,,,2,190.29,1,57.24,,,2,,,,114.48,,,5,,178.70,2,114.48,1,,95.15,,,,,,,,,1,95.15,,,,,,,2,71.48,,,,,3,171.72,1,95.15,,,,,2,71.48,,,,,,,,,,,,
,,,,65~69,,,1,90.17,,,1,90.17,,,3,,,,270.51,,,2,,180.34,2,102.20,,,,,,,,1,90.17,,,,,,,,,,,,,,,,,2,102.20,1,90.17,1,90.17,,,1,117.92,,,,,,,,,,,,
,,,,70~74,,,,,,,1,137.55,1,137.55,3,,,,235.66,1,137.55,3,,235.66,1,183.15,,,,,,,,,,,,,,1,183.15,,,,,,,,,,,4,550.21,1,137.55,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,188.68,,,3,,346.42,2,230.95,,,,,,,,,,,,,,1,188.68,,,,,1,297.62,,,,,,,,,1,297.62,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,505.05,,,,,,,,,,,,2,,1265.82,,,,,,,,,,,,1,505.05,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,1,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,49.60,,,,,,,,,,,,,,,,,,,,,1,,49.60,,,,,,,,,,,,,,,,,,,1,17.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,45.96,,,,,,,,,,,,,,,,,,1,45.96,,,,,,,1,14.04,1,45.96,1,14.04,,,1,14.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,42.27,,,,,,2,22.74,1,,15.55,,,1,,15.55,,,,,,,,,,,,,,,,,,,1,15.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,48.43,,,1,48.43,,,5,77.53,1,,,,22.81,1,22.81,1,,22.81,,,,,,,,,,,,2,31.01,,,,,,,,,,,1,48.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.17,,,,,,,7,183.49,,,,,,,,,,,,,,,,,,,,1,38.17,,,,,,,,,,,2,76.34,1,38.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,40.29,5,137.48,,,,,,,,2,,54.99,,,,,,,,,,,,,,2,54.99,,,,,,,,,2,80.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,101.27,,,1,50.63,6,191.57,,,,,,1,86.43,5,,253.16,1,50.63,,,,1,86.43,,,,,,,,,,,,,,,3,151.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,54.91,1,54.91,,,4,138.99,,,,,,2,69.49,4,,219.66,,,2,,109.83,1,54.91,,,,,,,,,2,109.83,,,,,2,109.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,83.33,3,250.00,,,,,,1,116.82,7,,340.47,,,1,,83.33,,,,,,,,,1,83.33,,,,,,,1,116.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,128.53,,,,,1,128.53,,,,,,,,1,128.53,6,,440.21,,,,,,,,,,,,,,1,170.94,,,,,1,170.94,1,170.94,,,,,1,170.94,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,210.53,1,210.53,1,210.53,,,,,,1,210.53,2,,421.05,,,1,,210.53,,,,,,,,,3,369.91,,,,,,,,,,,,,1,297.62,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,427.35,1,,641.03,,,,,,,,,,,,,,,,,,,,,,,,,,1,427.35,1,641.03,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,44.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.65,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,15.28,,,,,,1,15.28,,,,,,,,,,,1,15.28,,,,,,,,,,,,,,,,,,,,,1,15.28,,,,,,,,,,,,,,,,,,
,,,,30~34,1,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,94.70,,,,,,,,,,,,,,,,,,,1,13.66,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.07,,,,,1,15.07,,,,,,,,,,2,,30.13,1,15.07,,,,,,,,1,15.07,,,1,44.72,,,,,,,,,,,,,,,1,15.07,,,,,,,,,,,,,,,,,,
,,,,40~44,2,28.25,1,20.44,,,,,,,,,,,,4,56.50,,,,,,1,,20.44,,,,,,,,,,,1,20.44,,,,,,,,,,,,,4,56.50,,,,,,,,,,,,,,,,,,
