,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,6666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,57.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,34.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,47.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,77.64,,,,,,,,,2,69.91,,,1,176.37,,,1,132.63,,,,,1,63.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,69.83,,,3,,,,95.60,,,1,65.66,,,,,,,,,,,,,,,,,1,69.83,,,,,,,3,101.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,2,,,,139.86,1,69.93,,,1,71.84,,,4,178.25,,,,,,,,,,,,,,,,,,,1,69.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,74.13,3,,,,136.24,,,1,72.62,5,183.42,,,2,92.00,,,,,,,,,,,,,,,,,1,74.13,3,363.64,,,1,74.13,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,104.77,,,,,,,,,,1,178.57,3,202.57,1,101.21,5,214.41,,,,,,,2,472.81,,,,,,,,,,,2,202.43,,,1,101.21,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,142.05,,,,,,,2,,,,194.36,,,1,162.87,2,212.99,,,1,255.75,,,,,1,162.87,,,,,,,,,2,615.38,1,142.05,,,,,1,162.87,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,219.78,,,,,,,,,,,,,,3,462.96,,,2,649.35,,,,,,,,,,,,,2,439.56,,,1,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,714.29,,,,,,,,,,,,1,714.29,,,,,,,1,617.28,,,,,,,1,423.73,,,,,,,1,505.05,,,1,505.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,2,1117.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1111.11,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.48,,,,,,,1,33.42,1,32.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,45.96,2,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,2,73.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.79,,,,,,,1,63.90,,,,,,,,,,,,,,,,,,,,1,50.79,,,,,,,,,,,1,50.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,85.18,,,,,,,,1,188.68,,,,,,,,,,,,,,,,,,,1,67.16,,,1,150.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,71.84,,,,,2,67.18,,,,,,1,63.09,1,71.84,3,188.92,,,,,,,,,,,,,,,,,,,,,2,126.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,69.83,,,,,,,2,145.77,,,,,,,,1,112.36,2,88.42,2,71.33,,,2,100.30,,,,,,,1,72.89,,,1,160.77,,,,,1,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,73.10,,,1,73.10,,,5,182.55,,,,,,,,6,178.57,6,142.82,2,146.20,1,161.03,1,161.03,,,2,146.20,,,,,,,,,1,118.91,3,109.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,103.63,,,,,,,2,207.25,,,,,,1,160.00,4,269.36,2,140.15,3,146.20,1,216.45,1,160.00,3,150.91,1,97.75,1,97.75,,,,,,,2,121.36,1,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,162.87,,,,,,,4,391.39,1,,,,310.56,1,136.05,3,283.82,4,227.66,1,245.10,,,,,,,1,162.87,,,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,229.36,2,224.22,3,449.78,1,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,917.43,,,,,,,,,,,,,,,,1,934.58,,,,,,,,,,,1,934.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,41.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,64.00,,,,,,,,,,1,31.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,35.82,,,,,,,,,,,,,,,,,,,,,,,,,1,34.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,47.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,45.96,2,,,,84.78,,,,,,,,,,,,,,,1,111.11,,,,,,,,,,,,,4,103.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,68.59,,,,,,,,,,,,,,,,,,,,,,,,,,,1,165.02,2,176.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,152.44,,,,,1,62.42,,,,,,,,,,,,,1,62.42,,,1,108.81,,,,,2,67.75,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,159.74,1,73.26,,,,,4,,,,116.11,,,,,,,,,3,80.95,,,,,,,,,,,2,137.55,,,,,2,96.15,2,146.52,,,2,319.49,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,120.34,7,,,,211.42,,,1,73.37,4,120.81,,,3,137.74,1,73.37,,,1,74.24,,,1,120.34,1,120.34,,,,,1,74.24,1,120.34,1,166.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,207.90,,,,,,,4,,,,266.84,1,98.23,1,98.23,5,193.35,1,98.23,4,145.35,3,142.52,,,1,154.56,,,2,183.99,,,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,318.98,,,,,,,4,,,,227.27,1,127.55,,,3,170.45,,,5,319.69,1,159.49,,,1,127.55,1,159.49,2,176.52,,,,,,,,,2,189.04,,,1,127.55,1,159.49,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,216.92,,,,,,,,,1,,,,317.46,,,,,1,317.46,,,2,270.27,1,235.29,1,317.46,,,,,2,270.27,,,,,,,1,317.46,2,359.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,423.73,1,423.73,,,1,540.54,,,,,,,,,,,1,540.54,,,,,,,2,514.14,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,1000.00,,,1,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,32.62,,,,,,,,,,,,,,1,80.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.97,,,,,,,,,1,34.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,37.48,,,,,1,37.48,,,,,,,,,,,,,,,,1,47.82,,,,,,,,,,,,,,,,,,,,,,,3,60.24,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,41.37,,,,,,,,,2,,,,59.15,1,41.37,1,103.73,,,,,,,,,,,,,,,,,,,,,1,103.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,1,70.32,,,,,,,,,,,,,,,,,,,,,,,,,3,95.69,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,61.54,,,,,1,,,,117.37,,,,,,,,,,,,,1,61.54,,,,,,,,,1,61.54,,,,,,,,,1,74.46,1,74.46,1,74.46,,,,,,,,,,,,,,,,,,
,,,,50~54,2,149.70,,,,,,,,,4,,,,140.30,,,,,,,,,,,2,72.28,2,86.10,,,,,,,,,1,74.85,,,,,,,1,160.51,1,74.85,2,139.76,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,119.62,,,,,,,,,,,,,,,,,,,,1,75.47,5,141.00,6,180.56,,,,,,,,,,,,,,,,,,,,,,,1,75.47,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,273.22,,,,,,,,,2,,,,111.61,,,,,1,88.65,3,164.65,6,261.21,3,187.15,2,124.77,,,,,,,,,2,177.30,1,198.02,1,144.09,,,1,198.02,,,1,91.07,,,1,88.65,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,269.54,1,147.06,1,,,,147.06,,,,,,,1,269.54,6,307.22,3,201.34,1,215.98,2,246.91,1,269.54,,,,,1,123.46,1,147.06,,,,,,,3,359.71,1,269.54,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,230.95,,,1,208.77,,,2,461.89,9,924.97,4,331.67,1,230.95,,,,,,,,,1,208.77,,,,,,,,,2,813.01,1,208.77,1,340.14,3,413.79,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,397.88,,,,,,,,,4,670.02,2,862.07,,,,,,,,,,,2,547.95,,,,,,,,,1,666.67,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,917.43,1,847.46,,,,,,,,,1,917.43,1,917.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,2857.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,1,101.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,40.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,47.26,,,,,,,,,1,47.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.78,,,,,,,,,,,,,,,,,,
,,,,35~39,1,96.62,,,,,1,39.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,66.36,,,,,,,,,,,,,,,1,160.00,,,,,,,,,,,,,1,66.36,,,,,,,1,160.00,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,64.02,,,,,,,3,137.99,,,,,1,163.40,,,,,1,125.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,156.25,,,,,,,,,,,,3,133.57,,,,,2,134.32,1,67.16,,,,,2,89.05,1,67.16,2,70.55,,,,,1,67.16,1,67.16,,,,,,,1,67.16,1,111.11,,,,,,,,,,,,,,,,,,
,,,,55~59,1,75.87,,,,,,,,,,,,,,4,116.01,,,,,1,75.87,6,174.01,,,,,5,381.68,1,75.87,1,75.87,,,,,,,,,,,,,,,1,75.87,2,243.90,,,,,,,,,,,,,,,,,,
,,,,60~64,1,88.34,1,81.04,1,81.04,,,,,,,,,,3,169.78,,,1,187.62,,,4,110.04,,,,,3,152.28,,,,,,,,,,,,,1,88.34,1,135.87,1,88.34,1,187.62,,,,,,,1,81.04,,,,,,,,,,,,
,,,,65~69,,,1,136.05,,,,,1,136.05,,,,,,4,262.81,,,,,1,210.08,2,131.41,,,1,136.05,5,395.88,3,237.53,1,127.06,,,,,,,1,210.08,1,210.08,,,,,,,1,127.06,,,1,136.05,1,127.06,,,,,,,,,,,,
,,,,70~74,,,,,,,2,209.42,,,,,,,,3,234.74,1,406.50,,,2,383.14,3,574.71,1,406.50,,,4,529.10,2,264.55,,,,,,,,,1,230.95,2,294.55,,,,,,,1,191.57,1,309.60,1,230.95,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,4,1277.96,,,,,1,374.53,2,749.06,,,,,2,416.67,,,,,,,1,598.80,,,,,2,378.07,,,,,,,,,,,,,1,462.96,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,819.67,,,,,,,2,938.97,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1098.90,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4761.90,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2272.73,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,33.18,1,32.68,,,,,,,,,,,,,,,,,,1,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,37.75,1,46.51,2,93.02,,,,,,,,,,,,,,1,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,53.53,,,,,,,,,,,,,,,,,,,,,,,,,,1,123.46,,,,,,,,,2,107.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,79.37,,,,,,,,,,,,,,,,,,1,79.37,,,,,,,,,,,,,,,,,,,,,1,58.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,66.80,1,84.46,2,133.60,,,,,,,,,,,,,,,,1,66.80,1,84.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,145.77,,,,,,,,,,,,,,,,,,,,1,74.63,,,3,87.46,,,1,110.74,,,1,68.92,,,,,,,,,4,108.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,76.80,,,1,77.76,,,3,88.11,,,,,,2,334.45,,,,,4,282.69,,,2,94.38,2,95.10,,,,,2,155.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,170.94,1,81.70,1,84.60,1,130.38,1,,,,130.38,,,,,2,83.13,1,170.94,,,7,186.27,,,,,1,81.70,3,124.69,1,130.38,,,1,84.60,,,1,81.70,1,81.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,391.64,,,,,,,4,234.47,1,,,,122.55,,,,,3,152.59,2,520.83,,,2,157.23,3,235.85,,,1,122.55,,,,,1,197.63,,,2,261.10,1,130.55,3,143.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,367.65,1,183.82,,,,,2,195.50,,,,,,,,,,2,714.29,2,714.29,,,2,417.54,,,2,230.68,1,357.14,1,357.14,,,,,,,2,367.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,450.45,,,,,1,359.71,,,,,,,,,,,,,,1,315.46,,,5,508.65,,,,,1,315.46,1,315.46,1,450.45,,,,,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,,2,904.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,2500.00,1,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
