,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.66,,,,,,,,,,,,,,,1,70.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,29.11,,,,,,,,,,1,29.11,,,,,,,1,35.50,,,,,,,,,,,1,29.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.66,,,,,1,131.23,,,,,,,,,,,,,,,,,,,,,1,58.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,57.14,,,,,,,,,1,,,,55.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,97.28,,,,,,,,,,3,77.32,,,,,1,97.28,1,72.25,,,1,61.73,,,,,,,1,114.16,,,1,114.94,1,61.73,,,,,,,,,2,94.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,109.65,,,,,,,,,,,,,,,,1,63.13,,,,,,,,,,,1,92.08,3,123.25,2,97.66,,,,,,,,,,,1,63.13,1,63.13,,,2,74.91,1,103.95,,,1,92.08,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,80.91,,,4,84.91,,,1,63.09,,,,,2,102.09,5,98.06,4,76.66,,,1,64.43,,,,,2,128.87,,,,,,,,,,,1,63.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,93.81,,,1,99.30,,,1,93.81,,,,,,1,99.30,6,131.87,,,,,,,,,1,124.22,9,221.40,2,84.32,3,144.72,1,172.12,,,,,2,106.89,,,,,,,,,2,82.27,5,241.20,1,99.30,3,281.43,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,148.37,,,,,,,,,,,,,,,,4,228.05,,,,,,,1,174.22,2,176.99,13,357.73,3,248.76,6,575.82,1,133.33,,,,,1,123.15,,,,,3,369.46,,,1,219.30,,,1,123.15,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,180.83,1,186.22,,,,,,,,,,,,4,305.34,,,,,,,,,,,5,256.41,5,324.04,,,,,,,,,2,369.00,,,,,,,,,,,1,245.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,541.52,2,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,38.76,,,,,,,,,,,1,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,28.66,,,,,,,,,,1,42.83,,,,,,,,,,,,,,,,,,,,,,,1,25.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.29,,,,,,,,,,,,,,,,,,,,,,,1,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,68.54,,,,,,,,,,,,1,34.51,,,,,,,2,46.58,1,28.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,35.62,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,51.76,3,112.19,,,,,,,,,,,,,,,1,158.48,,,,,,,,,,,,,,,,,1,42.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,66.01,,,,,,,,,,2,110.01,,,,,,,1,90.09,,,,,,,1,66.01,,,,,,,,,,,,,,,,,,,,,,,1,90.09,2,120.34,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,66.58,,,,,,,1,189.39,1,66.58,,,,,1,60.28,,,,,1,110.74,,,,,1,60.28,,,,,,,,,,,,,2,79.97,,,,,,,,,,,,,,,,,,
,,,,50~54,1,106.61,1,74.96,,,1,74.96,,,,,,,,,,4,169.28,,,,,,,,,,,,,,,3,101.39,2,103.31,,,,,,,,,,,3,101.39,,,,,,,,,,,3,89.53,,,,,,,,,,,,,,,,,,
,,,,55~59,3,110.70,,,,,1,63.41,,,1,,,,63.41,,,5,81.18,,,,,,,,,2,75.41,12,194.27,,,1,86.51,,,1,65.83,,,,,1,85.18,,,2,87.37,,,,,,,,,2,103.63,1,63.41,,,,,,,,,,,,,,,,,,
,,,,60~64,2,171.23,1,114.81,1,72.41,,,,,,,,,,,,3,117.46,1,72.41,,,,,,,,,3,133.21,,,2,103.90,1,72.41,1,85.25,,,,,,,1,85.25,,,,,,,,,1,114.81,3,117.69,1,72.41,1,85.62,,,,,,,,,,,,,,,,
,,,,65~69,1,203.67,,,,,,,,,,,,,,,,3,206.19,,,,,,,,,2,139.37,5,191.13,,,5,219.01,3,179.53,,,,,,,,,1,163.40,3,149.78,,,,,,,,,1,163.40,,,4,192.40,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,246.31,1,170.65,1,175.75,,,1,411.52,8,339.13,,,5,504.03,1,311.53,,,,,,,,,1,170.65,,,,,,,,,,,2,250.63,1,411.52,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,411.52,,,,,,,,,1,411.52,3,1219.51,,,1,406.50,1,483.09,,,,,,,,,,,,,,,,,1,483.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,975.61,,,,,,,,,,,2,836.82,1,2083.33,,,,,,,,,1,1315.79,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2857.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,78.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,69.30,,,,,,,,,,,,,,,,,,1,62.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,2,102.56,,,,,,,,1,29.28,,,,,,,,,,,1,27.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,2,36.41,,,,,,,,,,,1,28.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,41.53,,,,,,,,,,1,34.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,133.69,,,,,,,1,73.96,,,,,,,,,,,,,,,,,1,36.51,,,,,,,,,1,36.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,157.48,,,,,,,,,1,,,,65.15,,,,,1,65.15,,,,,1,137.93,,,1,96.53,,,,,,,,,,,1,72.57,,,,,1,65.15,,,1,96.53,1,72.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,80.39,,,,,,,,,,,,,,,,2,246.91,,,,,,,1,61.12,,,1,123.46,,,,,,,,,,,,,2,82.64,,,1,61.12,,,1,123.46,2,92.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,100.00,,,,,,,1,65.53,,,,,,,,8,145.99,,,,,,,1,124.69,,,3,166.48,,,,,,,1,100.00,,,,,1,116.41,,,,,,,,,1,100.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,97.28,1,97.28,,,,,,,1,,,,68.26,1,64.47,4,77.26,,,,,,,9,151.98,1,68.26,3,111.44,2,77.55,,,,,,,1,68.26,,,1,97.28,,,,,1,64.47,1,134.23,1,97.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,6,130.26,,,1,86.96,,,7,261.78,,,3,134.11,3,121.70,,,,,,,,,,,1,92.00,1,81.63,2,145.14,,,,,3,121.70,1,81.63,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,190.84,,,,,,,,,,,,,,,,,,,,,,1,112.99,4,135.73,,,6,217.63,3,189.75,,,,,,,,,,,4,173.39,,,,,1,143.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,212.31,1,199.60,1,171.23,,,,,,,,,,,,2,357.78,,,1,178.89,,,14,628.65,,,8,337.70,,,,,,,,,,,,,1,303.95,,,,,,,4,307.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,431.03,,,,,,,,,1,662.25,2,751.88,,,1,1098.90,2,424.63,1,374.53,1,375.94,,,,,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1250.00,,,,,,,2,1242.24,,,,,1,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,3,58.17,,,,,,,,,,,,,,,,,,2,60.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,40.26,,,,,,,,,,,,1,85.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,82.44,,,1,,,,26.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,45.33,,,,,,,1,27.75,,,,,,,1,45.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,42.30,,,2,,,,33.78,,,,,1,70.27,2,41.57,,,1,42.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,43.90,1,114.55,,,,,,,,1,43.90,,,,,,,,,,,,,,,,,,,1,43.90,,,,,1,114.55,,,,,,,,,2,67.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,123.23,,,,,,,,,,,1,61.61,1,154.32,,,,,,,,,,,,,,,,,,,,,1,73.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,185.87,,,,,1,110.01,,,7,,,,174.52,1,85.91,,,2,266.31,,,3,74.79,,,,,,,1,63.65,,,,,,,,,,,1,85.91,,,,,,,,,1,59.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,122.70,,,,,,,,,12,,,,223.67,,,,,,,,,4,173.61,,,3,121.90,,,,,,,,,,,,,1,123.46,1,67.89,,,,,,,,,2,72.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,94.05,,,,,,,1,105.15,7,,,,115.19,,,,,,,3,168.16,4,135.59,,,5,169.49,6,131.61,,,,,,,1,69.83,,,,,1,105.15,,,1,89.13,,,2,83.93,3,95.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,91.58,,,1,91.58,8,,,,144.14,,,,,1,72.67,5,146.33,10,171.73,2,90.01,14,267.89,3,144.09,,,,,,,,,1,91.58,,,4,106.92,,,,,,,1,78.55,,,2,86.02,1,72.67,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,174.52,1,200.40,,,,,6,,,,210.53,,,,,,,4,119.30,8,344.38,,,13,331.13,2,259.74,,,,,,,,,,,,,2,124.77,1,105.82,,,1,120.05,1,129.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,174.83,,,,,1,195.31,1,195.31,8,,,,466.20,,,,,,,3,198.02,9,485.96,,,6,305.03,,,,,2,189.04,,,,,,,3,585.94,3,237.34,,,,,,,,,1,174.83,,,3,330.03,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,336.70,3,,,,505.05,,,,,,,1,303.03,2,819.67,,,6,589.97,2,451.47,,,,,,,,,,,1,303.03,1,316.46,,,,,,,,,,,,,1,316.46,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,854.70,,,,,1,1086.96,,,,,,,,,,,,,1,1754.39,,,,,,,1,854.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5000.00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.27,,,,,,,,,,,,,1,50.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,38.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.03,,,,,,,,,1,39.76,,,1,36.55,3,55.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,3,47.01,,,,,,,,,,,1,39.75,,,,,,,,,,,,,,,,,,,,,,,,,1,34.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.02,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,42.19,,,,,,,1,42.19,,,,,,2,46.86,,,,,,,,,,,1,52.69,,,,,,,,,,,,,,,,,,,,,1,42.19,1,52.69,1,42.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,75.24,,,,,,,,,,,,1,69.74,,,,,2,185.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.24,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,143.82,,,1,75.41,1,75.41,,,,,,,,3,80.19,,,2,377.36,1,64.27,,,,,2,166.81,,,,,,,,,,,1,83.40,1,87.80,,,,,,,,,1,75.41,1,83.40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,113.64,,,,,,,,,,,,,,3,108.30,1,90.17,1,106.38,,,,,,,,,1,98.14,,,,,,,,,2,77.82,,,,,,,,,,,1,106.38,1,98.14,1,68.45,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,95.79,,,,,1,,,,88.73,5,113.51,,,1,102.77,2,177.46,,,,,2,142.76,3,136.99,1,102.77,,,,,2,84.25,4,127.23,2,85.32,,,,,,,,,2,81.80,2,177.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,102.25,1,,,,137.74,4,83.70,1,86.21,1,137.74,7,141.10,,,,,8,174.29,4,148.81,2,86.32,,,,,1,74.13,,,3,82.83,,,,,,,,,1,89.85,1,74.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,127.06,,,,,,,,,1,,,,157.73,7,233.10,,,,,11,285.34,1,117.37,,,4,146.79,1,127.06,,,,,,,1,157.73,,,2,119.47,,,1,117.37,,,1,157.73,,,,,,,1,157.73,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,391.39,,,,,,,,,,,,,,3,320.86,,,,,5,255.23,2,213.90,,,10,594.18,1,321.54,,,,,,,,,1,210.08,,,,,,,,,,,,,1,195.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,493.42,,,1,278.55,5,453.72,,,,,4,549.45,,,,,,,,,,,,,2,328.95,,,,,,,,,1,355.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,1,1204.82,,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,1,806.45,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,2702.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2777.78,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.22,,,,,,,,,,,,,,,,,2,104.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,39.76,,,,,1,39.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,75.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,39.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,2,44.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
