,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,111.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,38.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,41.08,,,,,,,,,,,,,,,,,,,,,,1,33.69,1,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,98.91,,,1,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,126.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,99.70,,,,,,,,,,,,,,,,,,,,,1,99.70,,,,,,,,,1,171.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,274.47,,,,,,,,,1,,,,91.49,3,94.79,,,,,2,86.17,,,1,91.49,,,,,,,,,,,,,,,,,,,1,94.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,81.04,,,,,,,1,128.21,1,,,,89.45,4,115.61,,,1,168.35,3,168.16,1,99.60,,,1,90.25,2,89.61,,,,,,,,,,,1,90.25,,,,,2,94.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,102.46,1,113.90,,,,,1,135.14,3,,,,130.83,3,436.05,,,1,115.61,8,245.70,,,1,225.73,2,107.87,,,,,,,,,1,102.46,,,,,,,1,102.46,2,165.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,152.44,,,1,295.86,,,,,,,,,,2,201.21,1,193.05,3,178.47,4,196.56,,,,,1,128.70,,,,,,,1,145.56,2,271.00,,,2,386.10,,,1,193.05,,,,,1,193.05,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,400.00,,,,,,,,,1,,,,400.00,3,206.75,1,196.08,,,6,332.78,,,1,255.75,,,,,,,,,,,,,1,196.08,1,227.79,,,1,301.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,320.00,,,,,1,370.37,,,,,,,,4,329.76,,,1,465.12,1,370.37,,,,,,,,,,,,,,,1,314.47,,,,,,,2,699.30,,,1,253.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,714.29,,,,,,,,,,1,617.28,,,,,2,671.14,,,2,684.93,1,735.29,2,617.28,,,,,,,,,,,,,,,,,,,1,714.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,60.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,41.22,,,,,,,,,,,,,,,,,1,46.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,70.03,,,,,,,2,99.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.80,,,,,,,1,73.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,118.20,,,,,,,,,,,,,,,,,,,1,118.20,,,,,,,,,,,,,,,1,119.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,1,93.98,,,,,,,,,,,,,,,,,,,1,93.98,,,1,93.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,104.71,,,,,1,94.16,,,2,,,,92.00,,,1,120.48,1,82.03,1,104.71,,,,,,,1,104.71,1,91.24,,,,,,,,,,,,,,,,,2,102.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,82.58,,,1,90.01,,,1,90.01,2,,,,90.38,,,,,1,129.53,5,145.65,,,,,2,90.01,,,,,,,1,99.80,1,129.53,,,,,,,,,3,159.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,183.15,,,,,,,1,110.74,4,,,,137.69,,,,,,,1,108.34,,,,,,,1,91.83,,,,,1,139.28,,,,,,,1,91.83,,,3,151.36,2,103.84,1,92.68,,,1,110.74,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,155.64,1,166.94,,,1,146.20,6,321.03,,,,,,,1,182.48,1,146.20,,,,,,,,,,,1,157.73,,,1,182.48,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,211.42,,,,,1,332.23,4,253.00,,,,,2,221.73,,,,,,,,,1,228.31,,,,,1,228.31,,,3,382.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,300.30,1,241.55,,,,,1,462.96,1,,,,462.96,,,,,1,273.22,7,442.20,,,,,1,214.59,,,,,,,1,462.96,2,250.31,,,,,1,241.55,,,4,500.63,1,358.42,,,1,214.59,1,270.27,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,524.93,,,,,,,4,1049.87,,,,,2,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,,1,900.90,,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,
,,,,85+,1,1724.14,,,,,,,,,,,,,,,,,,,,1,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,61.69,,,,,,,,,,,,1,51.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,135.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,49.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.20,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,34.81,,,,,,1,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,2,78.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,75.13,,,,,,1,58.72,,,,,,,,,1,71.74,2,73.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,76.57,,,,,,,,,,,,,,2,153.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,124.30,,,1,188.68,,,1,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,105.21,3,91.46,1,90.33,,,,,,,5,146.93,,,,,,,1,95.79,,,,,,,,,,,,,1,90.33,,,,,1,90.33,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,103.20,,,,,1,96.34,,,,,,,,6,194.74,,,,,,,1,92.25,4,91.49,,,,,,,,,,,,,,,1,96.34,,,,,1,164.20,5,120.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,133.87,,,1,105.15,,,,,,,,,,4,113.25,,,,,,,1,104.17,5,153.19,1,200.80,,,2,96.43,1,104.17,,,,,,,,,,,1,105.15,2,210.30,,,1,89.05,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,144.09,1,154.32,,,,,,,1,,,,268.82,6,265.37,,,,,,,2,308.64,9,288.83,,,,,2,133.78,1,268.82,,,,,1,118.06,1,154.32,1,118.06,1,151.98,,,1,144.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,208.33,,,,,,,,,,,,,,4,208.44,,,,,,,,,4,278.55,,,,,3,169.30,1,178.89,,,,,,,1,178.89,,,,,1,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,284.50,,,,,,,2,355.24,4,351.80,,,,,3,283.55,,,,,1,331.13,,,,,,,1,331.13,1,370.37,,,,,,,1,390.63,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,452.49,,,,,,,,,,1,346.02,,,,,,,,,2,449.44,,,,,1,346.02,,,,,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,847.46,,,,,,,,1,900.90,1,847.46,,,,,,,,,,,,,,,1,847.46,1,1041.67,,,,,,,3,3125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1754.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,46.86,,,,,1,46.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,37.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,111.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,39.48,,,,,2,41.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,118.91,1,,,,80.45,,,,,,,,,1,80.45,,,,,,,1,71.02,,,,,1,118.91,,,,,,,1,71.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,89.69,1,160.00,,,,,,,1,89.69,,,,,,,,,1,93.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,2,,,,165.29,,,,,2,212.31,,,,,,,,,,,3,175.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,133.45,,,,,,,,,,,,,,1,164.74,,,3,124.02,,,1,83.68,2,99.65,,,1,94.97,2,99.65,,,,,,,,,,,1,83.68,,,1,105.82,1,135.69,2,188.32,,,1,83.68,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,83.19,,,,,,2,86.10,,,6,146.70,,,,,1,103.41,3,103.63,,,1,94.25,2,91.66,,,,,,,1,99.30,,,1,103.41,,,3,120.34,2,104.11,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,88.50,,,,,,,,,,,,,,,,1,101.73,2,127.47,,,,,1,101.73,12,219.98,,,3,94.28,5,187.27,1,170.65,,,,,,,1,103.63,1,138.50,,,2,104.82,2,203.46,2,97.47,,,1,103.63,,,,,,,,,,,,,,,,
,,,,60~64,3,239.62,1,161.29,2,189.04,1,161.29,,,,,,,,3,207.04,,,4,311.28,,,,,1,151.75,6,320.00,,,2,177.15,,,,,,,1,131.93,1,178.25,,,2,130.04,1,178.25,3,142.31,2,289.44,1,161.29,,,,,3,158.98,,,,,,,,,,,,,,
,,,,65~69,1,208.77,,,1,156.25,,,,,1,,,,156.25,2,185.19,,,1,199.20,,,,,1,199.20,7,230.26,,,5,237.98,1,208.77,,,,,,,,,,,,,,,,,3,268.10,,,,,,,2,217.63,,,,,,,,,,,,,,
,,,,70~74,1,387.60,,,2,257.73,,,1,221.73,,,,,,2,275.86,,,2,312.99,,,,,1,250.00,5,857.63,,,3,270.51,1,307.69,,,,,,,,,,,1,250.00,,,1,465.12,2,235.02,,,3,516.35,,,1,250.00,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,2,738.01,,,,,,,4,744.88,,,2,526.32,2,666.67,,,,,,,,,,,1,636.94,,,,,1,483.09,,,,,,,1,483.09,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,61.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,2,48.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.71,1,45.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,70.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,89.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,123.30,3,169.20,,,1,223.71,,,,,,,,,,,,,,,,,,,,,,,,,,,1,193.42,1,137.17,1,139.47,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,145.45,,,1,98.04,,,,,3,,,,149.93,2,196.08,,,2,126.58,1,101.94,,,,,,,,,,,1,166.94,,,,,1,101.42,,,1,101.94,,,1,101.94,3,184.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,166.39,,,,,2,,,,88.07,6,112.15,,,3,102.56,6,146.56,1,166.39,,,,,,,1,166.39,,,2,101.16,,,2,94.92,1,91.91,,,,,1,91.91,2,104.17,,,1,161.29,1,84.53,,,,,,,,,,,,,,,,,,
,,,,55~59,2,97.99,1,136.80,2,97.99,,,,,,,,,,9,233.10,1,102.46,2,111.67,9,154.69,1,101.94,,,1,187.62,,,,,,,,,1,99.11,2,174.52,,,,,,,1,136.80,1,99.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,141.80,1,219.30,1,121.36,,,,,,,,,,6,204.99,,,1,136.99,8,271.37,1,219.30,,,4,138.79,,,,,,,,,,,,,,,,,,,,,1,248.14,,,1,142.45,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,180.18,,,,,,,,,1,,,,199.60,5,276.85,,,1,167.79,2,310.56,2,169.49,,,1,238.10,1,186.57,,,,,,,1,176.06,,,,,1,199.60,1,167.79,5,455.79,1,315.46,,,,,1,167.79,,,,,,,,,,,,,,,,,,
,,,,70~74,2,595.24,,,,,,,,,2,,,,249.38,6,575.82,,,3,310.24,3,259.74,3,338.22,1,371.75,,,,,,,,,,,,,3,655.02,,,,,,,2,316.96,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,419.29,,,,,,,1,512.82,,,2,388.35,,,1,340.14,,,,,,,,,,,1,512.82,,,3,595.24,,,,,,,2,418.41,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,2,1408.45,2,1123.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,4,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,1,66.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.75,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,2,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,153.37,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,148.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.21,,,,,,,,,,,,,,
,,,,15~19,,,1,61.69,,,1,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.68,,,1,45.93,,,,,,,,,,,2,43.58,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,39.23,,,1,52.25,1,39.23,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65.32,,,,,,,,,,,,,,,,,,
