,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,1,1449.28,1,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,38.33,,,2,,,,40.58,,,,,,,,,,,1,25.21,,,,,,,,,,,,,,,,,,,1,25.24,1,7.85,,,,,,,,,,,,,2,28.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,4,16.61,,,,,,,,,,,,,,,,1,15.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,14.94,,,,,,,,,,,,1,7.52,,,,,,,,,,,,,,,,,,,,,1,17.97,,,,,,,,,,,,,,,,,,,1,7.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,20.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12.95,,,,,,,,,,,,,,,1,20.68,1,8.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.23,1,9.23,,,1,20.69,,,,,1,20.69,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,21.68,,,,,1,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,22.25,,,2,17.64,,,,,,,,,,1,21.88,,,,,,,,,,,2,22.06,,,1,68.59,2,14.93,,,,,2,22.06,,,,,,,,,,,2,14.84,1,41.05,,,2,33.18,1,49.58,,,3,33.70,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,73.48,,,1,69.44,,,,,,,,,,,,3,29.68,,,,,,,,,,,,,,,,,1,18.44,,,,,,,,,,,,,,,,,,,,,,,,,1,36.27,,,2,75.64,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,52.47,,,1,20.73,,,,,,,,,,,,2,32.12,,,,,,,,,1,20.73,2,55.90,,,,,,,,,,,,,,,1,88.89,,,,,,,,,,,1,20.73,,,1,54.08,,,5,41.54,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,54.36,,,,,,,,,,,,,,,,4,46.93,,,1,51.07,,,,,1,67.43,2,36.28,,,,,3,54.36,2,36.04,,,,,,,,,,,,,,,1,66.09,,,,,,,1,24.78,1,24.78,4,65.50,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,3,26.58,1,38.62,3,24.63,,,,,,,,16,73.20,,,,,,,1,74.96,5,31.91,10,51.97,,,,,11,53.39,5,26.96,1,74.96,,,,,,,,,,,1,13.21,1,44.39,1,31.74,,,,,,,4,28.90,6,38.94,,,1,13.21,,,,,,,,,,,,,,,,
,,,,55~59,1,23.73,,,1,23.73,3,20.74,1,23.73,2,,,,25.49,,,13,54.50,,,,,1,12.75,1,12.75,4,38.61,22,79.58,1,25.18,,,10,46.96,8,55.31,,,,,1,70.27,,,,,1,12.75,5,38.01,10,37.59,1,25.18,,,,,,,1,37.76,4,34.68,1,23.73,,,2,19.31,,,,,,,,,,,,,,
,,,,60~64,2,38.37,,,,,1,46.43,,,,,,,,1,46.43,8,82.15,,,,,,,,,4,48.04,23,137.57,1,67.11,,,16,104.60,9,78.42,1,40.65,,,,,,,,,,,5,75.64,2,50.28,1,67.11,1,22.85,,,,,4,53.50,4,58.63,3,58.09,2,131.75,3,44.49,,,,,,,,,,,,,,
,,,,65~69,1,106.38,1,43.78,,,1,86.28,5,82.02,,,,,,,,6,88.12,,,,,,,1,140.25,1,123.46,13,151.66,1,43.78,,,11,146.92,3,86.31,1,34.82,,,,,,,,,,,1,43.78,6,94.62,,,,,,,2,58.09,,,3,229.18,,,,,2,70.32,,,,,,,,,,,,,,
,,,,70~74,,,2,116.28,1,236.97,,,2,116.69,,,,,,,,1,85.03,,,,,,,1,183.82,3,151.90,6,131.09,,,,,5,124.66,4,110.07,,,,,,,,,,,2,398.41,,,1,40.68,1,185.87,,,,,,,2,221.98,1,40.68,,,3,193.17,1,271.00,,,,,,,,,,,,,,
,,,,75~79,1,515.46,,,,,,,,,,,,,,,,,,,,,,,,,,1,408.16,1,373.13,,,,,8,491.40,2,383.88,,,,,,,,,,,,,2,711.74,2,233.64,,,,,,,,,1,222.72,,,,,,,1,191.94,,,,,,,,,,,,,,
,,,,80~84,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,1,1176.47,1,1234.57,,,,,,,,,,,,,,,,,,,1,1234.57,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,2,30.34,,,,,,,,,,,,,,,,,,,,,,,,1,25.58,,,,,,,,,,,1,14.09,1,15.17,,,,,,,,,,,1,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,25.01,,,,,1,32.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,17.53,,,,,,,,,,,,,,,,,,,,,1,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,8.08,2,16.15,,,,,,2,27.14,,,,,,,,,1,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.93,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,20.19,,,,,,,,,,1,8.85,,,,,,,2,18.62,,,1,8.85,,,,,,,,,,,,,,,,,,,,,1,8.85,,,1,22.79,1,8.85,,,2,28.31,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,20.07,,,,,,,,,,,,,,1,23.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.19,,,,,,,,,2,13.82,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,10.72,,,2,21.04,,,,,1,28.18,1,28.18,1,20.48,,,,,,,,,,,,,1,38.12,,,,,,,1,10.72,,,,,,,,,1,36.38,1,46.15,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,37.79,,,,,,,,,,,,,,,,,,1,16.73,,,,,,,,,1,16.73,,,,,1,33.84,,,,,,,,,,,,,,,1,33.84,,,,,,,1,16.73,,,1,77.10,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,20.43,,,,,,,,,1,,,,75.76,,,,,4,81.72,1,41.03,,,,,,,1,41.03,1,75.76,,,3,50.59,,,,,1,41.03,,,,,,,,,,,,,,,,,,,,,4,79.37,1,73.53,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,50.20,1,62.11,,,,,,,,,,,,,,,,1,71.43,,,1,62.11,3,58.74,1,97.66,5,57.05,,,,,1,25.10,,,,,,,,,,,,,,,1,62.11,,,1,62.11,,,,,1,62.11,3,61.30,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,41.69,,,,,,,,,1,,,,15.76,,,,,15,89.09,,,,,3,27.07,4,33.69,6,39.12,,,,,6,50.12,1,44.21,1,15.76,,,,,,,,,1,44.86,4,60.07,,,,,,,1,29.46,1,50.18,11,56.03,1,46.13,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,21.06,,,,,2,15.78,1,21.72,2,,,,18.20,1,11.92,,,17,82.58,,,,,3,23.68,5,51.32,21,73.75,3,18.72,,,12,52.32,5,29.27,4,25.81,,,,,1,33.01,,,3,24.16,6,47.34,2,20.34,1,11.92,,,1,34.65,3,19.11,8,39.68,1,11.92,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,37.22,,,2,30.87,,,2,30.97,,,,,,,,,,16,113.85,1,20.96,,,2,57.11,5,55.99,23,144.75,1,20.96,,,19,97.69,6,92.62,1,40.39,,,,,,,,,1,20.96,5,42.95,,,1,40.39,,,,,4,61.75,3,60.83,,,,,1,55.13,,,,,,,,,,,,,,,,
,,,,65~69,3,80.84,,,,,,,,,,,,,,,,1,41.19,9,112.04,2,82.37,,,1,41.19,4,96.90,13,136.44,2,61.92,,,10,131.27,8,90.48,,,,,,,,,,,2,56.35,4,60.13,1,41.19,,,,,,,1,112.49,1,41.19,1,127.06,,,4,60.13,,,,,,,,,,,,,,,,
,,,,70~74,4,84.25,1,172.71,,,,,2,101.88,1,,,,213.22,,,,,8,135.48,,,,,,,2,195.12,16,265.87,,,,,8,127.57,3,71.96,,,,,1,35.01,,,1,76.16,,,1,234.19,,,,,,,,,1,153.85,2,214.13,,,2,172.86,2,218.58,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,431.03,1,,,,173.01,,,,,3,240.58,,,,,1,362.32,3,252.53,4,278.75,1,173.01,,,3,240.58,2,346.02,,,,,,,,,,,,,1,173.01,,,,,,,,,,,,,,,1,362.32,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,806.45,,,1,806.45,,,3,1030.93,,,,,,,,,,,,,,,,,,,,,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,19.56,,,,,,,,,,,1,8.32,,,,,,,,,,,,,,,2,26.03,,,,,,,,,,,,,,,1,20.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.07,,,,,,,,,,,,,1,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,38.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,13.18,,,,,,,,,,,1,24.64,,,,,1,16.20,,,1,7.94,,,,,,,,,1,18.68,,,1,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,4,,,,17.14,,,,,,,,,,,,,,,,,,,,,3,25.42,,,,,,,1,21.73,,,,,,,,,,,,,,,,,,,1,17.83,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,21.36,,,,,1,,,,9.66,,,1,33.86,,,,,,,,,1,33.86,,,,,,,,,,,,,,,,,,,,,3,18.26,,,,,,,,,2,21.12,,,2,26.20,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,26.32,1,,,,60.46,2,17.38,,,,,,,,,,,,,1,19.60,,,,,3,38.09,,,1,41.61,,,,,,,,,1,41.61,1,19.60,,,,,1,18.27,,,,,2,25.70,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,32.72,,,1,,,,14.86,,,1,32.72,,,,,,,,,2,49.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,41.31,,,,,,,,3,52.88,,,,,,,,,2,64.52,1,45.98,,,,,1,55.19,,,,,,,,,,,,,1,55.19,,,,,,,,,,,,,,,,,1,108.46,,,,,,,,,,,,,,,,,,
,,,,45~49,4,57.22,,,,,,,,,,,,,,,,1,79.18,,,,,,,,,,,,,,,,,4,43.52,1,71.38,,,,,,,,,1,57.77,3,69.04,,,,,1,90.17,1,46.82,,,,,9,71.35,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,45.18,,,1,52.99,,,1,51.65,2,,,,27.89,,,12,75.18,,,2,37.84,,,1,18.92,2,26.97,4,68.43,1,52.99,,,3,30.01,3,63.67,2,54.75,,,,,,,1,46.95,1,18.92,,,,,,,,,1,52.99,1,18.92,6,45.42,,,,,1,54.41,,,,,,,,,,,,,,,,
,,,,55~59,5,24.80,,,,,,,,,1,,,,11.71,2,48.85,21,68.89,,,1,11.71,1,11.71,1,36.70,6,31.17,20,77.18,,,,,18,74.62,9,38.31,3,26.13,,,,,,,1,11.71,1,38.36,3,50.33,2,23.43,,,,,,,4,25.46,7,41.03,2,23.43,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,26.57,,,1,49.07,,,1,18.22,1,,,,49.07,1,49.07,15,93.56,,,,,,,1,49.07,8,50.21,26,129.89,,,,,12,66.35,8,60.51,1,35.31,1,53.68,,,,,1,35.31,12,78.78,1,35.31,1,53.68,1,53.68,,,,,1,18.22,5,44.33,,,1,18.22,2,104.44,,,,,,,,,,,,,,,,
,,,,65~69,,,,,3,90.09,,,,,1,,,,37.06,3,61.21,12,117.74,1,45.39,,,,,3,74.96,1,161.29,15,167.24,,,,,12,157.09,4,62.63,2,54.39,,,,,2,125.08,,,2,55.76,1,37.06,1,112.49,,,,,,,3,187.62,2,97.32,,,1,91.74,2,140.55,,,,,,,,,,,,,,,,
,,,,70~74,2,73.86,,,1,69.20,,,,,1,,,,217.86,1,69.20,7,160.48,,,1,36.93,,,,,3,127.88,14,234.39,1,226.24,1,132.80,8,133.94,4,76.63,1,36.93,,,,,,,,,2,168.63,,,,,,,,,,,1,217.86,,,1,215.98,1,156.99,2,157.36,,,,,,,,,,,,,,,,
,,,,75~79,1,281.69,,,,,,,1,162.60,,,,,,,,3,210.67,,,,,,,,,3,268.34,8,347.22,,,,,3,176.89,2,182.48,,,,,,,1,123.61,,,3,182.48,,,,,,,,,,,2,140.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1111.11,1,370.37,,,,,2,477.33,,,,,,,,,,,,,,,,,,,,,,,,,1,555.56,,,,,,,2,2222.22,,,,,,,,,,,,,,,,
,,,,85+,1,1724.14,1,1086.96,,,,,,,,,,,,,,,,,,,,,,1,2127.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,4,61.09,,,,,,,,1,8.79,,,,,1,21.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.79,,,1,21.70,1,16.57,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,24.85,,,,,,,,,,,,,,,,,,,,,,1,7.21,,,,,,,1,20.34,,,,,,,,,,,,,,,1,14.18,,,,,,,2,61.60,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,40.27,,,,,,,,,,,,,,1,26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.26,,,,,,,,,,,,,,,,,1,22.28,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,8.40,,,1,8.40,1,20.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.09,,,,,,,,,,,,,,,,,,
,,,,25~29,1,9.49,,,,,,,,,,,,,,,,,,,,,,1,38.02,1,30.75,1,27.81,,,,,1,27.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22.51,1,27.81,,,,,,,,,,,,,,,,,,
,,,,30~34,1,9.77,,,,,,,2,25.94,,,,,,,,1,18.77,,,,,,,,,,,,,,,1,40.90,,,,,,,,,,,,,,,,,,,1,17.50,,,,,,,,,,,,,4,28.08,,,,,,,,,,,,,,,,,,
,,,,35~39,2,37.79,,,,,,,,,1,,,,25.16,,,3,23.83,,,,,,,2,28.63,2,20.73,1,23.33,,,1,46.53,,,1,13.33,,,,,1,23.33,,,,,,,,,1,46.53,,,,,,,,,,,,,3,29.38,,,,,,,,,,,,,,,,,,
,,,,40~44,2,46.69,,,,,,,,,,,,,,,,1,20.55,1,52.22,,,,,1,52.22,2,30.00,1,20.55,,,1,95.51,,,,,,,,,,,,,,,,,,,,,2,62.50,,,,,,,1,20.55,1,20.55,4,38.95,,,,,,,,,,,,,,,,,,
,,,,45~49,1,59.03,,,,,,,1,55.13,,,,,,,,4,72.39,,,,,2,66.80,1,84.75,1,42.81,,,,,2,69.01,3,51.81,,,,,,,,,,,,,,,,,1,59.03,,,,,,,,,,,1,42.81,2,55.20,,,,,,,,,,,,,,,,,,
,,,,50~54,3,44.25,,,,,,,1,21.66,,,,,,,,11,77.60,,,1,21.66,,,5,69.24,9,70.87,,,,,8,103.01,2,72.44,,,,,,,,,,,,,1,100.00,1,21.66,2,43.33,,,,,,,,,1,21.66,2,54.57,5,146.28,,,,,,,,,,,,,,,,,,
,,,,55~59,4,29.52,1,11.94,1,11.94,,,1,32.14,3,,,,35.82,,,18,65.28,,,2,16.22,,,3,210.97,13,48.21,1,21.33,,,14,52.44,3,17.63,,,1,11.94,,,,,,,,,1,21.33,4,25.62,4,26.38,2,42.65,2,25.64,,,,,2,25.64,4,30.62,7,35.78,1,35.25,,,,,,,,,,,,,,,,
,,,,60~64,2,180.83,,,2,25.05,1,17.00,1,17.00,2,,,,28.61,1,109.89,11,67.25,,,,,1,47.60,9,67.82,15,85.81,1,31.77,,,14,90.37,3,37.22,3,47.87,,,,,,,,,,,1,109.89,1,49.19,4,50.00,1,31.77,1,47.60,1,109.89,,,,,,,6,50.10,1,47.60,1,49.19,,,,,,,,,,,,,,
,,,,65~69,2,341.30,,,,,,,,,1,,,,32.52,,,8,89.45,,,,,,,2,48.82,20,152.53,,,,,18,167.68,3,50.28,2,122.70,,,1,65.83,,,1,45.64,1,32.52,,,1,45.64,7,81.32,2,46.97,,,1,87.95,,,,,1,170.65,2,65.04,,,,,,,,,,,,,,,,,,
,,,,70~74,1,212.31,,,,,,,,,3,,,,67.66,,,5,82.81,,,1,63.05,,,3,73.22,11,145.39,1,224.72,1,33.17,16,225.96,3,294.99,1,33.17,,,,,,,,,,,,,2,66.33,7,111.77,1,167.22,1,121.80,,,,,2,97.23,4,166.18,,,1,196.08,,,5,123.52,,,,,,,,,,,,
