,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,187.62,1,93.81,,,4,375.23,2,187.62,1,93.81,,,1,93.81,2,187.62,,,,,,,,,5,469.04,,,1,93.81,,,3,281.43,1,93.81,,,,,1,93.81,,,,
,,,,75~79,,,,,,,,,1,90.91,1,,,,90.91,1,90.91,1,90.91,4,363.64,3,272.73,1,90.91,,,1,90.91,,,2,181.82,1,90.91,,,,,3,272.73,2,181.82,,,,,1,90.91,,,,,,,5,454.55,,,,
,,,,80~84,1,123.92,1,123.92,,,,,2,247.83,,,,,,3,371.75,,,2,247.83,3,371.75,1,123.92,,,,,,,2,247.83,,,,,,,2,247.83,,,,,,,1,123.92,,,,,1,123.92,,,,,,
,,,,85+,1,210.53,,,,,,,,,,,,,,1,210.53,,,,,2,421.05,,,,,3,631.58,,,,,,,,,,,4,842.11,1,210.53,,,,,,,,,,,,,1,210.53,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.55,,,,,,,,,,,,,,,,
,,,,30~34,1,24.94,,,,,,,,,,,,,,,,,,,,,,,,1,24.94,,,1,24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,51.44,,,,,,,,,,,,,,,,1,25.72,,,,,,,,,,,1,25.72,,,,,,,,,,,,,,,1,25.72,2,51.44,,,,,,,,,,,,
,,,,40~44,5,125.31,,,,,,,,,1,,,,25.06,,,1,25.06,,,,,,,1,25.06,1,25.06,,,1,25.06,1,25.06,,,2,50.13,1,25.06,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,76.84,,,,,,,,,,,,,,1,25.61,3,76.84,,,1,25.61,2,51.23,1,25.61,1,25.61,4,102.46,,,,,1,25.61,1,25.61,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,12,340.04,,,1,28.34,,,,,,,,,,1,28.34,8,226.69,,,1,28.34,2,56.67,,,1,28.34,1,28.34,,,,,2,56.67,1,28.34,,,,,1,28.34,1,28.34,1,28.34,,,1,28.34,,,,,,,,
,,,,55~59,2,68.78,,,,,1,34.39,,,1,,,,34.39,,,2,68.78,,,3,103.16,4,137.55,,,2,68.78,1,34.39,1,34.39,,,,,2,68.78,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,127.06,,,,,,,,,,,,,,1,63.53,3,190.60,,,,,,,1,63.53,1,63.53,1,63.53,,,,,1,63.53,2,127.06,,,1,63.53,,,,,,,,,1,63.53,,,,,,,,
,,,,65~69,3,218.34,,,,,,,,,,,,,,,,8,582.24,,,1,72.78,2,145.56,,,1,72.78,,,1,72.78,,,1,72.78,,,,,,,1,72.78,2,145.56,1,72.78,,,1,72.78,,,,,,,,
,,,,70~74,,,,,,,,,1,95.79,,,,,,,,4,383.14,,,2,191.57,6,574.71,,,1,95.79,1,95.79,,,,,1,95.79,,,,,,,,,,,,,,,4,383.14,,,,,,,,
,,,,75~79,1,94.70,1,94.70,,,,,,,,,,,,2,189.39,1,94.70,,,1,94.70,6,568.18,,,1,94.70,1,94.70,,,,,,,3,284.09,,,,,1,94.70,3,284.09,,,,,4,378.79,,,,,,,,
,,,,80~84,,,,,,,,,1,120.05,,,,,,3,360.14,,,1,120.05,2,240.10,2,240.10,,,1,120.05,,,1,120.05,,,,,4,480.19,,,,,,,,,1,120.05,1,120.05,1,120.05,,,,,,,,
,,,,85+,3,604.84,,,,,,,,,,,,,,1,201.61,3,604.84,,,,,3,604.84,,,5,1008.06,,,,,,,,,,,1,201.61,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,,,1,28.44,,,,,,1,28.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,24.58,,,,,,,,,,,,,,,,,,,1,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,53.02,,,,,1,26.51,1,26.51,,,,,,,,,,,,,,1,26.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,74.02,,,,,,,,,,,,,,,,3,74.02,,,,,,,1,24.67,,,1,24.67,1,24.67,,,,,,,,,,,,,,,,,,,,,1,24.67,,,,,,
,,,,45~49,5,127.52,,,1,25.50,,,,,,,,,,,,3,76.51,,,,,2,51.01,1,25.50,,,1,25.50,2,51.01,,,,,,,,,1,25.50,,,,,,,1,25.50,,,,,,,,,,
,,,,50~54,6,168.92,,,,,3,84.46,,,,,,,,,,5,140.77,,,,,1,28.15,1,28.15,,,2,56.31,1,28.15,,,,,,,2,56.31,1,28.15,,,2,56.31,,,,,,,2,56.31,,,,,,
,,,,55~59,5,162.02,1,32.40,,,,,,,,,,,,,,6,194.43,,,,,,,4,129.62,,,1,32.40,1,32.40,,,1,32.40,,,1,32.40,3,97.21,,,,,,,,,,,3,97.21,,,2,64.81,,
,,,,60~64,1,57.34,,,,,,,,,1,,,,57.34,,,4,229.36,1,57.34,,,2,114.68,2,114.68,,,,,2,114.68,1,57.34,,,,,,,3,172.02,,,1,57.34,,,,,1,57.34,,,,,,,,
,,,,65~69,1,72.15,,,,,2,144.30,,,5,,,,360.75,,,1,72.15,1,72.15,,,1,72.15,2,144.30,1,72.15,3,216.45,,,1,72.15,,,1,72.15,2,144.30,3,216.45,,,1,72.15,3,216.45,,,,,1,72.15,1,72.15,5,360.75,,
,,,,70~74,,,,,,,,,1,95.42,,,,,,,,4,381.68,,,1,95.42,2,190.84,1,95.42,,,3,286.26,,,,,,,,,,,1,95.42,,,,,1,95.42,1,95.42,5,477.10,,,3,286.26,5,477.10,,
,,,,75~79,1,100.91,,,,,,,,,2,,,,201.82,,,3,302.72,,,,,3,302.72,3,302.72,,,,,,,,,,,,,,,5,504.54,,,,,1,100.91,,,2,201.82,,,,,5,504.54,,
,,,,80~84,,,1,116.69,,,,,1,116.69,1,,,,116.69,,,1,116.69,,,,,4,466.74,4,466.74,,,2,233.37,1,116.69,,,,,,,,,7,816.80,1,116.69,,,,,1,116.69,,,,,1,116.69,5,583.43,,
,,,,85+,,,,,,,,,,,,,,,,,,3,568.18,,,,,,,1,189.39,,,2,378.79,,,,,,,,,,,1,189.39,,,,,,,,,3,568.18,,,,,1,189.39,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,25.16,,,,,1,,,,25.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.16,,,,,,,,,,
,,,,30~34,1,24.23,,,,,,,,,,,,,,,,,,,,,,1,24.23,,,,,1,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,53.06,,,,,,,,,2,,,,53.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.53,,,,,,,,,,,,,,,,,,
,,,,40~44,4,101.45,,,1,25.36,1,25.36,,,4,,,,101.45,,,,,,,,,1,25.36,3,76.08,,,,,,,,,,,,,,,,,,,,,,,3,76.08,,,,,,,,,,
,,,,45~49,4,102.30,1,25.58,,,,,,,4,,,,102.30,,,1,25.58,,,,,,,2,51.15,,,,,,,,,,,3,76.73,,,,,1,25.58,1,25.58,,,,,,,,,,,,,,
,,,,50~54,7,190.68,,,1,27.24,,,,,3,,,,81.72,,,2,54.48,2,54.48,1,27.24,1,27.24,2,54.48,,,,,,,,,,,1,27.24,,,1,27.24,1,27.24,,,,,,,,,,,,,,,,
,,,,55~59,2,62.72,,,1,31.36,,,,,7,,,,219.50,,,4,125.43,1,31.36,2,62.72,1,31.36,3,94.07,,,,,,,,,,,3,94.07,,,,,1,31.36,,,1,31.36,,,,,1,31.36,,,,,,
,,,,60~64,1,49.33,,,,,,,1,49.33,5,,,,246.67,1,49.33,5,246.67,4,197.34,,,,,1,49.33,,,,,,,,,,,5,246.67,,,,,,,,,1,49.33,,,,,2,98.67,,,,,,
,,,,65~69,2,148.48,,,,,,,,,7,,,,519.67,,,3,222.72,4,296.96,,,1,74.24,3,222.72,,,,,,,,,,,5,371.20,,,,,,,,,,,,,,,2,148.48,,,,,,
,,,,70~74,2,187.62,,,,,,,,,4,,,,375.23,,,5,469.04,3,281.43,,,1,93.81,,,,,,,,,,,1,93.81,6,562.85,,,,,1,93.81,,,1,93.81,,,1,93.81,1,93.81,,,,,,
,,,,75~79,,,,,,,,,1,109.65,4,,,,438.60,,,6,657.89,1,109.65,1,109.65,1,109.65,,,1,109.65,,,,,,,,,1,109.65,,,1,109.65,,,,,,,,,,,3,328.95,,,,,,
,,,,80~84,,,,,,,,,2,235.02,4,,,,470.04,,,1,117.51,7,822.56,1,117.51,1,117.51,,,1,117.51,,,,,,,,,1,117.51,1,117.51,,,,,,,1,117.51,1,117.51,,,5,587.54,,,,,,
,,,,85+,,,,,,,,,3,505.90,1,,,,168.63,,,,,3,505.90,,,,,1,168.63,,,,,,,1,168.63,,,2,337.27,,,,,,,,,2,337.27,1,168.63,,,2,337.27,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,主唾液腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,腎,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,25.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,24.17,,,,,,,,,,,,,,1,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,2,53.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,42.96,,,,,1,,,,42.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,2,134.23,2,134.23,1,67.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,83.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,114.81,,,,,1,114.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,白血病,,肝及肝內膽管,,其他分界不明的部位,,,,,直腸與肛門,,食道,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,26.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,2,48.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,26.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,37.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,104.99,,,,,,,,,,,,,,,,1,52.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,137.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,78.74,,,1,78.74,,,,,,1,78.74,,,1,78.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,109.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,413.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,卵巢、輸卵管及寬韌帶,,其他分界不明的部位,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,25.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,26.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,51.73,1,51.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,65.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,69.49,,,,,,,,,,,,,,2,138.99,,,,,,,,,,,1,69.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,229.71,1,76.57,,,,,,,,,,,,,,1,76.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,98.91,2,197.82,,,1,98.91,,,,,1,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,140.45,,,,,,1,140.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,448.43,,,1,224.22,,,,,,,,,,,,,,,,,,1,224.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,卵巢、輸卵管及寬韌帶,,肺、支氣管及氣管,,胃,,,,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,24.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,50.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,62.31,1,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,70.77,,,,,1,70.77,,,,,,,,,,,,,,1,70.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,76.57,,,,,1,76.57,1,,,,76.57,,,,,,,1,76.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,97.18,1,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,211.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,25.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,26.55,1,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,48.61,,,,,1,,,,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,49.95,1,49.95,1,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,60.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,70.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,72.89,,,1,72.89,,,1,72.89,,,,,,1,72.89,,,,,,,1,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,96.34,1,96.34,,,,,,,,,,,,,,,,,,,,1,96.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,1,134.23,,,,,1,134.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,1,187.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
