,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,91.16,1,39.51,,,,,,,,,,1,91.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,65.02,,,,,,,,,,,,1,41.51,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,102.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.88,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,34.94,,,1,34.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,55.83,,,,,,,,,1,,,,230.95,1,55.83,,,,,,,,,1,55.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,164.41,,,,,,,,,,,,,,,,,,,,,1,240.96,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,132.98,1,82.51,,,,,,,,,,,,1,82.51,,,,,,,,,,,2,110.56,,,,,,,,,,,,,1,96.99,,,,,,,3,110.70,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,2,409.84,,,,,,,3,135.56,,,1,89.93,,,,,,,,,2,129.37,,,,,1,89.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,109.17,,,1,109.17,1,154.80,3,88.44,,,5,147.41,,,,,,,2,126.50,,,2,129.79,,,,,,,1,111.73,1,63.25,1,50.61,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,116.14,,,,,,,,,,,,,,3,101.08,,,,,,,8,178.61,,,4,320.77,,,2,106.04,,,,,1,110.62,1,57.74,,,,,,,1,57.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,269.54,,,,,,,,,,3,169.11,,,1,97.75,1,269.54,5,215.89,,,5,229.67,,,,,,,,,,,1,133.16,,,,,1,184.50,1,202.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,378.79,,,,,,,,,,1,210.08,1,139.66,1,139.66,,,4,335.57,,,2,333.89,1,298.51,,,,,,,1,139.66,1,396.83,,,,,,,,,,,1,210.08,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,763.36,,,,,,,,1,980.39,,,,,,,1,763.36,,,1,490.20,,,,,,,,,1,980.39,,,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,2000.00,,,,,1,925.93,,,,,1,925.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,3225.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.31,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,30.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,107.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,34.39,,,,,,,,,,,,,,,,,,,,,,1,139.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,49.38,,,,,,,,,,,,,,,,,,,,,1,49.38,,,,,,,,,,,,,1,206.19,,,1,83.75,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,280.90,,,1,280.90,,,,,,,,,,,,,,,,1,73.64,,,,,,,,,,,1,100.81,,,1,73.64,,,,,,,,,1,246.91,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,1,78.13,,,,,3,176.57,,,,,,,,,,,,,,,,,,,1,78.13,,,,,,,1,78.13,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,92.68,,,,,,,,,,,,,,,,,,,,1,211.42,1,92.68,,,,,,,,,2,185.36,,,,,,,2,422.83,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,52.38,1,164.47,2,79.46,,,3,111.19,,,,,,1,126.74,1,52.38,2,120.55,,,,,3,214.75,1,114.94,,,,,1,114.94,,,,,1,164.47,2,87.18,,,,,,,,,,,,,1,126.74,,,,,,,,,,,,,,,,
,,,,60~64,2,83.23,,,1,55.96,,,2,222.47,,,,,,,,1,162.34,4,165.15,,,,,3,196.98,3,166.11,,,2,153.49,,,,,,,2,90.83,2,90.50,,,1,76.75,,,,,1,111.23,1,111.23,,,,,,,,,,,,,,,,,,
,,,,65~69,2,347.22,,,1,240.96,1,173.61,,,,,,,,,,3,153.93,4,200.50,,,1,173.61,4,128.99,2,201.82,,,,,,,,,,,2,131.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,369.00,2,408.16,,,,,,,,,,,,1,369.00,4,313.23,1,387.60,,,2,378.07,,,1,387.60,,,1,387.60,,,1,369.00,,,1,581.40,1,204.08,,,1,280.11,,,1,387.60,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,353.36,,,,,,,,,,,,,,,,,,1,769.23,1,465.12,,,,,,,,,,,1,1041.67,,,,,,,,,,,,,,,,,1,884.96,1,884.96,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,1492.54,,,,,,,,,,,,,,,1,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,74.60,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,106.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,32.46,,,,,,,,,,,,,,,,1,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.46,,,,,,,,,,,,,,,,,,
,,,,30~34,2,122.40,,,1,34.25,,,1,67.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,72.02,,,,,,,1,143.88,,,,,,,,,,,,,,,,,,,,,,1,203.25,,,,,,,,,,,,,,,,,,,1,83.82,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,212.31,,,,,,,2,145.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.67,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,93.81,,,,,,,,,,,,,,,,,,,,,,1,234.74,,,,,,,,,1,226.76,,,2,114.94,1,280.11,,,,,,,,,,,1,226.76,,,1,76.10,,,,,,,,,,,,,,
,,,,50~54,2,229.10,1,95.24,,,,,2,190.48,,,,,,,,,,,,5,260.01,,,2,137.17,1,231.48,,,,,,,,,,,1,95.24,1,95.24,1,231.48,,,1,226.76,,,1,226.76,2,453.51,,,,,,,,,,,,,,,,,,
,,,,55~59,2,162.07,,,,,,,2,91.62,1,,,,57.18,1,71.43,,,2,63.51,3,214.29,1,57.18,7,189.70,1,246.91,1,184.84,,,,,,,,,1,57.18,1,71.43,,,2,288.60,,,,,,,,,,,,,1,57.18,,,,,,,,,,,,
,,,,60~64,1,68.82,,,,,,,5,121.04,,,,,,1,121.95,,,1,56.82,6,132.42,,,1,68.82,1,68.82,2,62.25,,,1,108.93,,,,,1,56.82,3,78.58,1,108.93,,,,,,,,,1,68.82,,,,,1,165.29,,,,,,,,,,,,
,,,,65~69,,,,,,,2,167.93,1,81.37,,,,,,,,,,,,5,232.45,,,7,212.64,3,207.47,1,81.37,,,,,,,,,,,1,81.37,,,,,,,,,1,234.19,1,162.07,1,114.68,,,,,,,,,,,,,,,,
,,,,70~74,2,203.46,,,1,276.24,1,369.00,1,192.68,,,,,,,,,,1,141.84,4,326.80,,,3,312.83,,,,,,,,,,,1,369.00,1,369.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,598.80,,,,,,,,,,1,396.83,,,5,533.62,,,2,338.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,,,,,,,,1,793.65,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,49.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.38,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,88.11,,,,,,1,32.56,,,,,,,,,,,,,,,,,,,,,1,88.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,54.27,,,,,,,1,33.89,,,,,,1,67.07,,,,,,,1,67.07,,,1,33.89,1,33.89,,,,,,,,,,,,,1,33.89,,,,,,,1,33.89,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,169.78,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,3,166.11,,,,,,,,,,1,70.82,,,,,,,,,1,104.71,,,,,1,261.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,101.63,,,,,2,113.06,,,,,,,,3,164.74,,,,,,,1,172.71,,,,,1,95.15,,,,,,,,,,,,,,,,,,,,,,,1,95.15,,,,,,,,,,,,,,,,,,
,,,,50~54,4,158.67,,,,,,,,,,,,,,3,187.73,,,,,,,,,2,147.06,,,,,,,,,,,,,1,97.09,1,93.55,,,,,,,,,1,93.55,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,63.25,,,,,,,,,,,,,,8,202.48,1,200.00,,,,,,,4,122.36,,,2,126.50,,,1,141.84,,,,,1,78.49,1,241.55,,,1,78.49,,,,,3,125.37,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,255.75,,,2,320.00,3,,,,163.22,5,106.68,,,,,,,4,162.40,6,154.52,,,4,95.79,,,,,,,,,,,,,1,160.00,,,,,,,1,65.02,,,1,65.02,,,,,,,,,,,,,,,,
,,,,65~69,1,107.76,1,149.70,1,79.62,,,,,,,,,,2,125.31,,,1,217.86,,,3,158.73,5,180.57,,,6,274.73,4,127.15,1,79.62,1,149.70,,,,,2,299.40,2,227.53,,,,,1,170.94,,,,,,,2,144.20,,,,,,,,,,,,,,
,,,,70~74,,,1,549.45,,,1,319.49,,,1,,,,262.47,3,211.42,1,262.47,,,,,1,375.94,6,321.03,,,1,137.93,,,,,,,,,,,,,2,446.43,,,1,137.93,1,549.45,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,257.07,,,,,,,1,684.93,1,729.93,,,1,257.07,,,,,,,,,,,,,1,684.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,3448.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,3,71.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,31.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,52.77,,,,,,,,,,,,,1,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,147.06,,,,,1,100.70,,,,,,,,,,,,,,,,,,,,,1,100.70,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,80.91,,,,,,,,,,,,,,1,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,255.10,,,,,,,,,1,278.55,,,,,,,,,,,,,,,,,,,1,64.02,,,,,,,,,1,278.55,,,,,,,,,,,,,,,,
,,,,45~49,2,109.77,1,97.28,,,,,,,1,,,,243.90,,,,,,,,,,,,,2,80.87,,,1,243.90,,,1,97.28,,,,,,,,,1,177.94,,,,,,,1,69.20,,,,,,,,,,,,,,,,,,
,,,,50~54,3,355.03,,,,,,,,,,,,,,1,235.85,,,,,,,4,215.63,1,98.81,1,90.58,1,98.81,,,,,,,,,,,,,,,,,,,,,1,303.03,1,179.21,,,,,,,,,,,,,,,,,,
,,,,55~59,1,155.76,,,,,,,1,82.37,1,,,,72.15,5,133.30,,,1,72.15,1,216.45,2,432.90,,,3,193.92,2,108.23,,,,,,,,,,,1,252.53,1,155.76,2,107.76,,,,,1,196.46,,,,,3,158.31,,,,,,,,,,,,,,
,,,,60~64,7,212.90,,,,,,,,,3,,,,103.95,5,219.01,,,,,,,9,228.48,1,55.37,6,114.48,1,55.37,,,,,,,,,1,132.80,,,1,132.80,1,55.37,1,111.11,,,,,2,265.60,1,65.36,,,,,,,,,,,,,,,,
,,,,65~69,2,112.87,,,,,1,164.20,,,,,,,,1,322.58,,,,,1,93.46,11,244.39,,,3,133.16,2,112.87,,,,,,,1,93.46,,,,,1,164.20,2,169.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,295.86,,,1,149.48,1,,,,340.14,3,208.04,,,,,2,195.12,9,426.34,,,6,284.23,,,,,1,145.56,,,1,529.10,,,1,145.56,,,2,195.12,,,,,1,145.56,,,,,1,239.81,,,,,,,,,,,,,,
,,,,75~79,2,380.23,,,2,278.55,,,,,1,,,,609.76,,,,,,,,,4,367.99,,,2,320.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,487.80,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,826.45,,,1,653.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,43.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,72.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,33.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.15,,,,,,,,,1,30.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,31.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,32.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,354.61,1,78.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,110.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,101.73,,,,,,,1,71.58,,,,,,,,1,101.73,2,84.03,1,260.42,,,1,71.58,,,,,,,,,,,1,101.73,,,,,,,1,71.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,80.00,,,,,1,293.26,1,80.00,,,,,,,,,,2,118.91,,,2,150.15,,,,,,,,,,,2,125.71,2,150.15,,,,,,,1,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,
