,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,42.37,1,10.36,2,28.26,,,,,,,,,,3,21.90,,,7,98.93,1,15.10,1,21.19,,,,,,,5,22.29,5,20.17,1,42.44,,,,,,,,,,,2,12.29,2,28.26,,,3,23.48,,,,,,,1,21.19,1,10.36,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,23.09,,,,,,,,,,,,,,,,,,7,27.62,,,,,,,1,23.09,1,9.92,11,34.89,10,31.71,1,23.09,,,1,11.47,,,,,1,16.16,1,23.09,4,13.65,,,1,23.09,1,9.92,,,2,13.88,4,17.30,4,18.65,,,1,16.16,2,10.64,,,,,,,,,,,,,,,,
,,,,60~64,2,19.79,,,,,,,,,,,,,,,,,,6,35.88,,,,,,,,,3,21.97,17,71.54,9,37.88,1,67.98,1,14.21,,,1,67.98,1,32.62,,,3,33.34,2,17.10,,,,,,,,,,,6,59.38,2,23.50,1,32.62,2,25.89,3,19.67,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,21.42,,,3,46.27,,,,,1,55.10,,,3,24.72,11,73.98,3,32.24,3,26.98,,,,,,,,,,,3,53.70,5,66.96,,,,,1,55.10,,,1,21.42,4,47.70,,,,,2,70.65,,,,,,,,,,,,,,,,,,
,,,,70~74,2,163.80,,,,,,,1,37.94,1,,,,81.90,,,,,2,111.61,,,,,,,,,1,37.94,4,65.30,7,91.53,2,163.80,1,81.90,,,,,,,1,81.90,,,3,93.17,,,,,,,,,,,1,81.90,,,,,,,2,118.69,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,197.01,7,244.67,4,168.99,1,149.48,,,,,,,,,,,1,71.79,,,,,,,,,,,,,4,140.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,1,208.33,3,508.47,1,189.75,,,,,,,,,,,1,348.43,1,306.75,,,,,,,,,,,2,245.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,751.88,,,1,523.56,,,,,,,,,,,,,,,,,1,523.56,,,,,,,,,,,1,523.56,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,5.37,,,,,,,,,,,,,2,6.78,,,,,,,,,1,5.37,,,,,,,,,,,,,,,,,,,2,9.06,,,1,5.37,2,17.99,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,9.84,1,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8.98,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,5.14,1,18.20,,,,,3,12.00,,,,,,,,,,,,,1,7.95,,,,,,,,,,,1,7.95,,,,,,,,,,,,,,,1,18.20,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,8.68,,,,,,,1,10.83,,,,,3,9.94,,,,,,,,,,,,,,,,,,,1,5.32,,,,,1,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,10.60,,,1,8.48,,,1,10.60,,,,,1,10.60,2,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.60,1,5.32,2,6.54,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,9.33,1,,,,7.86,1,7.86,,,,,3,9.12,,,,,,,3,6.41,,,1,7.86,,,4,17.06,,,,,,,,,,,,,,,,,2,5.87,,,1,4.96,2,14.37,,,1,7.19,3,14.88,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,5.04,,,,,2,6.29,,,,,1,7.82,2,15.64,,,,,,,2,8.17,,,,,,,,,,,1,7.82,,,2,8.17,,,,,,,1,5.04,1,21.59,,,6,10.91,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.22,1,10.69,,,,,,,1,,,,10.69,2,26.43,1,7.50,,,7,19.16,,,1,13.22,,,,,4,17.62,,,,,2,10.20,,,,,,,,,1,10.69,,,,,,,1,13.22,,,,,,,2,14.45,,,3,14.35,,,,,,,,,,,,,,,,,,
,,,,40~44,2,14.83,,,,,,,,,,,,,,2,10.30,1,9.07,,,6,19.13,,,,,2,39.22,1,14.60,2,13.13,1,9.07,,,1,9.07,,,,,,,,,1,9.07,,,,,,,,,,,,,1,19.61,2,14.83,1,9.07,6,23.47,,,1,9.07,,,,,,,,,,,,,,
,,,,45~49,2,93.55,,,,,,,1,18.12,3,,,,16.90,3,24.52,,,,,11,53.61,,,,,,,1,15.17,4,22.53,,,,,3,28.80,1,15.17,1,11.89,,,,,1,18.12,,,1,15.17,4,17.66,,,1,11.89,1,15.17,,,,,3,21.54,7,26.44,,,1,11.89,1,15.17,,,,,,,,,,,,
,,,,50~54,2,13.16,,,,,,,,,3,,,,20.83,7,25.60,,,1,12.98,25,84.48,1,10.86,,,1,10.86,3,15.66,13,47.54,1,12.98,,,15,50.69,3,44.80,2,13.16,,,,,,,1,10.86,2,14.64,6,23.87,,,2,11.83,,,,,1,44.54,3,18.87,8,27.03,1,22.47,,,,,,,,,,,,,,,,
,,,,55~59,3,14.29,1,9.83,,,,,,,1,,,,9.83,1,16.72,,,2,23.66,35,110.91,1,9.83,,,3,12.19,7,23.98,30,102.77,1,16.72,,,24,76.05,9,28.52,,,,,,,,,3,23.92,,,11,37.68,4,16.25,3,18.57,,,,,2,12.38,2,19.65,5,21.54,1,42.27,1,9.83,2,18.48,,,,,,,,,,,,
,,,,60~64,3,28.42,,,,,1,13.71,,,,,,,,5,47.37,,,,,33,133.68,,,,,1,13.71,13,56.41,34,137.73,,,,,22,89.12,3,19.05,5,47.37,,,,,,,2,13.22,8,39.93,10,46.67,2,42.99,1,13.71,,,,,1,12.76,6,32.62,2,13.22,1,30.67,1,12.76,3,28.42,,,,,,,,,,,,
,,,,65~69,3,30.57,,,2,29.50,,,2,43.74,1,,,,21.87,5,44.05,,,,,18,125.11,,,,,1,21.87,13,90.36,39,253.82,,,,,20,139.01,4,42.24,8,70.47,1,20.33,1,21.87,,,,,6,55.59,5,44.05,,,1,21.87,,,,,1,20.33,6,41.70,4,42.15,1,21.87,,,7,48.66,,,,,,,,,,,,
,,,,70~74,1,33.61,1,33.61,,,1,54.05,,,2,,,,31.07,2,67.23,,,,,13,127.66,2,37.64,,,,,4,82.90,29,284.79,1,80.65,,,24,235.69,5,60.33,1,54.05,,,,,,,1,33.61,1,28.88,14,137.48,,,1,28.88,5,65.12,,,,,8,122.08,2,31.07,2,67.23,1,28.88,8,78.56,,,,,,,,,,,,
,,,,75~79,1,84.39,,,,,,,,,1,,,,84.39,1,160.26,,,,,3,139.66,,,,,,,3,139.66,8,193.75,,,,,15,363.28,5,137.70,1,65.62,1,125.63,,,,,,,2,182.82,3,110.74,1,65.62,,,,,,,,,2,168.78,1,160.26,,,,,6,135.53,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,3,591.72,,,,,,,1,197.24,4,409.84,,,,,4,352.42,1,159.24,2,318.47,,,,,,,,,1,197.24,,,,,,,,,,,,,1,343.64,1,343.64,,,1,197.24,1,826.45,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,558.66,,,,,,,,,4,713.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,2,1117.32,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,7.35,,,,,,,,,,,,,,,,,1,9.16,,,,,,,,,,,,,,,,,,,1,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,3,,,,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.59,,,,,,,,,,,,,,,,,1,8.59,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,6.71,,,,,,,1,5.29,,,,,,,,,1,6.71,,,,,,,,,,,,,,,1,6.71,2,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,8.11,,,,,,,2,8.69,,,,,,,,,2,12.27,,,,,,,,,,,,,,,,,2,7.16,,,,,,,,,1,5.40,,,,,,,,,,,1,7.34,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,7.31,1,5.19,,,,,1,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.31,,,,,,,,,,,,,,,,,,,,,1,10.53,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,4.89,3,,,,12.72,,,,,,,2,7.98,,,,,,,,,,,1,7.00,,,,,,,,,,,,,1,4.89,,,,,2,9.78,,,,,,,,,,,1,4.89,1,4.89,1,7.81,3,8.27,,,,,,,,,,,,,,
,,,,30~34,4,8.92,,,,,,,,,1,,,,7.39,,,,,,,6,12.93,,,,,,,,,,,1,7.39,2,6.38,,,,,,,,,,,,,,,,,,,,,3,12.29,,,,,,,,,,,1,4.89,3,9.12,,,,,,,,,,,,,,
,,,,35~39,2,10.84,,,,,,,,,,,,,,1,6.59,1,14.56,,,10,24.72,,,,,,,,,1,6.59,3,17.67,,,,,4,26.34,,,,,,,,,,,,,,,1,6.59,1,9.89,,,,,,,,,,,1,12.03,6,25.55,1,9.89,,,,,,,,,,,,
,,,,40~44,3,43.31,,,,,,,,,5,,,,24.03,1,11.67,,,,,8,26.35,,,,,,,,,1,37.02,,,2,16.34,,,1,8.22,,,,,1,8.22,,,,,,,,,,,,,1,8.22,,,1,14.44,,,,,,,6,18.20,,,2,11.44,1,14.44,,,,,,,,
,,,,45~49,4,51.69,1,10.37,,,,,1,25.47,2,,,,12.32,,,,,,,12,46.52,,,,,,,,,1,25.47,1,17.73,8,28.68,1,10.37,3,18.57,1,17.73,,,,,,,,,,,,,,,2,12.32,1,25.47,1,10.37,1,25.47,,,,,,,12,43.02,1,17.73,,,1,15.17,,,,,,,,
,,,,50~54,1,10.60,,,1,17.67,,,1,46.21,2,,,,12.20,1,17.67,,,,,31,108.78,,,,,,,1,14.37,,,9,37.16,10,35.09,,,5,23.21,4,27.06,1,17.67,2,21.20,,,,,,,,,,,4,21.55,2,12.20,,,,,,,3,32.89,5,22.67,7,37.72,1,14.37,,,1,10.60,,,,,,,,
,,,,55~59,3,18.37,1,11.63,,,,,1,11.63,1,,,,21.40,3,12.89,,,,,20,62.50,1,11.63,,,,,,,1,15.80,9,35.06,27,84.37,1,,16,62.32,4,39.98,,,3,19.15,,,,,,,,,1,11.63,8,27.03,,,1,11.63,1,11.63,,,2,13.63,8,25.00,8,29.27,,,1,9.99,,,,,,,,,,
,,,,60~64,3,19.27,2,17.52,,,1,13.23,,,,,,,,3,18.87,,,,,28,109.25,,,,,,,,,3,30.84,8,31.21,33,138.02,2,12.85,29,113.15,10,45.00,1,12.49,7,31.50,,,,,,,,,3,39.68,12,58.53,,,2,17.52,1,12.49,,,2,17.52,6,37.73,4,21.08,,,1,12.49,9,37.64,,,,,,,,
,,,,65~69,8,52.29,1,31.96,1,31.96,1,20.14,,,2,,,,19.79,1,20.14,,,,,18,117.65,,,,,,,,,,,15,98.05,33,202.08,,,21,128.60,4,30.22,,,4,26.15,,,,,,,,,2,40.28,19,124.19,,,2,19.79,1,20.14,,,1,31.96,8,113.85,3,72.12,1,20.14,1,20.14,4,35.20,,,,,,,,
,,,,70~74,3,43.74,,,1,27.39,,,1,27.39,,,,,,1,31.17,,,1,31.17,17,155.14,,,,,1,31.17,,,3,59.12,11,106.98,36,328.53,2,58.43,17,155.14,2,35.39,,,2,35.39,,,,,,,1,31.17,1,31.17,10,97.26,,,,,2,39.42,,,2,39.42,2,29.16,2,43.19,,,,,7,79.02,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,56.98,2,97.85,,,,,5,169.15,,,1,56.98,1,139.86,,,,,1,56.98,17,338.51,1,109.65,10,212.27,3,97.28,,,1,75.24,,,,,,,,,1,75.24,4,129.70,,,,,,,,,,,3,121.46,,,2,113.96,,,5,131.61,,,,,,,,
,,,,80~84,1,133.33,1,133.33,,,,,,,1,,,,282.49,,,1,280.11,,,,,,,1,282.49,,,,,,,,,4,273.79,,,2,223.21,1,133.33,,,3,232.74,,,,,,,,,,,3,182.59,,,,,,,,,,,,,,,,,,,2,155.16,,,,,,,,
,,,,85+,1,302.11,,,,,,,,,,,,,,,,,,,,1,490.20,,,,,,,,,,,,,3,560.75,,,,,,,,,,,,,,,,,1,302.11,,,1,302.11,,,,,,,,,,,,,,,,,,,1,775.19,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,3,,,,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.96,4,14.09,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,5,,,,15.26,,,,,,,1,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.87,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,3,,,,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.78,,,,,,,,,,,,,,,1,5.34,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.41,,,,,,,,,,,,,,,,,1,5.41,1,18.84,,,,,1,10.49,,,,,,,1,9.00,,,,,1,10.49,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,8.64,1,7.36,,,,,,,,,,,,,2,10.50,,,1,8.64,1,5.25,,,1,10.50,,,,,,,,,,,,,,,,,,,,,,,1,5.25,,,1,5.25,,,,,,,,,,,,,,,,,,
,,,,25~29,1,7.76,1,7.76,,,,,1,19.01,3,,,,6.82,1,4.94,,,,,2,6.42,,,,,,,,,2,11.02,,,1,9.18,,,,,,,,,,,,,,,,,,,,,1,7.06,,,,,,,,,5,8.59,,,,,,,,,,,,,,,,,,
,,,,30~34,1,19.38,,,,,,,,,3,,,,7.66,,,,,,,6,11.84,,,,,,,2,7.42,,,,,,,,,2,10.49,,,,,,,1,7.66,,,,,1,7.19,1,7.66,,,,,3,15.74,2,5.74,1,7.66,3,9.34,1,4.77,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,6.00,1,6.00,,,,,8,21.15,,,,,,,,,4,12.56,,,,,1,6.00,3,7.98,,,,,,,,,,,1,26.78,3,17.22,,,,,1,8.74,1,8.74,,,,,5,13.29,,,,,,,,,,,,,,,,,,
,,,,40~44,4,13.90,,,,,,,,,2,,,,9.16,2,9.16,,,,,10,29.40,,,,,,,,,2,25.42,2,12.79,,,,,6,25.38,,,,,1,7.69,,,1,14.40,,,1,7.69,,,1,11.33,,,,,1,7.69,2,22.67,7,24.33,,,,,,,,,,,,,,,,,,
,,,,45~49,2,11.29,,,,,,,,,1,,,,17.37,1,9.45,,,,,14,50.31,,,,,,,,,5,40.57,1,22.96,,,,,3,37.65,,,2,13.39,,,,,2,15.51,,,3,12.78,,,1,14.01,,,,,1,14.01,,,10,35.94,,,1,9.45,,,,,,,,,,,,,,
,,,,50~54,1,10.31,2,13.20,,,,,,,,,,,,1,18.34,,,,,21,75.18,,,1,15.41,,,,,8,30.98,9,41.97,,,,,9,40.04,,,1,15.41,1,15.41,,,1,23.93,,,10,35.80,1,15.41,1,10.31,1,18.34,,,2,20.62,5,17.90,6,21.48,1,23.93,,,3,21.62,,,,,,,,,,,,
,,,,55~59,1,16.44,,,,,,,2,10.78,4,,,,17.22,2,23.91,1,9.81,,,32,109.16,1,11.95,,,,,6,25.89,13,51.06,24,76.08,1,21.39,,,15,47.55,5,21.52,4,47.82,,,,,3,20.18,5,26.15,8,27.29,2,13.84,3,35.86,1,9.81,,,,,3,12.18,7,26.05,,,2,32.88,2,13.45,,,,,,,,,,,,
,,,,60~64,1,11.85,1,12.52,1,19.07,2,15.11,1,11.85,1,,,,11.85,6,38.69,,,,,27,106.96,,,,,1,28.00,2,12.17,9,35.65,25,99.04,,,,,21,77.58,5,29.76,11,46.81,,,,,,,5,18.47,10,39.62,,,2,23.70,3,24.98,,,,,7,25.86,4,20.00,,,3,25.95,2,14.62,,,,,,,,,,,,
,,,,65~69,,,,,3,53.48,,,,,1,,,,18.60,2,26.04,2,37.21,1,17.83,23,138.37,,,,,1,30.01,2,86.77,9,54.15,23,129.94,,,,,25,141.24,6,53.35,1,17.83,,,,,1,30.01,4,27.94,12,77.95,,,3,20.95,3,39.06,,,4,52.08,6,36.10,3,29.94,1,17.83,2,37.21,4,30.10,,,,,,,,,,,,
,,,,70~74,2,54.88,,,1,25.73,,,5,60.42,,,,,,5,66.39,,,,,15,156.32,1,25.73,,,,,3,60.13,5,45.22,29,245.72,2,26.98,,,27,228.77,5,67.44,4,41.68,,,,,1,25.73,3,49.43,14,118.62,1,45.83,3,31.26,2,56.71,,,1,28.35,6,62.37,2,37.39,,,1,28.35,10,90.43,,,,,,,,,,,,
,,,,75~79,,,1,51.73,,,,,,,1,,,,51.73,1,51.73,,,,,9,199.20,,,,,,,2,79.55,4,109.29,17,327.87,1,101.11,,,8,179.90,,,,,,,,,1,135.50,1,51.73,6,115.72,1,65.57,3,81.97,1,310.56,,,,,6,158.73,,,,,,,4,89.95,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,3,447.76,,,,,,,,,5,343.17,,,1,649.35,,,7,434.51,,,1,149.25,,,,,,,1,110.38,6,302.72,,,,,1,246.31,,,,,1,246.31,,,,,,,4,204.39,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,769.23,,,,,3,986.84,,,,,,,,,,,,,,,,,3,986.84,,,,,,,,,,,,,,,1,418.41,,,,,,,,,1,418.41,,,,,,,1,561.80,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,7,,,,15.71,1,8.99,,,,,,,,,,,,,2,17.98,2,7.17,,,,,,,2,17.98,,,,,,,,,,,,,,,1,5.77,,,,,1,9.49,2,9.38,2,9.38,,,1,5.77,1,8.99,,,,,,,,,1,9.27,,,,
