,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,190.84,,,1,213.22,,,2,191.57,,,,,,1,203.67,3,194.93,,,1,172.71,3,312.50,,,1,277.78,,,,,,,1,172.71,1,203.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,250.00,,,2,303.03,1,348.43,2,492.61,,,,,,1,393.70,2,288.60,,,,,,,,,,,,,,,,,,,,,,,,,1,250.00,,,,,1,348.43,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,709.22,,,,,,,,,,,,1,452.49,,,,,,,4,704.23,,,,,,,,,,,,,1,564.97,1,564.97,,,,,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,1470.59,1,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,3,69.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,45.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,80.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,3,88.24,,,,,,,,,,1,113.25,2,84.42,,,,,1,76.16,,,,,,,,,,,,,1,113.25,1,71.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,139.47,,,,,,,1,73.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,204.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,140.99,1,77.76,,,,,5,93.97,1,,,,77.76,,,,,,,1,81.77,1,77.76,1,71.33,,,,,,,,,,,1,77.76,1,139.66,,,2,128.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,97.28,,,,,,,,,,1,139.86,2,86.24,4,109.23,,,2,151.17,,,,,1,91.16,,,,,,,,,1,97.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,369.46,,,,,2,421.05,2,138.60,,,,,,1,123.15,1,150.83,,,2,138.60,5,214.50,,,1,150.83,1,262.47,,,1,150.83,,,,,,,,,1,150.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,169.49,,,,,,,5,297.27,,,,,,,,,,,,,,5,231.59,,,1,194.93,,,,,1,209.64,,,,,,,1,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,239.81,1,250.63,,,,,,,,,,,,1,239.81,3,472.44,,,2,373.13,,,,,,,1,239.81,,,,,1,250.63,,,2,501.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,476.19,1,512.82,,,,,,,1,427.35,,,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,5555.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5263.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,38.67,,,,,,,,1,41.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,38.45,,,,,,,,,,1,34.69,,,,,,,,,,,,,,,,,,,,,,,,,1,34.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,48.78,,,,,,,1,36.82,,,,,1,33.53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.00,,,1,48.78,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,42.12,,,,,,,,,1,76.98,,,,,,,1,42.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,103.04,,,,,,,,,,,,,2,70.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,89.13,,,,,,,,,2,,,,123.99,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.00,,,,,,,,,,,1,89.13,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,79.43,,,,,,,,,,,1,74.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,71.38,,,,,,,1,73.42,2,,,,142.76,,,,,,,,,,,,,,,,,,,,,,,1,66.05,,,,,,,,,1,73.42,,,,,,,,,,,3,87.69,,,,,,,,,,
,,,,50~54,3,92.17,,,,,2,72.36,2,94.56,4,,,,129.07,,,,,,,2,167.93,1,70.57,3,109.69,,,,,1,83.96,,,1,74.24,,,,,,,1,70.57,,,,,,,,,,,,,1,83.96,,,1,143.27,1,118.20,,,,,,
,,,,55~59,1,91.58,2,101.52,,,,,,,4,,,,105.62,,,,,,,,,1,151.98,4,114.68,,,,,1,113.90,1,91.58,,,,,,,,,1,86.28,2,83.47,,,,,1,80.84,,,,,,,,,,,,,1,138.31,,,,
,,,,60~64,3,202.84,,,1,143.27,,,,,2,,,,127.39,,,,,,,1,197.63,1,114.68,3,132.39,,,,,2,166.11,1,127.06,,,,,,,,,1,261.10,,,,,,,,,,,,,,,1,143.27,,,,,,,,,,
,,,,65~69,,,1,164.74,,,,,,,1,,,,299.40,,,1,191.57,,,,,2,212.09,5,313.28,,,,,1,164.74,1,164.74,1,299.40,,,,,1,164.74,,,,,,,,,1,164.74,,,,,1,191.57,3,205.06,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,421.94,,,,,,,,,,,6,544.46,,,,,2,283.29,,,,,,,,,,,1,421.94,1,350.88,,,,,,,,,,,2,238.10,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,485.44,1,408.16,,,,,,,,,,,,,,,,,,,1,425.53,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,1470.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1470.59,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,6250.00,,,,,,,1,4347.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3846.15,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,48.61,,,,,,,,,,,,,,1,66.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.67,,,,,1,51.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,58.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,50.51,,,,,,,,,,,,,,,,,,1,115.74,,,,,1,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,89.05,,,,,2,76.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.52,,,,,,,,,,,,,,,,,,
,,,,40~44,4,211.86,,,,,,,,,,,,,,2,162.47,,,1,107.99,,,,,,,,,,,,,,,,,1,81.23,,,,,,,1,107.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,93.85,,,,,,,1,78.31,,,,,,2,74.85,,,,,,,,,2,73.58,1,71.68,,,,,,,,,2,74.85,1,71.68,,,,,,,,,2,97.37,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,91.37,1,72.36,,,1,72.36,,,,,,,,3,90.61,,,,,5,120.16,,,1,72.36,1,82.85,,,,,2,95.33,,,,,,,,,,,,,1,72.36,3,107.57,,,1,120.34,,,,,,,,,,,,,,,,
,,,,55~59,3,98.46,,,,,,,1,133.87,,,,,,5,116.82,,,,,5,150.78,,,,,2,100.00,,,,,,,,,1,133.87,1,87.95,,,,,,,,,,,1,133.87,,,,,,,,,,,,,,,,,,
,,,,60~64,4,158.92,,,,,,,1,116.96,,,,,,2,134.68,,,1,116.96,6,203.53,1,109.77,1,158.73,1,116.96,1,109.77,,,,,,,2,233.92,,,1,232.02,1,158.73,,,,,,,,,1,158.73,1,109.77,,,,,,,,,,,,,,
,,,,65~69,2,200.20,,,1,303.95,,,,,1,,,,162.60,1,162.87,1,162.87,2,237.53,5,320.92,,,6,532.39,,,1,186.92,,,,,,,1,162.87,,,,,,,,,,,1,186.92,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,238.10,,,1,338.98,,,,,,,,,,2,277.78,,,1,338.98,3,247.73,,,2,228.83,1,238.10,,,,,2,306.28,2,546.45,1,222.72,,,,,1,222.72,,,2,228.83,,,,,,,2,252.84,,,,,,,,,,,,,,
,,,,75~79,,,,,1,595.24,,,,,,,,,,,,,,,,1,416.67,,,2,404.86,,,1,395.26,,,,,,,1,595.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1428.57,,,,,1,1428.57,,,,,,,,,,,,,1,1428.57,,,,,1,1428.57,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,50.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,38.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.88,,,1,38.88,,,,,,,,,,
,,,,20~24,,,,,,,1,51.71,,,,,,,,,,,,,,,,,,,,2,103.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.71,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.39,,,,,,,,,,,,,,,,,1,37.97,,,,,,,,,2,121.07,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,80.32,2,60.06,,,,,,,,,,,,,,,,,,,,,,,,,2,101.11,,,,,1,52.38,,,1,70.37,1,52.38,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,2,62.58,,,,,,,,,1,64.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.68,,,,,,,,
,,,,40~44,,,,,1,77.46,,,,,,,,,,,,,,4,89.67,,,,,,,1,107.53,,,,,1,95.06,,,,,,,,,,,,,,,,,,,,,,,,,1,113.77,,,1,107.53,,,,,,
,,,,45~49,5,107.27,,,,,,,,,,,,,,1,80.26,,,,,,,,,1,72.52,,,1,87.80,,,1,65.36,,,,,,,,,,,,,,,,,,,,,,,,,1,134.05,,,,,,,,,,
,,,,50~54,4,81.12,,,1,69.54,,,,,1,,,,114.42,,,,,7,141.96,,,,,,,5,123.24,1,80.00,1,69.54,1,69.54,,,,,1,80.00,,,1,69.54,,,2,160.00,,,,,,,,,,,1,137.93,,,,,,,,,,
,,,,55~59,5,162.65,,,,,,,1,88.97,,,,,,2,104.44,,,10,186.08,,,,,,,1,84.96,6,146.13,,,2,86.92,1,76.75,1,76.75,,,,,,,1,88.97,1,88.97,,,,,,,,,1,102.15,,,,,,,,,,,,
,,,,60~64,,,,,1,121.80,,,1,150.38,1,,,,198.41,,,,,2,113.70,,,,,,,1,198.41,3,210.38,,,2,132.19,1,169.20,1,106.61,1,169.20,,,,,1,106.61,1,198.41,1,121.80,,,,,,,2,216.92,1,121.80,1,121.80,,,1,121.80,,,,
,,,,65~69,1,161.03,1,255.75,1,309.60,,,,,,,,,,,,,,5,323.83,,,,,,,,,4,351.19,,,3,169.40,,,,,,,,,,,,,1,161.03,,,1,158.23,,,,,2,316.46,,,,,1,255.75,,,,,,
,,,,70~74,1,249.38,,,,,,,,,,,,,,2,227.79,,,3,275.23,,,1,400.00,,,2,238.10,1,249.38,,,,,1,273.22,,,1,227.79,,,,,,,3,259.07,,,,,,,,,1,227.79,,,,,,,1,249.38,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,361.01,1,549.45,,,,,,,1,352.11,2,386.85,,,,,1,361.01,,,,,,,1,352.11,,,1,549.45,,,,,,,,,,,,,,,,,1,352.11,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,54.95,,,,,,,,,1,46.10,,,,,,,,,,,,,1,52.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,51.12,,,,,,,,,,,1,52.11,,,,,,,,,,,1,51.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,60.72,,,,,1,60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57.64,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,172.41,,,,,,,,,2,,,,211.19,,,,,,,1,77.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,85.11,1,76.39,1,68.78,1,145.14,,,5,,,,109.96,,,1,76.39,1,85.11,1,76.39,,,,,,,,,,,,,,,1,85.11,,,,,,,,,1,85.11,1,111.98,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,133.81,,,,,,,,,6,,,,111.21,,,,,1,78.55,4,85.89,,,,,1,78.55,1,78.55,,,,,,,,,,,,,,,,,1,87.57,1,112.11,,,,,,,,,,,,,,,,,,,,
,,,,55~59,7,129.01,,,2,83.06,1,87.11,,,6,,,,174.32,1,101.73,,,,,6,122.93,,,1,101.73,1,152.91,2,107.93,1,83.40,,,1,79.37,2,158.73,,,,,,,,,1,83.40,2,239.23,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,140.85,,,,,,,1,113.90,8,,,,278.07,,,,,,,4,147.93,,,1,99.40,,,,,,,,,2,198.81,2,107.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,185.64,2,203.87,,,,,,,3,,,,271.99,,,,,1,150.15,2,165.15,,,4,216.68,,,,,,,,,,,1,157.48,,,,,,,,,,,,,,,1,150.15,,,,,,,,,,,,,,,,
,,,,70~74,1,338.98,,,1,267.38,,,,,5,,,,462.11,,,,,2,362.32,4,275.29,,,2,778.21,,,,,,,2,282.49,,,,,,,1,247.52,1,247.52,,,3,260.87,1,239.23,1,389.11,,,,,,,,,,,,,,,,,,
,,,,75~79,3,539.57,,,,,,,,,1,,,,364.96,,,,,,,2,365.63,,,3,674.16,,,,,,,1,471.70,,,1,366.30,,,,,,,,,,,,,,,3,361.88,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1063.83,,,,,,,,,,,,,,1,757.58,,,,,,,,,,,,,,,,,,,,,,,1,1063.83,1,917.43,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5555.56,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其他分界不明的部位,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
