,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,3,17.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,14.94,,,,,,,,,,,,1,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,20.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12.95,,,,,,,,,,,,,,,1,20.68,1,8.33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.23,1,9.23,,,1,20.69,,,,,1,20.69,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,21.68,,,,,1,19.74,,,,,,,,,,,,,,,,,,,,,,,,,1,10.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,11.23,,,,,,,,,,1,21.88,,,,,,,,,,,1,21.88,,,1,11.23,,,1,21.88,,,,,,,,,,,2,14.84,,,,,1,21.88,,,,,3,33.70,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,69.44,,,,,,,,,,,,3,29.68,,,,,,,,,,,,,,,1,18.44,,,,,,,,,,,,,,,,,,,,,,,1,36.27,,,2,75.64,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,52.47,,,1,20.73,,,,,,,,,,,,1,20.73,,,,,,,,,1,20.73,2,55.90,,,,,,,,,,,1,88.89,,,,,,,,,,,1,20.73,,,1,54.08,,,3,33.56,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,54.36,,,,,,,,,,,,,,,,3,42.80,,,1,51.07,,,,,1,67.43,1,24.78,,,3,54.36,1,24.78,,,,,,,,,,,,,,,,,,,,,1,24.78,1,24.78,1,51.07,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,3,26.58,1,38.62,2,20.15,,,,,,,,14,79.74,,,,,,,,,4,31.96,5,39.99,,,8,52.63,3,21.33,,,,,,,,,,,1,13.21,,,,,,,,,,,4,28.90,4,28.42,,,1,13.21,,,,,,,,,,,,,,,,
,,,,55~59,1,23.73,,,1,23.73,1,12.75,1,23.73,2,,,,25.49,,,8,46.42,,,,,1,12.75,1,12.75,4,38.61,16,80.06,,,7,40.41,1,12.75,,,,,,,,,1,12.75,4,38.07,8,40.03,,,,,,,,,,,2,25.49,1,23.73,,,2,19.31,,,,,,,,,,,,,,
,,,,60~64,2,38.37,,,,,1,46.43,,,,,,,,1,46.43,6,81.23,,,,,,,,,2,34.09,16,145.06,1,67.11,11,106.29,5,76.57,,,,,,,,,,,3,51.12,1,65.88,1,67.11,1,22.85,,,,,2,34.09,3,57.55,3,58.09,2,131.75,2,34.09,,,,,,,,,,,,,,
,,,,65~69,1,106.38,1,43.78,,,1,86.28,3,93.05,,,,,,,,3,76.20,,,,,,,1,140.25,,,8,156.99,1,43.78,4,124.07,,,,,,,,,,,,,1,43.78,3,112.82,,,,,,,2,58.09,,,1,141.84,,,,,2,70.32,,,,,,,,,,,,,,
,,,,70~74,,,2,116.28,1,236.97,,,2,116.69,,,,,,,,1,85.03,,,,,,,1,183.82,3,151.90,3,174.42,,,3,193.17,1,85.03,,,,,,,,,,,,,,,1,185.87,,,,,,,,,,,,,3,193.17,,,,,,,,,,,,,,,,
,,,,75~79,1,515.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,602.41,2,383.88,,,,,,,,,,,2,711.74,2,233.64,,,,,,,,,,,,,,,,,1,191.94,,,,,,,,,,,,,,
,,,,80~84,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,1,1176.47,1,1234.57,,,,,,,,,,,,,,,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.09,,,,,,,,,,,1,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,25.01,,,,,1,32.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,8.08,2,16.15,,,,,,1,21.59,,,,,,,,,1,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,20.19,,,,,,,,,,1,8.85,,,,,,,2,18.62,,,1,8.85,,,,,,,,,,,,,,,,,1,8.85,,,1,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,19.02,,,,,,,,,,,,,,1,23.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,10.72,,,2,21.04,,,,,1,28.18,1,28.18,,,,,,,,,,,,,,,,,,,1,10.72,,,,,,,1,36.38,1,46.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,37.79,,,,,,,,,,,,,,,,,,1,16.73,,,,,,,,,1,16.73,,,,,,,,,,,,,,,,,,,,,,,1,16.73,,,1,77.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,20.43,,,,,,,,,1,,,,75.76,,,,,4,81.72,1,41.03,,,,,,,1,41.03,1,75.76,2,51.59,,,,,1,41.03,,,,,,,,,,,,,,,,,3,77.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,50.20,1,62.11,,,,,,,,,,,,,,,,,,,,1,62.11,2,50.20,1,97.66,4,52.38,,,1,25.10,,,,,,,,,,,,,1,62.11,,,1,62.11,,,1,62.11,3,61.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,44.86,,,,,,,,,1,,,,15.76,,,,,11,84.58,,,,,2,23.49,4,33.69,4,37.12,,,6,50.12,1,44.21,1,15.76,,,,,,,1,44.86,4,60.07,,,,,1,29.46,,,8,52.51,1,46.13,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,21.06,,,,,1,11.92,1,21.72,2,,,,18.20,1,11.92,,,9,81.91,,,,,1,11.92,3,41.67,15,65.93,3,18.72,8,50.38,4,27.96,2,17.74,,,1,33.01,,,2,20.75,3,51.27,1,11.92,1,11.92,1,34.65,2,17.51,7,44.08,1,11.92,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,30.87,,,2,30.97,,,,,,,,,,11,103.60,1,20.96,,,1,59.24,5,55.99,22,166.64,1,20.96,12,90.90,6,92.62,1,40.39,,,,,,,1,20.96,4,44.67,,,1,40.39,,,4,61.75,2,47.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,172.71,,,,,,,,,,,,,,,,1,41.19,6,130.55,2,82.37,,,1,41.19,2,126.58,9,163.43,2,61.92,5,98.62,7,111.22,,,,,,,,,1,99.90,2,62.21,1,41.19,,,,,,,1,41.19,1,127.06,,,2,62.21,,,,,,,,,,,,,,,,,,
,,,,70~74,3,158.56,1,172.71,,,,,2,101.88,1,,,,213.22,,,,,4,157.36,,,,,,,1,172.71,8,362.15,,,5,168.41,1,76.16,,,,,,,1,76.16,,,1,234.19,,,,,,,1,153.85,1,234.19,,,1,153.85,1,213.22,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,531.91,1,,,,173.01,,,,,2,346.02,,,,,,,2,385.36,3,391.64,1,173.01,1,173.01,2,346.02,,,,,,,,,,,1,173.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1030.93,,,,,,,,,,,,,,,,,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,25.91,,,,,,,,,1,8.32,,,,,,,,,,,,,,,1,25.91,,,,,,,,,,,,,1,20.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,7.94,,,,,,,,,,,,,,,1,16.20,,,1,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,4,,,,17.14,,,,,,,,,,,,,,,,,,,2,23.50,,,,,,,,,,,,,,,,,,,,,,,,,1,17.83,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.85,,,,,,,,,1,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,26.32,,,,,,1,10.15,,,,,,,,,,,,,,,,,1,18.27,,,,,,,,,,,,,,,,,,,1,18.27,,,,,2,25.70,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,32.72,,,1,,,,14.86,,,1,32.72,,,,,,,1,32.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,41.31,,,,,,,,1,41.31,,,,,,,2,64.52,,,,,,,1,55.19,,,,,,,,,,,1,55.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,57.22,,,,,,,,,,,,,,,,1,79.18,,,,,,,,,,,,,,,2,31.52,,,,,,,,,1,57.77,1,79.18,,,,,,,1,46.82,,,,,6,69.30,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,27.89,,,1,52.99,,,1,51.65,2,,,,27.89,,,6,54.81,2,37.84,,,1,18.92,1,18.92,3,64.34,1,52.99,,,3,30.01,3,63.67,1,52.99,,,,,,,1,18.92,,,,,,,,,1,52.99,1,18.92,4,40.41,,,,,1,54.41,,,,,,,,,,,,,,,,
,,,,55~59,3,18.42,,,,,,,,,1,,,,11.71,1,33.99,13,58.86,1,11.71,1,11.71,,,2,17.95,9,51.38,,,,,12,82.33,5,30.24,3,26.13,,,,,1,11.71,1,38.36,2,41.59,2,23.43,,,,,,,2,17.42,5,34.88,2,23.43,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,18.22,,,,,,,1,18.22,,,,,,,,10,97.69,,,,,,,6,49.28,15,114.16,,,,,9,68.77,6,58.47,1,35.31,1,53.68,,,1,35.31,6,58.62,1,35.31,1,53.68,1,53.68,,,,,1,18.22,2,24.04,,,1,18.22,2,104.44,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,37.06,,,,,1,,,,37.06,2,74.13,9,128.39,,,,,2,111.17,1,161.29,11,211.09,,,,,7,165.56,2,55.43,1,37.06,,,1,161.29,,,2,55.76,1,37.06,1,112.49,,,,,,,2,322.58,1,70.27,,,1,91.74,2,140.55,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,69.20,,,,,,,,,,1,69.20,1,132.80,,,,,,,1,69.20,4,147.28,,,1,132.80,4,147.28,2,101.88,,,,,,,,,1,156.99,,,,,,,,,,,,,,,1,215.98,1,156.99,2,157.36,,,,,,,,,,,,,,,,
,,,,75~79,1,281.69,,,,,,,1,162.60,,,,,,,,1,162.60,,,,,,,2,240.67,4,327.06,,,,,1,162.60,,,,,,,,,,,2,239.52,,,,,,,,,,,1,162.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,1111.11,1,370.37,,,,,2,477.33,,,,,,,,,,,,,,,,,,,,,,,1,555.56,,,,,,,2,2222.22,,,,,,,,,,,,,,,,
,,,,85+,1,1724.14,1,1086.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他分界不明的部位,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,4,61.09,,,,,,1,8.79,,,,,1,21.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.79,1,21.70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,24.85,,,,,,,,,,,,,,,,,,,,1,7.21,,,,,,,1,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,40.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.26,,,,,,,,,,,,,,,1,22.28,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,8.40,,,1,8.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.09,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,9.49,,,,,,,,,,,,,,,,,,,,1,38.02,1,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.53,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,9.77,,,,,,,1,41.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.50,,,,,,,,,,,2,27.82,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,29.92,,,,,,,,,,,,,,1,13.33,,,,,,,2,28.63,2,20.73,1,23.33,,,1,46.53,,,1,13.33,,,,,1,23.33,,,,,,,1,46.53,,,,,,,,,,,1,23.33,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,52.22,,,,,,,,,,,,,,1,20.55,1,52.22,,,,,1,52.22,2,30.00,1,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.55,1,20.55,2,30.00,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,59.03,,,,,,,1,55.13,,,,,,3,67.90,,,,,1,55.13,,,1,42.81,,,,,1,91.83,3,51.81,,,,,,,,,,,,,,,1,59.03,,,,,,,,,1,42.81,1,55.13,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,35.61,,,,,,,1,21.66,,,,,,8,70.14,,,1,21.66,,,4,71.23,5,52.36,,,,,3,64.99,1,62.62,,,,,,,,,,,1,100.00,1,21.66,2,43.33,,,,,,,1,21.66,1,62.62,5,146.28,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,20.95,1,11.94,1,11.94,,,1,32.14,3,,,,35.82,12,61.17,,,1,11.94,,,,,10,52.60,1,21.33,,,9,47.34,2,15.31,,,1,11.94,,,,,,,1,21.33,4,25.62,3,26.76,2,42.65,2,25.64,,,2,25.64,4,30.62,5,32.03,1,35.25,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,25.05,1,17.00,1,17.00,1,,,,17.00,6,66.70,,,,,1,47.60,7,63.22,8,72.54,,,,,5,55.31,3,37.22,3,47.87,,,,,,,,,,,1,49.19,3,43.52,,,1,47.60,,,,,,,4,50.52,1,47.60,1,49.19,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,32.52,5,89.03,,,,,,,2,48.82,11,129.44,,,,,10,146.61,1,32.52,1,95.79,,,1,65.83,,,1,32.52,,,,,4,75.76,2,46.97,,,,,,,,,2,65.04,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,121.80,3,117.55,,,1,63.05,,,2,184.84,5,143.60,,,,,6,235.11,2,349.65,,,,,,,,,,,,,,,5,180.05,,,1,121.80,,,1,63.05,4,166.18,,,1,196.08,,,3,100.70,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,261.78,,,,,,,,,,,,,,4,315.71,4,267.92,,,,,7,479.12,,,2,299.40,,,,,,,,,1,149.70,,,,,,,,,,,,,,,,,,,,,4,289.86,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,775.19,,,,,,,,,,,,1,348.43,1,552.49,1,621.12,,,,,2,696.86,,,,,,,,,,,,,,,,,1,1086.96,,,,,,,,,2,696.86,,,,,,,1,552.49,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2439.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,5,,,,25.64,,,,,,,1,22.76,,,,,,,,,,,1,29.66,,,,,,,,,,,1,29.66,,,,,1,8.83,,,,,2,45.52,1,22.76,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8.76,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,7.79,,,,,1,7.79,,,,,1,27.66,,,,,,,,,,,,,,,1,22.89,,,,,,,,,1,24.58,,,,,,,1,22.89,1,22.89,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.52,,,,,,,,,,,,,,,,,,,,,1,14.90,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,8.30,,,,,,,,,,,,1,17.33,,,,,2,40.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,21.50,,,,,,,2,14.53,2,,,,41.28,,,,,1,37.41,,,1,30.00,,,1,30.00,2,41.28,1,9.01,,,1,20.64,,,,,,,,,,,,,,,,,,,,,,,,,1,37.41,2,21.06,1,21.50,,,1,37.41,,,,,,,,,,,,
,,,,30~34,1,9.49,,,1,21.57,,,,,1,,,,21.57,,,,,4,27.41,,,,,,,1,16.98,1,16.98,1,24.64,,,2,14.64,,,,,,,,,,,,,1,9.49,,,,,,,1,41.32,,,,,2,12.18,,,,,,,,,,,,,,,,,,
,,,,35~39,1,55.19,,,,,,,,,1,,,,55.19,,,1,40.92,3,26.14,,,,,1,27.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.01,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,19.57,,,1,91.32,,,,,,,,,,,,,,,,,,,,,,,,3,48.36,,,,,,,,,,,,,,,,,,,,,1,54.56,,,,,,,,,,,3,42.96,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,90.17,,,5,58.79,,,,,1,59.49,1,22.30,3,36.93,,,,,1,55.52,,,1,22.30,1,90.17,,,,,1,59.49,1,22.30,1,22.30,1,22.30,,,,,,,,,4,58.62,,,,,,,,,,,,,,,,,,
