,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,2,109.05,,,,,,,,,,,,,,,,,,,,1,54.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,84.32,,,,,,,,,,,,,,,,,,,,,,1,55.49,,,,,,,1,47.19,2,168.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,78.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,44.44,,,,,1,88.89,,,,,,,,,,,,,,1,62.62,,,,,,,,,,,,,,,1,44.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,58.51,,,2,121.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,176.37,,,,,1,93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,120.29,,,,,2,108.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,150.83,,,,,2,112.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,168.54,,,1,137.17,2,150.94,,,,,,,,4,141.59,,,,,,,,,1,101.21,1,95.69,,,1,167.79,,,,,1,95.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,116.82,,,1,145.56,3,217.23,,,1,,,,145.56,4,271.19,1,132.10,1,118.48,,,,,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,4,281.29,,,1,,,,181.16,4,252.21,1,185.53,,,,,,,1,156.49,,,1,225.73,,,,,,,,,1,225.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,225.99,1,308.64,,,,,,,,3,362.76,1,268.82,,,,,,,,,,,1,219.78,,,,,,,,,1,232.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,304.88,1,537.63,,,,,,,,,,,,2,320.00,,,1,304.88,,,,,,,,,,,,,1,306.75,,,,,1,334.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,555.56,,,1,649.35,,,,,,,,,,,,,,,1,555.56,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,1282.05,,,,,,,,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,7692.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,56.98,,,,,,,,,,,,,,,,,,,1,56.27,,,,,1,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,69.64,,,,,,,,,,,,,,,,,,,1,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,54.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,44.33,1,59.67,,,,,,,,,,,,,,,,,,,1,58.62,,,3,75.72,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,74.07,,,2,,,,149.81,,,1,122.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,2,92.25,,,,,,,,,,,,,,,,,,,,,,,1,163.67,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,129.03,,,,,,,,2,404.86,,,,,1,164.47,,,,,,,,,,,,,,,1,202.43,,,,,1,202.43,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,177.36,,,,,,,,,,,,,,,,,,,,1,97.85,,,,,,,,,,,1,134.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,136.18,,,,,,,,,,,,,,1,130.38,,,,,,,2,139.28,,,,,,,1,118.34,,,,,,,,,,,1,118.34,1,100.20,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,152.79,,,,,,,,,,,,,,1,108.58,3,210.08,,,2,121.80,3,395.78,,,1,131.93,,,,,,,,,,,,,1,114.03,,,1,155.04,1,114.03,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,220.26,,,,,,,,,,,,,,,,3,182.15,,,,,3,206.19,1,184.50,3,169.68,1,184.50,,,,,,,,,,,,,1,173.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,304.88,1,304.88,,,,,,,1,,,,221.73,,,2,213.68,,,,,,,1,304.88,3,352.11,,,,,,,,,,,,,,,,,,,,,2,609.76,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,314.47,,,,,,,,,,,,,,,,2,388.35,3,471.70,1,558.66,,,,,,,,,,,,,,,,,2,417.54,,,,,1,314.47,,,,,,,,,,,,,,,,,,
,,,,75~79,2,591.72,,,,,,,,,,,,,,,,,,,,,,1,534.76,1,534.76,1,483.09,,,,,,,,,,,,,,,,,,,,,2,507.61,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,1298.70,,,1,892.86,1,1369.86,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6666.67,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1987年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,59.28,,,,,,,,,,,,,,,,,,,1,41.00,,,,,,,,,,,,,1,60.53,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,60.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.54,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,56.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,73.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.90,,,,,,,,,1,56.27,,,,,,,,,,,,
,,,,35~39,2,83.40,,,,,1,92.85,,,1,,,,97.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.34,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,149.14,,,1,208.33,,,,,1,,,,116.14,,,,,,,,,,,1,107.53,,,1,208.33,,,,,,,,,,,,,,,,,1,208.33,,,,,1,157.48,,,,,,,,,,,,,,
,,,,45~49,2,107.99,1,136.05,,,,,,,,,,,,1,95.69,,,1,99.80,,,1,136.05,,,,,,,,,,,,,,,,,,,,,1,123.92,,,,,2,272.11,,,,,,,,,,,,,,,,
,,,,50~54,1,102.99,,,,,,,,,3,,,,152.67,,,,,,,,,1,102.99,3,121.16,,,,,,,1,118.76,,,,,,,,,,,2,125.79,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,138.89,,,,,,,1,138.89,3,,,,416.67,,,,,,,1,138.89,2,135.32,1,112.23,,,3,137.36,1,138.89,,,,,,,,,1,112.23,,,,,,,1,112.23,,,1,131.93,1,106.04,,,,,,,,,,,,
,,,,60~64,2,166.94,1,156.25,,,,,,,3,,,,169.68,,,,,,,,,1,156.25,3,268.58,,,1,172.12,,,,,,,,,,,,,,,1,156.25,,,,,,,,,2,168.49,,,,,,,,,,,,
,,,,65~69,2,217.86,,,,,,,,,,,,,,,,,,,,1,187.27,1,244.50,4,1111.11,,,1,277.78,1,244.50,1,277.78,,,,,1,187.27,1,187.27,,,1,244.50,1,211.42,,,,,2,268.46,1,211.42,,,,,,,,,,,,
,,,,70~74,4,496.89,,,,,1,304.88,,,2,,,,609.76,,,,,,,,,,,5,452.90,,,4,634.92,1,304.88,,,,,,,,,,,1,301.20,1,331.13,,,1,304.88,,,,,1,331.13,1,301.20,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,483.09,,,,,,,,,,,3,759.49,1,492.61,,,,,,,,,,,,,,,,,1,465.12,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,1176.47,,,,,,,,,,,,,,,,,,,,,,1,1818.18,1,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,3225.81,,,,,,,,,,,,,,,,,,,,1,3225.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,51.05,,,,,,,,,,,,,,,,,,,,,,,,1,51.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,102.25,,,,,,,,,,,,,,,,,,,,,,,,,1,50.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,55.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.73,,,,,1,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,88.97,,,,,,,1,92.08,1,,,,71.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,107.53,,,,,,,,,1,150.15,,,,,1,110.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,105.60,,,,,,,3,124.69,,,,,,,,1,138.31,,,,,1,124.38,,,,,,,,,,,,,,,,,,,2,108.23,1,95.79,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,4,216.80,,,,,,1,185.53,,,,,1,131.58,,,,,,,,,,,,,,,,,,,1,113.38,1,103.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,120.99,,,,,,,2,144.20,,,,,,3,183.26,5,221.24,,,2,119.83,,,,,,,,,1,107.53,1,154.32,,,,,,,2,144.20,1,154.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,148.37,,,,,,,3,169.40,,,,,,1,148.37,2,177.78,,,1,149.93,,,1,219.78,,,,,,,,,,,,,,,,,2,166.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,360.58,1,242.72,,,,,2,209.42,,,,,,,,2,485.44,,,6,470.22,3,728.16,,,,,,,,,,,1,220.75,,,,,,,,,,,1,184.16,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,324.15,,,,,,,1,537.63,1,,,,411.52,,,4,668.90,,,4,308.17,2,324.15,,,,,,,,,,,,,1,411.52,,,1,411.52,,,,,2,390.63,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,495.05,,,,,1,495.05,,,,,,,,,,1,483.09,1,625.00,1,625.00,1,495.05,1,444.44,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1923.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,45.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,51.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,46.08,,,,,,,,,,1,54.56,,,,,,,,,,,,,,,,,,,,,1,63.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.09,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,67.75,,,2,,,,60.53,,,,,,,,,1,72.36,,,,,,,,,,,1,56.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,83.68,,,,,1,66.05,,,1,,,,66.01,,,,,,,,,,,2,172.27,,,,,,,,,1,66.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,210.38,1,102.04,,,,,,,1,,,,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,136.99,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,101.52,1,116.82,,,,,,,1,,,,116.82,,,,,1,145.99,,,,,,,,,,,,,,,,,,,,,,,,,1,188.68,1,145.99,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,368.32,6,,,,175.28,,,,,,,1,105.15,,,1,109.41,2,103.41,,,,,2,210.30,,,,,1,132.45,,,,,1,105.15,1,101.73,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,101.42,2,131.67,,,,,,,8,,,,326.13,,,1,169.78,2,146.74,2,202.84,,,1,138.50,1,101.42,,,,,,,,,,,,,,,,,,,2,113.64,,,1,107.64,,,,,,,,,,,,,,,,
,,,,60~64,2,166.25,2,134.86,,,,,,,6,,,,294.12,,,,,,,4,165.56,,,,,1,136.24,1,149.25,,,1,133.51,1,213.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,226.24,,,,,,,,,2,,,,224.97,,,,,,,5,277.32,,,1,183.15,1,211.86,2,203.87,,,,,,,,,,,,,,,1,220.26,,,1,211.86,2,223.96,,,,,,,,,,,,,,,,
,,,,70~74,1,284.09,2,315.46,1,534.76,1,287.36,2,602.41,2,,,,325.73,1,534.76,,,1,301.20,2,331.67,,,2,285.71,2,294.12,,,1,354.61,,,,,,,,,,,,,4,328.14,1,301.20,,,,,3,346.82,,,,,,,,,,,,,,
,,,,75~79,,,1,487.80,,,,,,,1,,,,431.03,,,1,465.12,,,4,634.92,,,1,431.03,2,847.46,,,,,1,465.12,,,,,,,,,,,1,775.19,,,,,,,2,427.35,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,970.87,,,,,,,,,,1,943.40,,,,,1,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1104.97,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3448.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,60.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,44.11,1,48.19,,,,,,,,,,,,,,,,,,1,131.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,57.70,,,,,,,,1,57.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,42.44,,,,,,1,56.56,,,,,,,,,,,,,,,,,,,,,,,,,2,50.03,,,,,,,1,58.62,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.21,,,1,64.89,,,,,,,,,,,,,,,,
,,,,35~39,1,63.78,,,,,,,,,,,,,,,,,,,,,,,,1,62.23,,,,,,,,,,,1,86.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,119.76,,,1,186.22,,,,,1,,,,119.76,,,2,125.71,,,,,1,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.76,,,,,,,,,,,,,,,,
,,,,45~49,4,166.81,,,,,,,,,,,,,,,,,,,,,,1,112.87,2,110.99,,,1,142.25,,,,,,,,,,,,,,,,,,,,,1,142.25,,,,,,,,,,,,,,,,
,,,,50~54,,,1,98.23,,,,,,,1,,,,109.17,,,4,109.08,,,,,,,1,109.17,,,,,1,178.57,1,136.43,,,,,1,130.89,1,136.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,148.51,,,,,,,,,,,,,,,,1,175.75,,,1,128.04,,,1,175.75,,,1,106.38,2,118.41,1,128.04,,,,,,,1,142.45,,,,,,,,,1,128.04,1,106.38,,,,,,,,,,,,,,
,,,,60~64,2,127.39,,,1,176.06,,,,,,,,,,,,,,,,,,2,139.76,7,339.48,,,2,255.10,,,,,,,,,1,154.56,1,176.06,,,,,,,2,139.57,,,,,,,,,,,,,,,,,,
,,,,65~69,1,214.13,,,1,214.13,,,,,,,,,,,,5,280.11,1,253.81,,,2,219.30,5,293.60,,,2,507.61,2,361.01,1,253.81,1,214.13,,,,,,,,,,,,,,,,,2,231.48,,,,,,,,,,,,,,
