,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,66.67,,,1,66.67,,,2,133.33,1,,,,66.67,,,12,800.00,,,,,,,3,200.00,,,,,2,133.33,1,66.67,,,,,4,266.67,3,200.00,,,,,2,133.33,1,66.67,4,266.67,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,94.79,,,1,94.79,,,,,1,94.79,8,758.29,2,189.57,2,189.57,1,94.79,,,,,,,3,284.36,,,,,,,,,,,3,284.36,,,,,,,,,,
,,,,80~84,1,185.19,,,1,185.19,,,,,1,,,,185.19,,,2,370.37,,,,,,,3,555.56,,,,,,,,,,,,,1,185.19,,,,,,,,,,,1,185.19,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,826.45,,,,,,,3,1239.67,,,,,,,1,413.22,,,,,1,413.22,,,,,,,1,413.22,,,2,826.45,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,25.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.89,,,,,,,,,,,,,,,,,1,25.89,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,27.42,,,1,27.42,1,27.42,,,1,27.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,50.45,,,1,25.23,,,,,,,,,,,,1,25.23,1,25.23,1,25.23,,,,,1,25.23,,,,,,,,,,,1,25.23,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,146.41,,,,,1,24.40,,,,,,,,,,2,48.80,1,24.40,1,24.40,,,,,,,,,,,,,,,,,1,24.40,,,,,1,24.40,,,1,24.40,,,,,,,,,,,,
,,,,50~54,3,82.78,,,,,,,,,,,,,,,,2,55.19,,,2,55.19,,,,,,,,,,,,,,,,,1,27.59,,,,,,,2,55.19,1,27.59,1,27.59,,,,,,,,,,
,,,,55~59,5,158.83,,,,,,,,,,,,,,1,31.77,7,222.36,,,1,31.77,,,1,31.77,,,,,1,31.77,,,,,,,2,63.53,,,,,,,,,2,63.53,,,,,1,31.77,,,,,,
,,,,60~64,3,161.12,,,,,,,,,,,,,,,,3,161.12,,,3,161.12,1,53.71,,,1,53.71,,,,,,,,,,,,,,,,,,,1,53.71,,,,,,,,,,,,,,
,,,,65~69,,,1,57.24,1,57.24,,,,,,,,,,1,57.24,8,457.93,1,57.24,2,114.48,,,,,1,57.24,,,,,,,,,,,5,286.20,,,,,,,4,228.96,,,,,,,2,114.48,,,,,,
,,,,70~74,1,64.60,,,,,,,1,64.60,,,,,,1,64.60,10,645.99,2,129.20,,,,,,,1,64.60,2,129.20,,,,,,,1,64.60,4,258.40,,,,,,,1,64.60,1,64.60,,,1,64.60,6,387.60,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,179.21,3,268.82,4,358.42,1,89.61,3,268.82,2,179.21,5,448.03,,,1,89.61,,,,,,,,,2,179.21,,,,,,,,,,,,,,,3,268.82,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,174.52,,,,,3,523.56,,,,,,,1,174.52,,,,,1,174.52,,,1,174.52,1,174.52,1,174.52,,,1,174.52,,,,,,,1,174.52,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,370.37,1,370.37,1,370.37,,,,,1,370.37,,,,,,,,,,,,,,,,,,,,,1,370.37,,,,,,,4,1481.48,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,35.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,22.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,24.28,,,1,24.28,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,,
,,,,35~39,2,56.63,,,,,1,28.31,1,28.31,,,,,,,,,,,,,,,,1,28.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,76.57,,,,,,,,,,,,,,,,,,1,25.52,,,2,51.05,,,,,1,25.52,,,,,,,1,25.52,,,,,,,,,,,,,,,1,25.52,,,,,,,,
,,,,45~49,8,195.17,,,,,,,,,,,,,,5,121.98,,,,,,,,,3,73.19,,,,,,,,,,,1,24.40,1,24.40,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,108.87,1,27.22,1,27.22,,,,,1,,,,27.22,2,54.44,,,2,54.44,1,27.22,1,27.22,2,54.44,,,1,27.22,,,,,,,1,27.22,1,27.22,,,1,27.22,,,,,,,,,,,,,,,,,,
,,,,55~59,8,241.91,,,,,,,2,60.48,,,,,,4,120.96,2,60.48,3,90.72,,,1,30.24,1,30.24,,,,,,,,,1,30.24,,,3,90.72,,,,,,,,,,,,,1,30.24,,,,,,,,
,,,,60~64,,,,,1,49.78,2,99.55,,,,,,,,1,49.78,1,49.78,1,49.78,,,2,99.55,1,49.78,,,,,,,,,,,,,2,99.55,1,49.78,,,,,,,1,49.78,,,,,,,,,,,,
,,,,65~69,2,116.28,,,,,,,,,,,,,,4,232.56,2,116.28,2,116.28,,,1,58.14,,,,,1,58.14,,,,,,,,,5,290.70,,,,,1,58.14,,,,,1,58.14,,,,,,,,,,
,,,,70~74,1,63.94,,,,,,,,,2,,,,127.88,5,319.69,3,191.82,5,319.69,,,1,63.94,,,,,,,1,63.94,,,1,63.94,,,1,63.94,,,,,,,,,,,1,63.94,1,63.94,1,63.94,,,,,,
,,,,75~79,1,86.13,,,,,,,,,,,,,,3,258.40,1,86.13,6,516.80,1,86.13,,,,,1,86.13,,,,,,,,,2,172.27,,,,,,,1,86.13,,,,,2,172.27,,,4,344.53,,,,,,
,,,,80~84,1,158.48,,,,,,,,,1,,,,158.48,4,633.91,1,158.48,2,316.96,,,1,158.48,,,,,1,158.48,,,,,,,,,3,475.44,,,,,,,,,1,158.48,1,158.48,,,1,158.48,,,,,,
,,,,85+,1,355.87,,,,,,,,,,,,,,1,355.87,,,2,711.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,355.87,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.39,,,,,,,,,,,1,25.39,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,22.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45.80,,,,,,,1,22.90,1,22.90,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,23.34,1,23.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.34,,,,,,,1,23.34,,,1,23.34,,,,,,,,,,,,
,,,,35~39,1,29.35,,,1,29.35,1,29.35,,,,,,,,,,,,1,29.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,9,235.17,1,26.13,1,26.13,,,,,,,,,,,,,,,,,,1,26.13,1,26.13,,,1,26.13,,,,,1,26.13,,,,,,,,,,,1,26.13,1,26.13,,,,,,,,,,,,
,,,,45~49,7,174.87,,,,,1,24.98,,,,,,,,,,,,2,49.96,,,1,24.98,3,74.94,,,,,,,1,24.98,1,24.98,,,,,,,,,,,,,1,24.98,,,,,,,,,,,,
,,,,50~54,8,211.19,,,,,,,,,3,,,,79.20,,,,,3,79.20,,,1,26.40,3,79.20,1,26.40,,,,,,,2,52.80,,,,,,,,,,,1,26.40,2,52.80,,,1,26.40,,,,,,,,
,,,,55~59,4,115.67,,,,,1,28.92,,,5,,,,144.59,,,3,86.76,3,86.76,,,1,28.92,1,28.92,2,57.84,,,,,,,1,28.92,,,,,,,,,,,,,1,28.92,,,3,86.76,,,,,,,,
,,,,60~64,2,89.85,,,,,1,44.92,1,44.92,3,,,,134.77,1,44.92,2,89.85,,,,,,,1,44.92,1,44.92,,,,,2,89.85,6,269.54,,,2,89.85,1,44.92,,,,,,,,,,,2,89.85,,,,,,,,
,,,,65~69,2,122.93,,,,,,,1,61.46,8,,,,491.70,,,2,122.93,4,245.85,1,61.46,,,,,,,,,,,,,3,184.39,,,,,,,,,,,1,61.46,,,,,2,122.93,,,,,,,,
,,,,70~74,2,130.04,,,,,1,65.02,,,7,,,,455.14,,,3,195.06,5,325.10,1,65.02,1,65.02,,,,,,,,,,,3,195.06,,,,,2,130.04,,,,,3,195.06,,,,,2,130.04,,,,,,,,
,,,,75~79,1,83.89,,,,,1,83.89,1,83.89,5,,,,419.46,,,1,83.89,5,419.46,,,1,83.89,1,83.89,1,83.89,,,,,1,83.89,4,335.57,,,,,,,,,,,,,1,83.89,1,83.89,3,251.68,,,,,,,,
,,,,80~84,3,436.68,1,145.56,,,,,1,145.56,4,,,,582.24,,,,,,,1,145.56,1,145.56,,,,,,,,,,,2,291.12,,,,,,,,,,,2,291.12,,,,,1,145.56,,,,,,,,
,,,,85+,,,,,,,1,310.56,,,,,,,,,,,,,,,,1,310.56,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,,,4,1242.24,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,眼及淚腺,,造血系統及網狀內皮系統,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,23.13,,,,,,,1,23.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,50.30,3,150.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,99.11,,,2,99.11,,,,,,,,,,1,49.55,,,,,,,,,1,49.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,54.64,1,54.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,3,189.04,,,1,63.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,84.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,3,316.46,,,,,,,,,,,,1,105.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,1,109.77,,,1,109.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,其它淋巴瘤,,肺、支氣管及氣管,,,,,胃,,胰,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,22.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,22.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,54.14,2,108.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,1,60.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,2,166.67,1,,,,83.33,,,1,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,102.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,112.49,,,,,,,,,,1,112.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,其他女性生殖器官,,肺、支氣管及氣管,,,,,結直腸癌,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,2,47.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,22.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,57.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,93.50,,,,,,,,,,,,,,,,1,46.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,162.07,,,1,54.02,,,,,,,,1,54.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,57.54,,,,,1,57.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,78.25,1,78.25,,,,,1,78.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,97.37,1,97.37,,,,,,,,,,1,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,117.23,,,1,,,,117.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,140.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,結直腸癌,,腦,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,22.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,52.49,,,,,,,,,,,,,,,,1,52.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,115.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,74.40,,,1,74.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,95.79,,,1,95.79,,,,,,1,95.79,1,95.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,114.16,1,114.16,,,,,,,1,,,,114.16,,,,,,,,,1,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,272.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,結直腸癌,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,24.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,190.20,,,,,,,,,,,,,,1,47.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,3,158.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,56.15,,,,,,,,,,,,1,56.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,70.37,,,,,1,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,92.17,,,1,92.17,,,,,,,,,,1,92.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,115.34,,,,,,,1,,,,115.34,,,,,1,115.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,132.63,1,132.63,,,,,,,,,,1,132.63,,,1,132.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,225.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
