,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,85.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,139.08,1,139.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,205.76,,,,,1,205.76,1,205.76,,,,,,,,,,,,,,,,,,,,,1,205.76,,,1,205.76,,,,,,,,,,,,
,,,,55~59,,,1,176.68,,,,,,,,,,,,1,,176.68,,,,,,,,,,,,,1,176.68,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,371.06,,,,,1,,,,185.53,,,,1,185.53,,,,,,,,,,,,,1,185.53,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,227.27,,,1,,227.27,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,272.48,,,,,,,,,,,,,2,,544.96,1,,272.48,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,438.60,,,,,,,,,,,,,,,,,,1,,438.60,,,1,438.60,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1398.60,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,卵巢、輸卵管及寬韌帶,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,胰,,,結直腸癌,,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,1,,120.63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.24,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,87.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,167.22,1,167.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,360.36,1,180.18,1,180.18,,,,,,,,,,,,,,,,1,,180.18,,,1,180.18,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,203.25,,,,,2,406.50,1,,,,203.25,1,,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,569.80,,,,,,,1,,,,284.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,392.16,,,,,,,,,,,,1,,392.16,1,392.16,,,,1,,392.16,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,729.93,,,,,,,,,,,2,1459.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,肺、支氣管及氣管,,,後腹膜腔及腹膜,,胃,,,胰,,,結直腸癌,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,1,98.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,99.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,157.73,,,,,,,,,,,,1,,157.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,178.25,1,178.25,,,1,178.25,,,1,,,,178.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,182.82,2,365.63,,,,,,,,,,,,,,,1,,182.82,,,,,,1,182.82,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,207.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,536.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,381.68,,,,,,,,1,,381.68,,,,,,,,,1,381.68,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,709.22,,,,,,,1,,,,709.22,2,,1418.44,,,,,,,,,2,1418.44,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,1176.47,1,1176.47,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,造血系統及網狀內皮系統,,結直腸癌,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,88.26,,,,,1,,,,88.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,102.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,116.55,2,233.10,,,,,,,1,,,,116.55,1,,116.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,149.93,,,,,,,1,149.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,179.21,,,,,,,,,,,,,,2,,358.42,,,,,,1,,179.21,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,188.32,,,,,,,,,,,,,,,,,,,,,,1,,188.32,,,1,188.32,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,202.84,,,1,202.84,,,,,,,,1,,202.84,1,202.84,1,,202.84,1,,202.84,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,274.73,,,,,,,,,,,,2,,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,1,359.71,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1315.79,1,657.89,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,1234.57,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,胃,,食道,,,胰,,,結直腸癌,,膀胱,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,93.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,230.95,,,1,115.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,271.00,1,135.50,,,,,1,135.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,187.62,,,,,,,,1,,187.62,1,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,195.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,181.16,,,,,,,,,,,,,,,1,181.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,204.08,1,,204.08,,,1,,204.08,,,,1,204.08,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,259.74,1,259.74,,,,1,,259.74,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,346.02,,,,,,,,,,,,,,,,,1,346.02,1,346.02,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.75,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.05,,,,,,,,,,,,
,,,,35~39,2,193.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.41,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,128.04,,,,,1,,,,128.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,161.29,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,196.46,,,,,,,,,,,,,,
,,,,60~64,1,181.16,,,,,,,,,,,,,,2,,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,190.48,,,,,,,,,,,,,,,,,1,190.48,,,1,190.48,1,190.48,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,257.07,,,,,,,,,,,1,,257.07,1,,257.07,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,323.62,1,323.62,,,,,,,,,,,,,2,647.25,,,1,323.62,,,,,,,,,,
,,,,80~84,,,1,598.80,,,,,,,,,,,,,,,,,,,,,,,1,598.80,,,,,2,1197.60,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,2040.82,,,1,,1020.41,,,,,,,,,,1,1020.41,,,,,1,1020.41,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他神經系統,,,其它淋巴瘤,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.20,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,103.95,,,,,,,,,,,1,,103.95,1,,103.95,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,108.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.34,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,126.90,,,,,,,,,,,,,,,,,,,,,1,126.90,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,166.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,182.48,,,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,182.48,,,,,,,,,,,,
,,,,65~69,,,,,2,386.85,,,,,,,,,,1,,193.42,1,193.42,1,,193.42,,,,1,193.42,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,236.41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,236.41,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,342.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,684.93,,,,,,,,,,,,
,,,,80~84,,,,,1,512.82,1,512.82,,,2,,,,1025.64,,,,1,512.82,,,,,,,,,,,1,512.82,,,,,1,512.82,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,,92.76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,104.17,1,104.17,,,,,,,,,,,,,,,,,,,,,1,104.17,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,122.55,,,,,,,1,,,,122.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,221.73,,,,,,,,,,,,,,1,,221.73,,,,,,,,,1,221.73,,,,,,,,,1,221.73,,,,,1,221.73,1,221.73,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,370.37,,,2,370.37,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,193.80,,,,,,,,,,,,,,,,3,,581.40,,,2,387.60,,,,,1,193.80,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,469.48,,,,,,,,,1,234.74,1,234.74,,,1,234.74,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,322.58,1,322.58,1,322.58,,,,,,,,,,,,,1,322.58
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,502.51,,,,,1,502.51,,,,,,,,
,,,,85+,,,,,,,,,1,909.09,1,,,,909.09,,,,1,909.09,,,,,,,,,,,,,,,,,,,1,909.09,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,1,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.51,,,,,,,,,,
,,,,40~44,1,103.20,,,,,,,,,1,,,,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,116.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,297.62,2,297.62,,,,,,,,,,,,,,,,,,1,,148.81,,,,,1,148.81,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,1,,215.05,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,183.82,,,1,183.82,,,,,,,,,1,183.82,1,,183.82,1,,183.82,,,,,,,1,183.82,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,393.70,,,,,,,,,1,196.85,1,,196.85,,,,,,,,,,,,1,196.85,,,1,196.85,,,,,,,,
,,,,70~74,,,,,,,1,224.22,,,,,,,,,,,5,1121.08,1,,224.22,,,,1,224.22,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,655.74,,,,,,,,,,1,,327.87,,,,,,,,,1,327.87,1,327.87,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,473.93,,,,,,,,1,,473.93,,,,,,,,,,,,,,,,,1,473.93,,,,,,,,,,,,
,,,,85+,,,,,1,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,胰,,結直腸癌,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,1,87.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,113.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,106.27,,,,,,,,,,,,,,,,,,,2,212.54,,,1,106.27,,,,,,,,,,,,,,,,
,,,,45~49,,,1,112.99,,,,,,,,,,,,1,,112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,136.80,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,195.31,,,,,1,195.31,,,,,,,,,1,195.31,,,,,,,,,,,1,195.31,,,,,,,,,,,,,,,,
,,,,60~64,2,398.41,3,597.61,1,199.20,,,,,,,,,,,,,,,1,,199.20,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,3,564.97,,,,1,,188.32,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,225.73,1,,225.73,,,,,,,,3,677.20,,,,,,,,,,,,,,,,
,,,,75~79,,,1,305.81,1,305.81,,,,,1,,,,305.81,,,,,,1,,305.81,3,,917.43,1,305.81,1,305.81,1,305.81,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,454.55,,,,3,1363.64,,,,1,,454.55,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,757.58,1,,,,757.58,,,,,,,,,1,,757.58,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,,,1,89.69,,,,,,1,,89.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,113.77,,,,,,,,,,,,,,,,,,,1,113.77,,,,,,,,,,,,,,,,,,
,,,,35~39,1,117.51,,,,,,,,,,,,,,,,,,,1,,117.51,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,114.81,1,114.81,,,,,,,,,,,,,,,,,,,,,,,1,114.81,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,134.23,1,,,,134.23,,,,2,268.46,,,,,,,1,134.23,,,1,134.23,,,,,,,,,1,134.23,,,,,,
,,,,55~59,2,347.22,,,1,173.61,,,1,173.61,,,,,,,,,1,173.61,,,,,,,,,1,173.61,,,,,,,,,,,,,,,,,,
,,,,60~64,1,212.77,,,,,1,212.77,1,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,212.77,,,,
,,,,65~69,,,1,187.62,,,,,,,,,,,,,,,2,375.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,1,,217.39,2,434.78,,,,,,,1,217.39,,,1,217.39,,,,,,,,
