,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.87,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,71.07,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,101.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,120.05,,,,,,,,,,,,,,,,,,,,,,,,1,120.05,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,108.93,,,1,108.93,,,,,,,,,,,,,,,,,,,,1,108.93,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,120.92,,,,,,,,,,,,,1,120.92,1,120.92,1,,120.92,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,152.67,,,1,152.67,1,152.67,,,,,,1,,152.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,223.21,,,,,,,,,,,,,1,223.21,1,223.21,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,293.26,1,,293.26,,,,,,,,,,,,1,293.26,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,1492.54,1,1492.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胰,,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,83.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,63.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,121.51,1,121.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,111.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,126.74,,,,,,,,,,,,,,,1,126.74,,,,,,1,126.74,1,126.74,,,1,126.74,,,,,,,,,,,,,,
,,,,50~54,,,1,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,105.04,,,,,,1,105.04,1,,105.04,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,294.12,,,,,,,,,,,,,,,,,1,147.06,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,221.24,,,1,221.24,,,,,,,,1,,221.24,,,,,,,,,,,,1,221.24,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,300.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,495.05,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1315.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,1,82.99,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,97.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,69.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.94,,,,,,,,,,,,,,,,,,
,,,,35~39,1,121.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,129.53,1,129.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,111.36,,,,,,,1,,,,111.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,110.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,278.55,1,139.28,,,,,1,,,,139.28,,,,1,139.28,,,,,,,,,,,,,,,,,,1,139.28,,,,,,,,
,,,,70~74,1,210.53,,,,,,,,,,,,,,,,,1,210.53,,,,,,1,210.53,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,292.40,,,1,,,,292.40,,,,,,,,,,,,,,,1,292.40,1,292.40,,,1,292.40,,,1,292.40,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,,469.48,,,,,,,,,1,469.48,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,胃,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,1,74.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,66.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,99.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,122.25,1,122.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,122.25,,,,,,,,
,,,,40~44,,,2,219.54,,,,,,,,,,,,,,,,,,,1,,109.77,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,120.77,1,120.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,122.55,,,,,1,,,,122.55,,,,,,,,,,,,,,,1,122.55,,,1,122.55,,,,,,,,,,,,
,,,,55~59,1,106.95,2,213.90,,,,,,,,,,,,,,,,,,,,,,1,106.95,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,107.87,,,,,,,,,,,,,,,,,1,107.87,,,,1,107.87,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,136.99,2,273.97,,,,,1,136.99,,,,,,,,,,,,,,,,,,1,136.99,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,200.00,,,,,,,,,,,,,,,1,200.00,,,,,,1,200.00,,,,,,,1,200.00,1,200.00,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,297.62,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,結直腸癌,,腎,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,74.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,237.25,,,,,1,,,,118.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,1,115.74,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,123.61,,,,,,,,,,,,,,,1,,123.61,,,1,123.61,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,211.19,,,,,,,,,,,,,,,,,,,1,,105.60,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,109.05,,,1,109.05,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,129.70,1,129.70,1,129.70,,,3,389.11,,,,,,1,,129.70,1,129.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,190.48,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,284.09,,,1,,284.09,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,429.18,,,,1,429.18,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,食道,,結直腸癌,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,83.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,70.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,115.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,229.36,,,,,,,,,,,,,,,,,,,,,1,,114.68,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,1,,126.90,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,110.25,,,1,110.25,,,,,,,,1,,110.25,1,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,107.76,,,,,,,,,,,,,,,,,2,215.52,,,,,,1,107.76,1,107.76,1,107.76,,,,,,,,,,,,,,,,
,,,,65~69,,,1,129.20,,,,,1,129.20,1,,,,129.20,,,,2,258.40,2,258.40,1,,129.20,,,,,1,129.20,,,,,,,,,,,,,,,,
,,,,70~74,,,1,173.01,1,173.01,,,,,,,,,,,,,,,2,346.02,1,,173.01,,,,,,,1,173.01,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,271.00,,,,,,1,271.00,,,1,271.00,,,,,,,,,,,,,,,,
,,,,80~84,,,1,460.83,,,,,,,1,,,,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,結直腸癌,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.84,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,87.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,76.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,110.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,124.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,,112.49,1,112.49,1,112.49,,,,2,224.97,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,128.70,,,,,,,,,,1,,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,225.73,,,,,,,3,,,,338.60,,,,,,1,112.87,1,,112.87,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,109.41,1,109.41,,,,,1,109.41,1,,,,109.41,,,,1,109.41,,,,,,2,218.82,,,2,218.82,,,,,,,,,,,,,,,,
,,,,65~69,1,121.80,1,121.80,,,,,,,1,,,,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,165.29,,,,,,,1,,,,165.29,,,,,,1,165.29,1,,165.29,2,330.58,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,272.48,,,,,,,,,1,272.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,444.44,,,,,,,,,,,,,,,1,444.44,,,2,,888.89,2,888.89,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,不明原發部位,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,其他內分泌腺,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,95.88,,,1,95.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,125.79,,,,,,,,,,,,,,,,,1,125.79,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,112.11,1,112.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.11,,,,,,,,,,,,,,
,,,,50~54,1,130.72,,,,,,,,,,,,,,1,,130.72,,,,,2,,261.44,,,1,130.72,,,,,,,,,1,130.72,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,114.29,,,,,,,,,,,,,,,,,,,1,114.29,,,,,,,,,,,,
,,,,60~64,1,112.99,,,,,1,112.99,,,1,,,,112.99,,,,1,112.99,,,,,,,,,,,,,,,,1,112.99,,,,,,,,,,
,,,,65~69,1,118.76,1,118.76,,,,,,,1,,,,118.76,,,,,,,,1,,118.76,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,155.76,,,1,155.76,1,155.76,,,,,,,,,,,,,1,,155.76,,,,,1,155.76,1,155.76,,,,,,,,,,,,,,
,,,,75~79,1,257.73,1,257.73,,,,,,,,,,,,,,,,,,,,,,1,257.73,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,436.68,1,436.68,,,,,,,,,,,,,,,,,,,,,,1,436.68,1,436.68,,,1,436.68,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1388.89,,,,,,,,,,,,,,,,,1,694.44,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.91,,,,,,,,,,,,
,,,,40~44,,,1,126.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.74,,,,,,,,
,,,,50~54,1,122.55,,,,,1,122.55,,,1,,,,122.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,126.26,,,,,,,,,,,,,,,,,1,,126.26,,,1,126.26,,,,,,,,,,,,,,,,,,
,,,,60~64,1,112.74,1,112.74,,,,,1,112.74,,,,,,1,,112.74,,,,,,,,,,,,1,112.74,,,,,,,,,,,,,,,,
,,,,65~69,,,1,114.94,,,,,,,,,,,,1,,114.94,1,114.94,,,1,,114.94,1,114.94,,,,,,,,,1,114.94,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,150.83,,,1,150.83,,,,,,,,,,,,,,1,150.83,,,,,,,,,,
,,,,75~79,,,,,,,,,1,246.31,,,,,,2,,492.61,,,,,,,,,,,,,,1,246.31,,,,,,,1,246.31,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,414.94,,,1,414.94,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,101.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,111.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,111.48,,,,,,,,,,,,
,,,,45~49,2,235.02,,,1,117.51,1,117.51,,,,,,,,1,,117.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.51,,,1,117.51,,,,,,,,,,,,,,,,
,,,,55~59,,,1,125.31,1,125.31,,,,,,,,,,,,,,,,,1,,125.31,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,113.25,1,113.25,,,,,,,,,,,,,,,2,226.50,,,1,,113.25,1,113.25,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,115.61,,,,3,346.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,145.14,,,1,,145.14,1,145.14,,,,,1,145.14,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,462.96,1,231.48,,,,,,,,1,231.48,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,416.67,,,,,,,,1,416.67,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,555.56,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,40~44,,,1,117.10,,,,,,,,,,,,,,,,,,,,,,1,117.10,,,,,,,1,117.10,,,,,,,,,,,,
,,,,45~49,,,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.34,,,,,,,,,,
,,,,50~54,1,117.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
